lex,default
σπουδαίως,"met spoed, (op) bezorgd(e) wijze"
σπουδαῖος,"ijverig, ernstig, gretig"
σπυρίς,mand
σπόγγος,spons
σπόριμος,(adj.) bezaaid; (subst.) graanveld
σπόρος,zaad(je)
στάδιον,"stadie [Griekse afstandsmaat van ca. 192 meter gelijk aan 1/8 mijl], stadion"
στάμνος,"pot, kruik"
στάσις,"stand(plaats), opstand, verdeeldheid"
στάχυς,"aar, halm [top van graanplant]"
στέγη,dak
στέγω,"aarzelen, verdragen"
στέλλω,"(act.) zenden; (med.) zorgen voor, op je hoede zijn (voor)"
στέμμα,"krans, guirlande"
στέφανος,"krans, kroon"
στήκω,staan
στίγμα,merkteken
στίλβω,"oplichten, flitsen"
στατήρ,"stater, tetradrachme [Griekse munteenheid gelijk aan 4 drachmen]"
σταυρός,kruis
σταυρόω,kruisigen
σταφυλή,druiven(tros)
στενάζω,"kreunen, zuchten, klagen"
στεναγμός,"kreun, zucht"
στενοχωρέω,"(act.) in het nauw brengen; (med./pas.) krap zijn, bedrukt zijn"
στενοχωρία,"benauwing, benardheid"
στενός,"smal, nauw"
στερέωμα,stevigheid
στερεός,"dicht, vast, stevig"
στερεόω,"bekrachtigen, stevig maken"
στεφανόω,"kronen, huldigen"
στεῖρα,"onvruchtbaar, kinderloos"
στηρίζω,"vastzetten, bekrachtigen"
στηριγμός,stevigheid
στιβάς,"gebladerte, tak (met bladeren)"
στιγμή,moment
στοά,zuilengalerij
στοιχέω,"navolgen, in het spoor gaan (van)"
στοιχεῖον,element
στολή,"stola, mantel"
στράτευμα,"leger, legerafdeling; (pl.) troepen"
στρέφω,"omdraaien, terugkeren, transformeren"
στρατεία,oorlogsvoering
στρατεύω,"(act.) oorlogvoeren; (med.) in krijgsdienst zijn, het gevecht aangaan"
στρατηγός,"stadhouder, tempelbewaarder; (pl.) tempelwachten"
στρατιά,"leger, (leger van) hemelgoden"
στρατιώτης,soldaat
στρατολογέω,aanwerven (voor de krijgsmacht)
στρατόπεδον,legerkamp
στρεβλόω,verdraaien
στρηνιάω,in luxe leven
στρουθίον,spreeuw
στρωννύω,"uitspreiden, inrichten"
στρῆνος,luxe
στυγητός,walgelijk
στυγνάζω,"duister zijn, neerslachtig zijn"
στόμα,mond
στόμαχος,maag
στῆθος,borst
στῦλος,"zuil, pilaar"
συγγένεια,"familie(band), verwantschap"
συγγενής,"familielid, verwant"
συγγενίς,"familielid, verwant"
συγγνώμη,"toestemming, toelating"
συγκάθημαι,zitten bij
συγκάμπτω,(doen) buigen
συγκαθίζω,samen doen/gaan zitten
συγκακοπαθέω,"samen verduren, gezamenlijk lijden"
συγκακουχέομαι,samen slecht behandeld worden
συγκαλέω,(act.) samenroepen; (med.) bij zich roepen
συγκαλύπτω,verbergen
συγκατάθεσις,overeenkomst
συγκαταβαίνω,samen afdalen
συγκατατίθεμαι,het eens zijn (met)
συγκαταψηφίζομαι,(door stemming) toegevoegd worden aan
συγκεράννυμι,"samenstellen, verenigen"
συγκινέω,ophitsen
συγκλείω,"vangen, omringen, gevangennemen"
συγκληρονόμος,(adj.) als mede-erfgenaam; (subst.) mede-erfgenaam
συγκοινωνέω,"deelnemen aan, deelhebben in"
συγκοινωνός,"deelgenoot, partner"
συγκομίζω,begraven
συγκρίνω,vergelijken
συγκυρία,toeval
συγκύπτω,(dubbel)gebogen zijn
συγχέω,"(act.) verwarren, ophitsen; (med./pas.) in verwarring zijn, in oproer zijn"
συγχαίρω,zich verheugen (in/met)
συγχράομαι,omgaan met
συζάω,(samen)leven met
συζεύγνυμι,"samenvoegen, onder één juk brengen"
συζητέω,"discussiëren, debatteren"
συζητητής,debater
συζωοποιέω,levend maken (samen) met
συκάμινος,moerbeiboom
συκομορέα,(vijgen-)moerbeiboom
συκοφαντέω,afpersen
συκῆ,vijgenboom
συλάω,"plunderen, roven"
συλαγωγέω,gevangennemen
συλλέγω,"verzamelen, uitkiezen"
συλλαλέω,"bespreken, praten over"
συλλαμβάνω,"grijpen, helpen, zwanger worden"
συλλογίζομαι,bediscussiëren
συλλυπέω,"(act.) grieven; (med./pas.) gegriefd zijn, bedroefd zijn"
συμβάλλω,"confronteren, overdenken, tegenkomen, helpen"
συμβαίνω,gebeuren
συμβασιλεύω,"medeheerser zijn, gezamenlijk regeren"
συμβιβάζω,"verenigen, aantonen, adviseren, concluderen"
συμβουλεύω,"adviseren, samenspannen"
συμβούλιον,"advies, raad, besluit, plan"
συμμέτοχος,gezamenlijk delend in
συμμαθητής,medeleerling
συμμαρτυρέω,bevestigen
συμμερίζω,(act.) verdelen samen met; (med.) deelhebben met
συμμιμητής,medenavolger
συμπάρειμι,aanwezig zijn met
συμπάσχω,lijden samen met
συμπέμπω,samen uitzenden
συμπίνω,drinken (samen) met
συμπίπτω,"vallen, ten val komen"
συμπαθέω,"sympathiseren met, meeleven met (+dat.)"
συμπαθής,"sympathisant, iemand die meeleeft"
συμπαραγίνομαι,"samenkomen, te hulp komen"
συμπαρακαλέω,gezamenlijk bemoedigen
συμπαραλαμβάνω,meebrengen
συμπεριλαμβάνω,omarmen
συμπληρόω,"(act.) geheel vullen; (med./pas.) vollopen, naderen, aanbreken"
συμπνίγω,verstikken
συμπολίτης,medeburger
συμπορεύομαι,"meegaan met, samenstromen"
συμπρεσβύτερος,mede-oudste
συμπόσιον,"maaltijd, feestmaal; (pl.) in groepen"
συμφέρω,"bijeenbrengen, bijdragen"
συμφυλέτης,stadsgenoot
συμφωνέω,"overeenstemmen, passen bij"
συμφωνία,muziek
συμφύω,gezamenlijk (op)groeien
συμφώνησις,overeenstemming
συμψηφίζω,berekenen
συνάγω,(act.) verzamelen; (med./pas.) bijeen/erbij komen
συνέδριον,"Sanhedrin, (hoge) raad"
συνέκδημος,reisgenoot
συνέπομαι,vergezellen
συνέρχομαι,"bijeenkomen, vergaderen, vergezellen"
συνέχω,"omgeven, bewaken, teisteren, bedwingen"
συνήδομαι,"behagen scheppen in, blij zijn met"
συνήθεια,"gebruik, gewoonte"
συνίημι,begrijpen
συνίστημι,"aanbevelen, bevestigen, staan naast, bestaan"
συναίρω,(rekeningen) vereffenen
συναγωγή,"synagoge, bijeenkomst, gemeente"
συναγωνίζομαι,"gezamenlijk (na)streven, ondersteunen"
συναθλέω,strijden (samen) met
συναθροίζω,(act.) verzamelen; (med./pas.) samenkomen
συναιχμάλωτος,medegevangene
συνακολουθέω,"vergezellen, navolgen"
συναλίζομαι,"tijd doorbrengen met, eten met"
συνανάκειμαι,"aanliggen met, dineren met"
συναναβαίνω,samen optrekken
συναναμίγνυμι,(act.) vermengen met; (med./pas.) omgaan met
συναναπαύομαι,(samen) ontspannen
συναντάω,"ontmoeten, tegenkomen, gebeuren (+dat.)"
συναντιλαμβάνομαι,"helpen, te hulp schieten"
συναπάγω,"(act.) wegbrengen met; (med./pas.) meegaan in, zich verlagen tot"
συναποθνῄσκω,sterven (samen) met
συναποστέλλω,uitzenden met
συναπόλλυμι,(act.) vernietigen met; (med./pas.) (samen) te gronde gaan
συναρμολογέω,samenvoegen
συναρπάζω,"in beslag nemen, meesleuren"
συναυξάνω,groeien (samen) met
συνδέω,samenbinden
συνδοξάζω,(act.) gezamenlijk eren; (med./pas.) delen in de glorie
συνδρομή,"oploop, samenscholing"
συνείδησις,"(moreel) bewustzijn, zelfinzicht"
συνεγείρω,opwekken (samen) met
συνεισέρχομαι,binnengaan (samen) met
συνεκλεκτός,mede-uitverkoren
συνεπιμαρτυρέω,meedoen met getuigen
συνεπιτίθημι,"(act.) samenvoegen; (med.) instemmen, besluiten"
συνεργέω,"meewerken, helpen"
συνεργός,medewerker
συνεσθίω,eten met
συνετός,"intelligent, scherpzinnig"
συνευδοκέω,"instemmen met, het eens zijn (met)"
συνευωχέομαι,samen feestvieren
συνεφίστημι,"opstaan tegen, aanvallen"
συνηλικιώτης,leeftijdsgenoot
συνθάπτω,begraven (samen) met
συνθλάω,(act.) afbreken; (med./pas.) (geheel) gebroken zijn
συνθλίβω,samendringen
συνθρύπτω,in stukken breken
συνοδία,reisgezelschap
συνοδεύω,reizen (samen) met
συνοικέω,samenleven met
συνοικοδομέω,samen opbouwen
συνομιλέω,praten met
συνομορέω,grenzen aan
συνοράω,"waarnemen, begrijpen"
συνοχή,"benauwdheid, onrust"
συντάσσω,"instrueren, voorschrijven"
συντέλεια,"(uit)einde, slot"
συντέμνω,"inkorten, snel afhandelen"
συντίθημι,"(act.) samenvoegen; (med.) instemmen, besluiten"
συντελέω,"voltooien, afronden, volbrengen"
συντηρέω,"behouden, bewaren"
συντρέχω,"gezamenlijk rennen, meelopen"
συντρίβω,"breken, beschadigen"
συντυγχάνω,"komen bij, ontmoeten"
συντόμως,"onmiddellijk, beknopt"
συνυποκρίνομαι,meespelen met
συνυπουργέω,meewerken
συνωδίνω,samen (pijn) lijden
συνωμοσία,samenzwering
συσπαράσσω,doen stuiptrekken
συστέλλω,"inkorten, inbinden"
συστατικός,"introducerend, van aanbeveling"
συσταυρόω,kruisigen (samen) met
συστενάζω,"(samen) kreunen, (wee)klagen"
συστοιχέω,overeenkomen met
συστρέφω,"bijeenbrengen, bijeenkomen"
συστρατιώτης,medestrijder
συστροφή,"bijeenkomst, samenzwering"
συσχηματίζω,"conformeren aan, gelijkvorming worden aan (+dat.)"
σφάγιον,offer(dier)
σφάζω,slachten
σφαγή,slacht(ing)
σφοδρῶς,gewelddadig
σφραγίζω,"verzegelen, geheimhouden, garanderen"
σφραγίς,"zegel, zegelring"
σφόδρα,"zeer, buitengewoon"
σχίζω,(ver)scheuren
σχίσμα,"scheuring, verdeeldheid"
σχεδόν,"bijna, haast"
σχοινίον,"touw, lijn"
σχολάζω,"(vrije) tijd hebben, leeg staan"
σχολή,"vrije tijd, school"
σχῆμα,"vorm, verschijning"
σωματικός,lichamelijk
σωματικῶς,lichamelijk
σωρεύω,"opstapelen, beladen"
σωτήρ,"redder, verlosser"
σωτήριος,(adj.) reddend; (subst.) (middel van) redding
σωτηρία,"redding, verlossing"
σωφρονέω,"redelijk zijn, beheerst zijn, je (gezond) verstand gebruiken"
σωφρονίζω,"aanmoedigen (tot redelijkheid), tot verstandig handelen bewegen"
σωφρονισμός,"zelfbeheersing, bezonnenheid"
σωφροσύνη,"redelijkheid, verstandigheid"
σωφρόνως,"(op) beheerst(e wijze), (op) verstandig(e wijze)"
σός,"(pron. poss.) jouw, uw; (subst.) het jouwe, het uwe"
σύ,"jij, u"
σύγχυσις,oproer
σύζυγος,"naaste collega, jukgenoot"
σύμβουλος,adviseur
σύμμορφος,gelijkvormig
σύμφημι,instemmen met
σύμφορος,"bijeenbrengen, bijdragen"
σύμφυτος,"vergroeid met, in eenheid met"
σύμφωνος,overeenstemmend
σύμψυχος,"harmonieus, één van ziel"
σύν,(+dat.) (samen) met
σύνδεσμος,"(gewrichts)band, boei, bundel"
σύνδουλος,"medeslaaf, mededienaar"
σύνειμι (I),zijn bij/met
σύνειμι (II),samenkomen
σύνεσις,"begrip, inzicht, verstand"
σύντριμμα,"afbraak, vernietiging"
σύντροφος,gezamenlijk opgegroeid
σύρω,slepen
σύσσημον,"signaal, teken"
σύσσωμος,van hetzelfde lichaam
σώφρων,"verstandig, beheerst"
σῖτος,graan
σῦκον,vijg
σῴζω,"redden, verlossen, genezen"
σῶμα,lichaam
τάγμα,"rang, positie"
τάλαντον,talent [Griekse munteenheid gelijk aan 6000 drachmen]
τάξις,"volgorde, orde, ordelijkheid"
τάραχος,"commotie, oproer"
τάσσω,"aanstellen, vaststellen, regelen"
τάφος,"tombe, graf"
τάχα,"misschien, mogelijk"
τάχος,"snelheid, spoed"
τέ,en
τέκνον,kind
τέκτων,"ambachtsman, timmerman"
τέλειος,"voltooid, perfect, volwassen"
τέλος,"doel, einde, belasting"
τέρας,"wonder, goddelijk (voor)teken"
τέσσαρες,vier
τέταρτος,vierde
τέχνη,"ambacht, kunst"
τήκω,(act.) doen smelten; (med./pas.) smelten
τήρησις,"bewaking, bewaring, inachtneming"
τίθημι,"plaatsen, (neer)leggen, aanstellen"
τίκτω,"voortbrengen, baren"
τίλλω,"plukken, uittrekken"
τίμιος,"geëerd, waardevol"
τίνω,betalen
τίς,"wie, wat, welk(e)"
τίτλος,"inscriptie, opschrift"
ταβέρνη,taveerne
τακτός,"aangewezen, vastgesteld"
ταλαίπωρος,ellendig
ταλαιπωρέω,ellendig zijn
ταλαιπωρία,ellende
ταλαντιαῖος,zo zwaar als een talent [ongeveer 40 kg]
ταλιθά,meisje
ταμεῖον,"voorraadkamer, binnenkamer"
ταπείνωσις,"vernedering, nederigheid, lage status"
ταπεινοφροσύνη,"nederigheid, bescheidenheid"
ταπεινός,"nederig, bescheiden, zichzelf vernederend"
ταπεινόφρων,"nederigheid, bescheidenheid"
ταπεινόω,"(act.) laag maken, vernederen; (pas.) vernederd worden, gebrek lijden"
ταράσσω,"opstoken, verstoren, in beroering brengen"
ταραχή,"beroering, verstoring"
ταρταρόω,in de Tartarus werpen
ταφή,graf(perceel)
ταχέως,"(adv.) spoedig, meteen"
ταχινός,"binnenkort, snel"
ταχύς,"snel, spoedig"
ταῦρος,stier
τεκμήριον,"bewijs, teken"
τεκνίον,klein kind
τεκνογονέω,kinderen voortbrengen
τεκνογονία,(het) kinderen voortbrengen
τεκνοτροφέω,kinderen grootbrengen
τελέω,"afronden, helemaal doen, betalen"
τελείως,volkomen
τελείωσις,"voltooiing, vervulling, perfectie"
τελειωτής,voltooier
τελειότης,"voltooiing, perfectie, volwassenheid"
τελειόω,"voltooien, afronden, perfectioneren"
τελεσφορέω,tot volwassenheid brengen
τελευτάω,"eindigen, sterven"
τελευτή,"levenseinde, dood"
τελώνης,"belastinginner, tollenaar"
τελώνιον,"belastingkantoor, tollenaarskantoor"
τεσσαρεσκαιδέκατος,veertiende
τεσσεράκοντα,veertig
τεσσερακονταετής,veertig jaar lang/oud
τεταρταῖος,vierde (dag)
τετράγωνος,"vierkant, met vier kanten"
τετράδιον,wacht van vier soldaten
τετράμηνος,vier maanden (lang)
τετράπους,viervoeter
τετραάρχης,tetrarch
τετρααρχέω,tetrarch zijn
τετρακισχίλιοι,vierduizend
τετρακόσιοι,vierhonderd
τετραπλοῦς,viermaal
τεφρόω,tot as reduceren
τεχνίτης,"ambachtsman, kunstenaar"
τεῖχος,muur
τηλαυγῶς,"helder, duidelijk"
τηλικοῦτος,"zo groot, zodanig"
τηρέω,"bewaken, bewaren, in acht nemen"
τιμάω,"eren, waarderen, prijzen"
τιμή,"eer, waardering, prijs, waarde"
τιμιότης,"waarde, rijkdom"
τιμωρέω,straffen
τιμωρία,straf
τοίνυν,"nu (dan), welnu"
τοιγαροῦν,"daarom, dus"
τοιοῦτος,"zodanig, zo'n"
τοιόσδε,"zodanig, zo'n"
τολμάω,"durven, riskeren"
τολμηρός,"gedurfd, riskant"
τολμητής,"durfal, arrogant persoon"
τομός,scherp
τοπάζιον,topaas
τοσοῦτος,"zo groot, zo veel"
τοῖχος,muur
τράγος,bok
τράπεζα,"tafel, eettafel, wisseltafel"
τράχηλος,"nek, hals"
τρέμω,trillen
τρέφω,"voeden, opvoeden"
τρέχω,rennen
τρίβολος,distel
τρίβος,pad
τρίζω,knarsen
τρίμηνος,(adj.) van drie maanden; (subst.) (periode van) drie jaar
τρίς,driemaal
τρίστεγον,"derde verdieping [begane grond inbegrepen, bij ons de tweede verdieping]"
τρίτος,"(adj.) derde; (adv.) ten derde, voor de derde keer; (subst.) eenderde (deel)"
τρίχινος,van haar (gemaakt)
τραπεζίτης,"geldwisselaar, bankier"
τραυματίζω,verwonden
τραχηλίζω,open (en bloot) liggen
τραχύς,ruw
τραῦμα,wond
τρεῖς,drie
τριάκοντα,dertig
τριακόσιοι,driehonderd
τριετία,(periode van) drie jaar
τρισχίλιοι,drieduizend
τροπή,(omme)keer
τροποφορέω,"verduren, tolereren"
τροφή,"voedsel, levensmiddelen"
τροφός,"verzorger, opvoeder"
τροχιά,"route, weg"
τροχός,"wiel, rad, kringloop"
τρυγάω,"oogsten, verzamelen"
τρυγών,tortelduif
τρυμαλιά,"gat, oog (van een naald)"
τρυφάω,in weelde leven
τρυφή,"weelde, luxe"
τρόμος,trillend
τρόπος,"manier, levenswijze"
τρύβλιον,"kom, bord"
τρώγω,eten
τυγχάνω,"treffen, tegenkomen, verkrijgen"
τυμπανίζω,martelen
τυπικώς,"afdruk, beeld, voorbeeld, inhoud"
τυφλός,(adj.) blind; (subst.) blinde
τυφλόω,"blind maken, verblinden"
τυφωνικός,"stormachtig, wervelend"
τυφόω,"opblazen, met rook omhullen"
τόκος,rente
τόξον,boog
τόπος,"plaats, taak, mogelijkheid"
τότε,"toen, op dat moment"
τύπος,"afdruk, beeld, voorbeeld, inhoud"
τύπτω,slaan
τύφω,"(act.) doen roken; (med./pas.) rook afgeven, walmen"
τὶς,"iemand, één of andere, sommige(n)"
τὸ ἐναντίον,(adv.) integendeel
τὸ ὄνομα,(adv.) bij naam
υἱοθεσία,adoptie
υἱός,"zoon, kind"
φάγος,veelvraat
φάντασμα,(mysterieuze) verschijning
φάραγξ,ravijn
φάρμακος,"magiër, tovenaar"
φάσις,"bericht, verslag"
φάσκω,"beweren, stellen"
φάτνη,"stal, voederbak"
φέγγος,"licht, schijnsel"
φέρω,"brengen, dragen, leiden"
φήμη,"(nieuws)bericht, verslag"
φίλανδρος,met liefde voor een echtgenoot
φίλαυτος,"zelfzuchtig, egoïstisch"
φίλημα,kus
φίλος,(adj.) vriendschappelijk; (subst.) vriend
φαίνω,"(act.) tonen, schijnen, lijken; (med./pas.) verschijnen"
φαιλόνης,"mantel, cape"
φανέρωσις,"manifestatie, zichtbare uitdrukking"
φανερός,"openlijk, zichtbaar, herkenbaar"
φανερόω,"laten zien, bekend maken"
φανερῶς,"openlijk, duidelijk"
φαντάζω,(duidelijk) zichtbaar maken
φαντασία,opzichtige vertoning
φανός,lantaarn
φαρμακεία,"magie, tovenarij"
φαῦλος,"slecht, bedorven"
φείδομαι,"sparen, verdragen"
φειδομένως,spaarzaam
φεύγω,"vluchten, ontkomen, vermijden, verdwijnen"
φημί,"zeggen, spreken"
φθάνω,"voorlopen op, bereiken"
φθέγγομαι,"uiten, verklaren"
φθαρτός,vergankelijk
φθείρω,ruïneren
φθινοπωρινός,"in de late herfst, in plukseizoen"
φθονέω,jaloers zijn (op)
φθορά,"verval, ondergang"
φθόγγος,"geluid, stem, noot"
φθόνος,jaloezie
φιάλη,"schaal, kom"
φιλάγαθος,zorgdragend voor wat goed is
φιλάδελφος,met zusterlijke/broederlijke liefde
φιλάργυρος,"verzot op geld, geldzuchtig"
φιλέω,"liefhebben, hoog waarderen, liefdevol begroeten"
φιλήδονος,"hedonistisch, met liefde voor plezier"
φιλία,"vriendschap, liefde"
φιλαδελφία,"broederliefde, zusterliefde"
φιλανθρωπία,"liefde naar medemensen, menslievendheid"
φιλανθρώπως,"(op) vriendelijk(e wijze), menslievend"
φιλαργυρία,liefde voor geld
φιλονεικία,"twist, discussie"
φιλοξενία,gastvrijheid
φιλοπρωτεύω,"de dienst willen uitmaken, leider willen zijn"
φιλοσοφία,filosofie
φιλοτιμέομαι,ambitieus zijn
φιλοφρόνως,"attent, zorgzaam"
φιλόθεος,met liefde voor God
φιλόνεικος,"twistziek, met liefde voor discussie"
φιλόξενος,gastvrij
φιλόσοφος,filosoof
φιλόστοργος,met innige liefde
φιλότεκνος,met liefde voor zijn/haar kinderen
φιμόω,"muilkorven, het zwijgen opleggen"
φλογίζω,in brand steken
φλυαρέω,roddelen (over)
φλόξ,vlam
φλύαρος,roddelend
φοβέω,"vrezen, bang zijn (voor), ontzag hebben (voor)"
φοβερός,"angstaanjagend, verschrikkelijk"
φονεύς,moordenaar
φονεύω,"executeren, doodslaan, vermoorden"
φορέω,dragen
φορτίζω,belasten
φορτίον,"lading, last"
φοῖνιξ,"palmboom, palmtak"
φράζω,"uitleggen, verklaren"
φράσσω,"blokkeren, tegenhouden"
φρέαρ,"bron, schacht (naar de onderwereld)"
φρήν,(het) denken
φρίσσω,trillen
φραγέλλιον,zweep
φραγελλόω,"geselen, slaan met de zweep"
φραγμός,"heg, hek, iets wat scheiding brengt"
φρεναπάτης,bedrieger
φρεναπατάω,"bedriegen, beetnemen"
φρονέω,"denken (aan), in gedachte hebben"
φρονίμως,"(op) verstandig(e wijze), bedachtzaam"
φροντίζω,"focussen op, concentreren op (+gen.)"
φρουρέω,bewaken
φρυάσσω,"briesen, zich arrogant gedragen"
φρόνημα,"manier van denken, mind-set"
φρόνησις,"inzicht, verstand(igheid), bedachtzaamheid"
φρόνιμος,"verstandig, bedachtzaam"
φρύγανον,aanmaakhout
φυγή,vlucht
φυλάσσω,"bewaken, bewaren, in acht nemen, zich hoeden voor"
φυλή,"volk, stam"
φυλακή,"plaats van bewaring, cel, wachtpost, wacht"
φυλακίζω,"oppakken, vastzetten (in een cel)"
φυλακτήριον,gebedsriem
φυσίωσις,"het opgeblazen zijn, zelfverheerlijking, arrogantie"
φυσικός,"natuurlijk, volgens de natuur"
φυσικῶς,"natuurlijk, volgens de natuur"
φυσιόω,"opblazen, verheffen"
φυτεία,plant
φυτεύω,planten
φωλεός,hol
φωνέω,"kraaien, (uit)roepen, (op)roepen"
φωνή,"geluid, stem, klank, taal"
φωστήρ,"ster, schijnsel"
φωσφόρος,"(adj.) lichtdragend; (subst.) morgenster, (de planeet) Venus"
φωτίζω,"doen oplichten, aan het licht brengen"
φωτεινός,"licht, helder, lichtend"
φωτισμός,verlichting
φόβητρον,verschrikkelijk gezicht/gebeuren
φόβος,"vrees, angst, ontzag, intimidatie"
φόνος,"executie, doodslag, moord"
φόρος,belasting [vanuit de provincies aan Rome]
φύλαξ,"wachter, schildwacht"
φύλλον,blad
φύραμα,"deeg, klei"
φύσις,"natuur, aard"
φύω,"groeien, opkomen"
φῶς,licht(bron)
χάλαζα,hagel
χάραγμα,"gegrafeerd beeld, merkteken"
χάραξ,"(militaire) palissade, belegeringsbouwwerk"
χάριν,"dankzij, met het oog op, daarom (+gen.)"
χάρις,"gunst, genade, dank"
χάρισμα,"(genade)gave, goddelijk geschenk"
χάρτης,papyrus
χάσμα,kloof
χίλιοι,duizend
χαίρω,"blij zijn, zich verheugen; (imper./infin.) gegroet(!)"
χαλάω,neerlaten
χαλεπός,"gevaarlijk, moeilijk"
χαλιναγωγέω,"beteugelen, bedwingen"
χαλινός,"teugel, toom"
χαλκίον,(bronzen/koperen) ketel
χαλκεύς,metaalbewerker
χαλκηδών,"[dub.] chalcedon, kornalijn [onbekende edelsteen]"
χαλκολίβανον,fijn metaal [waarschijnlijk messing of brons]
χαλκοῦς,bronzen
χαλκός,"metaal, gong, kopergeld"
χαμαί,op/naar de grond
χαρά,"blijdschap, vreugde"
χαρίζομαι,"begunstigen, (genadig) vergeven"
χαρακτήρ,"afdruk, precieze weergave, evenbeeld"
χαριτόω,"begunstigen, schenken"
χείμαρρος,"ravijn, vallei [waar bij regenseizoen water stroomt]"
χείρ,hand
χείρων,erger
χειμάζω,(act.) aan storm blootstellen; (med./pas.) door storm heen en weer geslingerd worden
χειμών,"slecht weer, storm, winter"
χειραγωγέω,"bij de hand nemen, aan de hand (bege)leiden"
χειραγωγός,"begeleider, iemand die aan de hand begeleidt"
χειροποίητος,handgemaakt
χειροτονέω,"aanstellen, (uit)kiezen (door stemming)"
χειρόγραφον,geschreven verklaring (van schuld)
χεῖλος,"lip, kust"
χιλίαρχος,"tribuun, legerofficier"
χιλιάς,"duizendtal, groep van duizend"
χιτών,"tuniek, tunica, onderkleed"
χιών,sneeuw
χλαμύς,(korte) mantel
χλευάζω,(be)spotten
χλιαρός,lauw
χλωρός,"groen, grauw"
χολάω,boos zijn (op)
χολή,gal
χορηγέω,(genereus) voorzien (in/van)
χορτάζω,"voeden, vullen"
χορός,dans
χοϊκός,"aarden, gemaakt van aarde"
χοῖνιξ,"choinix, liter [Griekse inhoudsmaat van ca. 1 liter]"
χοῖρος,zwijn
χοῦς,stof
χράομαι,"gebruiken, in actie komen, functioneren"
χρή,(+ἐστί(ν)) het is nodig
χρήσιμος,"bruikbaar, voordelig"
χρίω,zalven
χρεία,"nood, noodzaak, taak; (+ἔχω) nodig hebben"
χρεοφειλέτης,schuldenaar
χρηματίζω,"waarschuwen, onthullen, genoemd worden"
χρηματισμός,"orakel, (goddelijk) antwoord"
χρηστεύομαι,"behulpzaam zijn, vriendelijk zijn"
χρηστολογία,gladde praatjes
χρηστός,"nuttig, behulpzaam, prettig"
χρηστότης,"behulpzaamheid, goedheid"
χρονίζω,"tijd besteden, vertragen, blijven"
χρονοτριβέω,tijd verliezen
χρυσίον,"goud, gouden sieraad, (gouden) geld"
χρυσοδακτύλιος,met een gouden ring
χρυσοῦς,"gouden, van goud"
χρυσόλιθος,"chrysolite, topaas, olivijn"
χρυσόπρασος,"chrysopraas, turkoois"
χρυσός,"goud, gouden sieraad, (gouden) geld"
χρυσόω,vergulden
χρόνος,"tijd, periode"
χρώς,huid
χρῄζω,nodig hebben
χρῆμα,"bezit(tingen), geld"
χρῆσις,"gebruik, gemeenschap"
χρῖσμα,zalving
χωλός,kreupel
χωρέω,"zich begeven (naar), ruimte hebben (voor)"
χωρίζω,"scheiden, weggaan"
χωρίον,"plaats, stuk land, veld"
χωρίς,"(adv.) apart, afgezonderd; (prep.) (+gen.) zonder, buiten, (nog) los van"
χόρτασμα,voedsel
χόρτος,"gras, (jonge) plant, hooi"
χώρα,"streek, land, regio"
χῆρος,(adj. leeg; (subst.) weduwe(naar)
χῶρος (II),noordwester (wind)
ψάλλω,lofliederen zingen
ψαλμός,"psalm, loflied"
ψευδάδελφος,"nepbroer, valse broeder"
ψευδής,"(adj.) nep, vals, bedrieglijk; (subst.) bedrieger, leugenaar"
ψευδαπόστολος,"nepapostel, valse apostel"
ψευδοδιδάσκαλος,"nepleraar, valse leraar"
ψευδολόγος,(adj.) leugenachtig; (subst.) leugenaar
ψευδομαρτυρέω,een vals getuigenis afleggen
ψευδομαρτυρία,valse getuigenis
ψευδοπροφήτης,"nepprofeet, valse profeet"
ψευδόμαρτυς,valse getuige
ψευδόχριστος,"nepgezalfde, valse Christus"
ψευδώνυμος,"onterecht zo genoemd, zogenaamd"
ψεύδομαι,"liegen, bedriegen"
ψεύστης,leugenaar
ψεῦδος,"leugen, (het) liegen"
ψεῦσμα,"(het) liegen, onbetrouwbaarheid"
ψηλαφάω,"aanraken, tasten, voelen"
ψηφίζω,berekenen
ψιθυρισμός,"gefluister, geroddel, geklik"
ψιθυριστής,"fluisteraar, roddelaar, klikspaan"
ψιχίον,kruimel(tje)
ψυχή,"ziel, leven, persoon"
ψυχικός,"natuurlijk, bezield, aards"
ψυχρός,koud
ψωμίζω,"voeden, (voedsel) uitdelen"
ψωμίον,stukje brood
ψύχω,"(act.) koelen; (med./pas.) uitgaan, doven"
ψώχω,wrijven
ψῆφος,"(kiezel)steen(tje), stemsteentje"
ψῦχος,kou
ἀΐδιος,voor altijd
ἀήρ,lucht
ἀβαρής,niet belastend
ἀββά,vader
ἀγάπη,"liefde, zorg, waardering"
ἀγέλη,kudde
ἀγαθοεργέω,"goed doen, weldoen"
ἀγαθοποιΐα,"het doen van het goede, weldoenerij"
ἀγαθοποιέω,"goed doen (aan), weldoen (aan)"
ἀγαθοποιός,"weldadig; (subst.) weldoener, iemand die iets goed doet"
ἀγαθωσύνη,goedheid
ἀγαθός,goed
ἀγαλλίασις,"gejuich, (uitbundige) blijdschap"
ἀγαλλιάω,"juichen, (zeer) blij zijn"
ἀγανάκτησις,"irritatie, verontwaardiging"
ἀγανακτέω,"geïrriteerd zijn, verontwaardigd zijn"
ἀγαπάω,"liefhebben, zorgen voor, waarderen"
