lex,default
περαιτέρω,hinsides
περιΐστημι,stiller omkring
περιάγω,går omkring; fører omkring
περιάπτω,hæfter
περιέρχομαι,går omkring
περιέχω,omgiver
περιαιρέω,borttager rundt om
περιαστράπτω,lyner rundt om
περιβάλλω,kaster
περιβλέπω,ser omkring
περιβόλαιον,kaster om
περιδέω,binder om
περιεργάζομαι,iver
περιζώννυμι,ombælter
περικάθαρμα,renselse
περικαλύπτω,bedækker
περικεφαλαία,hjelm
περικρατής,mægtig
περικρύβω,gemmer sig
περικυκλόω,omkredser
περιλάμπω,skinner
περιλείπομαι,efterlader
περιμένω,venter
περιοικέω,bor omkring
περιοχή,afsnit
περιούσιος,udvalgt
περιπίπτω,falder over
περιπατέω,går omkring
περιπείρω,indføjer
περιποίησις,erhvervelse
περιποιέω,erhverver
περιρήγνυμι,river af
περισπάω,drager rundt om
περισσεία,overflod
περισσεύω,er i overflod
περισσοῦ,rigelig
περισσός,rigelig
περισσῶς,i høj grad
περιστερά,due
περιτέμνω,omskærer
περιτίθημι,lægger omkring
περιτομή,omskærelse
περιτρέπω,vender om
περιτρέχω,løber omkring
περιφέρω,bærer
περιφρονέω,overlægger
περπερεύομαι,storpraler
πετεινός,fugl
πετρώδης,stenig; klippefuld
πεῖρα,forsøg
πηγή,kilde
πηδάλιον,ror
πηλίκος,hvor stor?
πηλός,ler
πιάζω,sammentrykker
πιέζω,trykker
πιθανολογία,forførerisk tale
πικρία,bitterhed
πικραίνω,gør spids
πικρός,spids
πικρῶς,spidst
πινακίδιον,lille tavle
πιπράσκω,sælger
πιστεύω,tror
πιστικός,overbevisende
πιστός,troende
πιστόω,gør én tro
πιότης,fedme; fedt
πλάνη,vildfarelse
πλάνος,omflakkende
πλάξ,ethvert fladt legeme
πλάσμα,billede
πλάσσω,danner
πλάτος,brede
πλέγμα,fletværk
πλέκω,fletter
πλέω,sejler
πλήκτης,kæmper
πλήμμυρα,flod
πλήν,undtagen
πλήρης,fuld
πλήρωμα,fylde
πλήσσω,slår
πλανάω,forfører
πλανήτης,vandrer
πλαστός,dannet
πλατύνω,gør bred
πλατύς,gade
πλεονάζω,er overflødig
πλεονέκτης,har mere
πλεονεκτέω,er overlegen
πλεονεξία,overflod
πλευρά,siden på et legeme; ribben
πληγή,slag
πληθύνω,fylder
πληροφορέω,opfylder
πληροφορία,fuld overbevisning
πληρόω,fylder
πλησίον,nabo
πλησμονή,opfyldelse
πλοιάριον,båd
πλουσίως,rig; velhavende
πλουτέω,er rig
πλουτίζω,gør rig
πλούσιος,rig
πλοῖον,skib
πλοῦτος,rigdom
πλόος,rejse
πλύνω,vasker
πλῆθος,mængde
πνέω,puster
πνίγω,kvæler
πνευματικός,åndelig
πνευματικῶς,besjælet
πνεῦμα,ånd
πνικτός,kvalt
πνοή,ånde
ποίημα,værk
ποίησις,skabelse
ποίμνη,græssende hjord
ποίμνιον,græssende hjord
ποδήρης,lang kjole
ποιέω,gør
ποιητής,skaber; digter
ποικίλος,broget
ποιμήν,hyrde
ποιμαίνω,lader græsse
πολίτευμα,stat
πολίτης,borger
πολεμέω,fører krig
πολιτάρχης,hersker
πολιτεία,statsindretning
πολιτεύομαι,deltager som borger
πολλάκις,ofte
πολλαπλασίων,mangfoldig
πολυλογία,megen tale
πολυμερῶς,bestående af mange dele
πολυποίκιλος,meget broget
πολυτελής,udgifter
πολυτρόπως,mangfoldig
πολύς,megen
πολύσπλαγχνος,meget medlidende
πολύτιμος,kostbar
πονηρία,ond tilstand
πονηρός,ond
πορεία,rejse
πορεύομαι,rejser
πορθέω,forstyrrer
πορισμός,erhverv
πορνεία,afgudsdyrkelse
πορνεύω,forfører
πορφυροῦς,purpurfarvet
πορφυρόπωλις,purpurhandler
πορφύρα,purpurmusling
ποσάκις,hvor ofte
ποτέ,til hvilken tid?
ποτήριον,kop
ποτίζω,lader drikke
ποταμοφόρητος,bortreven af floder
ποταμός,flod
ποταπός,af hvilken beskaffenhed
πού,hvor
πούς,fod
ποῖος,hvordan
ποῦ,hvor
πράκτωρ,ophavsmand
πράσσω,gør
πρέπω,passer sig
πρίζω,saver
πρίν,før
πραΰς,blid; mild
πραΰτης,mildheden
πραγματεία,beskæftigelse
πραγματευομαι,driver forretning
πραιτώριον,vagtstyrke
πρασιά,afdeling
πραϋπαθία,mildheden
πρεσβεία,sendebudskab
πρεσβεύω,er ældre
πρεσβυτέριον,de ældres råd
πρεσβύτερος,ældste
πρεσβύτης,gammel mand
πρεσβῦτις,gammel kone
πρηνής,hovedkulds
προΐστημι,leder
προάγω,leder frem
προέρχομαι,kommer foran
προέχω,overgår
προαιρέω,tager frem
προαιτιάομαι,anklager i forvejen
προακούω,hører forud
προαμαρτάνω,synder i forvejen
προαύλιον,portrummet
προβάλλω,kaster frem
προβάτιον,får
προβαίνω,går frem
προβατικός,hørende til får
προβιβάζω,bringer videre
προβλέπω,forudser
προγίνομαι,sker tidligere
προγινώσκω,indser i forvejen
προγράφω,skriver foran
προδίδωμι,forudbetaler
προδότης,forræder
προελπίζω,håber forud
προενάρχομαι,begynder forud
προεπαγγέλλω,lover forud
προετοιμάζω,bereder i forvejen
προευαγγελίζομαι,prædiker forud
προηγέομαι,går foran
προθεσμία,fastsat; forudbestemt
προθυμία,iver
προθύμως,ivrigt
προκαλέω,kalder frem
προκαταγγέλλω,forkynder forud
προκαταρτίζω,forbereder forud
προκηρύσσω,lader udråbe i forvejen
προκοπή,fremgang
προκυρόω,stadfæster forud
προκόπτω,rykker fremad
προλέγω,udvælger
προλαμβάνω,tager bort forud
προμαρτύρομαι,vidner i forvejen
προμελετάω,forbereder i forvejen
προμεριμνάω,er forud bekymret
προνοέω,bemærker
προοράω,ser forud
προορίζω,forudbestemmer
προπάσχω,lider
προπάτωρ,far
προπέμπω,sender foran
προπετής,faldende
προπορεύομαι,går foran
προσάββατον,dag før Sabbat
προσάγω,bringer nær
προσέρχομαι,går forud
προσέχω,beskæftiger mig
προσήλυτος,proselyt
προσαίτης,forlanger
προσαγορεύω,tiltaler
προσαγωγή,adgang
προσαιτέω,forlanger
προσαναβαίνω,går op
προσαναπληρόω,udfylder
προσανατίθημι,rådfører
προσαπειλέω,truer endnu
προσδέομαι,lider mangel
προσδέχομαι,venter
προσδαπανάω,forbruger endnu
προσδοκάω,venter
προσδοκία,forventning
προσεάω,lader komme hen til
προσεργάζομαι,indbringer
προσευχή,bøn
προσεύχομαι,beder
προσηλόω,fastnagler
προσκαλέω,tilkalder
προσκαρτέρησις,vedholdenhed
προσκαρτερέω,holder ud
προσκεφάλαιον,hovedpude
προσκλίνω,bifald
προσκληρόω,vælger
προσκολλάω,limer; fæster
προσκοπή,recognoscering
προσκυλίω,vælter hen til
προσκυνέω,tilbeder
προσκυνητής,tilbeder
προσκόπτω,støder på
προσλαλέω,foresnakker
προσλαμβάνω,tager
προσμένω,venter
προσορμίζω,lægger for anker
προσοφείλω,er skyldig
προσοχθίζω,harmes
προσπήγνυμι,fæster; korsfæster
προσπίπτω,falder i
προσποιέω,føjer
προσπορεύομαι,strækker mig ud
προσρήσσω,vælter imod
προστάσσω,befaler
προστάτις,beskytter
προστίθημι,stiller
προστρέχω,løber foran
προσφάγιον,tilmad
προσφάτως,for nyligt
προσφέρω,bærer
προσφιλής,elsket
προσφορά,offer
προσφωνέω,råber
προσψαύω,rører
προσωπολήμπτης,"en, der ikke gør forskel"
προσωπολημπτέω,gør forskel
προσωπολημψία,partiskhed; favorisering
προτίθημι,fremsætter
προτείνω,udspænder
προτρέπω,tilskynder
προτρέχω,løber foran
προφέρω,anfører
προφήτης,profet
προφητεία,forudsigelse
προφητεύω,profeterer
προφητικός,profetisk
προφθάνω,kommer én iforkøbet
προφῆτις,profetinde
προχειρίζομαι,bestemmer
προχειροτονέω,udvælger
προϋπάρχω,er allerede
πρωΐ,tidlig
πρωΐα,tidlig om morgenen
πρωτεύω,"har forrang, fortrin"
πρωτοκαθεδρία,forsæde
πρωτοκλισία,første sæde ved bordet
πρωτοστάτης,leder
πρωτοτόκια,førstefødselsret
πρωτότοκος,førstefødt
πρωϊνός,tidlig
πρό,foran
πρόβατον,får
πρόγνωσις,viden
πρόγονος,stamfader
πρόδηλος,åbenbar
πρόδρομος,løbende frem
πρόθεσις,opstilling
πρόθυμος,ivrig
πρόκειμαι,ligger foran
πρόκριμα,forudfattet mening
πρόνοια,viden
πρός,"mod, imod"
πρόσκαιρος,timelig
πρόσκλισις,bifald
πρόσκομμα,anstød
πρόσλημψις,modtagelse
πρόσπεινος,meget sulten
πρόσφατος,frisk; ny
πρόσχυσις,påstrygning
πρόσωπον,"ansigt, overflade"
πρότερος,tidligere
πρόφασις,undskyldning
πρόϊμος,tidlig
πρύμνα,bagstavn
πρώτως,først
πρᾶγμα,gerning
πρᾶξις,handling
πρῶτος,først
πρῷρα,forstavn
πτέρνα,hæl
πτέρυξ,fjer; vinge
πταίω,støder
πτερύγιον,tinde
πτηνός,bevinget
πτοέω,sætter i frygt
πτωχεία,tiggeri
πτωχεύω,tigger
πτωχός,fattig
πτόησις,forskrækkelse
πτύον,kasteskovl
πτύρω,gør sky
πτύσμα,spyt
πτύσσω,folder
πτύω,spytter
πτῶμα,fald
πτῶσις,fald
πυγμή,næve
πυκνός,tæt; fast
πυκτεύω,kæmper med næven
πυλών,port
πυνθάνομαι,udforsker
πυρά,ild
πυρέσσω,får feber
πυρετός,hede; feber
πυρράζω,er ildrød
πυρρός,ildfarvet
πυρόω,brænder
πωλέω,sælger
πωρόω,forhærder
πόθεν,hvorfra
πόλεμος,krig
πόλις,by
πόμα,drik
πόνος,arbejde
πόρνη,hore
πόρνος,horkarl
πόρρω,fjernet
πόρρωθεν,langt fra
πόσις,drik
πόσος,hvor stor
πότε,en gang
πότερον,hvilken af begge
πότος,drikkelig
πύθων,spådomsånd
πύλη,dør
πύργος,tårn
πύρινος,af ild
πύρωσις,varme
πώποτε,nogensinde
πώρωσις,forhærdelse
πᾶς,"al, hel"
πῆχυς,underarm (længdemål)
πῦρ,ild
πῶλος,føl
πῶς,hvordan
σάββατον,sabbat
σάκκος,sæk
σάλος,rystelse
σάλπιγξ,trompet
σάπφιρος,safir
σάρδιον,sarder
σάρκινος,af kød
σάρξ,kød
σάτον,kornmål
σέβασμα,genstanden for ærefrygt
σέβω,højagter
σήμερον,i dag
σήπω,gør rådden
σής,møl
σίδηρος,jern
σίκερα,berusende drik
σίναπι,sennep
σαίνω,vakle
σαβαχθάνι,Hvorfor har du forladt mig
σαββατισμός,sabbatshvile
σαγήνη,garn
σαλεύω,ryster
σαλπίζω,blæser
σαλπιστής,trompeter
σανίς,bræt
σανδάλιον,sandal
σαπρός,rådden
σαργάνη,kurv
σαρδόνυξ,sardonyks
σαρκικός,kødelig
σαρόω,fejer
σβέννυμι,udslukker
σείω,svinger
σεαυτοῦ,din
σεβάζομαι,tilbeder
σεβαστός,ærværdig
σεισμός,jordskælv
σελήνη,måne
σεληνιάζομαι,er månesyg
σεμίδαλις,det fineste hvedemel
σεμνός,ærefrygtindgydende
σεμνότης,ærværdighed
σημαίνω,betegner
σημειόω,betegner
σημεῖον,tegn
σητόβρωτος,fortæret af møl
σθενόω,styrker
σιαγών,kæveben
σιγάω,tier
σιγή,tavshed
σιδηροῦς,af jern
σικάριος,snigmorder
σιμικίνθιον,håndklæde
σινδών,klædning
σινιάζω,renser
σιρικός,silke
σιτίον,hvede
σιτευτός,fodret
σιτιστός,næret
σιτομέτριον,proviant
σιωπάω,tier
σκάνδαλον,skandale
σκάπτω,udgraver
σκάφη,båd
σκέλος,lår
σκέπασμα,bedækning
σκήνωμα,telt
σκανδαλίζω,forarger
σκευή,klædning
σκεῦος,redskab
σκηνή,telt
σκηνοπηγία,løvsalsfest
σκηνοποιός,en som opfører et telt
σκηνόω,bor i
σκιά,mørke
σκιρτάω,hopper; springer; danser
σκληροκαρδία,hårdhjertethed
σκληροτράχηλος,hårdnakket
σκληρός,hård
σκληρότης,hårdhed
σκληρύνω,forhærder
σκολιός,krum; bøjet; fordrejet
σκοπέω,skuer
σκοπός,mål
σκορπίζω,adspreder
σκορπίος,skorpion
σκοτία,mørke
σκοτίζω,gør mør
σκοτεινός,mørk
σκοτόω,gør mørk
σκυθρωπός,sørgmodig
σκωληκόβρωτος,opædt af orme
σκόλοψ,tilspidset legeme
σκότος,mørke
σκύβαλον,affald
σκύλλω,plager
σκώληξ,regnorm
σκῆνος,telt
σκῦλον,krigsbytte
σμάραγδος,ædelsten
σμαράγδινος,af smaragd
σμυρνίζω,krydrer med myrrha
σμύρνα,myrra
σορός,ligkiste
σουδάριον,svededug
σοφία,visdom
σοφίζω,underviser
σοφός,klog
σπάω,trækker
σπένδω,udgyder drikoffer
σπέρμα,sæd
σπήλαιον,hule
σπίλος,plet
σπαράσσω,river
σπαργανόω,indvikler
σπαταλάω,lever yppigt
σπείρω,sår
σπεκουλάτωρ,fangevogter
σπερμολόγος,sladrer; dagdrive
σπεύδω,skynder
σπεῖρα,kohorte
σπιλάς,fjeld; klippe
σπιλόω,besmudser
σπλάγχνον,medlidenhed
σπλαγχνίζομαι,forbarmer mig
σποδός,aske
σπορά,såning
σπουδάζω,er ivrig
σπουδή,hast
σπουδαίως,ivrigt
σπουδαῖος,ivrig
σπυρίς,kurv
σπόγγος,svamp
σπόριμος,såmåned
σπόρος,såning
στάδιον,stadium
στάμνος,lerkrukke
στάσις,opstilling
στάχυς,kornaks
στέγη,tag
στέγω,dækker
στέλλω,stiller i orden
στέμμα,krans
στέφανος,krone
στήκω,stående
στίγμα,brændemærke
στίλβω,glinser
στατήρ,stater
σταυρός,kors
σταυρόω,korsfæster
σταφυλή,vindrue
στενάζω,sukker
στεναγμός,sukke; stønnen
στενοχωρέω,trænger
στενοχωρία,nød
στενός,snæver
στερέωμα,grundlag
στερεός,hård
στερεόω,gør hård
στεφανόω,omgiver
στεῖρα,hovedbjelke
στηρίζω,opstiller
στηριγμός,fastståen
στιβάς,leje af strå
στιγμή,øjeblik
στοά,søjle
στοιχέω,følger
στοιχεῖον,grundbetingelse
στολή,dragt
στράτευμα,hær
στρέφω,drejer
στρατεία,krigstog
στρατεύω,gør krigstjeneste
στρατηγός,hærfører
στρατιά,krigshær
στρατιώτης,soldat
στρατολογέω,samler en hær
στρατόπεδον,lejr
στρεβλόω,drejer
στρηνιάω,er heftig
στρουθίον,lille fugl; spurv
στρωννύω,breder
στρῆνος,heftighed
στυγητός,forhadt
στυγνάζω,er sørgmodig
στόμα,mund
στόμαχος,strube
στῆθος,bryst
στῦλος,pille
συγγένεια,slægtskab
συγγενής,familie
συγγενίς,familie
συγγνώμη,tilgivelse
συγκάθημαι,sidder sammen
συγκάμπτω,bøjer
συγκαθίζω,sætter sig blandt
συγκακοπαθέω,lider ulykke med
συγκακουχέομαι,lider med
συγκαλέω,sammenkalder
συγκαλύπτω,skjuler
συγκατάθεσις,bifald
συγκαταβαίνω,tiger ned
συγκατατίθεμαι,sætter
συγκαταψηφίζομαι,fordømmer med
συγκεράννυμι,sammenblander
συγκινέω,bevæger tilligemed
συγκλείω,sammenslutter
συγκληρονόμος,medarvende
συγκοινωνέω,tager med del i noget
συγκοινωνός,delagtig
συγκομίζω,sammenbringer
συγκρίνω,sammensætter
συγκυρία,sammentræf
συγκύπτω,slår sammen
συγχέω,gyder
συγχαίρω,glæder mig med én
συγχράομαι,forbruger
συζάω,lever sammen
συζεύγνυμι,spænder sammen i åg
συζητέω,søger
συζητητής,skarpsindig disputator
συζωοποιέω,lever med
συκάμινος,morbærtræ
συκομορέα,figenmorbærtræ
συκοφαντέω,anklager falsk
συκῆ,figentræ
συλάω,borttager
συλαγωγέω,gør til bytte
συλλέγω,samler
συλλαλέω,taler sammen
συλλαμβάνω,tager
συλλογίζομαι,drøfter
συλλυπέω,bedrøver
συμβάλλω,sammenbringer
συμβαίνω,sker
συμβασιλεύω,hersker sammen med
συμβιβάζω,forener
συμβουλεύω,giver råd
συμβούλιον,råd
συμμέτοχος,medandel
συμμαθητής,meddiscipel
συμμαρτυρέω,er medvidne
συμμερίζω,deler med
συμμιμητής,medefterligner
συμπάρειμι,er tilstede med
συμπάσχω,lider
συμπέμπω,sender med
συμπίνω,drikker med
συμπίπτω,falder
συμπαθέω,føler med
συμπαθής,medfølende
συμπαραγίνομαι,kommer med
συμπαρακαλέω,hidkalder med
συμπαραλαμβάνω,optager med
συμπεριλαμβάνω,medomfatter
συμπληρόω,falder
συμπνίγω,kvæler; sammentrykker
συμπολίτης,medborger
συμπορεύομαι,går sammen med
συμπρεσβύτερος,medpresbyter
συμπόσιον,drikkelag
συμφέρω,sammenbringer
συμφυλέτης,landsmand
συμφωνέω,samstemmer
συμφωνία,harmoni
συμφύω,vokse ind i hinanden
συμφώνησις,overensstemmelse
συμψηφίζω,regner sammen
συνάγω,fører
συνέδριον,forsamlingsted
συνέκδημος,rejseledsager
συνέπομαι,følger med
συνέρχομαι,går sammen
συνέχω,sammenholder
συνήδομαι,glæder mig
συνήθεια,samliv
συνίημι,forstår; overvejer
συνίστημι,bringer sammen
συναίρω,sammenfatter
συναγωγή,synagoge
συναγωνίζομαι,kæmper med
συναθλέω,hjælper
συναθροίζω,forsamler
συναιχμάλωτος,medfange
συνακολουθέω,følger med
συναλίζομαι,bringer sammen
συνανάκειμαι,ligger og spiser
συναναβαίνω,går op med
συναναμίγνυμι,har fællesskab med
συναναπαύομαι,finder ro hos
συναντάω,møder
συναντιλαμβάνομαι,hjælper
συναπάγω,stræber efter
συναποθνῄσκω,dør med
συναποστέλλω,sender bort
συναπόλλυμι,omkommer sammen
συναρμολογέω,sammenføjer
συναρπάζω,river sammen
συναυξάνω,forøger
συνδέω,sammenbinder
συνδοξάζω,priser
συνδρομή,sammenkomst
συνείδησις,medviden
συνεγείρω,vækker med
συνεισέρχομαι,tager afsted
συνεκλεκτός,udvalgt
συνεπιμαρτυρέω,føjer vidnesbyrd
συνεπιτίθημι,stiller
συνεργέω,συνεργέω
συνεργός,medarbejder
συνεσθίω,spiser med
συνετός,forstandig
συνευδοκέω,samstemmer
συνευωχέομαι,svirer
συνεφίστημι,går løs på
συνηλικιώτης,jævnaldrende
συνθάπτω,begraver med
συνθλάω,trykker sammen
συνθλίβω,trykker
συνθρύπτω,sønderbryder
συνοδία,fælles rejse
συνοδεύω,rejser med
συνοικέω,bor sammen
συνοικοδομέω,bygger med
συνομιλέω,omgås med
συνομορέω,støder op til
συνοράω,overser
συνοχή,sammenholden
συντάσσω,sammenordner
συντέλεια,afgift
συντέμνω,sønderskærer
συντίθημι,stiller
συντελέω,fuldender
συντηρέω,bevogter
συντρέχω,løber sammen
συντρίβω,gnider sammen
συντυγχάνω,indtræffer
συντόμως,afkortet
συνυποκρίνομαι,efterligner med
συνυπουργέω,hjælper sammen
συνωδίνω,føler fødselssmerter
συνωμοσία,sammensværgelse
συσπαράσσω,river og slider
συστέλλω,sammentrækker
συστατικός,sammenstillende
συσταυρόω,korsfæster med
συστενάζω,sukker
συστοιχέω,står med
συστρέφω,vender
συστρατιώτης,medsoldat
συστροφή,sammentrængthed
συσχηματίζω,danner
σφάγιον,slagtedyr
σφάζω,slagter
σφαγή,offring
σφοδρῶς,heftigt
σφραγίζω,forsegler
σφραγίς,segl
σφόδρα,voldsomt
σχίζω,adskiller
σχίσμα,uenighed
σχεδόν,nærved
σχοινίον,line; snor
σχολάζω,holder fri
σχολή,frihed
σχῆμα,stilling
σωματικός,legemlig
σωματικῶς,legemlig
σωρεύω,ophober
σωτήρ,frelser
σωτήριος,frelsende
σωτηρία,frelse
σωφρονέω,er besindig
σωφρονίζω,bringer til besindighed
σωφρονισμός,formanen
σωφροσύνη,mådehold
σωφρόνως,med mådehold
σός,din
σύ,du
σύγχυσις,forvirring
σύζυγος,kammerat
σύμβουλος,rådgiver
σύμμορφος,af samme skikkelse
σύμφημι,tillige
σύμφορος,sammenbringer
σύμφυτος,medfødt
σύμφωνος,overensstemmende
σύμψυχος,enig
σύν,med
σύνδεσμος,forbindelse
σύνδουλος,medslave
σύνειμι (I),vækker med
σύνειμι (II),lever sammen
σύνεσις,forstand
σύντριμμα,ulykke
σύντροφος,fosterbror
σύρω,trækker
σύσσημον,tegn
σύσσωμος,forbundet
σώφρων,besindig
σῖτος,hvede
σῦκον,figen
σῴζω,frelser
σῶμα,legeme
τάγμα,hærafdeling
τάλαντον,talent
τάξις,ordnen
τάραχος,forstyrrelse
τάσσω,ordner
τάφος,begravelse
τάχα,hurtigt
τάχος,hurtighed
τέ,og
τέκνον,barn
τέκτων,tømmer
τέλειος,fuldstændig
τέλος,mål
τέρας,under; varsel
τέσσαρες,4
τέταρτος,den fjerde
τέχνη,kunstfærdighed
τήκω,bringer til at smelte
τήρησις,beskyttelse
τίθημι,sætter
τίκτω,føder
τίλλω,udriver
τίμιος,agtet
τίνω,betaler
τίς,hvem
τίτλος,overskrift
ταβέρνη,Tabernæ
τακτός,ordnet
ταλαίπωρος,møjsommelig
ταλαιπωρέω,plager
ταλαιπωρία,trængsel
ταλαντιαῖος,talent værd
ταλιθά,talita; lille pige
ταμεῖον,forrådskammer
ταπείνωσις,ydmygelse
ταπεινοφροσύνη,ydmyghed
ταπεινός,lav
ταπεινόφρων,ydmyghed
ταπεινόω,formindsker
ταράσσω,rører
ταραχή,forstyrrelse
ταρταρόω,nedstyrter i Tartaros
ταφή,begravelse
ταχέως,hurtigt
ταχινός,hurtigt
ταχύς,hurtigt
ταῦρος,tyr
τεκμήριον,tegn
τεκνίον,lille dreng
τεκνογονέω,føder børn
τεκνογονία,avlen af børn
τεκνοτροφέω,opnærer børn
τελέω,slutter
τελείως,fuldstændig
τελείωσις,fuldendelse
τελειωτής,fuldbringer
τελειότης,fuldendelse
τελειόω,fuldender
τελεσφορέω,bærer fuldkommen frugt
τελευτάω,fuldender
τελευτή,ende
τελώνης,tolder
τελώνιον,toldsted; toldhus
τεσσαρεσκαιδέκατος,14.
τεσσεράκοντα,40
τεσσερακονταετής,40-årig
τεταρταῖος,på fjerde dag
τετράγωνος,firkantet
τετράδιον,fire soldater
τετράμηνος,varende i fire måneder
τετράπους,firføddet
τετραάρχης,tetrarc
τετρααρχέω,er tetrarch
τετρακισχίλιοι,4000
τετρακόσιοι,400
τετραπλοῦς,firdobbelt
τεφρόω,gør til aske
τεχνίτης,håndværker
τεῖχος,mur
τηλαυγῶς,glinsende
τηλικοῦτος,så stor
τηρέω,beskytter
τιμάω,ærer
τιμή,værdi
τιμιότης,kostbarhed
τιμωρέω,straffer
τιμωρία,straf
τοίνυν,altså
τοιγαροῦν,derfor nu
τοιοῦτος,sådan
τοιόσδε,af en sådan slags
τολμάω,tåler
τολμηρός,fræk
τολμητής,en dristig
τομός,skarpere
τοπάζιον,topas; ædelsten
τοσοῦτος,så stor
τοῖχος,mur
τράγος,buk
τράπεζα,bord
τράχηλος,hals; nakke
τρέμω,skælver
τρέφω,nærer
τρέχω,løber
τρίβολος,tidsel
τρίβος,sti
τρίζω,svirrer
τρίμηνος,tremånedlig
τρίς,tre gange
τρίστεγον,med tre stokværk
τρίτος,den tredje
τρίχινος,af hår
τραπεζίτης,vekseler
τραυματίζω,sårer
τραχηλίζω,drejer
τραχύς,ru; hånd
τραῦμα,sår
τρεῖς,3
τριάκοντα,30
τριακόσιοι,300
τριετία,treårstid
τρισχίλιοι,3000
τροπή,venden
τροποφορέω,tåler
τροφή,fodrer
τροφός,plejer
τροχιά,vej
τροχός,vognhjul
τρυγάω,indhøster
τρυγών,turteldue
τρυμαλιά,nåleøje
τρυφάω,lever yppigt
τρυφή,luksus
τρόμος,skræk
τρόπος,vis
τρύβλιον,skål
τρώγω,gnasker
τυγχάνω,opnår
τυμπανίζω,slår
τυπικώς,afbillede
τυφλός,blind
τυφλόω,gør blind
τυφωνικός,hvirvelstorm
τυφόω,gør indbildsk
τόκος,rente
τόξον,bue
τόπος,sted
τότε,dengang
τύπος,afbillede
τύπτω,slår
τύφω,gør røg
τὶς,nogen
τὸ ἐναντίον,tværtimod
τὸ ὄνομα,med navnet
υἱοθεσία,antagelse i søns sted
υἱός,søn
φάγος,fråser; spiser
φάντασμα,spøgelse; syn
φάραγξ,dal; afgrund
φάρμακος,heks
φάσις,angivelse
φάσκω,siger; påstår
φάτνη,krybbe
φέγγος,lys; glans
φέρω,bærer
φήμη,rygte
φίλανδρος,elskende mand
φίλαυτος,egenkærlig; egoistisk
φίλημα,kys
φίλος,"ven, venlig"
φαίνω,gør syndelig
φαιλόνης,rejsekappe
φανέρωσις,åbenbarelse
φανερός,åbenbar
φανερόω,åbenbarer
φανερῶς,åbenbar
φαντάζω,bliver synlig
φαντασία,syn
φανός,fakkel
φαρμακεία,trolddom
φαῦλος,svag
φείδομαι,skåner
φειδομένως,sparsomt
φεύγω,flygter
φημί,siger
φθάνω,kommer i forkøbet
φθέγγομαι,råber
φθαρτός,forgængelig
φθείρω,fordærver
φθινοπωρινός,efterårs-
φθονέω,misunder
φθορά,fordærvelse
φθόγγος,stemme
φθόνος,misundelse
φιάλη,skål
φιλάγαθος,elskende
φιλάδελφος,elskende broder
φιλάργυρος,gerrig; pengegerrig
φιλέω,elsker
φιλήδονος,som elsker
φιλία,kærlighed
φιλαδελφία,broderkærlighed
φιλανθρωπία,menneskekærlighed
φιλανθρώπως,menneskekærlig
φιλαργυρία,pengegerrighed; havesyge
φιλονεικία,kappestrid
φιλοξενία,kærlighed
φιλοπρωτεύω,vil gerne være den første
φιλοσοφία,kærlighed til lærdom
φιλοτιμέομαι,elsker og søger æren
φιλοφρόνως,kærligsindet
φιλόθεος,gudfrygtig
φιλόνεικος,stridslysten
φιλόξενος,elskende gæster
φιλόσοφος,filosof
φιλόστοργος,inderligt elskende
φιλότεκνος,elskende børn
φιμόω,tier
φλογίζω,sætter i brand; brænder
φλυαρέω,sladrer
φλόξ,flamme
φλύαρος,snak; sladder
φοβέω,frygter
φοβερός,frygtelig
φονεύς,morder
φονεύω,myrder
φορέω,fører
φορτίζω,laster
φορτίον,last
φοῖνιξ,palme; palmetræ
φράζω,viser
φράσσω,omgiver
φρέαρ,brønd
φρήν,sjæl
φρίσσω,er ru
φραγέλλιον,pisk
φραγελλόω,pisker
φραγμός,hegn
φρεναπάτης,forfører sjælene
φρεναπατάω,bedårer
φρονέω,tænker
φρονίμως,fornuftig
φροντίζω,tænker
φρουρέω,holder vagt
φρυάσσω,er i oprør
φρόνημα,sind
φρόνησις,forstand
φρόνιμος,fornuftig
φρύγανον,riskvist
φυγή,flugt
φυλάσσω,bevogter
φυλή,stamme
φυλακή,vagt
φυλακίζω,kaster i fængsel
φυλακτήριον,besætning
φυσίωσις,stolthed
φυσικός,naturlig
φυσικῶς,naturligt
φυσιόω,opblæser
φυτεία,plantning
φυτεύω,planter
φωλεός,smuthul
φωνέω,kalder
φωνή,lyd
φωστήρ,skinnende
φωσφόρος,lys givende
φωτίζω,lyser
φωτεινός,lys
φωτισμός,oplysning
φόβητρον,skrækkemiddel
φόβος,frygt
φόνος,mord
φόρος,skat
φύλαξ,vogter
φύλλον,blad
φύραμα,lermasse
φύσις,natur
φύω,vokser
φῶς,lys
χάλαζα,hagel
χάραγμα,indgravet billede
χάραξ,vold
χάριν,derfor
χάρις,nåde
χάρισμα,gave
χάρτης,papyrus; papir
χάσμα,spalte
χίλιοι,1000
χαίρω,glæder mig
χαλάω,løsner
χαλεπός,tung; besværlig
χαλιναγωγέω,fører
χαλινός,tømme
χαλκίον,kobbertøj
χαλκεύς,kobbersmed
χαλκηδών,kalkedon
χαλκολίβανον,skinnende malm
χαλκοῦς,af bronze
χαλκός,penge; metal
χαμαί,på jorden
χαρά,glæde
χαρίζομαι,tilgiver
χαρακτήρ,kendetegn
χαριτόω,viser nåde mod én
