lex,default
σμάραγδος,zumaridi
σμαράγδινος,zumaridi
σμυρνίζω,manemane
σμύρνα,manemane
σορός,jeneza
σουδάριον,"leso, tamba"
σοφία,", busara"
σοφίζω,"hekimi, werevu"
σοφός,wenye hekima
σπάω,"fut, vut, kokot, alikuwa, wenye"
σπένδω,"nywaj, nywe, mimin, yush, mbik"
σπέρμα,mbegu
σπήλαιον,pango /mapango
σπίλος,"mawa, lisije, kuot, lich, kuil"
σπαράσσω,kifafa
σπαργανόω,"sand, ziz, kunj, hori, baki"
σπαταλάω,"yu, jinenepe"
σπείρω,panda mbegu
σπεκουλάτωρ,mle
σπερμολόγος,geuki
σπεύδω,haraka haraka/
σπεῖρα,"vikosi, kikosi,"
σπιλάς,walapo
σπιλόω,"mawa, lisije, kuot, lich, kuil"
σπλάγχνον,huruma
σπλαγχνίζομαι,hurumia akawahurumia
σποδός,"majivu, unon, lemb, yazo, pako"
σπορά,"uzao, mbeg, waza, wazawa, mzao"
σπουδάζω,tamani / nikatamani
σπουδή,harakisha
σπουδαίως,"bidi, haraka, tende, naam, izingatiwe"
σπουδαῖος,"bidi, shauku, jitahidi, jitahidini, wivu"
σπυρίς,"kap, kapu, nyungo, okot, ungo"
σπόγγος,fong
σπόριμος,yapukusapuku
σπόρος,"uzao, mbeg, waza, wazawa, mzao"
στάδιον,stadia
στάμνος,"vyombo, ila, chombo, kitu, mtungi"
στάσις,uasi
στάχυς,"nafaka, ngan, suk"
στέγη,"dari, darini, dar, paa, mbav"
στέγω,"huzuni, ili, chukulia, vumili, stahimil"
στέλλω,"ujiepushe, tulaum"
στέμμα,"masongo, lemb, liku"
στέφανος,"taji,"
στήκω,simama wakasimama
στίγμα,"marko, alam, jiandiki, kunaku, sahihi"
στίλβω,"mweupe, visivyo, wekundu"
στατήρ,"fung, mane, darkoni, fedha, mene"
σταυρός,"msalaba, misalaba"
σταυρόω,"sulubiwa. asulubiwe,"
σταφυλή,hawachumi
στενάζω,vuta pumzi/akivutapumzi
στεναγμός,kuugua
στενοχωρέω,"dhik, mateso, ban, aoneaye, song"
στενοχωρία,"ugum, shid, matatizo, uchovu, wazijua"
στενός,"mwembamba, pembamba, uendeshwao, jembamba, chach"
στερέωμα,"imar, uthabiti, halina, thabiti, chokul"
στερεός,"nguvu, hodari, wez, wenye, shind"
στερεόω,"nguvu, jeshi, uwez, shik, hodari"
στεφανόω,"taji, lovik, uvik, akutia, aionje"
στεῖρα,"tasa, mimb, ulie"
στηρίζω,bila kusita
στηριγμός,"kimbili, salama, ngom, nguvu, raha"
στιβάς,"jan, jani, taw, minene, vifukizi"
στιγμή,"mara, dakika, papo, uo"
στοά,"ukumbi, tao, vigeu"
στοιχέω,"fuat, fuata, nifuate, unifuate, hali"
στοιχεῖον,nyota
στολή,kanzu
στράτευμα,jeshi
στρέφω,umgeukie
στρατεία,vyet
στρατεύω,kwa nguvu
στρατηγός,wakuu maafisa
στρατιά,"jeshi, tan, majeshi, vita, waende"
στρατιώτης,mwanajeshi wanajeshi
στρατολογέω,hajiingizi
στρατόπεδον,"mkono, mikono, mwake, mikononi, wenye"
στρεβλόω,"ikose, hatuenendi"
στρηνιάω,"anas, wauonapo"
στρουθίον,shomor
στρωννύω,tandika
στρῆνος,"hayampasi, neeme, utoa, panueni, zoja"
στυγητός,"chuki, chukia, chuk, pend, chukiz"
στυγνάζω,kunj
στόμα,"kinywa,"
στόμαχος,magonjwa
στῆθος,"kifu, fuan, vifu, egam, uniwie"
στῦλος,"nguz, miim, jua, mwim, viguzo"
συγγένεια,"jamaa, wake, mkwewe, zaliw, mbar"
συγγενής,"jamaa, kaya ndugu"
συγγενίς,"jamaa, kaya ndugu"
συγγνώμη,idhini
συγκάθημαι,"ket, aketiye, pand, kuketi, oka"
συγκάμπτω,"inam, nyosh, pigi, wamechimba, pinda"
συγκαθίζω,"ket, aketiye, pand, kuketi, oka"
συγκακοπαθέω,"mateso, tesw, huzuni, tes, maumivu"
συγκακουχέομαι,"mateso, tesw, huzuni, tes, maumivu"
συγκαλέω,ita/ wakawaita
συγκαλύπτω,"fich, ficha, sitiri, siri, bila"
συγκατάθεσις,pana
συγκαταβαίνω,"shuk, terem, teremki, yangu, peny"
συγκατατίθεμαι,"sharti, pata"
συγκαταψηφίζομαι,"hesab, idad, hesabi, juml, acha"
συγκεράννυμι,"pamoja, unga, umoj, nia, moyo"
συγκινέω,"kasiri, amka, uchungu, ghadhibi, nikasiri"
συγκλείω,"bom, boma, daraj, yeny, zabibu, gerezan, fung, walinzi, gerez, husu"
συγκληρονόμος,"warithi, warithio"
συγκοινωνέω,"shirik, kuwapa, mshirika, ishi, sehemu"
συγκοινωνός,"shirik, kuwapa, mshirika, ishi, sehemu"
συγκομίζω,stefano
συγκρίνω,lingani
συγκυρία,nasibu
συγκύπτω,"inam, nyosh, pigi, wamechimba, pinda"
συγχέω,"fadhaa, taharaki, sanyi"
συγχαίρω,"furah, furahi, furaha, furahini, salamu"
συγχράομαι,"wenzao, anga, wenzake, wavuvi"
συζάω,"ish, hai, aish, pon, fufu"
συζεύγνυμι,"unga, ung, ambata, shik, ungw"
συζητέω,jadiliana / wakajadiliana
συζητητής,mlet
συζωοποιέω,"hai, ishi, mton, uhai, ish"
συκάμινος,"mkuy, pandw"
συκομορέα,"mikuyu, finy"
συκοφαντέω,"toza, msidhulumu, shek"
συκῆ,mtini mitini
συλάω,"yang, niibi, nyang'any, tek, wizi"
συλαγωγέω,"mateka, twa, uhamisho, hamish, wafungwa"
συλλέγω,kusanya
συλλαλέω,zungumza /wakizungumza naye
συλλαμβάνω,kamata /kunikamata
συλλογίζομαι,"uliza, shauria"
συλλυπέω,"huzuni, ili, chukulia, vumili, stahimil"
συμβάλλω,"tafakari,akitafakari"
συμβαίνω,"tokea,pata /kitakachomtokea/kitakachompata"
συμβασιλεύω,"kata, tawal, tawa, ilik, mfalme"
συμβιβάζω,unganisha
συμβουλεύω,"shaur, ushauri, washauri, mshauri, kusud"
συμβούλιον,shauriana
συμμέτοχος,"shirik, kuwapa, mshirika, ishi, sehemu"
συμμαθητής,"wanafunzi, funz"
συμμαρτυρέω,"shuhudi, shahid, ushuhuda, shuhuda, ushahidi"
συμμερίζω,"shirik, kuwapa, mshirika, ishi, sehemu"
συμμιμητής,"mnifuate, wafuasi, mkaw, mwigeni, mniige"
συμπάρειμι,"karibi, songe, let, karibu, tole"
συμπάσχω,"mateso, tesw, huzuni, tes, maumivu"
συμπέμπω,"tum, pelek, nitu, ruhusa, nyosh"
συμπίνω,"nyw, nywe, nywa, unyw, hanywi"
συμπίπτω,"angukia, waliangukia"
συμπαθέω,chukua
συμπαθής,tikiv
συμπαραγίνομαι,"kanis, kusanyik, mkutano, kusanyi, kusany"
συμπαρακαλέω,"ujasiri, faraja, thubut, moyo, waziwazi"
συμπαραλαμβάνω,"twa, itwa, poke, chuku, katw"
συμπεριλαμβάνω,"umba, wakumbatia, kunj, atakupatia, gandamani"
συμπληρόω,"kupa, wakawa"
συμπνίγω,"song, zison, mson, ison, isizae"
συμπολίτης,"wenyeji, weny, lenu, hatumtaki, faraka"
συμπορεύομαι,"fuata, pamoja, andama, ende, misafara"
συμπρεσβύτερος,"wazee, mzee, mvi, kale, uzee"
συμπόσιον,"najisi, wah, vika, nyong, shirik"
συμφέρω,saidia/ afadhali
συμφυλέτης,"wenyeji, weny, lenu, hatumtaki, faraka"
συμφωνέω,kubaliana/wakikubaliana
συμφωνία,"zaburi, zeze, muziki, ala, nand"
συμφύω,"mafuta, nenep, non, kuku, zid"
συμφώνησις,"nganif, beliari"
συμψηφίζω,"hesab, hauw, malizi, anavyo"
συνάγω,"kusanya,akiwakusanya"
συνέδριον,"barazani, sanhedrin"
συνέκδημος,"kazi, rafik, wenzake, enzi, mwenzake"
συνέπομαι,"fuata, pamoja, andama, ende, misafara"
συνέρχομαι,kutana / kabla hawajakutana
συνέχω,sumbuliwa
συνήδομαι,"pend, pendez, furahi, furaha, tak"
συνήθεια,"desturi, zoe"
συνίημι,"elewa, hawaelewi"
συνίστημι,kuwepo
συναίρω,"hesab, deni"
συναγωγή,sinagogi
συναγωνίζομαι,"shinda, jitahidini, piga, ishi, twajitaabisha"
συναθλέω,"shinda, tete, ishi, gomban, mgomvi"
συναθροίζω,"kanis, kusanyik, mkutano, kusanyi, kusany"
συναιχμάλωτος,"gerezan, fung, walinzi, gerez, husu"
συνακολουθέω,"fuata, pamoja, andama, ende, misafara"
συναλίζομαι,"kanis, kusanyik, mkutano, kusanyi, kusany"
συνανάκειμαι,mezani
συναναβαίνω,"pand, kwe, pandi, kutoka, let"
συναναμίγνυμι,"wenzao, anga, wenzake, wavuvi"
συναναπαύομαι,"wek, raha, stareh, pumzik, ach"
συναντάω,kuta/ukamkuta
συναντιλαμβάνομαι,"saidi, msaada, msaidizi, faid, saidia"
συναπάγω,"mkuu, wakuu, ongoz, risasi, let"
συναποθνῄσκω,"kuf, akaf, kufa, uaw, mwu"
συναποστέλλω,"tum, pelek, nitu, ruhusa, nyosh"
συναπόλλυμι,"kuf, akaf, kufa, uaw, mwu"
συναρμολογέω,"unga, ung, ambata, shik, ungw"
συναρπάζω,"kamat, anga, nyakuli, mimb, nyaku"
συναυξάνω,"mafuta, nenep, non, kuku, zid"
συνδοξάζω,"utukufu, tuku, heshima, fahari, tukuz"
συνδρομή,"mkutano, kuta, jami, wing, watu"
συνείδησις,"dhamiri,"
συνεγείρω,"tufufu, fufuli, amtwae, anguka, kusimami"
συνεισέρχομαι,"ingi, ingia, wing, ingieni, uingie"
συνεκλεκτός,"chagu, wateule, chaguli, mteule, acha"
συνεπιμαρτυρέω,"shuhudi, shahid, ushuhuda, shuhuda, ushahidi"
συνεπιτίθημι,"patan, kubal, shukur, unga, kubali"
συνεργέω,"kotekote, twajua, kamil, taabi, twawasihi"
συνεργός,"mwenzake , wenzake"
συνεσθίω,"kul, kula, wakala, tekete, akal"
συνετός,akil
συνευδοκέω,kubaliana nao
συνευωχέομαι,"karamu, lish, shib, papa, nyw"
συνεφίστημι,inuki
συνηλικιώτης,hirimu
συνθάπτω,"maziko, zikw, kuzika"
συνθλάω,"vunja, vunjik, pond, vunj, gonga"
συνθλίβω,"sukum, suku, angush, fukuz, msongason"
συνθρύπτω,"vunj, vunjik, pasu, vunja, meg"
συνοδία,msafara
συνοδεύω,"fuata, pamoja, andama, ende, misafara"
συνοικέω,"ish, hai, aish, pon, fufu"
συνοικοδομέω,"jeng, jenge, waashi, jijenge, mjenge"
συνομιλέω,akaona
συνομορέω,"karibu, jirani, karibi, i, jamaa"
συνοράω,marko
συνοχή,"dhik, maumivu, uharibifu, zunishw"
συντάσσω,"agiz, amur, amriw, nikija, mreje"
συντέλεια,"mwisho,"
συντέμνω,"manif, faid, choy, katili, patia"
συντίθημι,"patan, kubal, shukur, unga, kubali"
συντελέω,timia
συντηρέω,fikir
συντρέχω,"kimbi, kimbili, mbili, kimbiz, mbi"
συντρίβω,vunjika
συντυγχάνω,"kuta, kutan, kuku, amriw, pat"
συντόμως,kuudh
συνυποκρίνομαι,"fik, jigeu, tusimpe, hamwingii"
συνυπουργέω,"saidi, msaada, msaidizi, faid, saidia"
συνωδίνω,"taab, uchungu, kazi, jitaabi, jitahid"
συνωμοσία,"waz, kusud, shaur, hila, mipango"
συσπαράσσω,kifafa
συστέλλω,"sand, ziz, kunj, hori, baki"
συστατικός,zeny
συσταυρόω,"sulubi, asulubiwe, msulubishe, msulubi, sulubish"
συστενάζω,"kuugua, ugu, kite, jeruhi, tuli"
συστοιχέω,linga
συστρέφω,"kusany, kusanyi, sany, kuta, okot"
συστρατιώτης,"askari, ushiriki"
συστροφή,"mkutano, kuta, jami, wing, watu"
συσχηματίζω,"kanuni, jifanani"
σφάγιον,"dhabihu, sadaka, chinj, tole, chinji"
σφάζω,"chinja, ua / akamchinja / akamwua"
σφαγή,"chinj, chin, wau, chinji, chinja"
σφοδρῶς,"udhalimu, jeur, nguvu, dhuluma, uharibifu"
σφραγίζω,muhuri mihuri
σφραγίς,"mhuri, mihuri  / alama"
σφόδρα,mno
σχίζω,pasuka(rocks) chanika(cloth)
σχίσμα,pasuo
σχεδόν,"karibu, jirani, karibi, i, jamaa"
σχοινίον,"kamb, kikoto"
σχολάζω,"toku, anas, halafu"
σχολή,darasa
σχῆμα,"mfinyanzi, umb, yeye, iwe, namn"
σωματικός,"mwili, miil, wiliwil, mzog, mwil"
σωματικῶς,"mwili, miil, wiliwil, mzog, mwil"
σωρεύω,"chung, wimb, rund, gof, fung"
σωτήρ,", mwokozi,"
σωτήριος,"oko, mwokozi, okok, okole, pony"
σωτηρία,"wokovu,"
σωφρονέω,akili timam
σωφρονίζω,"zoesh, jan, ujizoeze, mazoezi"
σωφρονισμός,"kias, akil, zui, waoe, timamu"
σωφροσύνη,"kias, kamil"
σωφρόνως,"kias, akil, zui, waoe, timamu"
σός,lako mwenyewe
σύ,"wewe, ninyi,"
σύγχυσις,ukajaa
σύζυγος,"nira, kongwa, miti, usogezwe, mizani"
σύμβουλος,"shaur, ushauri, washauri, mshauri, kusud"
σύμμορφος,"owaju, unyonge"
σύμφημι,"patan, kubal, shukur, unga, kubali"
σύμφορος,saidia/ afadhali
σύμφυτος,"pamoja, unga, umoj, nia, moyo"
σύμφωνος,nyima
σύμψυχος,mamoja
σύν,pamoja na
σύνδεσμος,"pamoja, unga, umoj, nia, moyo"
σύνδουλος,mwenza- wenza- / mtumwa mwenzake
σύνειμι (I),"faragha, sion"
σύνειμι (II),"kusany, kusanyi, sany, kuta, okot"
σύνεσις,"ufahamu,"
σύντριμμα,"harib, anga, haribik, nyar, haribi"
σύντροφος,"tunz, kitu, mambo, lele, hujali"
σύρω,"burur, kokot, burut, waondole, nias"
σύσσημον,"pungi, nitakayembusu"
σύσσωμος,"mwili, miil, wiliwil, mzog, mwil"
σώφρων,"kias, akil, zui, waoe, timamu"
σῖτος,ngano
σῦκον,"mtin, tini, mitini"
σῴζω,"okoa, ponya, atawaokoa,atawaponya"
σῶμα,"mwili,"
τάγμα,"mfano, ratib, pake, lenyewe"
τάλαντον,talanta
τάξις,ratiba. kuendana na ratiba
τάραχος,"mkutano, kuta, jami, wing, watu"
τάσσω,chagua/aliyeuchagua
τάφος,"kaburi, makaburi"
τάχα,"labd, end, yamkini, pengine, yumkini"
τάχος,haraka
τέ,na vivyo hivyo na vile vile
τέκνον,"watoto, mtoto, mwanaye,wanao"
τέκτων,"seremal, fund, bun"
τέλειος,kamilifu
τέλος,"mwisho,"
τέρας,muujiza miujiza
τέσσαρες,nne
τέταρτος,"nne, saa nne"
τέχνη,"ustadi, fund, faidi"
τήκω,"yeyu, yeyush, towek, ajitahidiye, haruk"
τήρησις,"gerezan, fung, walinzi, gerez, husu"
τίθημι,weka
τίκτω,zaa / atamzaa
τίλλω,"vitawi, wakauchuma, hunyauka, purur, nyonyo"
τίμιος,aheshimikaye/ aliyeheshimika
τίνω,"lip, rudi, kuto, mpen, mlip"
τίς,"nani, nani ambaye"
τίτλος,anwani
ταβέρνη,mikahawa
τακτός,"wek, amriw, wekw, kutan, kuta"
ταλαίπωρος,"ole, jitajiri"
ταλαιπωρέω,"uzit, mzig, niti, azaaye, kuli, huzuni, ili, chukulia, vumili, stahimil"
ταλαιπωρία,"yow, yamo"
ταλαντιαῖος,"lant, bond, and, anda, pand"
ταλιθά,"chan, jan, mwanamke, jakaz, nawa"
ταμεῖον,"ndani, yeti, iliyo, yumo, usal"
ταπείνωσις,"chini, shush, ingi, mnyenyekevu, duni"
ταπεινοφροσύνη,", unyenyekevu,"
ταπεινός,mpole
ταπεινόφρων,", unyenyekevu,"
ταπεινόω,jishusha  / atakayejishusha
ταράσσω,fadhaika   akafadhaika
ταραχή,"mkutano, kuta, jami, wing, watu"
ταρταρόω,"hukum, adhabu, hukumi, hati, tuhukum"
ταφή,"maziko, zikw, kuzika"
ταχέως,"upesi, haraka haraka,"
ταχινός,"upes, haraka, mwepesi, pund, ribu"
ταχύς,upesi
ταῦρος,"fahal, yonyunyizi, maua"
τεκμήριον,"thibiti, imar, ishara, dhahiri, onesh"
τεκνίον,watoto
τεκνογονέω,"watoto, mtoto, wana, mtumishi, wadogo"
τεκνογονία,"watoto, mtoto, wana, mtumishi, wadogo"
τεκνοτροφέω,"watoto, mtoto, wana, mtumishi, wadogo"
τελέω,matokeo yake
τελείως,"ish, lip, kamili, maliz, anga"
τελείωσις,"kamili, kamil, timi, ilif, wazima"
τελειωτής,"ish, timi, maliz, anga, zima"
τελειότης,"kamili, kamil, timi, ilif, wazima"
τελειόω,timiza
τελεσφορέω,vish
τελευτάω,fariki
τελευτή,"maut, wafu, kufa, kuf, kifo"
τελώνης,watoza ushuru
τελώνιον,"hur, watoza, kodi, mtoz, forodhani"
τεσσαρεσκαιδέκατος,hamkula
τεσσεράκοντα,"arubaini,"
τεσσερακονταετής,"arubaini, uniache, sikula"
τεταρταῖος,"nne, wann, minn, mann, vinn"
τετράγωνος,"mrab, miraba"
τετράδιον,"askari, ushiriki"
τετράμηνος,yanakuja
τετράπους,baa
τετραάρχης,"herode, karipi"
τετρααρχέω,"herode, karipi"
τετρακισχίλιοι,"nne, vingapi"
τετρακόσιοι,"nne, waamuzi"
τετραπλοῦς,"nne, wann, minn, mann, vinn"
τεφρόω,"ondo, ondole, ach, geuk, ondok"
τεχνίτης,"seremal, fund, bun"
τεῖχος,"ukuta, kuta"
τηλαυγῶς,"thibiti, imar, ishara, dhahiri, onesh"
τηλικοῦτος,"kubw, kubwa, mkuu, kuu, maku"
τηρέω,timiza
τιμάω,", waheshimu"
τιμή,bei
τιμιότης,"mali, jir, tele, hutwaa, huwa"
τιμωρέω,"liw, amiz, adhabu, umi, adhib"
τιμωρία,"liw, amiz, adhabu, umi, adhib"
τοίνυν,"basi, hiyo, ila, ili, kwa"
τοιγαροῦν,"basi, hiyo, ila, ili, kwa"
τοιοῦτος,ya aina hiyo
τοιόσδε,"kama, namn, huyo, hayo, jinsi"
τολμάω,thubutu
τολμηρός,"ujasiri, faraja, thubut, moyo, waziwazi"
τολμητής,"ujasiri, faraja, thubut, moyo, waziwazi"
τομός,lachoma
τοπάζιον,"manjano, sawazish"
τοσοῦτος,kubwa
τοῖχος,"ukut, kuta, ziz, juu, boma"
τράγος,"mbuz, beber"
τράπεζα,"meza,"
τράχηλος,shingoni
τρέμω,"tetemek, hofu, ogop, fukuz, kwako"
τρέφω,lisha / awalisha
τρέχω,akakimbia
τρίβολος,"magugu, mbaruti, itamea, kauka, mwib"
τρίβος,"pit, njia, yanyosheni, wauzidisha, uniendeshe"
τρίζω,sag
τρίμηνος,"mwezi, miez"
τρίς,mara tatu
τρίστεγον,"tatu, watatu, mitatu, matatu, theluthi"
τρίτος,ya tatu
τρίχινος,"nywele, nywe, sing, malaika, manyoya"
τραπεζίτης,"fedha, mfuk, wabadili, kotekote, liuz"
τραυματίζω,"jerah, pig, uuaj, pigo, yake"
τραχηλίζω,pasw
τραχύς,"pwele, sawazish, palipopindika"
τραῦμα,"jerah, pig, uuaj, pigo, yake"
τρεῖς,"tatu,"
τριάκοντα,"thelathini,"
τριακόσιοι,"kuuzwa, uzw"
τριετία,"tatu, watatu, mitatu, matatu, theluthi"
τρισχίλιοι,ongeze
τροπή,"geuk, zunguk, geuki, geuz, tazam"
τροποφορέω,"tunz, kitu, mambo, lele, hujali"
τροφή,"chakula,"
τροφός,"tunz, kitu, mambo, lele, hujali"
τροχιά,"njia, nyay, gar, mienendo, pit"
τροχός,mbil
τρυγάω,"mavuno, zabibu, aokotapo, apeleke, atum"
τρυγών,"njiw, hua"
τρυμαλιά,"tund, shim, mvungu, uvungu, chimbuli"
τρυφάω,"toku, anas, halafu"
τρυφή,"toku, anas, halafu"
τρόμος,"tetemek, itetemeke, tish, uombewe, iliyoitetemesha"
τρόπος,kama
τρύβλιον,"bakul, besen, vitasa, unip, komb"
τρώγω,kula/wkila
τυγχάνω,"pata, fikia"
τυμπανίζω,"umw, nites, tes, tesw, umiz"
τυπικώς,"mfano, picha"
τυφλός,wasioona
τυφλόω,"pof, pofu, upof, wasioona, mpofu"
τυφωνικός,eurakilo
τυφόω,"vun, chokoza, jiepushe, mazungumzo, mung"
τόκος,"riba, faid, kopesh, aapishwe, hali"
τόξον,uta
τόπος,sehemu
τότε,"ndipo alipo__, kisha, halafu"
τύπος,"mfano, picha"
τύπτω,piga / kumpiga
τύφω,amb
τὶς,"mtu yeyote, kitu chochote"
τὸ ἐναντίον,"mmsamehe, kabidhi, mrithi"
τὸ ὄνομα,"jina, lake, majina, itw, sifa"
υἱοθεσία,"kule, aba, ugu"
υἱός,"mwana wa, mtotot wa kiume"
φάγος,mlaf
φάντασμα,yowe
φάραγξ,"bond, bonden, shefela, barar, and"
φάρμακος,"cha, abudu, hir, walozi, wach"
φάσις,"ene, chafu"
φάσκω,"wenye, faut"
φάτνη,"shokoa, watu, mwenye, wakil, kubw"
φέγγος,"nuru, wang, mianga, taa, pambazuk"
φέρω,onesha
φήμη,"ene, chafu"
φίλανδρος,waum
φίλαυτος,"mwili, mgomvi, pend, aibu, asiw"
φίλημα,busu
φίλος,"rafiki, mwenzao na wakusanyia kodi"
φαίνω,"jitokeza, tokea / akajitokeza/  akamtokea"
φαιλόνης,"vifuko, yoiva"
φανέρωσις,"dhihiri, dhihirish, onesh, dhahiri, onekan"
φανερός,tambulisha /wasimtambulishe
φανερόω,"dhihirishwa,onekana wazi"
φανερῶς,"waziwazi, wazi"
φαντάζω,"dhihiri, dhihirish, onesh, dhahiri, onekan"
φαντασία,"dhihiri, dhihirish, onesh, dhahiri, onekan"
φανός,"mienge, taa, weng, ving, kiga"
φαρμακεία,"cha, abudu, hir, walozi, wach"
φαῦλος,", uovu,"
φείδομαι,hurumia     wasiowahurumia
φειδομένως,"huru, huruma, achili, hurumi, waachi"
φεύγω,"kimbia,toroka walipokimbia/walipotoroka"
φημί,"ambia, akamwambia,"
φθάνω,"imefika,wadia"
φθέγγομαι,"ambi, akasema, akamwambia, sem, akawaambia"
φθαρτός,kinachoharibika/vinavyoharibika
φθείρω,haribu
φθινοπωρινός,"baridi, kom, hataki, idumupo"
φθονέω,"wivu, husuda, husu, juhudi, ari"
φθορά,"uharibifu,"
φθόγγος,"sauti, pig, mshindo, kelel, ngurumo"
φθόνος,"wivu,"
φιάλη,bakuli  mabakuli
φιλάγαθος,"mema, wema, vema, njem, jema"
φιλάδελφος,"pend, penda, mapenzi, rafik, wapenzi"
φιλάργυρος,"fedha, mfuk, wabadili, kotekote, liuz"
φιλέω,penda /wao hupenda/ wapenda
φιλήδονος,"sasa, fadhal, kusih, omb, basi"
φιλία,"rafik, patan"
φιλαδελφία,upndo
φιλανθρωπία,"pofunuli, zoku"
φιλανθρώπως,nzw
φιλαργυρία,"fedha, mfuk, wabadili, kotekote, liuz"
φιλονεικία,"hojia, hoja, wakaidi, sema, maas"
φιλοξενία,"karibish, karibisha, rim, anakaa, ajab"
φιλοπρωτεύω,"pend, penda, mapenzi, rafik, wapenzi"
φιλοσοφία,awal
φιλοτιμέομαι,"itama, mjitahidi, jitahid, hatupo"
φιλοφρόνως,"karibish, karibisha, rim, anakaa, ajab"
φιλόθεος,"mungu, miungu, bwana, wake, wao"
φιλόνεικος,"hojia, hoja, wakaidi, sema, maas"
φιλόξενος,"karibish, karibisha, rim, anakaa, ajab"
φιλόσοφος,"wastoiko, mpuzi, anaonekana"
φιλόστοργος,watanguli
φιλότεκνος,"pend, akil, watoto, ili, jan"
φιμόω,duwaa
φλογίζω,"gus, wash, tekete, wak, waka"
φλυαρέω,"zungumz, onge, haraka, mje, umetaka"
φλόξ,"moto,"
φλύαρος,"zome, mchongezi, pigi, ng'o, nung'uni"
φοβέω,"ogopa, hofu, usiogope, usiwe na hofu"
φοβερός,"ogop, hofu, kumcha, tish, kich"
φονεύς,mwuaji
φονεύω,"usiue,"
φορέω,amevaa
φορτίζω,"mzig, leme, mizigo, wapagazi, alikuwa"
φορτίον,mzigo
φοῖνιξ,"tend, bond, vivi"
φράζω,"elez, tufafanulie, tueleze, nifahamu, fasiri"
φράσσω,"huyapinga, fumb, nibus"
φρέαρ,kisimani
φρήν,"dhan, dhani, waz, mwadhani, fikir"
φρίσσω,"kubwa, staajabuni, waamini, utisho"
φραγέλλιον,"mijeledi, mjeledi, pig, msib, lenu"
φραγελλόω,"mijeledi, mjeledi, pig, msib, lenu"
φραγμός,"boma, zungu, tuten, barabarani, nani"
φρεναπάτης,"uongo, hila, anga, dangany, danganya"
φρεναπατάω,"uongo, hila, anga, dangany, danganya"
φρονέω,waza/huwazi
φρονίμως,wakil
φροντίζω,"tunz, kitu, mambo, lele, hujali"
φρουρέω,"askari, walinzi, lind, mpishi, wahi"
φρυάσσω,"ghadhabu, hasira, ukal, sumu, chafu"
φρόνημα,"akil, nia, fikira, amewatawanya, achunguzaye"
φρόνησις,"ufahamu, faham, akil, elew, busara"
φρόνιμος,mwenye hekima
φρύγανον,"chemsha, zongazon"
φυγή,kusiwe
φυλάσσω,"timiza,fuata, tekeleza /nimezitimiza/nimezifuata/nimezitekeleza"
φυλή,kabila makabila
φυλακή,gerezani
φυλακίζω,"gerezan, fung, walinzi, gerez, husu"
φυλακτήριον,matamvua
φυσίωσις,"kiburi, majivuno, kina, umzuie, nidhulum"
φυσικός,"asil, tabi, wasi"
φυσικῶς,wajiharibu
φυσιόω,jivunia/asijivunie
φυτεία,"pand, zaal, tang, mich, mbog"
φυτεύω,mimea
φωλεός,tund
φωνέω,ita/akawaita
φωνή,"sauti, kelele, mayowe"
φωστήρ,"nuru, wang, mianga, taa, pambazuk"
φωσφόρος,"nuru, wang, mianga, taa, pambazuk"
φωτίζω,angaza
φωτεινός,"anga, pak, angaz, ving'aavyo, ung'aao"
φωτισμός,"nuru, wang, mianga, taa, pambazuk"
φόβητρον,"ogop, hofu, kumcha, tish, kich"
φόβος,"ogopa,woga,hofu"
φόνος,",uaj"
φόρος,"hur, watoza, kodi, mtoz, forodhani"
φύλαξ,"askari, walinzi, lind, mpishi, wahi"
φύλλον,", jani,majani"
φύραμα,"chachu, chach, mikate, unga, kandi"
φύσις,ya asili
φύω,"mafuta, nenep, non, kuku, zid"
φῶς,mwanga
χάλαζα,"mvua, barafu, umea, winuli"
χάραγμα,"sanamu,"
χάραξ,zingir
χάριν,"basi,kwa hiyo"
χάρις,"neema, fadhila, fadhili,"
χάρισμα,"karama,"
χάρτης,ratas
χάσμα,wasivuke
χίλιοι,"elfu, maelfu,"
χαίρω,shangilia
χαλάω,shusha
χαλεπός,"hatari, huna"
χαλιναγωγέω,"lijamu, hatamu, hawajizuii, diri, watutii"
χαλινός,"lijamu, hatamu, hawajizuii, diri, watutii"
χαλκίον,"sufuri, sufurian, kap, nawi, vyombo"
χαλκεύς,"pesa, shab, mfua, iliayo, bindo"
χαλκηδών,lkedo
χαλκολίβανον,"shab, ping, vikalio"
χαλκοῦς,"shab, ping, vikalio"
χαλκός,"pesa, shab, mfua, iliayo, bindo"
χαμαί,"nchi, dunia, duniani, chini, ardh"
χαρά,"furaha, shangwe,"
χαρίζομαι,fadhili
χαρακτήρ,mng'ao
χαριτόω,"kibali, neem, pend, fadhili, pako"
χείμαρρος,"kedroni, mle"
χείρ,"mkono, mikono, mkononi, mikononi,"
χείρων,mbaya zaidi
χειμάζω,"tufani, dhoruba, atok, wakijilaza, ukanifariji"
χειμών,mazika
χειραγωγέω,"mkuu, wakuu, ongoz, risasi, let"
χειραγωγός,"mkuu, wakuu, ongoz, risasi, let"
χειροποίητος,"kwa mkono, mikono,"
χειροτονέω,"wek, amriw, wekw, kutan, kuta"
χειρόγραφον,"andikw, andik, andiki, andi, yaan"
