lex,default
παιδαγωγός,tuteur
παιδεία,enseigner
παιδευτής,éducateur
παιδεύω,enseigner
παιδιόθεν,depuis l'enfance
παλαιός,ancien
παλαιότης,la vieillesse
παλαιόω,"faire du vieux, rendre démodé"
παλιγγενεσία,être né de nouveau
παμπληθεί,tous ensemble
πανήγυρις,"célébration, festivité, festival joyaux"
πανδοχεύς,"aubergiste, manageur d'hôtel"
πανδοχεῖον,auberge
πανοικεί,avec un ménage entier
πανοπλία,armes et armure
πανουργία,ruse
πανοῦργος,"scélérat, malin, camarade rusé"
πανταχοῦ,"partout, n'importe où, en tous lieux"
πανταχῇ,"partout, n'importe où, en tous lieux"
παντελής,toujours
παντοκράτωρ,le Tout-Puissant
παρά,"à, par, aux côtés de, en plus de"
παράβασις,désobéir
παράγω,"avancer au long de, aller vers"
παράδεισος,paradis
παράδοξος,"difficile à croire, inhabituel, incroyable"
παράδοσις,enseignement
παράκειμαι,"être present, être ici, être là, être à porté de main, être proche"
παράκλησις,encourager
παράκλητος,Celui qui aide
παράλιος,région côtière
παράπτωμα,faute
παράσημος,porter le signe de
παρέρχομαι,dépasser
παρέχω,"continuer d'être, rester le même"
παρίστημι,(se) présenter
παραβάλλω,"s'approcher de, arriver à, naviguer vers"
παραβάτης,transgresseur
παραβαίνω,"désobéir, enfeindre la loi, transgresser, désobéissance, transgression"
παραβιάζομαι,"inciter, conseiller vivement à"
παραβολή,parabole
παραγίνομαι,"venir, arriver, se présenter"
παραγγέλλω,"ordonner, commander"
παραγγελία,ordre
παραδέχομαι,accepter
παραδίδωμι,donner
παραδειγματίζω,déshonorer en public
παραζηλόω,"rendre jaloux, rendre envieux"
παραθήκη,"ce qui est confié à, ce qui est sous la responsabilité de quelqu'un pour veiller sur"
παραθαλάσσιος,"par le bord de mer, par le lac"
παραθεωρέω,"fermer les yeux sur, négliger, faire abstraction, ignorer, ne pas considérer"
παραινέω,"conseiller vivement, encourager"
παραιτέομαι,demander
παρακαλέω,demander (sincèrement)
παρακαλύπτω,"faire que quelque chose ne soit pas connu, cacher, masquer, rendre secret"
παρακοή,refuser d'écouter
παρακολουθέω,"suivre, être un disciple de, se conformer à"
παρακούω,refuser d'écouter
παρακύπτω,"se pencher, se baisser"
παραλέγομαι,"naviguer le long de la côte, naviguer le long du bord"
παραλαμβάνω,emmener
παραλλαγή,changement
παραλογίζομαι,duper
παραλυτικός,boiteux
παραλύω,être paralysé
παραμένω,"rester avec, demeurer avec"
παραμυθέομαι,consoler
παραμυθία,"consolation, encouragement"
παραμύθιον,"consolation, encouragement"
παρανομέω,désobéir
παρανομία,"transgression, mal faire, sans foi ni loi, un acte illégal"
παραπίπτω,s'évaporer
παραπικραίνω,"rebeller, rebeller et provoquer la colère"
παραπικρασμός,"se rebeller, se rebeller et provoquer la collère"
παραπλέω,"naviguer au-délà, naviguer par"
παραπλήσιος,"très similaire, ressemblant étroitement, presque le même que"
παραπλησίως,"très similaire, ressemblant étroitement, presque le même que"
παραπορεύομαι,"passer par, passer à côté, aller par"
παραρρέω,"renoncer une croyance, s'écarter d'une croyance"
παρασκευάζω,"préparer un repas, faire un repas, laisser un repas prêt"
παρασκευή,jour de préparation
παρατήρησις,"regarder attentivement, garder, veiller"
παρατίθημι,"donner de la nourriture, fournir de la nourriture, pourvoir à manger"
παρατείνω,prolonger
παρατηρέω,"regarder attentivement, garder, veiller"
παρατυγχάνω,"arriver à être, être par hasard"
παραυτίκα,peu de temps
παραφέρω,"conduire, porter"
παραφρονέω,perdre la raison
παραφρονία,perdre la raison
παραχειμάζω,"passer l'hiver, être à sa place pendant l'hiver"
παραχρῆμα,soudainement
παρείσακτος,"prétendre faussement, réjoint à tort"
παρεισάγω,"apporter, provoquer de l'extérieur"
παρεισέρχομαι,se glisser dans un groupe inaperçu
παρεισδύω,se glisser dans un groupe inaperçu
παρεισφέρω,"faire de son mieux, faire des efforts pour que, essayer au maximum pour"
παρεκτός,"outre, supplémentaire"
παρεμβάλλω,camp
παρεμβολή,camp
παρενοχλέω,causer une difficulté supplémentaire
παρεπίδημος,étranger
παρηγορία,"confort, consolation"
παρθένος,vierge
παρθενία,virginité
παροίχομαι,"passer, avoir passé, passé"
παροικέω,séjourner temporairement
παροικία,durée de séjour
παροιμία,proverbe
παρομοιάζω,"ressembler de près, être similaire à, être comme, s'apparenter à"
παροξυσμός,"causer, encourager, encouragement, stimuler"
παροξύνω,"être provoqué, être affecté"
παροργίζω,faire provoquer
παροργισμός,colère
παροτρύνω,"susciter, inciter à"
παρουσία,présence
παροψίς,plat
παρρησία,"audace, courage, assurance"
παρρησιάζομαι,"parler audacieusement, parler ouvertement"
παρόμοιος,"ressembler de près, être comme, s'apparenter à, sembler"
πατάσσω,frapper d'un coup violent
πατέω,"marcher sur, fouler aux pieds"
πατήρ,père
πατρίς,"terre natale, patrie, ville natale"
πατριά,lignage
πατριάρχης,patriarche
πατρικός,"des ancêtres, des patriarches"
πατροπαράδοτος,traditions
πατρῷος,"des ancêtres, de patriarches"
παχύνω,"être incapable de comprendre, être mentallement terne"
παύω,"faire cesser, faire arrêter"
παῖς,enfant
πείθω,persuader
πεδινός,plat
πεζεύω,"aller à pied, aller par terre"
πεζῇ,"à pied, par terre"
πειθαρχέω,obéir
πειθός,"persuasif, convancaint"
πεινάω,avoir faim
πειράζω,éprouver
πειράομαι,"essayer, tenter"
πειρασμός,éprouver
πεισμονή,"celui qui persuade, moyens de convaincre"
πελεκίζω,couper la tête
πενθέω,être triste
πενθερά,belle-mère
πενθερός,beau-père
πενιχρός,pauvre
πεντάκις,cinq fois
πεντήκοντα,cinquante
πεντακισχίλιοι,cinq mille
πεντακόσιοι,cinq mille
πεντεκαιδέκατος,quinzième
πεντηκοστή,Pentecôte
πεποίθησις,se fier à
περί,autour
περίεργος,fouineur
περίθεσις,"mettre sur, porter, portant"
περίκειμαι,"être autour de, entourer"
περίλυπος,"très triste, chagriné"
περίοικος,voisin
περίσσευμα,"abondance, une grande portion de"
περίχωρος,région environnante
περίψημα,balayures
περαιτέρω,à l'opposé
περιΐστημι,"se tenir autour de, être autour de"
περιάγω,parcourir
περιέρχομαι,parcourir
περιέχω,"avoir, contenir"
περιαιρέω,"enlever, retirer"
περιαστράπτω,"briller très fort autour de, clignoter autour de"
περιβάλλω,habiller
περιβλέπω,"regarder autour, jeter un coup d'oeil sur"
περιβόλαιον,vêtement
περιδέω,"attacher autour, envelopper, mettre autour de"
περιεργάζομαι,être un fouineur
περιζώννυμι,"se ceindre, être ceint, avoir une attache autour de"
περικάθαρμα,balayures
περικαλύπτω,"couvrir, couvrir autour de"
περικεφαλαία,casque
περικρατής,"être au contrôle de, avoir sous son contrôle"
περικρύβω,"cacher, garder le secret, masquer"
περικυκλόω,"entourer, être entouré"
περιλάμπω,briller autour
περιλείπομαι,"être laissé derrière, être laissé, rester"
περιμένω,attendre
περιοικέω,"vivre tout autour, être voisins, vivre à proximité"
περιοχή,"passage, part d'un document, part de l'Ecriture"
περιούσιος,"possession privé de quelqu'un, possession spécial de quelqu'un"
περιπίπτω,"courir vers, heurter contre, frapper"
περιπατέω,marcher
περιπείρω,"subir, éprouver, faire l'expérience"
περιποίησις,prendre part
περιποιέω,"acquérir, achéver, gagner"
περιρήγνυμι,arracher ou se déshabiller
περισπάω,"être surchargé et préocupé, être inquiet et anxieux."
περισσεία,"abondance, une bonne affaire"
περισσεύω,"abonder, être en abondance, avoir beaucoup de, exister en grande quantité, ce qui reste"
περισσοῦ,"avantage spécial, de plus grand bénéfice"
περισσός,"avantage spécial, de plus grand bénéfice"
περισσῶς,très grand
περιστερά,"colombe, pigeon"
περιτέμνω,circoncire
περιτίθημι,"mettre autour, entourer"
περιτομή,circoncire
περιτρέπω,"changer en, se transformer en"
περιτρέχω,courrir vers
περιφέρω,porter (d'un lieu à un autre)
περιφρονέω,infirmer l'autorité de
περπερεύομαι,"être un vantard, se vanter"
πετεινός,oiseau
πετρώδης,terrain rocheux
πεῖρα,"essayer, tenter"
πηγή,source
πηδάλιον,gouvernail
πηλίκος,combien grand
πηλός,"boue, argile"
πιάζω,s'emparer
πιέζω,appuyer
πιθανολογία,"discours convaincant, language plausible."
πικρία,"amertume, amer"
πικραίνω,rendre amer
πικρός,"amer, âcre"
πικρῶς,"amèrement, avec agonie"
πινακίδιον,tablette
πιπράσκω,vendre
πιστεύω,croire
πιστικός,pur
πιστός,celui qui croit en
πιστόω,en venir à croire
πιότης,"gras, riche en qualité, sève"
πλάνη,tromper
πλάνος,"amener quelqu'un à être en tort, trompeur, celui qui trompe"
πλάξ,tablette
πλάσμα,ce qui est formé
πλάσσω,"donner de la forme, façonner, faire, modeler"
πλάτος,"largeur, largesse"
πλέγμα,pièce tissée
πλέκω,tresser
πλέω,naviguer
πλήκτης,"tyran, brute, une personne violente"
πλήμμυρα,inondation
πλήν,"mais, néanmoins, sauf"
πλήρης,plein
πλήρωμα,ce qui remplit
πλήσσω,"heurter, frapper, battre"
πλανάω,tromper
πλανήτης,"errant, voyageur"
πλαστός,"faux, inventé"
πλατύνω,"élargir, amplifier, rendre plus large"
πλεονάζω,augmenter considérablement
πλεονέκτης,personne avare
πλεονεκτέω,tirer profit de
πλεονεξία,avidité
πλευρά,coté du corps
πληγή,"heurter, frapper, battre"
πληθύνω,"accroître grandement, grandir, multiplier"
πληροφορέω,faire se réaliser
πληροφορία,"être absolument sûr, être certain que, complète certitude"
πληρόω,remplir
πλησίον,"bien proche de, près de"
πλησμονή,"gratification, indulgence"
πλοιάριον,petite barque
πλουσίως,en grande quantité
πλουτέω,être riche
πλουτίζω,"enrichir, rendre riche, faire enrichir quelqu'un"
πλούσιος,riche
πλοῖον,barque
πλοῦτος,richesses
πλόος,naviguer
πλῆθος,un grand nombre de
πνέω,vent
πνίγω,étouffer
πνευματικός,"celui qui est spirituel, celui qui a reçu l'Esprit"
πνευματικῶς,spirituel
πνεῦμα,Esprit
πνικτός,"étoufé, étranglé"
πνοή,vent
ποίημα,"produit, ce que l'on fait"
ποίησις,"action de faire, performance"
ποίμνη,troupeau
ποίμνιον,gens qui sont comme un troupeau
ποδήρης,robe atteignant les pieds
ποιέω,faire
ποιητής,"auteur, créateur, celui qui fait"
ποικίλος,"de différentes formes, diversifié, variés, divers"
ποιμήν,berger
ποιμαίνω,conduire
πολίτευμα,"état, état autonome, lieu de citoyenneté"
πολίτης,citoyen
πολεμέω,mener une guerre
πολιτάρχης,"chef civil, fonctionnaire de la ville"
πολιτεία,citoyenneté
πολιτεύομαι,"vivre, conduire sa vie, vivre en harmonie avec d'autres"
πολλάκις,"souvent, à plusieurs reprises"
πολλαπλασίων,beaucoup de fois plus
πολυλογία,"plusieurs mots, long parler"
πολυμερῶς,"fragmenté, en nombreuses parties"
πολυποίκιλος,"varié et diversifié, multiple, aux multiples facettes"
πολυτελής,précieux
πολυτρόπως,diverses manières
πολύς,"beaucoup, beaucoup de, un grand nombre de"
πολύσπλαγχνος,"très compassif, avec beaucoup d'afféction"
πολύτιμος,précieux
πονηρία,méchanceté
πονηρός,immoral
πορεία,parcourir
πορεύομαι,se déplacer
πορθέω,"attaquer, détruire"
πορισμός,"profit, gain, richesse"
πορνεία,avoir une conduite sexuelle immorale
πορνεύω,avoir une conduite sexuelle immorale
πορφυροῦς,pourpre
πορφυρόπωλις,marchande d'étoffe pourpre
πορφύρα,étoffe pourpre
ποσάκις,combien de fois
ποτέ,n'importe quand
ποτήριον,coupe
ποτίζω,donner à boire
ποταμοφόρητος,être emporté par un courant d'eau
ποταμός,fleuve
ποταπός,"quelle sorte de, quel genre de"
πού,quelque part
πούς,"pied, patte"
ποῖος,"quel, quelle, de quelle nature, de quelle espèce"
ποῦ,où?
πράκτωρ,"huissier de justice, officier de la court"
πράσσω,"faire, réaliser, exécution, acte"
πρέπω,convenir
πρίζω,couper en deux avec une scie
πρίν,"auparavant, avant"
πραΰς,léger
πραΰτης,douceur
πραγματεία,"affaires, projets"
πραγματευομαι,"faire des affaires, être impliqué dans des négociations."
πραιτώριον,palais
πρασιά,groupe
πραϋπαθία,douceur
πρεσβεία,"représentant, ambassadeur"
πρεσβεύω,"être un représentant de, être un ambassadeur de"
πρεσβυτέριον,Sanhédrin
πρεσβύτερος,plus ancien
πρεσβύτης,vieil homme
πρεσβῦτις,vieille femme
πρηνής,"prosterné, penché, incliné"
προΐστημι,guider
προάγω,"aller avant quelqu'un, préceder quelqu'un"
προέρχομαι,"avancer, aller en avant, aller devant"
προέχω,avoir un plus grand avantage
προαιρέω,"décider préalablement, déterminer en avance, prendre une décision en avance"
προαιτιάομαι,accuser précédemment
προακούω,entendre avant
προαμαρτάνω,pécher antérieurement ou avoir péché
προαύλιον,entrée
προβάλλω,germer
προβάτιον,mouton
προβαίνω,"avancer, aller en avant, aller devant"
προβατικός,de brebis
προβιβάζω,exhorter
προβλέπω,pourvoir à
προγίνομαι,"advient préalablement, ce qui se produit formellement, ce qui arrive avant"
προγινώσκω,"savoir à l'avance, savoir de première main, avoir dejà la connaissance de"
προγράφω,écrire auparavant
προδίδωμι,"donner de première main, donner préalablement, donner en premier"
προδότης,"traître, celui qui trahit quelqu'un"
προελπίζω,"espérer préalablement, être le premier à espérer"
προενάρχομαι,commencer préalablement
προεπαγγέλλω,promettre en avance
προετοιμάζω,"se préparer en avance, laisser prêt avant"
προευαγγελίζομαι,apporter la bonne nouvelle avant que vienne le temps
προηγέομαι,faire avec empressement
προθεσμία,heure fixée
προθυμία,"désir, envie"
προθύμως,désireux
προκαλέω,provoquer
προκαταγγέλλω,"prédire, annoncer"
προκαταρτίζω,"se préparer en avance, laisser prêt avant"
προκηρύσσω,précher préalablement à
προκοπή,"avancer, progresser, changer en meilleur, progrès"
προκυρόω,"autoriser préalablement, établir en avance, valider de première main"
προκόπτω,to advance
προλέγω,"prédire, pronostiquer"
προλαμβάνω,"détecter, surprendre, attrapper, être découvert"
προμαρτύρομαι,"prédire, présager"
προμελετάω,planifier en avance
προμεριμνάω,se préoccuper en avance
προνοέω,"avoir dans l'esprit de faire, prévoyance"
προοράω,"voir au préalable, avoir vu préalablement"
προορίζω,"décider préalablement, déterminer en avance, décider en anticipation"
προπάσχω,souffrir en anticipation de
προπάτωρ,père
προπέμπω,"envoyer sur son chemin, aider sur son chemin"
προπετής,"impétueux,imprudent"
προπορεύομαι,"aller devant quelqu'un, préceder"
προσάββατον,la veille du Sabbat
προσάγω,"conduire devant, ramener dans la présence de, amener à"
προσέρχομαι,"bouger vers, approcher de, venir près de"
προσέχω,"être attentif à, rester à l'affût de, être alerté de, se tenir en garde contre"
προσήλυτος,converti juif
προσαίτης,mendier
προσαγορεύω,appeler
προσαγωγή,"s'approcher, avoir accès à, accéder"
προσαιτέω,mendier
προσαναβαίνω,"monter vers, arriver à, aller vers le haut"
προσαναπληρόω,fournir pleinement
προσανατίθημι,ajouter
προσαπειλέω,menacer davantage
προσδέομαι,"avoir besoin de quelque chose de plus, avoir manque de quelque chose supplémentaire"
προσδέχομαι,"accepter, recevoir, rétenir"
προσδαπανάω,dépenser en plus
προσδοκάω,"attendre avec appréhension, attendre avec anxiété."
προσδοκία,"espérer, anticiper, attente"
προσεάω,permettre aller plus loin
προσεργάζομαι,"faire plus, gagner en plus"
προσευχή,prière
προσεύχομαι,prier
προσηλόω,clouer à
προσκαλέω,appeler
προσκαρτέρησις,"se dévouer à, se tenir à, persister dans"
προσκαρτερέω,"se dévouer à, se tenir à, persister dans"
προσκεφάλαιον,coussin
προσκλίνω,préjugé
προσκληρόω,"joindre, se joindre à, s'unir à, devenir partie de"
προσκολλάω,"joindre, se joindre à, s'unir à, devenir partie de"
προσκοπή,"obstacle, trouble, difficulté"
προσκυλίω,"rouller vers, rouller contre"
προσκυνέω,se prosterner en adorant
προσκυνητής,adorateur
προσκόπτω,se heurter contre
προσλαλέω,[Glosses - fr]
προσλαμβάνω,mettre la main sur
προσμένω,"rester, demeurer"
προσορμίζω,"amarrer, ancrer, attacher"
προσοφείλω,"devoir en retour à, être redevable à"
προσοχθίζω,"être provoqué, être faché"
προσπήγνυμι,crucifier
προσπίπτω,se prosterner devant
προσποιέω,"prétendre, donner l'impression que, agir comme si"
προσπορεύομαι,"bouger vers, approcher de, venir près de"
προσρήσσω,"frapper contre, éclater contre"
προστάσσω,"ordonner, instruire, dire, commander"
προστάτις,"supportrice, patronne (dans le sens de celui qui s'engage dans le soutien d'une personne ou d'une entreprise)"
προστίθημι,ajouter
προστρέχω,"courir vers, courir vers la présence de"
προσφάγιον,poisson
προσφάτως,récemment
προσφέρω,"apporter à, amener à"
προσφιλής,"plaisant, aimable"
προσφορά,offrande
προσφωνέω,s'adresser
προσψαύω,toucher
προσωπολήμπτης,"celui qui fait preuve de favoritisme, quelqu'un qui fait distinction de personnes."
προσωπολημπτέω,faire du favoritisme
προσωπολημψία,faire du favoritisme
προτίθημι,"planifier préalablement, intenter, pretender"
προτείνω,étirer
προτρέπω,inciter
προτρέχω,"courir en tête de, courir devant"
προφέρω,"provoquer clairement l'existence, entraîner, produire"
προφήτης,prophète
προφητεία,déclaration inspirée
προφητεύω,prophétiser
προφητικός,"prophétique, de la part des prophètes"
προφθάνω,"être en avance sur, anticiper, être en avance"
προφῆτις,prophétesse
προχειρίζομαι,"choisir en avance, séléctionner préalablement, désigner en avance"
προχειροτονέω,"choisir en avance, séléctionner préalablement, désigner en avance"
προϋπάρχω,"exister premièrement, être avant"
πρωΐ,l'aube
πρωΐα,l'aube
πρωτεύω,"être le premier, avoir une position supérieure"
πρωτοκαθεδρία,"place d'honneur, siège d'honneur, meilleur siège, meilleure place"
πρωτοκλισία,"place d'honneur, siège d'honneur, meilleur siège, meilleure place"
πρωτοστάτης,chef
πρωτοτόκια,droit d'aînesse
πρωτότοκος,premier-né
πρωϊνός,du petit matin
πρό,"en face de, devant"
πρόβατον,mouton
πρόγνωσις,"savoir à l'avance, savoir de première main, avoir dejà la connaissance de"
πρόγονος,ancêtre
πρόδηλος,"très facilement connu, très clair, très évident"
πρόδρομος,"précurseur, prédécesseur"
πρόθεσις,plan
πρόθυμος,enthousiaste
πρόκειμαι,"exister de façon claire, exister de façon réelle"
πρόκριμα,se montrer partial
πρόνοια,"avoir dans l'esprit de faire, prévoyance"
πρός,"vers, à, pour"
πρόσκαιρος,peu de temps
πρόσκλισις,préjugé
πρόσκομμα,pierre qui fait trébucher
πρόσλημψις,accueil
πρόσπεινος,"affamé, avoir faim"
πρόσφατος,"nouveau, recent, nouveau et différent"
πρόσχυσις,verser (ou possiblement asperger)
πρόσωπον,visage
πρότερος,"avant, premier, premièrement, auparavant, antérieurment"
πρόφασις,"prétendre, faire semblant"
πρύμνα,poupe
πρᾶγμα,ce qui se passe
πρᾶξις,"faire, réaliser, exécution, acte"
πρῷρα,proue
πτέρνα,talon
πτέρυξ,aile
πταίω,"trébucher, errer, pécher"
πτερύγιον,pinacle
πτηνός,oiseau
πτοέω,"être éffrayé, être terrifié, être alarmé"
πτωχεία,pauvreté
πτωχεύω,devenir pauvre
πτωχός,pauvre
πτόησις,"quelque chose de térrifiant, quelque chose alarmante, quelque chose qui provoque la peur chez quelqu'un"
πτύον,pelle à vanner
πτύρω,"avoir peur, être effrayé, être intimidé"
πτύσμα,salive
πτύσσω,"enrouler, être roulé"
πτύω,cracher
πτῶμα,corps sans vie
πτῶσις,destruction
πυγμή,poing
πυκνός,"souvent, fréquent, fréquement"
πυκτεύω,boxer
πυλών,porte
πυνθάνομαι,"s'enquerir de, se renseigner, demander"
πυρά,feu
πυρέσσω,avoir de la fièvre
πυρετός,avoir de la fièvre
πυρράζω,rougir comme le feu
πυρρός,[Glosses - fr]
πυρόω,"chauffer, embraser"
πωλέω,vendre
πωρόω,"provoquer chez l'autre la perte d'intérêt en apprendre, faire en sorte que quelqu'un se ferme à"
πόθεν,d'où? de quel endroit? où?
πόλεμος,mener une guerre
πόλις,stade
πόμα,une boisson
πόνος,"douleur, souffrance"
πόρνη,prostituée
πόρνος,"une personne sexuellement immoral, qui se prostitue."
πόρρω,"loin, à une distance de , très loin de"
πόρρωθεν,"très en avance sur le temps, bien avant"
πόσις,boisson
πόσος,combien
πότε,quand
πότερον,si
πότος,"orgie, faire la fête, ribote"
πύθων,esprit de dévination
πύλη,porte
πύργος,tour
πύρινος,rouge comme le feu
πύρωσις,flamber
πώποτε,n'importe quand
πώρωσις,refus d'apprendre
πᾶς,tout
πῆχυς,coudée
πῦρ,feu
πῶλος,ânon
πῶς,comment ? de quelle manière ?
σάββατον,Sabbat
σάκκος,toile de sac
σάλος,vagues déferlantes
σάλπιγξ,trompette
σάπφιρος,saphir
σάρκινος,humain
σάρξ,chair
σάτον,"mesure, lot"
σέβασμα,sanctuaire
σέβω,adorer
σήμερον,aujourd'hui
σήπω,pourrir
σής,mite
σίδηρος,fer
σίκερα,bière
σίναπι,moutarde
σαίνω,"abandonner ses croyances, être sécoué dans ses croyances, tourner le dos à ses croyances"
σαβαχθάνι,abondonner
σαββατισμός,"un repos de shabbat, une période de repos"
σαγήνη,filet
σαλεύω,secouer
σαλπίζω,jouer de la trompette
σαλπιστής,trompettiste
σανίς,planche
σανδάλιον,sandale
σαπρός,"mauvais, malade et peut-être semis"
σαργάνη,grand panier
σαρδόνυξ,onyx
σαρκικός,humain
σαρόω,balayer
σβέννυμι,"mettre fin au feu, éteindre un feu"
σείω,secouer
σεαυτοῦ,"toi-même, de toi, son, sa"
σεβάζομαι,adorer
σεβαστός,impérial
σεισμός,tremblement de terre
σελήνη,lune
σεληνιάζομαι,"subir des attaques épiléptiques, être un épiléptique"
σεμίδαλις,fleur de farine
σεμνός,"honorable, digne de respect, de bon caractère"
σεμνότης,"bienséance, comportement digne"
σημαίνω,"indiquer de façon claire, rendre clair"
σημειόω,"prendre note de, accorder attention à"
σημεῖον,signe
σητόβρωτος,"mangé par des papillons, ruiné par des papillons"
σθενόω,"rendre plus apte, renforcer"
σιαγών,joue
σιγάω,"garder le silence sur, ne rien dire sur quelque chose"
σιγή,silence
σικάριος,"assassin, terroriste"
σιμικίνθιον,tablier
σινδών,tissu en lin
σινιάζω,tamiser
σιρός,chaine (faite de métal) ou corde (faite de fibre)
σιτίον,grain
σιτευτός,gras
σιτιστός,"gros, engraissé, engraissé en grain"
σιτομέτριον,une quantité raisonable de rations alimentaires.
σιωπάω,"garder le silence, être en silence"
σκάνδαλον,piège
σκάπτω,"creuser, excaver"
σκάφη,petite barque
σκέλος,jambe
σκέπασμα,vêtement
σκήνωμα,demeure
σκανδαλίζω,faire renoncer à croire
σκευή,"choses, équipements"
σκεῦος,objet
σκηνή,tente
σκηνοπηγία,fête des Huttes
σκηνοποιός,fabricant de tentes
σκηνόω,"prendre résidence à, venir résider, venir demeurer"
σκιά,ombre
σκιρτάω,"sauter de joie, bondir de joie"
σκληροκαρδία,têtu
σκληροτράχηλος,têtu
σκληρός,"dur, fort, violent"
σκληρότης,entêtement
σκληρύνω,rendre entêté
σκολιός,"enroulé, courbé"
σκοπέω,"regarder, voir attentivement"
σκοπός,but
σκορπίζω,"éparpiller, faire disperser"
σκορπίος,scorpion
σκοτία,obscurité
σκοτίζω,devenir sombre
σκοτεινός,obscur
σκοτόω,devenir sombre
σκυθρωπός,triste
σκωληκόβρωτος,mangé par de vers
σκόλοψ,épine
σκότος,obscurité
σκύβαλον,"déchets, ordures, détritus"
σκύλλω,"troubler, harceler, embêter"
σκώληξ,asticot
σκῆνος,corps
σκῦλον,"butin, dépouille, pillage"
σμάραγδος,émeraude
σμαράγδινος,comme l'émeraude
σμυρνίζω,vin myrrhe
σμύρνα,myrrhe
σορός,cercueil
σουδάριον,linge
σοφία,sagesse
σοφίζω,"faire comprendre, faire être sage, rendre sage"
σοφός,habile
σπάω,"tirer, attrapper, tirer l'attention"
σπένδω,répandre en libation
σπέρμα,graine
σπήλαιον,grotte
σπίλος,tache
σπαράσσω,"secouer de façon violente, convulsionner"
σπαργανόω,habiller de bandes de tissu
σπαταλάω,vivre indulgemment
σπείρω,semer
σπεκουλάτωρ,messager
σπερμολόγος,"jacasse, charlatain"
σπεύδω,hâter
σπεῖρα,cohorte
σπιλάς,danger invisible
σπιλόω,"tâcher, souiller"
σπλάγχνον,intestins
σπλαγχνίζομαι,avoir pitié de
σποδός,cendre
σπορά,"origine, lignée"
σπουδάζω,hâter
σπουδή,hâter
σπουδαίως,"faire un effort pour, faire de son mieux"
σπυρίς,grand panier
σπόγγος,éponge
σπόριμος,"blé, céréales, champs de grains"
σπόρος,graine
στάδιον,stade
στάμνος,jarre
στάσις,se rebeller contre
στάχυς,"épi, épi de blé"
στέγη,toit en terrasse
στέγω,"supporter, endurer"
στέλλω,éviter de faire
στέμμα,guirlande
στέφανος,couronne
στήκω,être débout
στίγμα,"cicatrice, marque"
στίλβω,luire
στατήρ,statère
σταυρός,croix
σταυρόω,crucifier
σταφυλή,raisin
στενάζω,"gémir, soupirer, gémissement, soupire"
στεναγμός,"gémir, soupirer, soupire"
στενοχωρέω,"vivre sous restrictions, être restreint, être confiné"
στενοχωρία,détresse
στενός,étroit
στερέωμα,"position ferme, être ferme en, fermeté, constance"
στερεός,"solide, ferme"
στερεόω,"rendre fort, fortifier"
στεφανόω,donner un prix
στεῖρα,"stérile, ne pas être capable de porter un enfant"
στηρίζω,"fortifier, rendre plus ferme"
στηριγμός,"lieu de sécurité, position assurée"
στιγμή,seconde
στοά,portique
στοιχέω,"vivre, se comporter en accord avec"
στοιχεῖον,"éléments, substances naturelles"
στολή,longue robe
στράτευμα,armée
στρέφω,tourner
στρατεία,"guerre, combat, combattre"
στρατεύω,combattre
στρατηγός,magistrat
στρατιά,"foule d'anges, des rangs d'anges"
στρατιώτης,soldat
στρατολογέω,recruter des soldats
στρατόπεδον,armée
στρεβλόω,"déformer, mal interpréter, changer le sens de, expliquer faussement"
στρηνιάω,"vivre sensuellement, vivre de façon intémpérante, luxure, vie sensuelle"
στρουθίον,moineau
στρωννύω,"propager, répandre"
στρῆνος,"luxure, mode de vie sensuel"
στυγητός,"détesté, odieux"
στυγνάζω,devenir noir et ténébreux
στόμα,bouche
στόμαχος,stomac
στῆθος,poitrine
στῦλος,colonne
συγγένεια,"la parenté, les proches"
συγγενής,"un proche, paranté"
συγγενίς,"un proche, paranté"
συγγνώμη,"permission, concession, être autorisé à"
συγκάθημαι,"s'asseoir avec, être assis avec, s'asseyant avec"
συγκάμπτω,"être submergé par les problèmes, être courbé dû aux difficultés"
συγκαθίζω,"s'asseoir avec, être assis avec, s'asseyant avec"
συγκακοπαθέω,"réjoindre dans la souffrance, prendre part à la souffrance de, souffrir avec"
συγκακουχέομαι,"réjoindre dans la souffrance, prendre part à la souffrance de, souffrir avec"
συγκαλέω,convoquer
συγκαλύπτω,"garder secret, cacher, dissimuler"
συγκατάθεσις,"accord conjoint, arrangement commun, accord mutuel"
συγκαταβαίνω,"aller ou descendre avec, voyager avec, accompagner"
συγκατατίθεμαι,se mettre d'accordor
συγκαταψηφίζομαι,être compté
συγκεράννυμι,"mettre ensembler, composer, structurer"
συγκινέω,"susciter, inciter à"
συγκλείω,"attraper, capturer"
συγκληρονόμος,"bénéficiaire, celui qui reçoit également, cohéritier"
συγκοινωνέω,prendre part à
συγκοινωνός,partenaire
συγκομίζω,enterrer
συγκρίνω,"juger par dégré de similitude, comparer"
συγκυρία,"par coincidence, par hasard"
συγκύπτω,"se pencher, être plié en deux"
συγχέω,"provoquer consternation, déconcerter"
συγχαίρω,"jouir avec, se réjouir avec"
συγχράομαι,"s'associer, être en compagnie de, être engagé avec, association"
συζάω,vivre ensemble
συζεύγνυμι,"faire se marier, s'unir par le marriage"
συζητέω,"se disputer, dispute"
συζητητής,"débattre, se disputer"
συζωοποιέω,réveiller avec d'autres
συκάμινος,mûrier
