# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H2621	חֹסָה	Hosah	حوسة
H2622	חָסוּת	refuge	ملجأ
H2623	חָסִיד	pious	تقي
H2624	חֲסִידָה	stork	لقلق
H2625	חָסִיל	locust	جراد
H2626	חֲסִין	mighty	قوي
H2627	חַסִּיר	lacking	ناقص
H2628	חָסַל	consume	استهلك
H2629	חָסַם	muzzle	كمّ
H0263	אַחֲוָה	explanation	شرح
H2630	חָסַן	hoard	ادّخر
H2631	חֲסַן	possess	امتلك
H2632	חֵסֶן	authority	سلطان
H2633	חֹסֶן	wealth	ثروة
H2634	חָסֹן	strong	قوي
H2635	חֲסַף	clay	طين
H2636	חַסְפַּס	peel	قشر
H2637	חָסֵר	lack	افتقر
H2638	חָסֵר	lacking	ناقص
H2639	חֶסֶר	poverty	فقر
H0264	אַחֲוָה	brotherhood	أخوة
H2640	חֹסֶר	lack	فقر
H2641	חַסְרָה	Hasrah	حسرة
H2642	חֶסְרוֹן	deficiency	عوز
H2643	חַף	clean	طاهر
H2644	חָפָא	do secretly	ستر
H2645	חָפָה	cover	غطّى
H2646	חֻפָּה	canopy	حنفية
H2647	חֻפָּה	Huppah	حفة
H2648	חָפַז	hurry	أسرع
H2649	חִפָּזוֹן	haste	استعجال
H0265	אֲחוֹחַ	Ahoah	أحوح
H2650	חֻפִּים	Huppim	حفيم
H2651	חֹפֶן	palm	كف
H2652	חׇפְנִי	Hophni	حفني
H2653	חׇפַף	shield	ظلل
H2654	חָפֵץ	delight in	شاء
H2655	חָפֵץ	delighting	شاهد
H2656	חֵפֶץ	pleasure	مسرة
H2657	חֶפְצִי בָּהּ	Hephzibah	حفصيبة
H2658	חָפַר	search	حفر
H2659	חָפֵר	be ashamed	خزي
H0266	אֲחוֹחִי	Ahohite	أخوحي
H2660	חֵפֶר	Hepher	حاصور
H2661	חֲפֹר	mole	خلد
H2662	חֶפְרִי	Hepherite	حفري
H2663	חֲפָרַיִם	Hapharaim	حفاريم
H2664	חָפַשׂ	search	تنكر
H2665	חֵפֶשׂ	plot	مكيدة
H2666	חָפַשׁ	be free	حر
H2667	חֹפֶשׁ	spread	رداء
H2668	חֻפְשָׁה	freedom	حرية
H2669	חָפְשִׁית	freedom	حرية
H2670	חׇפְשִׁי	free	حر
H2671	חֵץ	arrow	سهم
H2672	חָצַב	hew	نحت
H2673	חָצָה	divide	قسم
H2674	חָצוֹר	Hazor	حاصور
H2675	חָצוֹר חֲדַתָּה	Hazor-hadattah	حاصور الجديدة
H2676	חָצוֹת	middle	منتصف
H2677	חֵצִי	half	نصف
H2678	חִצִּי	arrow	سهم
H2679	חֲצִי הַמְּנֻחוֹת	Half-of (Manahathites)	نصف المنوحات
H0268	אָחוֹר	back	خلف
H2680	חֲצִי הַמְּנַחְתִּי	Chazi-manahethite	نصف الماناحتي
H2681	חָצִיר	abode	حظيرة
H2682	חָצִיר	grass	عشب
H2683	חֵצֶן	bosom	حضن
H2684	חֹצֶן	bosom	حضن
H2685	חֲצַף	be hasty	تسرع
H2686	חָצַץ	divide	قسم
H2687	חָצָץ	gravel	حصى
H2688	חַצְצוֹן תָּמָר	Hazazon-tamar	حاصور تمار
H2689	חֲצֹצְרָה	trumpet	بوق
H0269	אָחוֹת	sister	أخت
H2690	חָצַר	blow	نفخ
H2691	חָצֵר	court	دار
H2692	חֲצַר אַדָּר	Hazar-addar	حاصور أدار
H2693	חֲצַר גַּדָּה	Hazar-gaddah	حاصور جدة
H2694	חֲצַר הַתִּיכוֹן	Hazer-hatticon	حاصور الوسط
H2695	חֶצְרוֹ	Hezro	حصرو
H2696	חֶצְרוֹן	Hezron	حصرون
H2697	חֶצְרוֹנִי	Hezronite	حصروني
H2698	חֲצֵרוֹת	Hazeroth	حاصيروت
H2699	חֲצֵרִים	villages	حاصيرم
H0027	אֲבִידָן	Abidan	أبيدان
H0270	אָחַז	grasp	أمسك
H2700	חֲצַרְמָוֶת	Hazarmaveth	حضرموت
H2701	חֲצַר סוּסָה	Hazar-susah	حاصور سوسة
H2702	חֲצַר סוּסִים	Hazar-susim	حاصور سوسيم
H2703	חֲצַר עֵינוֹן	Hazar-enan	حاصور عينون
H2704	חֲצַר עֵינָן	Hazar-enan	حاصور عينان
H2705	חֲצַר שׁוּעָל	Hazar-shual	حاصور شوعال
H2706	חֹק	statute	فريضة
H2707	חָקָה	engrave	نقش
H2708	חֻקָּה	statute	فريضة
H2709	חֲקוּפָא	Hakupha	حقوفا
H0271	אָחָז	Ahaz	آحاز
H2710	חָקַק	decree	حكم
H2711	חֵקֶק	decree	محكم
H2712	חֻקֹּק	Hukkok	حقوق
H2713	חָקַר	search	بحث
H2714	חֵקֶר	search	بحث
H2715	חֹר	noble	شريف
H2716	חֶרֶא	dung	براز
H2717	חָרַב	dry	خرب
H2718	חֲרַב	be wasted	خرب
H2719	חֶרֶב	sword	سيف
H0272	אֲחֻזָּה	possession	ملك
H2720	חָרֵב	dry	جاف
H2721	חֹרֶב	drought	جفاف
H2722	חֹרֵב	Horeb	حوريب
H2723	חׇרְבָּה	desolation	خراب
H2724	חָרָבָה	dry ground	يبس
H2725	חֲרָבוֹן	drought	جفاف
H2726	חַרְבוֹנָא	Harbona	حربونة
H2727	חָרַג	quake	ارتعش
H2728	חָרְגֹּל	locust	جراد
H2729	חָרַד	tremble	رعد
H0273	אַחְזַי	Ahzai	أحزاي
H2730	חָרֵד	trembling	وجل
H2731	חֲרָדָה	trembling	رعدة
H2732	חֲרָדָה	Haradah	حرادة
H2733	חֲרֹדִי	Harodite	حرودي
H2734	חָרָה	incensed	غضب
H2735	חֹר הַגִּדְגָּד	Hor-haggidgad	حور الجدجاد
H2736	חַרְהֲיָה	Harhaiah	حرحيا
H2737	חָרוּז	string	خيط
H2738	חָרוּל	nettle	قراص
H2739	חֲרוּמַף	Harumaph	حروماف
H0274	אֲחַזְיָה	Ahaziah	أحزيا
H2740	חָרוֹן	burning anger	غضب
H2741	חֲרוּפִי	Haruphite	حروفي
H2742	חֲרוּץ	sharp	حاد
H2743	חָרוּץ	Haruz	حاروز
H2744	חַרְחוּר	Harhur	حرحور
H2745	חַרְחַס	Harhas	حرحس
H2746	חַרְחֻר	heat	حمى
H2747	חֶרֶט	stylus	مدقة
H2748	חַרְטֹם	magician	ساحر
H2749	חַרְטֹם	magician	ساحر
H0275	אֲחֻזָּם	Ahuzzam	أحزام
H2750	חֳרִי	burning	غضب
H2751	חֹרִי	white	أبيض
H2752	חֹרִי	Horite	حوري
H2753	חֹרִי	Hori	حوري
H2754	חָרִיט	purse	كيس
H2755	חֲרֵי־יוֹנִים	dove-dung	روث
H2756	חָרִיף	Hariph	حاريف
H2757	חָרִיץ	incision	خدش
H2758	חָרִישׁ	plowing	حرث
H2759	חֲרִישִׁי	scorching	لاهب
H0276	אֲחֻזַּת	Ahuzzath	أحزاة
H2760	חָרַךְ	roast	شوى
H2761	חֲרַךְ	singe	احترق
H2762	חֶרֶךְ	lattice	شريج
H2763	חָרַם	devote	حرّم
H2764	חֵרֶם	devoted thing	حرم
H2765	חֳרֵם	Horem	حورم
H2766	חָרִם	Harim	حاريم
H2767	חׇרְמָה	Hormah	حرمة
H2768	חֶרְמוֹן	Hermon	حرمون
H2769	חֶרְמוֹנִים	Hermon	حرمونيم
H0277	אֲחִי	Ahi	أحي
H2770	חֶרְמֵשׁ	sickle	منجل
H2771	חָרָן	Haran	حاران
H2772	חֹרֹנִי	Horonite	حورني
H2773	חֹרֹנַיִם	Horonaim	حورنايم
H2774	חַרְנֶפֶר	Harnepher	حرنافر
H2775	חֶרֶס	sun	شمس
H2776	חֶרֶס	Heres	حارس
H2777	חַרְסוּת	Potsherd (Gate)	باب الجفان
H2778	חָרַף	taunt	طعن
H2779	חֹרֶף	autumn	شتاء
H0278	אֵחִי	Ehi	إيحي
H2780	חָרֵף	Hareph	حاريف
H2781	חֶרְפָּה	reproach	عار
H2782	חָרַץ	decide	قطع
H2783	חֲרַץ	loin	خاصرة
H2784	חַרְצֻבָּה	bond	قيد
H2785	חַרְצַן	pip	نوى
H2786	חָרַק	grind	صرّ
H2787	חָרַר	scorch	احترق
H2788	חָרֵר	parched	جاف
H2789	חֶרֶשׂ	earthenware	فخار
H0279	אֲחִיאָם	Ahiam	أحيام
H2790	חָרַשׁ	plow	حرث
H2791	חֶרֶשׁ	silently	ساكت
H2792	חֶרֶשׁ	Heresh	حارش
H2793	חֹרֶשׁ	Horesh	الحرشة
H2794	חֹרֵשׁ	artificer	صانع
H2795	חֵרֵשׁ	deaf	أصم
H2796	חָרָשׁ	artificer	صانع
H2797	חַרְשָׁא	Harsha	حارشا
H2798	חֲרָשִׁים	harashim	صناع
H2799	חֲרֹשֶׁת	carving	نقش
H0028	אֲבִידָע	Abida	أبيدع
H0280	אֲחִידָה	riddle	لغز
H2800	חֲרֹשֶׁת	Harosheth	حاروشת
H2801	חָרַת	engrave	نقش
H2802	חֶרֶת	Hereth	حاراث
H2803	חָשַׁב	devise	حسب
H2804	חֲשַׁב	account	حسب
H2805	חֵשֶׁב	artwork	تطريز
H2806	חַשְׁבַּדָּנָה	Hashbaddanah	حشبدانة
H2807	חֲשֻׁבָה	Hashubah	حشوبة
H2808	חֶשְׁבּוֹן	explanation	حساب
H2809	חֶשְׁבּוֹן	Heshbon	حشبون
H2810	חִשָּׁבוֹן	invention	اختراع
H2811	חֲשַׁבְיָה	Hashabiah	حشبيا
H2812	חֲשַׁבְנָה	Hashabnah	حشبنة
H2813	חֲשַׁבְנְיָה	Hashabneiah	حشبنية
H2814	חָשָׁה	be silent	صمت
H2815	חַשּׁוּב	Hasshub	حشوب
H2816	חֲשׁוֹךְ	darkness	ظلام
H2817	חֲשׂוּפָא	Hasupha	حسوفة
H2818	חֲשַׁח	need	احتاج
H2819	חַשְׁחוּת	requirement	احتياج
H0282	אֲחִיהוּד	Ahihud	أحيهود
H2820	חָשַׂךְ	withhold	منع
H2821	חָשַׁךְ	darken	أظلم
H2822	חֹשֶׁךְ	darkness	ظلام
H2823	חָשֹׁךְ	obscure	مظلم
H2824	חֶשְׁכָה	dark	ظلمة
H2825	חֲשֵׁכָה	darkness	ظلام
H2826	חָשַׁל	be feeble	ضعف
H2827	חֲשַׁל	shatter	حطم
H2828	חָשֻׁם	Hashum	حاشوم
H2829	חֶשְׁמוֹן	Heshmon	حشمون
H0283	אַחְיוֹ	Ahio	أخيو
H2830	חַשְׁמַל	amber	عنبر
H2831	חַשְׁמַן	ambassador	رسول
H2832	חַשְׁמֹנָה	Hashmonah	حشمونة
H2833	חֹשֶׁן	breastpiece	صدرة
H2834	חָשַׂף	strip	كشف
H2835	חָשִׂף	little flock	قطيع
H2836	חָשַׁק	desire	اشتهى
H2837	חֵשֶׁק	desire	رغبة
H2838	חָשֻׁק	ring	حلقة
H2839	חִשֻּׁק	spoke	سلك
H0284	אֲחִיחֻד	Ahihud	أحيهود
H2840	חִשֻּׁר	hub	محور
H2841	חַשְׁרָה	collection	تجمع
H2842	חָשַׁשׁ	chaff	قش
H2843	חֻשָׁתִי	Hushathite	حوشاتي
H2844	חַת	terror	رعب
H2845	חֵת	Heth	حث
H2846	חָתָה	snatch up	التقط
H2847	חִתָּה	terror	هول
H2848	חִתּוּל	bandage	رباط
H2849	חַתְחַת	terror	ارتعاش
H0285	אֲחִיטוּב	Ahitub	أحيطوب
H2850	חִתִּי	Hittite	حثي
H2851	חִתִּית	terror	رهبة
H2852	חָתַךְ	determine	قضى
H2853	חָתַל	entwine	لف
H2854	חֲתֻלָּה	swaddling	لفافة
H2855	חֶתְלֹן	Hethlon	حثلون
H2856	חָתַם	seal	ختم
H2857	חֲתַם	seal	ختم
H2858	חֹתֶמֶת	ring	خاتم
H2859	חָתַן	relative	صهر
H0286	אֲחִילוּד	Ahilud	أحيلود
H2860	חָתָן	son-in-law	صهر
H2861	חֲתֻנָּה	marriage	زفاف
H2862	חָתַף	seize	خطف
H2863	חֶתֶף	robber	خاطف
H2864	חָתַר	dig	حفر
H2865	חָתַת	to be dismayed	أرعب
H2866	חֲתַת	terror	رعب
H2867	חֲתַת	Hathath	حثث
H2868	טְאֵב	be good	طاب
H2869	טָב	fine	طيب
H0287	אֲחִימוֹת	Ahimoth	أخيموت
H2870	טָבְאֵל	Tabeel	طبئيل
H2871	טָבוּל	turban	عمامة
H2872	טַבּוּר	highest	سرة
H2873	טָבַח	slaughter	ذبح
H2874	טֶבַח	slaughter	ذبح
H2875	טֶבַח	Tebah	طبح
H2876	טַבָּח	guard	حارس
H2877	טַבָּח	guardsman	حارس
H2878	טִבְחָה	slaughtered	ذبيحة
H2879	טַבָּחָה	cook	طباخة
H0288	אֲחִימֶלֶךְ	Ahimelech	أخيملك
H2880	טִבְחַת	Tibhath	طبحة
H2881	טָבַל	dip	غمس
H2882	טְבַלְיָהוּ	Tebaliah	تبليا
H2883	טָבַע	sink	غرق
H2884	טַבָּעוֹת	Tabbaoth	طبعوت
H2885	טַבַּעַת	ring	خاتم
H2886	טַבְרִמּוֹן	Tabrimmon	طبريمون
H2887	טֵבֶת	Tebeth	طبيت
H2888	טַבַּת	Tabbath	طبة
H2889	טָהוֹר	pure	طاهر
H0289	אֲחִימַן	Ahiman	أخيمان
H2890	טְהוֹר	pureness	طهارة
H2891	טָהֵר	be pure	طهر
H2892	טֹהַר	purity	طهر
H2893	טׇהֳרָה	purifying	طهارة
H2894	טוּא	sweep	كنس
H2895	טוֹב	be pleasing	طاب
H2896	טוֹב	pleasant	طيب
H2897	טוֹב	Tob	طوب
H2898	טוּב	goodness	طيب
H2899	טוֹב אֲדֹנִיָּהוּ	Tobadonijah	طوب أدونيا
H0029	אֲבִיָּה	Abijah	أبيا
H0290	אֲחִימַעַץ	Ahimaaz	أخيمعص
H2900	טוֹבִיָּה	Tobijah	طوبيا
H2901	טָוָה	spin	غزل
H2902	טוּחַ	overspread	طلى
H2903	טוֹפָפָה	phylacteries	تَطَافَة
H2904	טוּל	cast	طَرَح
H2905	טוּר	row	صَف
H2906	טוּר	mountain	جَبَل
H2907	טוּשׂ	dart	انقَضّ
H2908	טְוָת	fasting	صِيَام
H2909	טָחָה	shoot	رَمَى
H0291	אַחְיָן	Ahian	أَخْيَان
H2910	טֻחָה	inner parts	بَاطِن
H2911	טְחוֹן	grinding	طَحْن
H2912	טָחַן	grind	طَحَن
H2913	טַחֲנָה	mill	طَاحِن
H2914	טְחֹר	tumor	دُمَّل
H2915	טִיחַ	coating	طِلَاء
H2916	טִיט	mud	طِين
H2917	טִין	common	طِين
H2918	טִירָה	encampment	حِصْن
H2919	טַל	dew	نَدًى
H0292	אֲחִינָדָב	Ahinadab	أَحِينَادَاب
H2920	טַל	dew	نَدًى
H2921	טָלָא	spot	نُقْطَة
H2922	טְלָא	lamb	حَمَل
H2923	טְלָאִים	Telaim	تَلَايِم
H2924	טָלֶה	lamb	حَمَل
H2925	טַלְטֵלָה	captivity	تَطَايُر
H2926	טָלַל	cover	ظَلَّل
H2927	טְלַל	have shade	ظَلَّل
H2928	טֶלֶם	Telem	تَلَم
H2929	טַלְמוֹן	Talmon	تَالْمُون
H0293	אֲחִינֹעַם	Ahinoam	أَخِينُوعَم
H2930	טָמֵא	defile	نَجِس
H2931	טָמֵא	unclean	نَجِس
H2932	טֻמְאָה	uncleanness	نَجَاسَة
H2933	טָמָה	defile	نَجِس
H2934	טָמַן	hide	أَخْفَى
H2935	טֶנֶא	basket	سَلّ
H2936	טָנַף	soil	وَسَّخ
H2937	טָעָה	stray	ضَلّ
H2938	טָעַם	perceive	ذَاق
H2939	טְעַם	feed	أَطْعَم
H0294	אֲחִיסָמָךְ	Ahisamach	أخيسامك
H2940	טַעַם	taste	طعم
H2941	טַעַם	account	أمر
H2942	טְעֵם	command	أمر
H2943	טָעַן	load	حمل
H2944	טָעַן	pierce	خرق
H2945	טַף	child	طفل
H2946	טָפַח	extend	بسط
H2947	טֵפַח	handbreadth	شبر
H2948	טֹפַח	handbreadth	شبر
H2949	טִפֻּח	tender care	تربية
H0295	אֲחִיעֶזֶר	Ahiezer	أخيعزر
H2950	טָפַל	smear	طلى
H2951	טִפְסַר	official	موظف
H2952	טָפַף	mince	تمشش
H2953	טְפַר	nail	ظفر
H2954	טָפַשׁ	be insensitive	غلظ
H2955	טָפַת	Taphath	تافة
H2956	טָרַד	pursue	طرد
H2957	טְרַד	chase away	طرد
H2958		before	قبل
H2959	טָרַח	burden	أرهق
H0296	אֲחִיקָם	Ahikam	أخيقم
H2960	טֹרַח	burden	ثقل
H2961	טָרִי	fresh	طري
H2962	טֶרֶם	before	قبل
H2963	טָרַף	tear	مزق
H2964	טֶרֶף	prey	فريسة
H2965	טָרָף	fresh-plucked	مقطوف
H2966	טְרֵפָה	torn animal	جيفة
H2967	טַרְפְּלַי	officials	موظف
H2968	יָאַב	long	اشتهى
H2969	יָאָה	befit	لاق
H0297	אֲחִירָם	Ahiram	أخيرام
H2970	יַאֲזַנְיָה	Jaazaniah	يزنيا
H2971	יָאִיר	Jair	يائير
H2972	יָאִרִי	Jairite	يائيري
H2973	יָאַל	be foolish	حمق
H2974	יָאַל	be willing	شاء
H2975	יְאֹר	Nile	نيل
H2976	יָאַשׁ	despair	يئس
H2977	יֹאשִׁיָּה	Josiah	يوشيا
H2978	יְאִתוֹן	entrance	مدخل
H2979	יְאָתְרַי	Jeatherai	يأثيراي
H0298	אֲחִירָמִי	Ahiramite	أخيرامي
H2980	יָבַב	cry	عوى
H2981	יְבוּל	crops	محصول
H2982	יְבוּס	Jebus	يبوس
H2983	יְבוּסִי	Jebusite	يبوسي
H2984	יִבְחַר	Ibhar	يبخار
H2985	יָבִין	Jabin	يابين
H2986	יָבַל	conduct	حمل
H2987	יְבַל	bring	أحضر
H2988	יָבָל	stream	جدول
H2989	יָבָל	Jabal	يابل
H0299	אֲחִירַע	Ahira	أخيرع
H2990	יַבֵּל	running	رطب
H2991	יִבְלְעָם	Ibleam	يبلعام
H2992	יָבַם	be brother-in-law	تزوج
H2993	יָבָם	brother-in-law	ديصهر
H2994	יְבֵמֶת	sister-in-law	ديصهرة
H2995	יַבְנְאֵל	Jabneel	يبنئيل
H2996	יַבְנֶה	Jabneh	يبنة
H2997	יִבְנְיָה	Ibneiah	يبنيه
H2998	יִבְנִיָּה	Ibnijah	يبنيا
H2999	יַבֹּק	Jabbok	يبوق
H0003	אֵב	greenery	خضرة
H0030	אֲבִיהוּא	Abihu	أبيهو
H0300	אֲחִישַׁחַר	Ahishahar	أخيشحر
H3000	יְבֶרֶכְיָהוּ	Jeberechiah	يبركيا
H3001	יָבֵשׁ	wither	ذبل
H3002	יָבֵשׁ	dry	يابس
H3003	יָבֵשׁ	Jabesh (Gilead)	يابيش
H3004	יַבָּשָׁה	dry land	يابسة
H3005	יִבְשָׂם	Ibsam	يبسام
H3006	יַבֶּשֶׁת	dry land	يابسة
H3007	יַבֶּשֶׁת	earth	يابشتا
H3008	יִגְאָל	Igal	يجعال
H3009	יָגַב	till	حرث
H0301	אֲחִישָׁר	Ahishar	أخيشار
H3010	יָגֵב	field	حقل
H3011	יׇגְבְּהָה	Jogbehah	جبعة
H3012	יִגְדַּלְיָהוּ	Igdaliah	يجدليا
H3013	יָגָה	suffer	أوجع
H3014	יָגָה	thrust away	طرح
H3015	יָגוֹן	sorrow	حزن
H3016	יָגוֹר	fearing	خاف
H3017	יָגוּר	Jagur	يجور
H3018	יְגִיעַ	toil	تعب
H3019	יָגִיעַ	weary	متعب
H3020	יׇגְלִי	Jogli	يجلي
H3021	יָגַע	be weary	تعب
H3022	יָגָע	toil	عمل شاق
H3023	יָגֵעַ	weary	متعب
H3024	יְגִעָה	weariness	تعب
H3025	יָגֹר	fear	خاف
H3026	יְגַר שַׂהֲדוּתָא	Jegar	يجر ساهدوثا
H3027	יָד	hand	يد
H3028	יַד	hand	يد
H3029	יְדָא	praise	حمد
H0303	אַחְלָב	Ahlab	أحلب
H3030	יִדְאֲלָה	Idalah	يدألة
H3031	יִדְבָּשׁ	Idbash	يدباش
H3032	יָדַד	cast a lot	ألقى قرعة
H3033	יְדִדוּת	beloved	محبوب
H3034	יָדָה	give thanks	حمد
H3035	יִדּוֹ	Iddo	عدو
H3036	יָדוֹן	Jadon	يادون
H3037	יַדּוּעַ	Jaddua	يدوع
H3038	יְדוּתוּן	Jeduthun	يدوثون
H3039	יְדִיד	beloved	محبوب
H0304	אַחְלַי	Ahlai	أحلاي
H3040	יְדִידָה	Jedidah	يديدة
H3041	יְדִידְיָה	Jedidiah	يديديا
H3042	יְדָיָה	Jedaiah	يديا
H3043	יְדִיעֲאֵל	Jediael	يديعئيل
H3044	יִדְלָף	Jidlaph	يدلاف
H3045	יָדַע	know	عرف
H3046	יְדַע	know	عرّف
H3047	יָדָע	Jada	جادع
H3048	יְדַעְיָה	Jedaiah	يديعيا
H3049	יִדְּעֹנִי	spiritist	درب
H0305	אַחֲלַי	O that!	ليتني
H3050	יָהּ	LORD	ياه
H3051	יָהַב	give	أعطى
H3052	יְהַב	give	أعطى
H3053	יְהָב	burden	حمل
H3054	יָהַד	become a Jew	هودّ
H3055	יְהֻד	Jehud	يهود
H3056	יֶהְדַי	Jahdai	يهداي
H3057	יְהֻדִיָּה	Judahite wife	يهودية
H3058	יֵהוּא	Jehu	ياهو
H3059	יְהוֹאָחָז	Jehoahaz	يهوآحاز
H0306	אַחְלָמָה	amethyst	جمشت
H3060	יְהוֹאָשׁ	Jehoash	يهوآش
H3061	יְהוּד	Judah	يهود
H3062	יְהוּדָאִי	Jew	يهودي
H3063	יְהוּדָה	Judah	يهوذا
H3064	יְהוּדִי	Jew	يهودي
H3065	יְהוּדִי	Jehudi	يهودي
H3066	יְהוּדִית	Judahite	يهودية
H3067	יְהוּדִית	Judith	يهوديت
H3068	יְהֹוָה	LORD	يهوه
H3069		YHWH	يهوه
H0307	אַחְמְתָא	Ecbatana	أخمتا
H3070		Provider	يهوه يرآه
H3071	יְהֹוָה נִסִּי	YHWH	يهوه نسي
H3072		YHWH	يهوه صدقنا
H3073		YHWH	يهوه سلام
H3074		YHWH	يهوه شمة
H3075	יְהוֹזָבָד	Jehozabad	يهوزاباد
H3076	יְהוֹחָנָן	Johanan	يهوحنان
H3077	יְהוֹיָדָע	Jehoiada	يهويادع
H3078	יְהוֹיָכִין	Jehoiachin	يهويا‌كين
H3079	יְהוֹיָקִים	Jehoiakim	يهويا‌قيم
H0308	אֲחַסְבַּי	Ahasbai	أحسباي
H3080	יְהוֹיָרִיב	Jehoiarib	يهويا‌ريب
H3081	יְהוּכַל	Jehucal	يهوكل
H3082	יְהוֹנָדָב	Jonadab	يهونادب
H3083	יְהוֹנָתָן	Jonathan	يوناثان
H3084	יְהוֹסֵף	Joseph	يوسف
H3085	יְהוֹעַדָּה	Jehoaddah	يهوعدة
H3086	יְהוֹעַדִּין	Jehoaddan	يهوعدان
H3087	יְהוֹצָדָק	Jehozadak	يهوصادق
H3088	יְהוֹרָם	Jehoram	يهورام
H3089	יְהוֹשֶׁבַע	Jehosheba	يهوشبعة
H0309	אָחַר	delay	أخّر
H3090	יְהוֹשַׁבְעַת	Jehoshabeath	يهوشبعت
H3091	יְהוֹשׁוּעַ	Joshua	يشوع
H3092	יְהוֹשָׁפָט	Jehoshaphat	يهوشافاط
H3093	יָהִיר	proud	متغطرس
H3094	יְהַלֶּלְאֵל	Jehallelel	يهللئيل
H3095	יַהֲלֹם	jasper	ياقوت
H3096	יַהַץ	Jahaz	يهص
H3097	יוֹאָב	Joab	يوآب
H3098	יוֹאָח	Joah	يوآح
H3099	יוֹאָחָז	Joahaz	يوآحاز
H3100	יוֹאֵל	Joel	يوئيل
H3101	יוֹאָשׁ	Joash	يوآش
H3102	יוֹב	Yob	يوب
H3103	יוֹבָב	Jobab	يوباب
H3104	יוֹבֵל	jubilee	يوبيل
H3105	יוּבַל	stream	مجرى
H3106	יוּבַל	Jubal	يوبال
H3107	יוֹזָבָד	Jozacar	يوزاباد
H3108	יוֹזָכָר	Jozacar	يوزاكار
H3109	יוֹחָא	Joha	يوحا
H0311	אַחַר	after	بعد
H3110	יוֹחָנָן	Johanan	يوحانان
H3111	יוֹיָדָע	Joiada	يويادع
H3112	יוֹיָכִין	Jehoiachin	يويا كين
H3113	יוֹיָקִים	Joiakim	يويا قيم
H3114	יוֹיָרִיב	Joiarib	يويا ريب
H3115	יוֹכֶבֶד	Jochebed	يوكابد
H3116	יוּכַל	Jucal	يوكال
H3117	יוֹם	day	يوم
H3118	יוֹם	day	يوم
H3119	יוֹמָם	by day	نهاراً
H0312	אַחֵר	another	آخر
H3120	יָוָן	Javan	يونان
H3121	יָוֵן	mire	طين
H3122	יוֹנָדָב	Jonadab	يهونادب
H3123	יוֹנָה	dove	حمامة
H3124	יוֹנָה	Jonah	يونس
H3125	יְוָנִי	Greek	يوناني
H3126	יוֹנֵק	sapling	نبتة
H3127	יוֹנֶקֶת	shoot	فرع
H3128		Dove on Far-off Terebinths	حمامة على التربينثة البعيدة
H3129	יוֹנָתָן	Jonathan	يوناثان
H0313	אַחֵר	Aher	أخر
H3130	יוֹסֵף	Joseph	يوسف
H3131	יוֹסִפְיָה	Josiphiah	يوسفيا
H3132	יוֹעֵאלָה	Joelah	يوعيلة
H3133	יוֹעֵד	Joed	يوعيد
H3134	יוֹעֶזֶר	Joezer	يوعزر
H3135	יוֹעָשׁ	Joash	يوآش
H3136	יוֹצָדָק	Jozadak	يوصاداق
H3137	יוֹקִים	Jokim	يوقيم
H3138	יוֹרֶה	autumn rain	مطر الخريف
H3139	יוֹרָה	Jorah	يورة
H0314	אַחֲרוֹן	last	الأخير
H3140	יוֹרַי	Jorai	يوراي
H3141	יוֹרָם	Joram	يورام
H3142	יוּשַׁב חֶסֶד	Jushab-hesed	يوشاب حسد
H3143	יוֹשִׁבְיָה	Joshibiah	يوشبيا
H3144	יוֹשָׁה	Joshah	يوشة
H3145	יוֹשַׁוְיָה	Joshaviah	يوشويا
H3146	יוֹשָׁפָט	Joshaphat	يوشافاط
H3147	יוֹתָם	Jotham	يوثام
H3148	יוֹתֵר	advantage	فائدة
H3149	יְזַוְאֵל	Jeziel	يزائيل
H0315	אַחְרַח	Aharah	أحراح
H3150	יִזִּיָּה	Izziah	يزيا
H3151	יָזִיז	Jaziz	يازيز
H3152	יִזְלִיאָה	Izliah	يزليا
H3153	יְזַנְיָה	Jezaniah	يزنيا
H3154	יֶזַע	sweat	عرق
H3155	יִזְרָח	Izrahite	يزرحي
H3156	יִזְרַחְיָה	Izrahiah	يزرحيا
H3157	יִזְרְעֵאל	Jezreel	يزرعيل
H3158	יִזְרְעֵאלִי	Jezreel	يزرعيلي
H3159	יִזְרְעֵאלִית	Jezreelitess	يزرعيلية
H0316	אֲחַרְחֵל	Aharhel	أحرحيل
H3160	חֻבָּה	Jehubbah	حبة
H3161	יָחַד	be joined	اتحد
H3162	יַחַד	unitedness	معا
H3163	יַחְדוֹ	Jahdo	يهدو
H3164	יַחְדִּיאֵל	Jahdiel	يهديئيل
H3165	יֶחְדִּיָּהוּ	Jehdeiah	يهديا
H3166	יַחֲזִיאֵל	Jahaziel	يهزئيل
H3167	יַחְזְיָה	Jahzeiah	يهزيا
H3168	יְחֶזְקֵאל	Jehezkel	يحزقيال
H3169	יְחִזְקִיָּה	Jehizkiah	يحزقيا
H0317	אׇחֳרִי	another	آخر
H3170	יַחְזֵרָה	Jahzerah	يهزيره
H3171	יְחִיאֵל	Jehiel	يحيئيل
H3172	יְחִיאֵלִי	Jehieli	يحيئيلي
H3173	יָחִיד	only	وحيد
H3174	יְחִיָּה	Jehiah	يحيا
H3175	יָחִיל	waiting	انتظار
H3176	יָחַל	wait	انتظر
