# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H2763	חָרַם	devote	посвящать
H2764	חֵרֶם	devoted thing	святыня
H2765	חֳרֵם	Horem	Хорем
H2766	חָרִם	Harim	Харим
H2767	חׇרְמָה	Hormah	Хорма
H2768	חֶרְמוֹן	Hermon	Ермон
H2769	חֶרְמוֹנִים	Hermon	Ермон
H0277	אֲחִי	Ahi	Ахи
H2770	חֶרְמֵשׁ	sickle	серп
H2771	חָרָן	Haran	Харран
H2772	חֹרֹנִי	Horonite	Хоронит
H2773	חֹרֹנַיִם	Horonaim	Хоронаим
H2774	חַרְנֶפֶר	Harnepher	Харнефер
H2775	חֶרֶס	sun	солнце
H2776	חֶרֶס	Heres	Херес
H2777	חַרְסוּת	Potsherd (Gate)	черепок
H2778	חָרַף	taunt	поносить
H2779	חֹרֶף	autumn	зима
H0278	אֵחִי	Ehi	Ехи
H2780	חָרֵף	Hareph	Харефа
H2781	חֶרְפָּה	reproach	позор
H2782	חָרַץ	decide	решить
H2783	חֲרַץ	loin	поясница
H2784	חַרְצֻבָּה	bond	путы
H2785	חַרְצַן	pip	зёрнышко
H2786	חָרַק	grind	скрежетать
H2787	חָרַר	scorch	жечь
H2788	חָרֵר	parched	засохший
H2789	חֶרֶשׂ	earthenware	керамика
H0279	אֲחִיאָם	Ahiam	Ахиам
H2790	חָרַשׁ	plow	пахать
H2791	חֶרֶשׁ	silently	безмолвно
H2792	חֶרֶשׁ	Heresh	Хереш
H2793	חֹרֶשׁ	Horesh	Хореш
H2794	חֹרֵשׁ	artificer	мастер
H2795	חֵרֵשׁ	deaf	глухой
H2796	חָרָשׁ	artificer	ремесленник
H2797	חַרְשָׁא	Harsha	Харша
H2798	חֲרָשִׁים	harashim	ремесленники
H2799	חֲרֹשֶׁת	carving	резьба
H0028	אֲבִידָע	Abida	Абида
H0280	אֲחִידָה	riddle	загадка
H2800	חֲרֹשֶׁת	Harosheth	Харошет
H2801	חָרַת	engrave	вырезать
H2802	חֶרֶת	Hereth	Харет
H2803	חָשַׁב	devise	замышлять
H2804	חֲשַׁב	account	считать
H2805	חֵשֶׁב	artwork	нагрудник
H2806	חַשְׁבַּדָּנָה	Hashbaddanah	Хашбаддана
H2807	חֲשֻׁבָה	Hashubah	Хашуба
H2808	חֶשְׁבּוֹן	explanation	разум
H2809	חֶשְׁבּוֹן	Heshbon	Хесбон
H0281	אֲחִיָּה	Ahijah	Ахия
H2810	חִשָּׁבוֹן	invention	замысел
H2811	חֲשַׁבְיָה	Hashabiah	Хашабия
H2812	חֲשַׁבְנָה	Hashabnah	Хашабна
H2813	חֲשַׁבְנְיָה	Hashabneiah	Хашабнея
H2814	חָשָׁה	be silent	молчать
H2815	חַשּׁוּב	Hasshub	Хассув
H2816	חֲשׁוֹךְ	darkness	мрак
H2817	חֲשׂוּפָא	Hasupha	Хасуфа
H2818	חֲשַׁח	need	нуждаться
H2819	חַשְׁחוּת	requirement	потребность
H0282	אֲחִיהוּד	Ahihud	Ахиуд
H2820	חָשַׂךְ	withhold	удерживать
H2821	חָשַׁךְ	darken	темнеть
H2822	חֹשֶׁךְ	darkness	тьма
H2823	חָשֹׁךְ	obscure	тёмный
H2824	חֶשְׁכָה	dark	темнота
H2825	חֲשֵׁכָה	darkness	мрак
H2826	חָשַׁל	be feeble	слабеть
H2827	חֲשַׁל	shatter	разломать
H2828	חָשֻׁם	Hashum	Хашум
H2829	חֶשְׁמוֹן	Heshmon	Хешмон
H0283	אַחְיוֹ	Ahio	Ахио
H2830	חַשְׁמַל	amber	янтарь
H2831	חַשְׁמַן	ambassador	посол
H2832	חַשְׁמֹנָה	Hashmonah	Хашмона
H2833	חֹשֶׁן	breastpiece	наперсник
H2834	חָשַׂף	strip	обнажать
H2835	חָשִׂף	little flock	стадо
H2836	חָשַׁק	desire	желать
H2837	חֵשֶׁק	desire	желание
H2838	חָשֻׁק	ring	кольцо
H2839	חִשֻּׁק	spoke	спица
H0284	אֲחִיחֻד	Ahihud	Ахихуд
H2840	חִשֻּׁר	hub	ступица
H2841	חַשְׁרָה	collection	скопление
H2842	חָשַׁשׁ	chaff	мякина
H2843	חֻשָׁתִי	Hushathite	Хушатянин
H2844	חַת	terror	страх
H2845	חֵת	Heth	Хет
H2846	חָתָה	snatch up	хватать
H2847	חִתָּה	terror	ужас
H2848	חִתּוּל	bandage	повязка
H2849	חַתְחַת	terror	трепет
H0285	אֲחִיטוּב	Ahitub	Ахилуд
H2850	חִתִּי	Hittite	хеттеянин
H2851	חִתִּית	terror	ужас
H2852	חָתַךְ	determine	определять
H2853	חָתַל	entwine	пеленать
H2854	חֲתֻלָּה	swaddling	пеленание
H2855	חֶתְלֹן	Hethlon	Хетлон
H2856	חָתַם	seal	запечатывать
H2857	חֲתַם	seal	запечатывать
H2858	חֹתֶמֶת	ring	печать
H2859	חָתַן	relative	зять
H0286	אֲחִילוּד	Ahilud	Ахилуд
H2860	חָתָן	son-in-law	зять
H2861	חֲתֻנָּה	marriage	свадьба
H2862	חָתַף	seize	хватать
H2863	חֶתֶף	robber	грабитель
H2864	חָתַר	dig	копать
H2865	חָתַת	to be dismayed	устрашаться
H2866	חֲתַת	terror	страх
H2867	חֲתַת	Hathath	Хатат
H2868	טְאֵב	be good	нравиться
H2869	טָב	fine	хороший
H0287	אֲחִימוֹת	Ahimoth	Ахимот
H2870	טָבְאֵל	Tabeel	Табеел
H2871	טָבוּל	turban	тюрбан
H2872	טַבּוּר	highest	центр
H2873	טָבַח	slaughter	резать
H2874	טֶבַח	slaughter	резня
H2875	טֶבַח	Tebah	Тебах
H2876	טַבָּח	guard	телохранитель
H2877	טַבָּח	guardsman	телохранитель
H2878	טִבְחָה	slaughtered	забой
H2879	טַבָּחָה	cook	повар
H0288	אֲחִימֶלֶךְ	Ahimelech	Ахимелех
H2880	טִבְחַת	Tibhath	Тивхаф
H2881	טָבַל	dip	окунать
H2882	טְבַלְיָהוּ	Tebaliah	Тевалия
H2883	טָבַע	sink	тонуть
H2884	טַבָּעוֹת	Tabbaoth	Таббаоф
H2885	טַבַּעַת	ring	перстень
H2886	טַבְרִמּוֹן	Tabrimmon	Табриммон
H2887	טֵבֶת	Tebeth	Тевет
H2888	טַבַּת	Tabbath	Таббаф
H2889	טָהוֹר	pure	чистый
H2890	טְהוֹר	pureness	чистота
H2891	טָהֵר	be pure	очищаться
H2892	טֹהַר	purity	чистота
H2893	טׇהֳרָה	purifying	очищение
H2894	טוּא	sweep	подметать
H2895	טוֹב	be pleasing	угождать
H2896	טוֹב	pleasant	хороший
H2897	טוֹב	Tob	Тов
H2898	טוּב	goodness	благо
H2899	טוֹב אֲדֹנִיָּהוּ	Tobadonijah	Тов-Адонија
H0029	אֲבִיָּה	Abijah	Авия
H0290	אֲחִימַעַץ	Ahimaaz	Ахимаац
H2900	טוֹבִיָּה	Tobijah	Товия
H2901	טָוָה	spin	прясть
H2902	טוּחַ	overspread	штукатурить
H2903	טוֹפָפָה	phylacteries	тефиллин
H2904	טוּל	cast	бросать
H2905	טוּר	row	ряд
H2906	טוּר	mountain	гора
H2907	טוּשׂ	dart	пикировать
H2908	טְוָת	fasting	пост
H2909	טָחָה	shoot	выстрел
H0291	אַחְיָן	Ahian	Ахиан
H2910	טֻחָה	inner parts	внутренность
H2911	טְחוֹן	grinding	молотьба
H2912	טָחַן	grind	молоть
H2913	טַחֲנָה	mill	мельница
H2914	טְחֹר	tumor	опухоль
H2915	טִיחַ	coating	обмазка
H2916	טִיט	mud	грязь
H2917	טִין	common	глина
H2918	טִירָה	encampment	укреплённый стан
H2919	טַל	dew	роса
H2920	טַל	dew	роса
H2921	טָלָא	spot	пятно
H2922	טְלָא	lamb	ягнёнок
H2923	טְלָאִים	Telaim	Телаим
H2924	טָלֶה	lamb	ягнёнок
H2925	טַלְטֵלָה	captivity	потрясение
H2926	טָלַל	cover	покрывать
H2927	טְלַל	have shade	давать тень
H2928	טֶלֶם	Telem	Телем
H2929	טַלְמוֹן	Talmon	Талмон
H0293	אֲחִינֹעַם	Ahinoam	Ахинояма
H2930	טָמֵא	defile	осквернять
H2931	טָמֵא	unclean	нечистый
H2932	טֻמְאָה	uncleanness	нечистота
H2933	טָמָה	defile	оскверняться
H2934	טָמַן	hide	скрывать
H2935	טֶנֶא	basket	корзина
H2936	טָנַף	soil	пачкать
H2937	טָעָה	stray	вводить в заблуждение
H2938	טָעַם	perceive	вкус
H2939	טְעַם	feed	кормить
H0294	אֲחִיסָמָךְ	Ahisamach	Ахисамак
H2940	טַעַם	taste	вкус
H2941	טַעַם	account	повеление
H2942	טְעֵם	command	приказ
H2943	טָעַן	load	нагружать
H2944	טָעַן	pierce	пронзать
H2945	טַף	child	дети
H2946	טָפַח	extend	простирать
H2947	טֵפַח	handbreadth	пядь
H2948	טֹפַח	handbreadth	пядь
H2949	טִפֻּח	tender care	уход
H0295	אֲחִיעֶזֶר	Ahiezer	Ахиезер
H2950	טָפַל	smear	мазать
H2951	טִפְסַר	official	чиновник
H2952	טָפַף	mince	семенить
H2953	טְפַר	nail	ноготь
H2954	טָפַשׁ	be insensitive	тупеть
H2955	טָפַת	Taphath	Тафаф
H2956	טָרַד	pursue	капать
H2957	טְרַד	chase away	изгонять
H2958		before	прежде
H2959	טָרַח	burden	утруждать
H0296	אֲחִיקָם	Ahikam	Ахикам
H2960	טֹרַח	burden	бремя
H2961	טָרִי	fresh	свежий
H2962	טֶרֶם	before	прежде
H2963	טָרַף	tear	разрывать
H2964	טֶרֶף	prey	добыча
H2965	טָרָף	fresh-plucked	сорванный
H2966	טְרֵפָה	torn animal	туша
H2967	טַרְפְּלַי	officials	чиновники
H2968	יָאַב	long	желать
H2969	יָאָה	befit	подобать
H0297	אֲחִירָם	Ahiram	Ахирам
H2970	יַאֲזַנְיָה	Jaazaniah	Иазанья
H2971	יָאִיר	Jair	Иаир
H2972	יָאִרִי	Jairite	Иаирит
H2973	יָאַל	be foolish	глупеть
H2974	יָאַל	be willing	соглашаться
H2975	יְאֹר	Nile	река
H2976	יָאַשׁ	despair	отчаиваться
H2977	יֹאשִׁיָּה	Josiah	Иосия
H2978	יְאִתוֹן	entrance	вход
H2979	יְאָתְרַי	Jeatherai	Иеафирай
H0298	אֲחִירָמִי	Ahiramite	ахирамит
H2980	יָבַב	cry	вопить
H2981	יְבוּל	crops	урожай
H2982	יְבוּס	Jebus	Иевус
H2983	יְבוּסִי	Jebusite	иевусей
H2984	יִבְחַר	Ibhar	Ибхар
H2985	יָבִין	Jabin	Иавин
H2986	יָבַל	conduct	вести
H2987	יְבַל	bring	привести
H2988	יָבָל	stream	ручей
H2989	יָבָל	Jabal	Иавал
H0299	אֲחִירַע	Ahira	Ахира
H2990	יַבֵּל	running	текущий
H2991	יִבְלְעָם	Ibleam	Ивлеам
H2992	יָבַם	be brother-in-law	левирировать
H2993	יָבָם	brother-in-law	деверь
H2994	יְבֵמֶת	sister-in-law	золовка
H2995	יַבְנְאֵל	Jabneel	Ябнеил
H2996	יַבְנֶה	Jabneh	Ябне
H2997	יִבְנְיָה	Ibneiah	Ибнея
H2998	יִבְנִיָּה	Ibnijah	Ибния
H2999	יַבֹּק	Jabbok	Яббок
H0003	אֵב	greenery	зелень
H0030	אֲבִיהוּא	Abihu	Авиуд
H0300	אֲחִישַׁחַר	Ahishahar	Ахишахар
H3000	יְבֶרֶכְיָהוּ	Jeberechiah	Иеберекия
H3001	יָבֵשׁ	wither	засыхать
H3002	יָבֵשׁ	dry	сухой
H3003	יָבֵשׁ	Jabesh (Gilead)	Иавис
H3004	יַבָּשָׁה	dry land	суша
H3005	יִבְשָׂם	Ibsam	Ивсам
H3006	יַבֶּשֶׁת	dry land	суша
H3007	יַבֶּשֶׁת	earth	земля
H3008	יִגְאָל	Igal	Игал
H3009	יָגַב	till	пахать
H0301	אֲחִישָׁר	Ahishar	Ахишар
H3010	יָגֵב	field	поле
H3011	יׇגְבְּהָה	Jogbehah	Йогбеа
H3012	יִגְדַּלְיָהוּ	Igdaliah	Игдалия
H3013	יָגָה	suffer	мучить
H3014	יָגָה	thrust away	отбросить
H3015	יָגוֹן	sorrow	скорбь
H3016	יָגוֹר	fearing	бояться
H3017	יָגוּר	Jagur	Ягур
H3018	יְגִיעַ	toil	труд
H3019	יָגִיעַ	weary	усталый
H0302	אֲחִיתֹפֶל	Ahithophel	Ахитофел
H3020	יׇגְלִי	Jogli	Йогли
H3021	יָגַע	be weary	трудиться
H3022	יָגָע	toil	труд
H3023	יָגֵעַ	weary	утомленный
H3024	יְגִעָה	weariness	утомление
H3025	יָגֹר	fear	страшиться
H3026	יְגַר שַׂהֲדוּתָא	Jegar	Йегар-Сааду
H3027	יָד	hand	рука
H3028	יַד	hand	рука
H3029	יְדָא	praise	благодарить
H0303	אַחְלָב	Ahlab	Ахлаб
H3030	יִדְאֲלָה	Idalah	Идала
H3031	יִדְבָּשׁ	Idbash	Идбаш
H3032	יָדַד	cast a lot	бросать жребий
H3033	יְדִדוּת	beloved	любимая
H3034	יָדָה	give thanks	благодарить
H3035	יִדּוֹ	Iddo	Иддо
H3036	יָדוֹן	Jadon	Ядон
H3037	יַדּוּעַ	Jaddua	Яддуа
H3038	יְדוּתוּן	Jeduthun	Йедутун
H3039	יְדִיד	beloved	любимый
H0304	אַחְלַי	Ahlai	Ахлай
H3040	יְדִידָה	Jedidah	Йедида
H3041	יְדִידְיָה	Jedidiah	Йедидия
H3042	יְדָיָה	Jedaiah	Йедая
H3043	יְדִיעֲאֵל	Jediael	Йедиаил
H3044	יִדְלָף	Jidlaph	Йидлаф
H3045	יָדַע	know	знать
H3046	יְדַע	know	знать
H3047	יָדָע	Jada	Ида
H3048	יְדַעְיָה	Jedaiah	Идаия
H3049	יִדְּעֹנִי	spiritist	волшебник
H0305	אַחֲלַי	O that!	о если бы
H3050	יָהּ	LORD	Яхве
H3051	יָהַב	give	давать
H3052	יְהַב	give	давать
H3053	יְהָב	burden	ноша
H3054	יָהַד	become a Jew	иудействовать
H3055	יְהֻד	Jehud	Иегуд
H3056	יֶהְדַי	Jahdai	Иахдай
H3057	יְהֻדִיָּה	Judahite wife	иудейка
H3058	יֵהוּא	Jehu	Ииу
H3059	יְהוֹאָחָז	Jehoahaz	Иоахаз
H0306	אַחְלָמָה	amethyst	аметист
H3060	יְהוֹאָשׁ	Jehoash	Иоас
H3061	יְהוּד	Judah	Иуда
H3062	יְהוּדָאִי	Jew	иудей
H3063	יְהוּדָה	Judah	Иуда
H3064	יְהוּדִי	Jew	иудей
H3065	יְהוּדִי	Jehudi	Иегуди
H3066	יְהוּדִית	Judahite	иудейский
H3067	יְהוּדִית	Judith	Иудифь
H3068	יְהֹוָה	LORD	Господь
H3069		YHWH	Господь
H0307	אַחְמְתָא	Ecbatana	Экбатана
H3070		Provider	Господь-Провидец
H3071	יְהֹוָה נִסִּי	YHWH	Господь-мой-знамя
H3072		YHWH	Господь-правда-наша
H3073		YHWH	Господь-мир
H3074		YHWH	Господь-там
H3075	יְהוֹזָבָד	Jehozabad	Иозавад
H3076	יְהוֹחָנָן	Johanan	Иоханан
H3077	יְהוֹיָדָע	Jehoiada	Иоиада
H3078	יְהוֹיָכִין	Jehoiachin	Иоякин
H3079	יְהוֹיָקִים	Jehoiakim	Иоаким
H0308	אֲחַסְבַּי	Ahasbai	Ахасбай
H3080	יְהוֹיָרִיב	Jehoiarib	Иоариб
H3081	יְהוּכַל	Jehucal	Иехукал
H3082	יְהוֹנָדָב	Jonadab	Ионадав
H3083	יְהוֹנָתָן	Jonathan	Йонатан
H3084	יְהוֹסֵף	Joseph	Йосеф
H3085	יְהוֹעַדָּה	Jehoaddah	Йеhоадда
H3086	יְהוֹעַדִּין	Jehoaddan	Йеhоаддан
H3087	יְהוֹצָדָק	Jehozadak	Йеhоцадак
H3088	יְהוֹרָם	Jehoram	Йеhорам
H3089	יְהוֹשֶׁבַע	Jehosheba	Йеhошева
H0309	אָחַר	delay	задерживать
H3090	יְהוֹשַׁבְעַת	Jehoshabeath	Йеhошабъат
H3091	יְהוֹשׁוּעַ	Joshua	Йеhошуа
H3092	יְהוֹשָׁפָט	Jehoshaphat	Йеhошафат
H3093	יָהִיר	proud	гордец
H3094	יְהַלֶּלְאֵל	Jehallelel	Йеhаллелаэль
H3095	יַהֲלֹם	jasper	яшма
H3096	יַהַץ	Jahaz	Йахаца
H3097	יוֹאָב	Joab	Йоав
H3098	יוֹאָח	Joah	Йоах
H3099	יוֹאָחָז	Joahaz	Йоахаз
H0031	אֲבִיהוּד	Abihud	Авиhуд
H0310	אַחַר	after	после
H3100	יוֹאֵל	Joel	Йоэль
H3101	יוֹאָשׁ	Joash	Йоаш
H3102	יוֹב	Yob	Йов
H3103	יוֹבָב	Jobab	Йовав
H3104	יוֹבֵל	jubilee	юбилей
H3105	יוּבַל	stream	ручей
H3106	יוּבַל	Jubal	Йувал
H3107	יוֹזָבָד	Jozacar	Йозавад
H3108	יוֹזָכָר	Jozacar	Йозакар
H3109	יוֹחָא	Joha	Йоха
H0311	אַחַר	after	после
H3110	יוֹחָנָן	Johanan	Йоханан
H3111	יוֹיָדָע	Joiada	Йойада
H3112	יוֹיָכִין	Jehoiachin	Йойахин
H3113	יוֹיָקִים	Joiakim	Йойаким
H3114	יוֹיָרִיב	Joiarib	Йойариб
H3115	יוֹכֶבֶד	Jochebed	Йокевед
H3116	יוּכַל	Jucal	Йукал
H3117	יוֹם	day	день
H3118	יוֹם	day	день
H3119	יוֹמָם	by day	днём
H0312	אַחֵר	another	другой
H3120	יָוָן	Javan	Иван
H3121	יָוֵן	mire	тина
H3122	יוֹנָדָב	Jonadab	Ионадав
H3123	יוֹנָה	dove	голубь
H3124	יוֹנָה	Jonah	Иона
H3125	יְוָנִי	Greek	греческий
H3126	יוֹנֵק	sapling	отросток
H3127	יוֹנֶקֶת	shoot	побег
H3128		Dove on Far-off Terebinths	Голубица на дальних тибериндах
H3129	יוֹנָתָן	Jonathan	Ионафан
H0313	אַחֵר	Aher	Ахер
H3130	יוֹסֵף	Joseph	Иосиф
H3131	יוֹסִפְיָה	Josiphiah	Иосифия
H3132	יוֹעֵאלָה	Joelah	Иоила
H3133	יוֹעֵד	Joed	Иоэд
H3134	יוֹעֶזֶר	Joezer	Иоэзер
H3135	יוֹעָשׁ	Joash	Иоас
H3136	יוֹצָדָק	Jozadak	Иоцадак
H3137	יוֹקִים	Jokim	Иоким
H3138	יוֹרֶה	autumn rain	ранний дождь
H3139	יוֹרָה	Jorah	Иора
H0314	אַחֲרוֹן	last	последний
H3140	יוֹרַי	Jorai	Иораи
H3141	יוֹרָם	Joram	Иорам
H3142	יוּשַׁב חֶסֶד	Jushab-hesed	Юшаб-хесед
H3143	יוֹשִׁבְיָה	Joshibiah	Иошивия
H3144	יוֹשָׁה	Joshah	Иоша
H3145	יוֹשַׁוְיָה	Joshaviah	Иошавия
H3146	יוֹשָׁפָט	Joshaphat	Иошафат
H3147	יוֹתָם	Jotham	Иофам
H3148	יוֹתֵר	advantage	преимущество
H3149	יְזַוְאֵל	Jeziel	Иезиил
H0315	אַחְרַח	Aharah	Ахрах
H3150	יִזִּיָּה	Izziah	Иззия
H3151	יָזִיז	Jaziz	Язиз
H3152	יִזְלִיאָה	Izliah	Иазлия
H3153	יְזַנְיָה	Jezaniah	Езания
H3154	יֶזַע	sweat	пот
H3155	יִזְרָח	Izrahite	ицрахит
H3156	יִזְרַחְיָה	Izrahiah	Израхия
H3157	יִזְרְעֵאל	Jezreel	Изреель
H3158	יִזְרְעֵאלִי	Jezreel	изреельтянин
H3159	יִזְרְעֵאלִית	Jezreelitess	изреельтянка
H0316	אֲחַרְחֵל	Aharhel	Ахархел
H3160	חֻבָּה	Jehubbah	Хубба
H3161	יָחַד	be joined	соединяться
H3162	יַחַד	unitedness	вместе
H3163	יַחְדוֹ	Jahdo	Яхдо
H3164	יַחְדִּיאֵל	Jahdiel	Яхдиэль
H3165	יֶחְדִּיָּהוּ	Jehdeiah	Йехдия
H3166	יַחֲזִיאֵל	Jahaziel	Яхазиэль
H3167	יַחְזְיָה	Jahzeiah	Яхзия
H3168	יְחֶזְקֵאל	Jehezkel	Йехезкиель
H3169	יְחִזְקִיָּה	Jehizkiah	Йехизкия
H0317	אׇחֳרִי	another	другой
H3170	יַחְזֵרָה	Jahzerah	Яхзера
H3171	יְחִיאֵל	Jehiel	Йехиэль
H3172	יְחִיאֵלִי	Jehieli	йехиэлит
H3173	יָחִיד	only	единственный
H3174	יְחִיָּה	Jehiah	Йехия
H3175	יָחִיל	waiting	ожидание
H3176	יָחַל	wait	ждать
H3177	יַחְלְאֵל	Jahleel	Яхлеел
H3178	יַחְלְאֵלִי	Jahleelite	яхлеелит
H3179	יָחַם	conceive	зачать
H0318	אׇחֳרֵין	finally	наконец
H3180	יַחְמוּר	roebuck	косуля
H3181	יַחְמַי	Jahmai	Яхмай
H3182	יָחֵף	barefoot	босой
H3183	יַחְצְאֵל	Jahzeel	Яхцеел
H3184	יַחְצְאֵלִי	Jahzeelite	яхцеелит
H3185	יַחְצִיאֵל	Jahziel	Яхциэль
H3186		delay	медлить
H3187	יָחַשׂ	enroll	записывать
H3188	יַחַשׂ	genealogy	родословная
H3189	יַחַת	Jahath	Яхат
H0319	אַחֲרִית	end	конец
H3190	יָטַב	be good	добро
H3191	יְטַב	be good	хорошеть
H3192	יׇטְבָה	Jotbah	Йотва
H3193	יׇטְבָתָה	Jotbathah	Йотвата
H3194	יֻטָּה	Juttah	Юття
H3195	יְטוּר	Jetur	Йетур
H3196	יַיִן	wine	вино
H3197		side	бок
H3198	יָכַח	rebuke	обличать
H3199	יָכִין	Jachin	Йахин
H0032	אֲבִיהַיִל	Abihail	Абихаил
H0320	אַחֲרִית	latter	конец
H3200	יָכִינִי	Jachinite	йахинит
H3201	יָכֹל	be able	мочь
H3202	יְכֵל	be able	мочь
H3203	יְכׇלְיָה	Jecoliah	Йекалья
H3204	יְכׇנְיָה	Jeconiah	Йеконья
H3205	יָלַד	beget	рождать
H3206	יֶלֶד	youth	отрок
H3207	יַלְדָּה	maiden	девица
H3208	יַלְדוּת	youth	юность
H3209	יִלּוֹד	born	рожденный
H0321	אׇחֳרָן	another	другой
H3210	יָלוֹן	Jalon	Ялон
H3211	יָלִיד	born	рожденный
H3212		walk	ходить
H3213	יָלַל	wail	рыдать
H3214	יְלֵל	howling	рыдание
H3215	יְלָלָה	wailing	рыдание
H3216	יָלַע	blurt	выпалить
H3217	יַלֶּפֶת	scab	парша
H3218	יֶלֶק	locust	саранча
H3219	יַלְקוּט	pouch	мешок
H3220	יָם	sea	море
H3221	יָם	sea	море
H3222	יֵם	hot spring	горячий источник
H3223	יְמוּאֵל	Jemuel	Йемуэль
H3224	יְמִימָה	Jemimah	Йемима
H3225	יָמִין	right	правый
H3226	יָמִין	Jamin	Ямин
H3227	יְמִינִי	right	правый
H3228	יְמִינִי	[Ben]jaminite	вениаминитянин
H3229	יִמְלָא	Imlah	Имла
H0323	אֲחַשְׁדַּרְפַּן	satrap	сатрап
H3230	יַמְלֵךְ	Jamlech	Ямлех
H3231	יָמַן	go right	повернуть
H3232	יִמְנָה	Imnah	Имна
H3233	יְמָנִי	right	правый
H3234	יִמְנָע	Imna	Имна
H3235	יָמַר	exchange	обменять
H3236	יִמְרָה	Imrah	Имра
H3237		feel	ощупывать
H3238	יָנָה	oppress	притеснять
H3239	יָנוֹחַ	Janoah	Яноах
H0324	אֲחַשְׁדַּרְפַּן	satrap	сатрап
H3240	יָנַח	rest	оставлять
H3241	יָנִים	Janim	Янум
H3242	יְנִיקָה	shoot	отросток
H3243	יָנַק	suckle	сосать
H3244	יַנְשׁוּף	owl	сыч
H3245	יָסַד	found	основывать
H3246	יְסֻד	beginning	основание
H3247	יְסוֹד	Foundation	основание
H3248	יְסוּדָה	foundation	основание
H3249	יָסוּר	departed	отступать
H0325	אֲחַשְׁוֵרוֹשׁ	Ahasuerus	Ахашверош
H3250	יִסּוֹר	faultfinder	противник
H3251	יָסַךְ	pour	возливать
H3252	יִסְכָּה	Iscah	Исха
H3253	יִסְמַכְיָהוּ	Ismachiah	Исмахия
H3254	יָסַף	add	прибавлять
H3255	יְסַף	add	прибавлять
H3256	יָסַר	discipline	наказывать
H3257	יָע	shovel	лопата
H3258	יַעְבֵּץ	Jabez	Иавец
H3259	יָעַד	appoint	назначать
H0326	אֲחַשְׁתָּרִי	Haahashtari	Ахаштари
H3260	יֶעְדִּי	Iddo	Иедо
H3261	יָעָה	sweep away	сметать
H3262	יְעוּאֵל	Jeuel	Иеуил
H3263	יְעוּץ	Jeuz	Иевус
H3264		wood	дерево
H3265	יָעוּר	Jair	Иаир
H3266	יְעוּשׁ	Jeush	Иеус
H3267	יָעַז	be fierce	ярый
H3268	יַעֲזִיאֵל	Jaaziel	Иаазиил
H3269	יַעֲזִיָּהוּ	Jaaziah	Иаазия
H0327	אֲחַשְׁתָּרָן	steed	конь
H3270	יַעֲזֵיר	Jazer	Иазер
H3271	יָעַט	cover	облачал
H3272	יְעַט	counsel	совещаться
H3273	יְעִיאֵל	Jeiel	Иеиил
H3274	יְעִישׁ	Jeush	Иеус
H3275	יַעְכָּן	Jacan	Иакан
H3276	יָעַל	gain	прибыль
H3277	יָעֵל	Wildgoats'	серна
H3278	יָעֵל	Jael	Иаиль
H3279	יַעֲלָא	Jaalah	Иаала
H0328	אַט	mutterer	тихо
H3280	יַעֲלָה	doe	серна
H3281	יַעְלָם	Jalam	Иалам
H3282	יַעַן	because	потому
H3283	יָעֵן	ostrich	страус
H3284	יַעֲנָה	ostrich	страусиха
H3285	יַעֲנַי	Janai	Иаанай
H3286	יָעַף	faint	изнемогать
H3287	יָעֵף	weary	утомлённый
H3288	יְעָף	weariness	утомление
H3289	יָעַץ	advise	советовать
H0329	אָטָד	Atad	терновник
H3290	יַעֲקֹב	Jacob	Иаков
H3291	יַעֲקֹבָה	Jaakobah	Иаковва
H3292	יַעֲקָן	Akan	Акан
H3293	יַעַר	wood	лес
H3294	יַעְרָה	Jarah	Иара
H3295	יַעֲרָה	honeycomb	медовая сота
H3296	יַעֲרֵי אֹרְגִים	Jaare-oregim	Иаари
H3297	יְעָרִים	Jearim	Иарим
H3298	יַעֲרֶשְׁיָה	Jaareshiah	Иаарешия
H3299	יַעֲשׂוּ	Jaasu	Иаасу
H0033	אֲבִי הָעֶזְרִי	Abiezrite	Авиезрит
H0330	אֵטוּן	fine linen	полотно
H3300	יַעֲשִׂיאֵל	Jaasiel	Яасиил
H3301	יִפְדְּיָה	Iphdeiah	Ифдея
H3302	יָפָה	be beautiful	краситься
H3303	יָפֶה	beautiful	красивый
H3304	יְפֵה־פִיָּה	pretty	красавица
H3305	יָפוֹ	Joppa	Яффа
H3306	יָפַח	breathe	дышать
H3307	יָפֵחַ	breathing	дыхание
H3308	יֳפִי	beauty	красота
H3309	יָפִיעַ	Japhia	Яфия
H0331	אָטַם	shutter	затворять
H3310	יַפְלֵט	Japhlet	Яфлет
H3311	יַפְלֵטִי	Japhletite	Яфлетит
H3312	יְפֻנֶּה	Jephunneh	Иефонния
H3313	יָפַע	shine	светить
H3314	יִפְעָה	splendor	сияние
H3315	יֶפֶת	Japheth	Иафет
H3316	יִפְתָּח	Iphtah	Иеффай
H3317	יִפְתַּח־אֵל	Iphtahel	долина Иефтахэла
H3318	יָצָא	come out	выходить
H3319	יְצָא	bring forth	выводить
H0332	אָטַר	shut	затворять
H3320	יָצַב	stand	стоять
H3321	יְצַב	know	знать
H3322	יָצַג	set	поставить
H3323	יִצְהָר	oil	масло
H3324	יִצְהָר	Izhar	Ицхар
H3325	יִצְהָרִי	Izharite	ицхарит
