# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H1404	גְּבֶרֶת	lady	uwargida
H1405	גִּבְּתוֹן	Gibbethon	Gibethoni
H1406	גָּג	roof	katika
H1407	גַּד	coriander	coriander
H1408	גַּד	Fortune	sauƙi
H1409	גָּד	fortune	sauƙi
H1410	גָּד	Gad	Gad
H1411	גְּדָבָר	treasurer	ma'ajin kudi
H1412	גֻּדְגֹּדָה	Gudgodah	Gudgodah
H1413	גָּדַד	cut	yanke
H1414	גְּדַד	chop	yanke
H1415	גָּדָה	bank	gebe
H1416	גְּדוּד	band	runduna
H1417	גְּדוּד	furrow	gana
H1418	גְּדוּדָה	furrow	gana
H1419	גָּדוֹל	great	babbar
H0142	אָדַר	be glorious	yi girma
H1420	גְּדוּלָה	greatness	girma
H1421	גִּדּוּף	reviling	zagi
H1422	גְּדוּפָה	taunt	zagi
H1423	גְּדִי	kid	bugi
H1424	גָּדִי	Gadi	Gadi
H1425	גָּדִי	Gad	Gadi
H1426	גַּדִּי	Gaddi	Gaddi
H1427	גַּדִּיאֵל	Gaddiel	Gaddiel
H1428		bank	gida
H1429	גְּדִיָּה	kid	buji
H0143	אֲדָר	Adar	Adar
H1430	גָּדִישׁ	stack	garma
H1431	גָּדַל	magnify	girma
H1432	גָּדֵל	growing	girma
H1433	גֹּדֶל	greatness	girma
H1434	גְּדִל	tassel	rumbuki
H1435	גִּדֵּל	Giddel	Giddel
H1436	גְּדַּלְיָה	Gedaliah	Gedaliah
H1437	גִּדַּלְתִּי	Giddalti	Giddalti
H1438	גָּדַע	cut down	yanke
H1439	גִּדְעוֹן	Gideon	Gideon
H1440	גִּדְעֹם	Gidom	Gidom
H1441	גִּדְעֹנִי	Gideoni	Gideoni
H1442	גָּדַף	blaspheme	zagi
H1443	גָּדַר	wall up	gida
H1444	גֶּדֶר	wall	gida
H1445	גֶּדֶר	Geder	Geder
H1446	גְדֹר	Gedor	Gedor
H1447	גָּדֵר	wall	gida
H1448	גְּדֵרָה	wall	gida
H1449	גְּדֵרָה	Gederah	Gederah
H0145	אֶדֶר	robe	rigima
H1450	גְּדֵרוֹת	Gederoth	Gederoth
H1451	גְּדֵרִי	Gederite	Gederite
H1452	גְּדֵרָתִי	Gederathite	Gederathite
H1453	גְּדֵרֹתַיִם	Gederothaim	Gederothaim
H1454	גֵּה	this	wannan
H1455	גָּהָה	cure	warke
H1456	גֵּהָה	cure	warke
H1457	גָּהַר	bend (down)	karkata
H1458	גַּו	back	baje
H1459	גַּו	midst	ciki
H0146	אַדָּר	Addar	Addar
H1460	גֵּו	back	baje
H1461	גּוּב	plough	noma
H1462	גּוֹב	locust	hari
H1463	גּוֹג	Gog	Gog
H1464	גּוּד	raid	kai
H1465	גֵּוָה	back	baya
H1466	גֵּוָה	pride	girka
H1467	גֵּוָה	pride	girka
H1468	גּוּז	cut off	yanke
H1469	גּוֹזָל	young bird	zarafi
H0147	אִדַּר	threshing floor	falon
H1470	גּוֹזָן	Gozan	Gozan
H1471	גּוֹי	nation	kasa
H1472	גְּוִיָּה	body	jiki
H1473	גּוֹלָה	captivity	bauta
H1474	גּוֹלָן	Golan	Golan
H1475	גּוּמָּץ	pit	gida
H1476	גּוּנִי	Guni	Guni
H1477	גּוּנִי	Gunite	Gunite
H1478	גָּוַע	die	mutu
H1479	גּוּף	shut	rufe
H0148	אֲדַרְגָּזֵר	judge	alkalin
H1480	גּוּפָה	body	jiki
H1481	גּוּר	sojourn	zauna
H1482	גּוּר	whelp	ba
H1483	גּוּר	Gur	Gur
H1484	גּוֹר	whelp	ba
H1485	גּוּר־בַּעַל	Gurbaal	Gurbaal
H1486	גּוֹרָל	allotted	rasuwa
H1487	גּוּשׁ	clod	gida
H1488	גֵּז	fleece	wulli
H1489	גִּזְבָּר	treasurer	ajiyya
H0149	אַדְרַזְדָּא	diligently	da karfi
H1490	גִּזְבָּר	treasurer	ajiyya
H1491	גָּזָה	cut	yanke
H1492	גָּזַּה	fleece	yanke
H1493	גִּזוֹנִי	Gizonite	Gizonite
H1494	גָּזַז	shear	jijja
H1495	גָּזֵז	Gazez	Gazez
H1496	גָּזִית	cutting	katako
H1497	גָּזַל	plunder	saci
H1498	גָּזֵל	robbery	saci
H1499	גֵּזֶל	violence	ƙwace
H0015	אָבֶה	oh that!	da
H0150	אֲדַרְכֹּן	dram	dinari
H1500	גְּזֵלָה	violence	ƙwace
H1501	גָּזָם	locust	fara
H1502	גַּזָּם	Gazzam	Gazam
H1503	גֶּזַע	stock	tushe
H1504	גָּזַר	cut	yanke
H1505	גְּזַר	determine	yanke
H1506	גֶּזֶר	piece	gutsuni
H1507	גֶּזֶר	Gezer	Gezer
H1508	גִּזְרָה	cutting	wuri
H1509	גְּזֵרָה	isolation	ƙofar
H0151	אֲדֹרָם	Adoram	Adoram
H1510	גְּזֵרָה	decree	doka
H1511	גִּזְרִי	Girzite	Girzi
H1512	גָּחוֹן	belly	jiki
H1513	גֶּחֶל	coal	jebo
H1514	גַּחַם	Gaham	Gaham
H1515	גַּחַר	Gahar	Gahar
H1516	גַּיְא	Valley	kogi
H1517	גִּיד	sinew	jiya
H1518	גִּיחַ	burst	burse
H1519	גִּיחַ	strive	fitowa
H0152	אֲדְרַמֶּלֶךְ	Adrammelech	Adrammelekh
H1520	גִּיחַ	Giah	Giah
H1521	גִּיחוֹן	Gihon	Gihon
H1522	גֵּיחֲזִי	Gehazi	Gehazi
H1523	גִּיל	rejoice	murna
H1524	גִּיל	rejoicing	murna
H1525	גִּילָה	rejoicing	murna
H1526	גִּילֹנִי	Gilonite	Gilonitanci
H1527	גִּינַת	Ginath	Ginath
H1528	גִּיר	plaster	gara
H1529	גֵּישָׁן	Geshan	Geshan
H0153	אֶדְרָע	force	karfi
H1530	גַּל	heap	taba
H1531		bowl	kwano
H1532	גַּלָּב	barber	gaba
H1533	גִּלְבֹּעַ	Gilboa	Gilboa
H1570	גָּלַשׁ	step down	sabawa
H1571	גַּם	also	har
H1572	גָּמָא	swallow	sha
H1573	גֹּמֶא	reed	cini
H1574	גֹּמֶד	short cubit	gida
H1575	גַּמָּד	Gamaddim	jaja
H1576	גְּמוּל	recompense	lissafi
H1577	גָּמוּל	Gamul	suna
H1578	גְּמוּלָה	recompense	lissafi
H1579	גִּמְזוֹ	Gimzo	gida
H0158	אַהַב	lover	masoya
H1580	גָּמַל	wean	kare
H1581	גָּמָל	camel	ragi
H1582	גְּמַלִּי	Gemalli	suna
H1583	גַּמְלִיאֵל	Gamaliel	suna
H1584	גָּמַר	cease	gaji
H1585	גְּמַר	complete	kammala
H1586	גֹּמֶר	Gomer	suna
H1587	גְּמַרְיָה	Gemariah	suna
H1588	גַּן	Garden (of Uzza)	jinya
H1589	גָּנַב	steal	sata
H0159	אֹהַב	beloved	masoya
H1590	גַּנָּב	thief	mai-sata
H1591	גְּנֵבָה	theft	satiya
H1592	גְּנֻבַת	Genubath	suna
H1593	גַּנָּה	garden	jinya
H1594	גִּנָּה	garden	jinya
H1595	גֶּנֶז	treasury	asusun
H1596	גְּנַז	treasure	asusun
H1597	גִּנְזַךְ	treasury	asusun
H1598	גָּנַן	defend	kare
H1599	גִּנְּתוֹן	Ginnethon	suna
H0016	אֵבֶה	papyrus	cini
H0160	אַהֲבָה	love	ƙauna
H1600	גָּעָה	low	karua
H1601	גֹּעָה	Goah	suna
H1602	גָּעַל	abhor	tsani
H1603	גַּעַל	Gaal	suna
H1604	גֹּעַל	loathing	tsani
H1605	גָּעַר	rebuke	zargi
H1606	גְּעָרָה	rebuke	zagi
H1607	גָּעַשׁ	shake	girgiza
H1608	גַּעַשׁ	Gaash	Gaash
H1609	גַּעְתָּם	Gatam	Gatam
H0161	אֹהַד	Ohad	Ohad
H1610	גַּף	single	karshe
H1611	גַּף	wing	reshe
H1612	גֶּפֶן	vine	inabi
H1613	גֹּפֶר	gopher	gopher
H1614	גׇּפְרִית	brimstone	sulfur
H1615	גִּר	chalk	alkali
H1616	גֵּר	sojourner	bakin
H1617	גֵּרָא	Gera	Gera
H1618	גָּרָב	scab	cuta
H1619	גָּרֵב	Gareb	Gareb
H1620	גַּרְגַּר	berry	ɗippa
H1621	גַּרְגְּרוֹת	neck	wuyar
H1622	גִּרְגָּשִׁי	Girgashite	Girgashite
H1623	גָּרַד	scrape	gara
H1624	גָּרָה	stir up	bugi
H1625	גֵּרָה	cud	tudu
H1626	גֵּרָה	gerah	gerah
H1627	גָּרוֹן	throat	makogwari
H1628	גֵּרוּת	Geruth	Geruth
H1629	גָּרַז	cut off	yanke
H0163	אַהֲוָא	Ahava	Ahava
H1630	גְּרִזִים	Gerizim	Gerizim
H1631	גַּרְזֶן	axe	gatari
H1632		harsh	kankare
H1633	גָּרַם	reserve	ajiye
H1634	גֶּרֶם	bone	kasuwa
H1635	גֶּרֶם	bone	kasuwa
H1636	גַּרְמִי	Garmite	Garmite
H1637	גֹּרֶן	threshing floor	rua
H1638	גָּרַס	break	karje
H1639	גָּרַע	dimish	rage
H0164	אֵהוּד	Ehud	Ehud
H1640	גָּרַף	sweep away	gajya
H1641	גָּרַר	drag	ja
H1642	גְּרָר	Gerar	Gerar
H1643	גֶּרֶשׂ	crushed grain	gari
H1644	גָּרַשׁ	drive out	kora
H1645	גֶּרֶשׁ	produce	amfani
H1646	גְרֻשָׁה	eviction	korar
H1647	גֵּרְשֹׁם	Gershom	Gershem
H1648	גֵּרְשׁוֹן	Gershon	Gershan
H1649	גֵּרְשֻׁנִּי	Gershonite	Gershanawa
H0165	אֱהִי	where?	ina
H1650	גְּשׁוּר	Geshur	Gesur
H1651	גְּשׁוּרִי	Geshurite	Gesurawa
H1652	גָּשַׁם	rain	ruwa
H1653	גֶּשֶׁם	rain	ruwa
H1654	גֶּשֶׁם	Geshem	Geshem
H1655	גֶּשֶׁם	body	jiki
H1656	גֹּשֶׁם	rain	ruwa
H1657	גֹּשֶׁן	Goshen	Goshen
H1658	גִּשְׁפָּא	Gishpa	Gishpa
H1659	גָּשַׁשׁ	grope	taɓa
H1660	גַּת	wine press	tashe
H1661	גַּת	Gath	Gat
H1662	גַּת־הַחֵפֶר	Gath-hepher	Gat-Hefer
H1663	גִּתִּי	Gittite	Gatawa
H1664	גִּתַּיִם	Gittaim	Gittaim
H1665	גִּתִּית	Gittith	Gitit
H1666	גֶּתֶר	Gether	Geter
H1667	גַּת־רִמּוֹן	Gath-rimmon	Gat-Rimmon
H1668	דָּא	this	wannan
H1669	דָּאַב	languish	rasa
H0167	אָהַל	pitch	shida
H1670	דְּאָבָה	dismay	damuwa
H1671	דְּאָבוֹן	sorrow	baƙi
H1672	דָּאַג	be anxious	daɗa
H1673	דֹּאֵג	Doeg	Doeg
H1674	דְּאָגָה	anxiety	daɗi
H1675	דָּאָה	fly	lilla
H1676	דָּאָה	kite	lilla
H1677	דֹּב	bear	baare
H1678	דֹּב	bear	baare
H1679	דֹּבֶא	strength	karfi
H0168	אֹהֶל	tent	tenti
H1680	דָּבַב	glide	rataye
H1681	דִּבָּה	slander	bugi
H1682	דְּבוֹרָה	bee	cuwa
H1683	דְּבּוֹרָה	Deborah	Debora
H1684	דְּבַח	sacrifice	hadaya
H1685	דְּבַח	sacrifice	hadaya
H1687	דְּבִיר	sanctuary	ciki
H1688	דְּבִיר	Debir	Debir
H1689	דִּבְלָה	Riblah	Riblah
H0169	אֹהֶל	Ohel	Ohel
H1690	דְּבֵלָה	fig cake	kunun
H1691	דִּבְלַיִם	Diblaim	Diblaim
H1692	דָּבַק	cleave	makale
H1693	דְּבַק	cleave	makale
H1694	דֶּבֶק	joint	haɗi
H1695	דָּבֵק	cleaving	makale
H1696	דָבַר	speak	magana
H1697	דָּבָר	word	magana
H1698	דֶּבֶר	pestilence	annoba
H1699	דֹּבֶר	pasture	kiwo
H0017	אֲבוֹי	pain!	abin bakin ciki
H0170	אׇהֳלָה	Oholah	Oholah
H1700	דִּבְרָה	cause	dalilin
H1701	דִּבְרָה	cause	dalilin
H1702	דֹּבְרָה	raft	raft
H1703	דַּבָּרָה	word	magana
H1704	דִּבְרִי	Dibri	Dibri
H1705	דֲּבְרַת	Daberath	Daberath
H1706	דְּבַשׁ	honey	zuma
H1707	דַּבֶּשֶׁת	hump	gida
H1708	דַּבֶּשֶׁת	Dabbesheth	Dabbesheth
H1709	דָּג	Fish (Gate)	kifi
H0171	אׇהֳלִיאָב	Oholiab	Oholiab
H1710	דָּגָה	fish	kifi
H1711	דָּגָה	multiply	yawa
H1712	דָּגוֹן	Dagon	Dagon
H1713	דָּגַל	look	kallasa
H1714	דֶּגֶל	standard	tudu
H1715	דָּגָן	grain	gida
H1716	דָּגַר	gather	tara
H1717	דַּד	breast	nono
H1718	דָּדָה	go slowly	tafe
H1719	דְּדָן	Dedan	Dedan
H1720	דְּדָנִים	Dedanite	Dedanawa
H1721	דֹּדָנִים	Dodanim	Dodanawa
H1722	דְּהַב	gold	zinariya
H1723		Dehavite	Dahabawa
H1724	דָּהַם	astonish	yi tsoro
H1725	דָּהַר	rush	gudu
H1726	דַּהֲהַר	rushing	gudu
H1727	דּוּב	pine	nishi
H1728	דַּוָּג	fisher	mai kamun kifi
H1729	דּוּגָה	fishhook	saniya
H0173	אׇהֳלִיבָמָה	Oholibamah	Oholibamah
H1730	דּוֹד	beloved	juna
H1731	דּוּד	pot	tukunya
H1732	דָּוִד	David	Dafidi
H1733	דּוֹדָה	aunt	auntiki
H1734	דּוֹדוֹ	Dodo	Dodo
H1735	דּוֹדָוָהוּ	Dodavahu	Dodavahu
H1736	דּוּדַי	mandrake	dudai
H1737	דּוֹדַי	Dodai	Dodai
H1738	דָּוָה	be sick	yi rashin lafiya
H1739	דָּוֶה	sick	mai rashin lafiya
H0174	אֲהָלִים	aloe	aloe
H1740	דּוּחַ	wash	wanke
H1741	דְּוַי	illness	rashin lafiya
H1742	דַּוָּי	faint	raunin zuciya
H1743	דּוּךְ	beat	daka
H1744	דּוּכִיפַת	hoopoe	tukuki
H1745	דּוּמָה	silence	shiru
H1746	דּוּמָה	Dumah	Dumah
H1747	דּוּמִיָּה	silence	shiru
H1748	דּוּמָם	silence	shiru
H1749	דּוֹנַג	wax	kuli
H0175	אַהֲרוֹן	Aaron	Haruna
H1750	דּוּץ	dance	rawa
H1751		shatter	fasa
H1752	דּוּר	dwell	zama
H1753	דּוּר	dwell	zama
H1754	דּוּר	circle	kara
H1755	דּוֹר	generation	tsari
H1756	דּוֹר	Dor	gida
H1757	דּוּרָא	Dura	waje
H1758	דּוּשׁ	tread	katafo
H1759	דּוּשׁ	tread	katafo
H0176	אוֹ	or	ko
H1760	דָּחָה	thrust	turge
H1761	דַּחֲוָה	diversion	wasa
H1762	דְּחִי	falling	faduwa
H1763	דְּחַל	fear	tsoro
H1764	דֹּחַן	millet	gero
H1765	דָּחַף	hasten	gaggawa
H1766	דָּחַק	crowd	jinki
H1767	דַּי	sufficiency	ishe
H1768	דִּי	that	da
H1769	דִּיבוֹן	Dibon	Dibon
H0177	אוּאֵל	Uel	Uwal
H1770	דִּיג	fish	kifi
H1771	דַּיָּג	fisher	mai-kifi
H1772	דַּיָּה	hawk	bale
H1773	דְּיוֹ	ink	wadi
H1774	דִּי זָהָב	Dizahab	Di-zahab
H1775	דִּימוֹן	Dibon	Dimona
H1776	דִּימוֹנָה	Dimonah	Dimona
H1777	דִּין	judge	shari
H1778	דִּין	judge	shari
H1779	דִּין	judgment	shari
H0178	אוֹב	medium	mayu
H1780	דִּין	judgment	shari
H1781	דַּיָּן	judge	alkali
H1782	דַּיָּן	judge	alkali
H1783	דִּינָה	Dinah	Dina
H1784	דִּינַי	judge	alkali
H1785	דָּיֵק	siegework	katanga
H1786	דַּיִשׁ	threshing	nitta
H1787	דִּישׁוֹן	Dishon	Dishon
H1788	דִּישֹׁן	ibex	dishi
H1789	דִּישָׁן	Dishan	Dishan
H0179	אוֹבִיל	Obil	Obil
H1790	דַּךְ	crushed	nutsewa
H1791	דֵּךְ	this	wannan
H1792	דָּכָא	crush	bugi
H1793	דַּכָּא	contrite	tunani
H1794	דָּכָה	crush	bugi
H1795	דַּכָּה	crushing	bugewa
H1796	דֳּכִי	pounding	bugewa
H1797	דִּכֵּן	this	wannan
H1798	דְּכַר	ram	ragumi
H1799	דִּכְרוֹן	record	littafi
H0018	אֵבוּס	crib	rumbun jiya
H0180	אוּבָל	river	kogi
H1800	דַּל	poor	talaka
H1801	דָּלַג	leap	tsallake
H1802	דָּלָה	draw (up	ciro
H1803	דַּלָּה	hair	sauki
H1804	דָּלַח	trouble	bugi
H1805	דְּלִי	bucket	bokiti
H1806	דְּלָיָה	Delaiah	Delaiah
H1807	דְּלִילָה	Delilah	Delilah
H1808	דָּלִיָּה	branch	reshe
H1809	דָּלַל	languish	zakaci
H0181	אוּד	firebrand	gara
H1810	דִּלְעָן	Dilean	Dilean
H1811	דָּלַף	drip	zubo
H1812	דֶּלֶף	dripping	zubowa
H1813	דַּלְפוֹן	Dalphon	Dalphon
H1814	דָּלַק	burn	kona
H1815	דְּלַק	burn	kona
H1816	דַּלֶּקֶת	inflammation	ciwon gida
H1817	דֶּלֶת	door	kofar
H1818	דָּם	blood	jini
H1819	דָּמָה	resemble	kamanni
H0182	אוֹדוֹת	because	saboda
H1820	דָּמָה	cease	tsaya
H1821	דְּמָה	be like	kamanni
H1822	דֻּמָּה	destroyed	bàta
H1823	דְּמוּת	likeness	siffa
H1824	דְּמִי	quiet	shiru
H1825	דִּמְיוֹן	likeness	siffa
H1826	דָּמַם	silence	shiru
H1827	דְּמָמָה	silence	shiru
H1828	דֹּמֶן	dung	taki
H1829	דִּמְנָה	Dimnah	Dimina
H0183	אָוָה	desire	sha
H1830	דָּמַע	weep	gudu
H1831	דֶּמַע	juice	ruwan jiki
H1832	דִּמְעָה	tears	hawaye
H1833	דְּמֶשֶׁק	silk	siliki
H1834	דַּמֶּשֶׂק	Damascus	Damiskus
H1835	דָּן	Dan	Dan
H1836	דֵּן	this	wannan
H1837	דַּנָּה	Dannah	Danna
H1838	דִּנְהָבָה	Dinhabah	Dinhaba
H1839	דָּנִי	Danite	dan Dan
H0184	אָוָה	mark	alama
H1840	דָנִיֵּאל	Daniel	Daniyel
H1841	דָּנִיֵּאל	Daniel	Daniyel
H1842	דָּן יַעַן	Jaan	Dana Ya'an
H1843	דֵּעַ	knowledge	ilimi
H1844	דֵּעָה	knowledge	ilimi
H1845	דְּעוּאֵל	Deuel	Deuwel
H1846	דָּעַךְ	put out	kashe
H1847	דַּעַת	knowledge	ilimi
H1848	דׇּפִי	slander	sunan zariya
H1849	דָּפַק	beat	bugi
H0185	אַוָּה	desire	sha
H1850	דׇּפְקָה	Dophkah	Dophka
H1851	דַּק	thin	bakin
H1852	דֹּק	curtain	lefe
H1853	דִּקְלָה	Diklah	Diqla
H1854	דָּקַק	crush	nicciye
H1855	דְּקַק	break up	nicciye
H1856	דָּקַר	pierce	ciye
H1857		Dekar	Deka
H1858	דַּר	mother-of-pearl	marmar
H1859	דָּר	generation	jenerashiɔn
H0186	אוּזַי	Uzai	Uzai
H1860	דְּרָאוֹן	abhorrence	abin
H1861	דׇּרְבוֹן	goad	miɗi
H1862	דַּרְדַּע	Darda	Darda
H1863	דַּרְדַּר	thistle	ɓoɓɓo
H1864	דָּרוֹם	south	kudu
H1865	דְּרוֹר	liberty	'azadi
H1866	דְּרוֹר	swallow	tsuntsu
H1867	דָּֽרְיָוֵשׁ	Darius	Dariyawush
H1868	דָּֽרְיָוֵשׁ	Darius	Dariyawush
H1869	דָּרַךְ	tread	ɗa
H0187	אוּזָל	Uzal	Uzal
H1870	דֶּרֶךְ	way	hanya
H1871	דַּרְכְּמוֹן	drachma	darkin
H1872	דְּרַע	arm	hannu
H1873	דָּרַע	Dara	Dara
H1874	דַּרְקוֹן	Darkon	Darkon
H1875	דָּרַשׁ	seek	nemi
H1876	דָּשָׁא	sprout	bayuwa
H1877	דֶּשֶׁא	grass	ciyawa
H1878	דָּשֵׁן	prosper	kumɓa
H1879	דָּשֵׁן	fat	kiba
H1880	דֶּשֶׁן	ashes	toka
H1881	דָּת	law	dokoki
H1882	דָּת	law	dokoki
H1883	דֶּתֶא	grass	ciyawa
H1884	דְּתָבָר	judge	kaɗi
H1885	דָּתָן	Dathan	Datan
H1886	דֹּתָן	Dothan	Dotan
H1887	הֵא	behold	kallo
H1888	הֵא	behold	kallo
H1889	הֶאָח	Aha!	kai
H0189	אֱוִי	Evi	Evi
H1890	הַבְהָב	gift	kyauta
H1891	הָבַל	become vain	wawa
H1892	הֶבֶל	vanity	wawa
H1893	הֶבֶל	Abel	Hebel
H1894	הֹבֶן	ebony	eben
H1895	הָבַר	divide	raba
H1896	הֵגֵא	Hegai	Hegai
H1897	הָגָה	mutter	murmuci
H1898	הָגָה	remove	cire
H1899	הֶגֶה	moaning	murmuci
H1900	הָגוּת	meditation	tunani
H1901	הָגִיג	meditation	tunani
H1902	הִגָּיוֹן	Higgaion	sauti
H1903	הָגִין	suitable	dace
H1904	הָגָר	Hagar	Hagar
H1905	הַגְרִי	Hagri	Hagari
H1906	הֵד	shout	karfi
H1907	הַדָּבָר	counselor	mai gida
H1908	הֲדַד	Hadad	Hadad
H1909	הֲדַדְעֶזֶר	Hadadezer	Hadadezer
H0191	אֱוִיל	fool(ish)	wauta
H1910	הֲדַדְרִמּוֹן	Hadad-rimmon	Hadad-rimmon
H1911	הָדָה	stretch out	miccewa
H1912	הֹדוּ	India	Hodu
H1913	הֲדוֹרָם	Hadoram	Hadoram
H1914	הִדַּי	Hiddai	Hiddai
H1915	הָדַךְ	tread down	tattaki
H1916	הֲדֹם	footstool	tudu
H1917	הַדָּם	piece	gida
H1918	הֲדַס	myrtle	hadass
H1919	הֲדַסָּה	Hadassah	Hadassah
H0192	אֱוִיל מְרֹדַךְ	Evil-merodach	Evil-Merodak
H1920	הָדַף	thrust	turge
H1921	הָדַר	honor	daraja
H1922	הֲדַר	honor	girma
H1923	הֲדַר	honor	girma
H1924	הֲדַר	Hadar	Hadar
H1925	הֶדֶר	glory	faɗi
H1926	הָדָר	glory	faɗi
H1927	הֲדָרָה	adornment	ado
H1928		Hadarezer	Hadarezer
H1929	הָהּ	alas!	kai
H0193	אוּל	strength	iko
H1930	הוֹ	Ah!	a
H1931	הוּא	he	shi
H1932	הוּא	he	shi
H1933	הָוָא	fall	fadi
H1934	הָוָא	be	kasua
H1935	הוֹד	splendor	girma
H1936	הוֹד	Hod	Hod
H1937	הוֹדְוָה	Hodevah	Hodevah
H1938	הוֹדַוְיָה	Hodaviah	Hodaviah
H1939	הוֹדַיְוָהוּ	Hodaiah	Hodaiah
H0194	אוּלַי	perhaps	wataɗa
H1940	הוֹדִיָּה	Hodiah	Hodiah
H1941	הוֹדִיָּה	Hodiah	Hodiah
H1942	הַוָּה	desire	nishi
H1943	הֹוָה	misfortune	musibà
H1944	הוֹהָם	Hoham	Hoham
H1945	הוֹי	woe!	kai
H1946	הוּךְ	go	je
H1947	הוֹלֵלָה	madness	wauta
H1948	הוֹלֵלוּת	madness	wauta
H1949	הוּם	make noise	tsagaya
H0195	אוּלַי	Ulai	Ulai
H1950	הוֹמָם	Hemam	Hemam
H1951	הוּן	be ready	shirya
H1952	הוֹן	substance	ilimi
H1953	הוֹשָׁמָע	Hoshama	Hoshama
H1954	הוֹשֵׁעַ	Hoshea	Hoshea
H1955	הוֹשַׁעְיָה	Hoshaiah	Hoshaiah
H1956	הוֹתִיר	Hothir	Hothir
H1957	הָזָה	dream	mafarki
H1958	הִי	woe	kai
H1959	הֵידָד	shout	ihu
H0196	אֱוִלִי	foolish	wauta
H1960	הֻיְּדָה	praise	yaba
H1961	הָיָה	be	kasua
H1962	הַיָּה	calamity	musibà
H1963	הֵיךְ	how?	yaya
H1964	הֵיכָל	temple	gida
H1965	הֵיכַל	temple	gida
H1966	הֵילֵל	Day Star	tafiya
H1967	הֵימָם	Hemam	Hemam
H1968	הֵימָן	Heman	Heman
H1969	הִין	hin	hin
H0197	אוּלָם	Hall (of pillars)	zaure
H1970	הָכַר	wrong	kuskure
H1971	הַכָּרָה	look	gani
H1972	הָלָא	cast far off	tsada
H1973	הָלְאָה	further	sannu
H1974	הִלּוּל	praise	biki
H1975	הַלָּז	this	wannan
H1976	הַלָּזֶה	this	wannan
H1977	הַלֵּזוּ	this	wannan
H1978	הָלִיךְ	step	mataki
H1979	הֲלִיכָה	walk	tafiya
H0198	אוּלָם	Ulam	Ulam
H1980	יָלַךְ	go	tafi
H1981	הֲלַךְ	go	tafi
H1982	הֵלֶךְ	traveller	batutu
H1983	הֲלָךְ	toll	koli
H1984	הָלַל	shine	yaba
H1985	הִלֵּל	Hillel	Hillel
H1986	הָלַם	smite	buga
H1987	הֶלֶם	Helem	Helem
H1988	הֲלֹם	here	nan
H1989	הַלְמוּת	hammer	majaje
H0199	אוּלָם	but	amma
H1990	הָם	Ham	Ham
H1991	הֵם	wealth	dukiya
H1992	הֵם	they(masc.)	su
H1993	הָמָה	roar	yi hayaniya
H1994	הִמּוֹ	they	su
H1995	הָמוֹן	crowd	taro
H1996	הֲמוֹן גּוֹג	Hamon-gog (Valley)	Gida na Gog
H1997	הֲמוֹנָה	Hamonah	Hamonah
H1998	הֶמְיָה	sound	sauti
H1999	הֲמֻלָּה	tumult	jita
H0002	אַב	father	ubangiji
H0020	אֲבַטִּיחַ	melon	ƙanƙara
H0200	אִוֶּלֶת	folly	wauta
H2000	הָמַם	confuse	rudani
H2001	הָמָן	Haman	Haman
H2002	הַמְנִיךְ	chain	sariki
H2003	הָמָס	brushwood	itace
H2004		they(fem.)	su
H2005	הִנֵּה	look!	duba
H2006	הֵן	if	idan
H2007	הֵנָּה	they(fem.)	su
H2008	הֵנָּה	here	nan
H2009		behold	duba
H0201	אוֹמָר	Omar	Omar
H2010	הֲנָחָה	holiday	hutu
H2011	הִנֹּם	Hinnom	Hinnom
H2012	הֵנַע	Hena	Hena
H2013	הָסָה	silence	shiru
H2014	הֲפֻגָה	cessation	hutu
H2015	הָפַךְ	overturn	juya
H2016	הֶפֶךְ	contrariness	akaiki
H2017	הֹפֶךְ	perversity	akaiki
H2018	הֲפֵכָה	overthrow	rufewa
H2019	הֲפַכְפַּךְ	crooked	akaiki
H0202	אוֹן	strength	karfi
H2020	הַצָּלָה	deliverance	ceto
H2021	הֹצֶן	weapon	makamai
H2022	הַר	mountain	dutse
H2023	הֹר	Hor	Hor
H2024	הָרָא	Hara	Hara
H2025	הַרְאֵל	altar	bagade
H2026	הָרַג	kill	kashe
H2027	הֶרֶג	slaughter	kashe
H2028	הֲרֵגָה	Slaughter	kashe
H2029	הָרָה	conceive	dauki
H0203	אוֹן	On	On
H2030	הָרֶה	pregnant	datiya
H2031	הַרְהֹר	fantasies	tunani
H2032	הֵרוֹן	conception	dauki
H2033	הֲרוֹרִי	Harod	Harod
H2034	הֲרִיסָה	ruins	rushe
H2035	הֲרִיסוּת	ruins	rushe
H2036	הֹרָם	Horam	Horam
H2037	הָרֻם	Harum	Harum
H2038	הַרְמוֹן	Harmon	Harmon
H2039	הָרָן	Haran	Haran
H0204	אוֹן	On	On
H2040	הָרַס	overthrow	rushe
H2041	הֶרֶס	Destruction	rushewar
H2042	הָרָר	mountain	dutse
H2043	הֲרָרִי	Hararite	Hararai
H2044	הָשֵׁם	Hashem	Hashem
H2045	הַשְׁמָעוּת	report	jita
H2046	הִתּוּךְ	melting	narke
H2047	הֲתָךְ	Hathach	Hathach
H2048	הָתַל	mock	bugi
H2049	הָתֹל	mockery	bugiya
H0205	אָוֶן	evil	mugaye
H2050	הָתַת	plot	jera
H2051	וְדָן	casks	vedan
H2052	וָהֵב	Waheb	Waheb
