# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H0268	אָחוֹר	back	পিছনে
H2680	חֲצִי הַמְּנַחְתִּי	Chazi-manahethite	অর্ধ-মানাথী
H2681	חָצִיר	abode	আবাস
H2682	חָצִיר	grass	তৃণ
H2683	חֵצֶן	bosom	বুক
H2684	חֹצֶן	bosom	বুক
H2685	חֲצַף	be hasty	তাড়াহুড়া
H2686	חָצַץ	divide	বিভক্ত
H2687	חָצָץ	gravel	কাঁকর
H2688	חַצְצוֹן תָּמָר	Hazazon-tamar	হাজাৰোৎ-তামাৰ
H2689	חֲצֹצְרָה	trumpet	তূৰী
H0269	אָחוֹת	sister	ভনীয়েক
H2690	חָצַר	blow	তূৰী বজা
H2691	חָצֵר	court	চোতাল
H2692	חֲצַר אַדָּר	Hazar-addar	হাজাৰ-আদ্দাৰ
H2693	חֲצַר גַּדָּה	Hazar-gaddah	হাজাৰ-গাদ্দা
H2694	חֲצַר הַתִּיכוֹן	Hazer-hatticon	হাজাৰ-হত্তীকোন
H2695	חֶצְרוֹ	Hezro	হেজ্ৰো
H2696	חֶצְרוֹן	Hezron	হেজ্ৰোন
H2697	חֶצְרוֹנִי	Hezronite	হেজ্ৰোনীয়
H2698	חֲצֵרוֹת	Hazeroth	হাজেৰোত
H2699	חֲצֵרִים	villages	গ্ৰাম
H0027	אֲבִידָן	Abidan	অবীদান
H0270	אָחַז	grasp	ধৰা
H2700	חֲצַרְמָוֶת	Hazarmaveth	হাজাৰমাৱেত
H2701	חֲצַר סוּסָה	Hazar-susah	হাজাৰ-সুসা
H2702	חֲצַר סוּסִים	Hazar-susim	হাজাৰ-সুসীম
H2703	חֲצַר עֵינוֹן	Hazar-enan	হাজাৰ-এনান
H2704	חֲצַר עֵינָן	Hazar-enan	হাজাৰ-এনান
H2705	חֲצַר שׁוּעָל	Hazar-shual	হাজাৰ-শুয়াল
H2706	חֹק	statute	বিধি
H2707	חָקָה	engrave	খোদাই কৰা
H2708	חֻקָּה	statute	নিয়ম
H2709	חֲקוּפָא	Hakupha	হাকুফা
H0271	אָחָז	Ahaz	আহাজ
H2710	חָקַק	decree	আদেশ
H2711	חֵקֶק	decree	আদেশ দাতা
H2712	חֻקֹּק	Hukkok	হুক্কোক
H2713	חָקַר	search	অনুসন্ধান কৰা
H2714	חֵקֶר	search	অনুসন্ধান
H2715	חֹר	noble	মহিমান্বিত
H2716	חֶרֶא	dung	মল
H2717	חָרַב	dry	শুষ্ক হোৱা
H2718	חֲרַב	be wasted	বিধ্বস্ত হোৱা
H2719	חֶרֶב	sword	তৰোৱাল
H0272	אֲחֻזָּה	possession	অধিকাৰ
H2720	חָרֵב	dry	শুষ্ক
H2721	חֹרֶב	drought	খৰাং
H2722	חֹרֵב	Horeb	হোৰেব
H2723	חׇרְבָּה	desolation	উজাড়
H2724	חָרָבָה	dry ground	শুষ্ক ভূমি
H2725	חֲרָבוֹן	drought	খৰাপ
H2726	חַרְבוֹנָא	Harbona	হারবোনা
H2727	חָרַג	quake	কঁপা
H2728	חָרְגֹּל	locust	পঙ্গপাল
H2729	חָרַד	tremble	কাঁপা
H0273	אַחְזַי	Ahzai	অহজয়
H2730	חָרֵד	trembling	ভীত
H2731	חֲרָדָה	trembling	কম্পন
H2732	חֲרָדָה	Haradah	হারাদা
H2733	חֲרֹדִי	Harodite	হারোদী
H2734	חָרָה	incensed	ক্রোধান্বিত
H2735	חֹר הַגִּדְגָּד	Hor-haggidgad	হোর-হাগিদগাদ
H2736	חַרְהֲיָה	Harhaiah	হারহয়া
H2737	חָרוּז	string	মাল
H2738	חָרוּל	nettle	বিছু লতা
H2739	חֲרוּמַף	Harumaph	হারুমাফ
H0274	אֲחַזְיָה	Ahaziah	অহজিয়া
H2740	חָרוֹן	burning anger	প্রচণ্ড ক্রোধ
H2741	חֲרוּפִי	Haruphite	হারুফী
H2742	חֲרוּץ	sharp	তীক্ষ্ণ
H2743	חָרוּץ	Haruz	হারুজ
H2744	חַרְחוּר	Harhur	হারহুর
H2745	חַרְחַס	Harhas	হারহাস
H2746	חַרְחֻר	heat	গৰম
H2747	חֶרֶט	stylus	কলম
H2748	חַרְטֹם	magician	জাদুকর
H2749	חַרְטֹם	magician	জাদুকর
H2750	חֳרִי	burning	প্রজ্বলিত ক্রোধ
H2751	חֹרִי	white	সাদা
H2752	חֹרִי	Horite	হোরী
H2753	חֹרִי	Hori	হোরি
H2754	חָרִיט	purse	থলি
H2755	חֲרֵי־יוֹנִים	dove-dung	পায়ৰা গুঁড়া
H2756	חָרִיף	Hariph	হারিফ
H2757	חָרִיץ	incision	খাঁজ
H2758	חָרִישׁ	plowing	লাঙ্গল চাষ
H2759	חֲרִישִׁי	scorching	প্রজ্বলিত
H0276	אֲחֻזַּת	Ahuzzath	অধিকার
H2760	חָרַךְ	roast	ভুনা
H2761	חֲרַךְ	singe	জ্বালানো
H2762	חֶרֶךְ	lattice	ঝালর
H2763	חָרַם	devote	নিষিদ্ধ করা
H2764	חֵרֶם	devoted thing	নিষিদ্ধ বস্তু
H2765	חֳרֵם	Horem	হোরেম
H2766	חָרִם	Harim	হারিম
H2767	חׇרְמָה	Hormah	হোরমা
H2768	חֶרְמוֹן	Hermon	হর্মোন
H2769	חֶרְמוֹנִים	Hermon	হর্মোনীম
H0277	אֲחִי	Ahi	আহি
H2770	חֶרְמֵשׁ	sickle	কাস্তে
H2771	חָרָן	Haran	হারান
H2772	חֹרֹנִי	Horonite	হোরোনীয়
H2773	חֹרֹנַיִם	Horonaim	হোরোনায়িম
H2774	חַרְנֶפֶר	Harnepher	হারনেফর
H2775	חֶרֶס	sun	রৌদ্র
H2776	חֶרֶס	Heres	হেরেস
H2777	חַרְסוּת	Potsherd (Gate)	পাত্রশৃঙ্খল
H2778	חָרַף	taunt	অপমান করা
H2779	חֹרֶף	autumn	শীৎকাল
H0278	אֵחִי	Ehi	এহি
H2780	חָרֵף	Hareph	হারেফ
H2781	חֶרְפָּה	reproach	লাঞ্ছনা
H2782	חָרַץ	decide	নির্ধারণ করা
H2783	חֲרַץ	loin	কটি
H2784	חַרְצֻבָּה	bond	বন্ধন
H2785	חַרְצַן	pip	দানা
H2786	חָרַק	grind	দাঁত কড়িয়ানো
H2787	חָרַר	scorch	দগ্ধ করা
H2788	חָרֵר	parched	শুষ্ক
H2789	חֶרֶשׂ	earthenware	মৃৎপাত্র
H0279	אֲחִיאָם	Ahiam	অহিয়াম
H2790	חָרַשׁ	plow	লাঙ্গল দেওয়া
H2791	חֶרֶשׁ	silently	মৌনতা
H2792	חֶרֶשׁ	Heresh	হেরেশ
H2793	חֹרֶשׁ	Horesh	হোরেশ
H2794	חֹרֵשׁ	artificer	কারিগর
H2795	חֵרֵשׁ	deaf	বধির
H2796	חָרָשׁ	artificer	কারিগর
H2797	חַרְשָׁא	Harsha	হর্শা
H2798	חֲרָשִׁים	harashim	কারিগর
H2799	חֲרֹשֶׁת	carving	খোদাই
H0028	אֲבִידָע	Abida	অবীদা
H0280	אֲחִידָה	riddle	ধাঁধা
H2800	חֲרֹשֶׁת	Harosheth	হারোশেথ
H2801	חָרַת	engrave	খোদাই করা
H2802	חֶרֶת	Hereth	হারেথ
H2803	חָשַׁב	devise	চিন্তা করা
H2804	חֲשַׁב	account	গণনা করা
H2805	חֵשֶׁב	artwork	কারুকাজ
H2806	חַשְׁבַּדָּנָה	Hashbaddanah	হাশবাদ্দানা
H2807	חֲשֻׁבָה	Hashubah	হাশুবা
H2808	חֶשְׁבּוֹן	explanation	হিসাব
H2809	חֶשְׁבּוֹן	Heshbon	হেশবোন
H0281	אֲחִיָּה	Ahijah	অহিয়া
H2810	חִשָּׁבוֹן	invention	আবিষ্কার
H2811	חֲשַׁבְיָה	Hashabiah	হাশবিয়া
H2812	חֲשַׁבְנָה	Hashabnah	হাশাবনা
H2813	חֲשַׁבְנְיָה	Hashabneiah	হাশাবনেয়া
H2814	חָשָׁה	be silent	নীরব থাকা
H2815	חַשּׁוּב	Hasshub	হাশশুব
H2816	חֲשׁוֹךְ	darkness	অন্ধকার
H2817	חֲשׂוּפָא	Hasupha	হাসুফা
H2818	חֲשַׁח	need	প্রয়োজন
H2819	חַשְׁחוּת	requirement	প্রয়োজনীয়তা
H0282	אֲחִיהוּד	Ahihud	অহিহুদ
H2820	חָשַׂךְ	withhold	বিরত রাখা
H2821	חָשַׁךְ	darken	অন্ধকার হওয়া
H2822	חֹשֶׁךְ	darkness	অন্ধকার
H2823	חָשֹׁךְ	obscure	অস্পষ্ট
H2824	חֶשְׁכָה	dark	অন্ধকার
H2825	חֲשֵׁכָה	darkness	অন্ধকার
H2826	חָשַׁל	be feeble	দুর্বল হওয়া
H2827	חֲשַׁל	shatter	চূর্ণ করা
H2828	חָשֻׁם	Hashum	হাশুম
H2829	חֶשְׁמוֹן	Heshmon	হেশমোন
H0283	אַחְיוֹ	Ahio	অহিও
H2830	חַשְׁמַל	amber	পোলাদ
H2831	חַשְׁמַן	ambassador	দূত
H2832	חַשְׁמֹנָה	Hashmonah	হাশমোনা
H2833	חֹשֶׁן	breastpiece	বুকপাট
H2834	חָשַׂף	strip	উন্মোচন
H2835	חָשִׂף	little flock	পাল
H2836	חָשַׁק	desire	আকাঙ্ক্ষা
H2837	חֵשֶׁק	desire	আকাঙ্ক্ষা
H2838	חָשֻׁק	ring	বলয়
H2839	חִשֻּׁק	spoke	কথা
H0284	אֲחִיחֻד	Ahihud	অহিহূদ
H2840	חִשֻּׁר	hub	কেন্দ্র
H2841	חַשְׁרָה	collection	সংগ্রহ
H2842	חָשַׁשׁ	chaff	তুষ
H2843	חֻשָׁתִי	Hushathite	হূশাথী
H2844	חַת	terror	ভীতি
H2845	חֵת	Heth	হেথ
H2846	חָתָה	snatch up	ধরা
H2847	חִתָּה	terror	ভীতি
H2848	חִתּוּל	bandage	পট্টি
H2849	חַתְחַת	terror	ভয়
H0285	אֲחִיטוּב	Ahitub	অহিটূব
H2850	חִתִּי	Hittite	হেত্তীয়
H2851	חִתִּית	terror	ভীতি
H2852	חָתַךְ	determine	নির্ধারণ
H2853	חָתַל	entwine	জড়ান
H2854	חֲתֻלָּה	swaddling	কাপড়
H2855	חֶתְלֹן	Hethlon	হেথলোন
H2856	חָתַם	seal	মোহর
H2857	חֲתַם	seal	মোহর
H2858	חֹתֶמֶת	ring	আংটি
H2859	חָתַן	relative	শ্বশুর
H0286	אֲחִילוּד	Ahilud	অহিলূদ
H2860	חָתָן	son-in-law	জামাই
H2861	חֲתֻנָּה	marriage	বিবাহ
H2862	חָתַף	seize	ছিনিয়ে নেওয়া
H2863	חֶתֶף	robber	ডাকাত
H2864	חָתַר	dig	খনন
H2865	חָתַת	to be dismayed	বিচ্ছিন্ন
H2866	חֲתַת	terror	ভীতি
H2867	חֲתַת	Hathath	হাথাৎ
H2868	טְאֵב	be good	ভাল লাগা
H2869	טָב	fine	উত্তম
H0287	אֲחִימוֹת	Ahimoth	অহীমোৎ
H2870	טָבְאֵל	Tabeel	টবেল
H2871	טָבוּל	turban	পাগড়ি
H2872	טַבּוּר	highest	মধ্যবিন্দু
H2873	טָבַח	slaughter	বধ করা
H2874	טֶבַח	slaughter	হত্যা
H2875	טֶבַח	Tebah	টেবহ
H2876	טַבָּח	guard	দেহরক্ষী
H2877	טַבָּח	guardsman	দেহরক্ষী
H2878	טִבְחָה	slaughtered	বধ
H2879	טַבָּחָה	cook	রান্নার কাজ
H0288	אֲחִימֶלֶךְ	Ahimelech	অহীমেলক
H2880	טִבְחַת	Tibhath	টিবহাৎ
H2881	טָבַל	dip	ডুবানো
H2882	טְבַלְיָהוּ	Tebaliah	টেবলিয়াহু
H2883	טָבַע	sink	ডুবে যাওয়া
H2884	טַבָּעוֹת	Tabbaoth	টব্বাওৎ
H2885	טַבַּעַת	ring	আংটি
H2886	טַבְרִמּוֹן	Tabrimmon	টব্রিম্মোন
H2887	טֵבֶת	Tebeth	তেবেৎ
H2888	טַבַּת	Tabbath	টব্বাৎ
H2889	טָהוֹר	pure	বিশুদ্ধ
H0289	אֲחִימַן	Ahiman	অহীমান
H2890	טְהוֹר	pureness	বিশুদ্ধতা
H2891	טָהֵר	be pure	বিশুদ্ধ হওয়া
H2892	טֹהַר	purity	পরিশোধন
H2893	טׇהֳרָה	purifying	শুদ্ধিকরণ
H2894	טוּא	sweep	ঝাড়ু দেওয়া
H2895	טוֹב	be pleasing	আনন্দদায়ক হওয়া
H2896	טוֹב	pleasant	ভাল
H2897	טוֹב	Tob	টোব
H2898	טוּב	goodness	সুখ
H2899	טוֹב אֲדֹנִיָּהוּ	Tobadonijah	টোব-অদোনিয়াহ
H0029	אֲבִיָּה	Abijah	অবিয়াহ
H0290	אֲחִימַעַץ	Ahimaaz	অহীমাৎস
H2900	טוֹבִיָּה	Tobijah	তোবিয়াহ
H2901	טָוָה	spin	সূত কাটা
H2902	טוּחַ	overspread	প্লাস্টার করা
H2903	טוֹפָפָה	phylacteries	টোপা
H2904	טוּל	cast	নিক্ষেপ করা
H2905	טוּר	row	সারি
H2906	טוּר	mountain	পর্বত
H2907	טוּשׂ	dart	ছুটি দেওয়া
H2908	טְוָת	fasting	উপবাস
H2909	טָחָה	shoot	তীর
H0291	אַחְיָן	Ahian	অহিয়ান
H2910	טֻחָה	inner parts	অন্তরীণ
H2911	טְחוֹן	grinding	পিষন
H2912	טָחַן	grind	পিষা
H2913	טַחֲנָה	mill	চক্কি
H2914	טְחֹר	tumor	ফোড়া
H2915	טִיחַ	coating	প্লাস্টার
H2916	טִיט	mud	কাদা
H2917	טִין	common	কাদামাটি
H2918	טִירָה	encampment	শিবির
H2919	טַל	dew	শিশির
H2920	טַל	dew	শিশির
H2921	טָלָא	spot	দাগ
H2922	טְלָא	lamb	ভেড়া
H2923	טְלָאִים	Telaim	তেলায়েম
H2924	טָלֶה	lamb	মেমনা
H2925	טַלְטֵלָה	captivity	বন্দিত্ব
H2926	טָלַל	cover	আবৃত করা
H2927	טְלַל	have shade	ছায়া দেওয়া
H2928	טֶלֶם	Telem	তেলেম
H2929	טַלְמוֹן	Talmon	তালমোন
H0293	אֲחִינֹעַם	Ahinoam	অহিনোয়াম
H2930	טָמֵא	defile	অশুচি করা
H2931	טָמֵא	unclean	অশুচি
H2932	טֻמְאָה	uncleanness	অশুচিতা
H2933	טָמָה	defile	অশুচি করা
H2934	טָמַן	hide	লুকানো
H2935	טֶנֶא	basket	ঝুড়ি
H2936	טָנַף	soil	ময়লা করা
H2937	טָעָה	stray	হারানো
H2938	טָעַם	perceive	স্বাদ নেওয়া
H2939	טְעַם	feed	খাইয়ে দেওয়া
H0294	אֲחִיסָמָךְ	Ahisamach	অহিসামক
H2940	טַעַם	taste	স্বাদ
H2941	טַעַם	account	আদেশ
H2942	טְעֵם	command	নির্দেশ
H2943	טָעַן	load	বোঝা
H2944	טָעַן	pierce	বিদ্ধ করা
H2945	טַף	child	শিশু
H2946	טָפַח	extend	বিস্তৃত করা
H2947	טֵפַח	handbreadth	হাতের চওড়া
H2948	טֹפַח	handbreadth	হাতের চওড়া
H2949	טִפֻּח	tender care	লালন-পালন
H0295	אֲחִיעֶזֶר	Ahiezer	অহিয়েজের
H2950	טָפַל	smear	লেপন করা
H2951	טִפְסַר	official	কর্মচারী
H2952	טָפַף	mince	পদক্ষেপ
H2953	טְפַר	nail	নখ
H2954	טָפַשׁ	be insensitive	নিষ্ক্রিয়
H2955	טָפַת	Taphath	তাফত
H2956	טָרַד	pursue	তাড়া করা
H2957	טְרַד	chase away	তাড়ানো
H2958		before	আগে
H2959	טָרַח	burden	বোঝা
H0296	אֲחִיקָם	Ahikam	অহীকাম
H2960	טֹרַח	burden	বোঝা
H2961	טָרִי	fresh	তাজা
H2962	טֶרֶם	before	আগে
H2963	טָרַף	tear	ছিঁড়া
H2964	טֶרֶף	prey	শিকার
H2965	טָרָף	fresh-plucked	তাজা-ছিঁড়া
H2966	טְרֵפָה	torn animal	ছেঁড়া পশু
H2967	טַרְפְּלַי	officials	কর্মচারী
H2968	יָאַב	long	আকাঙ্ক্ষা করা
H2969	יָאָה	befit	উপযুক্ত
H0297	אֲחִירָם	Ahiram	অহীরাম
H2970	יַאֲזַנְיָה	Jaazaniah	যাজনিয়া
H2971	יָאִיר	Jair	যায়ির
H2972	יָאִרִי	Jairite	যায়িরি
H2973	יָאַל	be foolish	মূর্খ হওয়া
H2974	יָאַל	be willing	ইচ্ছুক হওয়া
H2975	יְאֹר	Nile	নীল নদ
H2976	יָאַשׁ	despair	নিরাশ
H2977	יֹאשִׁיָּה	Josiah	যোশিয়
H2978	יְאִתוֹן	entrance	প্রবেশদ্বার
H2979	יְאָתְרַי	Jeatherai	যেয়াথরয়
H0298	אֲחִירָמִי	Ahiramite	অহিরামীয়
H2980	יָבַב	cry	কান্নাকাটি
H2981	יְבוּל	crops	ফসল
H2982	יְבוּס	Jebus	যেবূস
H2983	יְבוּסִי	Jebusite	যেবূসী
H2984	יִבְחַר	Ibhar	ইবহার
H2985	יָבִין	Jabin	যাবিন
H2986	יָבַל	conduct	নিয়ে যাওয়া
H2987	יְבַל	bring	নিয়ে আসা
H2988	יָבָל	stream	স্রোত
H2989	יָבָל	Jabal	যাবাল
H0299	אֲחִירַע	Ahira	অহীরা
H2990	יַבֵּל	running	বহমান
H2991	יִבְלְעָם	Ibleam	ইবলিয়াম
H2992	יָבַם	be brother-in-law	দেবর হওয়া
H2993	יָבָם	brother-in-law	দেবর
H2994	יְבֵמֶת	sister-in-law	দেবরাণী
H2995	יַבְנְאֵל	Jabneel	যাবনিল
H2996	יַבְנֶה	Jabneh	যাবনে
H2997	יִבְנְיָה	Ibneiah	ইবনিয়
H2998	יִבְנִיָּה	Ibnijah	ইবনিয়া
H2999	יַבֹּק	Jabbok	যাব্বোক
H0003	אֵב	greenery	সবুজ শাক
H0030	אֲבִיהוּא	Abihu	অবীহু
H0300	אֲחִישַׁחַר	Ahishahar	অহীশহর
H3000	יְבֶרֶכְיָהוּ	Jeberechiah	যেবেরেখ্যাহু
H3001	יָבֵשׁ	wither	শুকিয়ে যাওয়া
H3002	יָבֵשׁ	dry	শুষ্ক
H3003	יָבֵשׁ	Jabesh (Gilead)	যাবেশ
H3004	יַבָּשָׁה	dry land	শুষ্ক ভূমি
H3005	יִבְשָׂם	Ibsam	ইবসাম
H3006	יַבֶּשֶׁת	dry land	শুষ্ক মাটি
H3007	יַבֶּשֶׁת	earth	পৃথিবী
H3008	יִגְאָל	Igal	ইগাল
H3009	יָגַב	till	চাষ করা
H0301	אֲחִישָׁר	Ahishar	অহীশর
H3010	יָגֵב	field	পথাৰ
H3011	יׇגְבְּהָה	Jogbehah	যোগবেহা
H3012	יִגְדַּלְיָהוּ	Igdaliah	যিগদলিয়াহু
H3013	יָגָה	suffer	কষ্ট পোৱা
H3014	יָגָה	thrust away	ঠেলি দিয়া
H3015	יָגוֹן	sorrow	দুখ
H3016	יָגוֹר	fearing	ভয় কৰা
H3017	יָגוּר	Jagur	যাগুৰ
H3018	יְגִיעַ	toil	পৰিশ্ৰম
H3019	יָגִיעַ	weary	ক্লান্ত
H0302	אֲחִיתֹפֶל	Ahithophel	অহীথোফেল
H3020	יׇגְלִי	Jogli	যোগলী
H3021	יָגַע	be weary	ক্লান্ত হোৱা
H3022	יָגָע	toil	পৰিশ্ৰম
H3023	יָגֵעַ	weary	পৰিশ্ৰান্ত
H3024	יְגִעָה	weariness	শ্ৰান্তি
H3025	יָגֹר	fear	ভয় কৰা
H3026	יְגַר שַׂהֲדוּתָא	Jegar	যেগৰ
H3027	יָד	hand	হাত
H3028	יַד	hand	হাত
H3029	יְדָא	praise	ধন্যবাদ
H0303	אַחְלָב	Ahlab	অহলাব
H3030	יִדְאֲלָה	Idalah	ইদালাহ
H3031	יִדְבָּשׁ	Idbash	ইদবাশ
H3032	יָדַד	cast a lot	লট নিক্ষেপ কৰা
H3033	יְדִדוּת	beloved	প্ৰিয়
H3034	יָדָה	give thanks	ধন্যবাদ দিয়া
H3035	יִדּוֹ	Iddo	ইদ্দো
H3036	יָדוֹן	Jadon	যাদোন
H3037	יַדּוּעַ	Jaddua	যাদ্দুয়া
H3038	יְדוּתוּן	Jeduthun	যেদুথুন
H3039	יְדִיד	beloved	প্রিয়
H0304	אַחְלַי	Ahlai	অহলাই
H3040	יְדִידָה	Jedidah	যেদিদাহ
H3041	יְדִידְיָה	Jedidiah	যেদিদিয়াহ
H3042	יְדָיָה	Jedaiah	যেদাইয়াহ
H3043	יְדִיעֲאֵל	Jediael	যেদিয়েল
H3044	יִדְלָף	Jidlaph	যিদলাফ
H3045	יָדַע	know	জানা
H3046	יְדַע	know	জনোৱা
H3047	יָדָע	Jada	যাদা
H3048	יְדַעְיָה	Jedaiah	যেদায়া
H3049	יִדְּעֹנִי	spiritist	অভিচারী
H0305	אַחֲלַי	O that!	হায়
H3050	יָהּ	LORD	যাহ
H3051	יָהַב	give	দান
H3052	יְהַב	give	দান
H3053	יְהָב	burden	বোঝা
H3054	יָהַד	become a Jew	ইহুদি হওয়া
H3055	יְהֻד	Jehud	যেহুদ
H3056	יֶהְדַי	Jahdai	যাহদাই
H3057	יְהֻדִיָּה	Judahite wife	যেহুদিয়া
H3058	יֵהוּא	Jehu	যেহু
H3059	יְהוֹאָחָז	Jehoahaz	যেহোয়াহাজ
H0306	אַחְלָמָה	amethyst	অ্যামেথিস্ট
H3060	יְהוֹאָשׁ	Jehoash	যেহোয়াশ
H3061	יְהוּד	Judah	যেহুদ
H3062	יְהוּדָאִי	Jew	ইহুদি
H3063	יְהוּדָה	Judah	যেহুদা
H3064	יְהוּדִי	Jew	ইহুদি
H3065	יְהוּדִי	Jehudi	যেহুদি
H3066	יְהוּדִית	Judahite	যেহুদিত
H3067	יְהוּדִית	Judith	যুদিথ
H3068	יְהֹוָה	LORD	যেহোভা
H3069		YHWH	যেহোভা
H0307	אַחְמְתָא	Ecbatana	ইকবাতানা
H3070		Provider	যেহোভা যিরে
H3071	יְהֹוָה נִסִּי	YHWH	যেহোভা নিসি
H3072		YHWH	যেহোভা সিদ্কেনু
H3073		YHWH	যেহোভা শালোম
H3074		YHWH	যেহোভা শম্মা
H3075	יְהוֹזָבָד	Jehozabad	যেহোজাবাদ
H3076	יְהוֹחָנָן	Johanan	যোহানান
H3077	יְהוֹיָדָע	Jehoiada	যেহোয়াদা
H3078	יְהוֹיָכִין	Jehoiachin	যেহোয়াকিন
H3079	יְהוֹיָקִים	Jehoiakim	যেহোয়াকিম
H0308	אֲחַסְבַּי	Ahasbai	অহাসবাই
H3080	יְהוֹיָרִיב	Jehoiarib	যেহোয়ারিব
H3081	יְהוּכַל	Jehucal	যেহুকাল
H3082	יְהוֹנָדָב	Jonadab	যোনাদাব
H3083	יְהוֹנָתָן	Jonathan	যোনাথন
H3084	יְהוֹסֵף	Joseph	যোসেফ
H3085	יְהוֹעַדָּה	Jehoaddah	যিহোয়াদ্দা
H3086	יְהוֹעַדִּין	Jehoaddan	যিহোয়াদ্দান
H3087	יְהוֹצָדָק	Jehozadak	যিহোৎসাদক
H3088	יְהוֹרָם	Jehoram	যিহোরাম
H3089	יְהוֹשֶׁבַע	Jehosheba	যিহোশেবা
H0309	אָחַר	delay	বিলম্ব
H3090	יְהוֹשַׁבְעַת	Jehoshabeath	যিহোশাবেৎ
H3091	יְהוֹשׁוּעַ	Joshua	যোশুয়া
H3092	יְהוֹשָׁפָט	Jehoshaphat	যিহোশাফট
H3093	יָהִיר	proud	অহংকারী
H3094	יְהַלֶּלְאֵל	Jehallelel	যিহালালেল
H3095	יַהֲלֹם	jasper	যাস্পার
H3096	יַהַץ	Jahaz	যাহজ
H3097	יוֹאָב	Joab	যোয়াব
H3098	יוֹאָח	Joah	যোয়াহ
H3099	יוֹאָחָז	Joahaz	যোয়াহাজ
H3100	יוֹאֵל	Joel	যোয়েল
H3101	יוֹאָשׁ	Joash	যোয়াশ
H3102	יוֹב	Yob	যোব
H3103	יוֹבָב	Jobab	যোবাব
H3104	יוֹבֵל	jubilee	যুবিলী
H3105	יוּבַל	stream	নালা
H3106	יוּבַל	Jubal	যুবাল
H3107	יוֹזָבָד	Jozacar	যোজাবাদ
H3108	יוֹזָכָר	Jozacar	যোজাকার
H3109	יוֹחָא	Joha	যোহা
H0311	אַחַר	after	পিছনে
H3110	יוֹחָנָן	Johanan	যোহানান
H3111	יוֹיָדָע	Joiada	যোয়াদা
H3112	יוֹיָכִין	Jehoiachin	যোয়াখিন
H3113	יוֹיָקִים	Joiakim	যোয়াকিম
H3114	יוֹיָרִיב	Joiarib	যোয়ারীব
H3115	יוֹכֶבֶד	Jochebed	যোকেবেদ
H3116	יוּכַל	Jucal	যুকাল
H3117	יוֹם	day	দিন
H3118	יוֹם	day	দিন
H3119	יוֹמָם	by day	দিনে
H0312	אַחֵר	another	অন্য
H3120	יָוָן	Javan	যবন
H3121	יָוֵן	mire	পঙ্ক
H3122	יוֹנָדָב	Jonadab	যোনাদাব
H3123	יוֹנָה	dove	পায়রা
H3124	יוֹנָה	Jonah	যোনা
H3125	יְוָנִי	Greek	যবনীয়
H3126	יוֹנֵק	sapling	চাৰাগছ
H3127	יוֹנֶקֶת	shoot	অঙ্কুৰ
H3128		Dove on Far-off Terebinths	দূৰ অৰণ্যৰ পায়রা
H3129	יוֹנָתָן	Jonathan	যোনাথন
H0313	אַחֵר	Aher	আহৰ
H3130	יוֹסֵף	Joseph	যোচেফ
H3131	יוֹסִפְיָה	Josiphiah	যোচিফ্যা
H3132	יוֹעֵאלָה	Joelah	যোয়েলা
H3133	יוֹעֵד	Joed	যোয়েদ
H3134	יוֹעֶזֶר	Joezer	যোয়েজাৰ
H3135	יוֹעָשׁ	Joash	যোয়াশ
H3136	יוֹצָדָק	Jozadak	যোজাদাক
H3137	יוֹקִים	Jokim	যোকিম
H3138	יוֹרֶה	autumn rain	শৰৎকালীন বৰষা
H3139	יוֹרָה	Jorah	যোৰা
H0314	אַחֲרוֹן	last	শেষ
H3140	יוֹרַי	Jorai	যোৰাই
H3141	יוֹרָם	Joram	যোৰাম
H3142	יוּשַׁב חֶסֶד	Jushab-hesed	যুশব হেচেদ
H3143	יוֹשִׁבְיָה	Joshibiah	যোশিব্যা
H3144	יוֹשָׁה	Joshah	যোশা
H3145	יוֹשַׁוְיָה	Joshaviah	যোশব্যা
H3146	יוֹשָׁפָט	Joshaphat	যোশাফাট
H3147	יוֹתָם	Jotham	যোথাম
H3148	יוֹתֵר	advantage	অধিক
H3149	יְזַוְאֵל	Jeziel	যজিয়েল
H0315	אַחְרַח	Aharah	আহৰাহ
H3150	יִזִּיָּה	Izziah	ইজিয়া
H3151	יָזִיז	Jaziz	যাজিজ
H3152	יִזְלִיאָה	Izliah	ইজলিয়া
H3153	יְזַנְיָה	Jezaniah	যজান্যিয়া
H3154	יֶזַע	sweat	ঘাম
H3155	יִזְרָח	Izrahite	ইজ্রাহী
H3156	יִזְרַחְיָה	Izrahiah	ইজ্রাহিয়া
H3157	יִזְרְעֵאל	Jezreel	যিজ্রেল
H3158	יִזְרְעֵאלִי	Jezreel	যিজ্রেলী
H3159	יִזְרְעֵאלִית	Jezreelitess	যিজ্রেলীয়া
H0316	אֲחַרְחֵל	Aharhel	আহারহেল
H3160	חֻבָּה	Jehubbah	চুব্বা
H3161	יָחַד	be joined	যুক্ত হওয়া
H3162	יַחַד	unitedness	একত্রে
H3163	יַחְדוֹ	Jahdo	যাহদো
H3164	יַחְדִּיאֵל	Jahdiel	যাহদিয়েল
H3165	יֶחְדִּיָּהוּ	Jehdeiah	যিহদিয়াহু
H3166	יַחֲזִיאֵל	Jahaziel	যাহাজিয়েল
