# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G7023		join	যুক্ত করা
G7024		wearied	ক্লান্ত
G7025		be angry	রাগান্বিত হওয়া
G7026		object of anger	রোষের বিষয়
G7027		have power over	নিয়ন্ত্রণ করা
G7028		pastry	পেস্ট্রি
G7029		hammer in	পেরেক ঠুকা
G0703	ἀρετή	virtue	গুণ
G7030		cakes	কেক
G7031		procured	অধিগৃহীত
G7032		wrap up in	মোড়ানো
G7033		laud	প্রশংসা করা
G7034		commendation	প্রশংসাপত্র
G7035		watchman	পাহারাদার
G7036		take in hand	হাতে নেওয়া
G7037		enterprise	উদ্যোগ
G7038		knife	ছুরি
G7039		commit to	সোপর্দ করা
G0704	ἀρήν	lamb	মেষশাবক
G7040		pour	ঢেলে দেওয়া
G7041		linger	বিলম্ব করা
G7042		native inhabitant	স্থানীয় বাসিন্দা
G7043		food	খাবার
G7044		dowry	যৌতুক
G7045		buttock	নিতম্ব
G7046		seat	প্রতিষ্ঠিত করা
G7047		custom	রীতিনীতি
G7048		but if even	কিন্তু যদি এমনকি
G7049		is it not?	কি নয়
G0705	ἀριθμέω	number	গণনা করা
G7050		imagine	কল্পনা করা
G7051		twentieth day	বিংশ দিন
G7052		of twenty years	বিশ বছরের
G7053		twenty-two	বাইশ
G7054		twenty-one	একুশ
G7055		twenty-nine	উনত্রিশ
G7056		twenty-six	ছাব্বিশ
G7057		twenty-seven	সাতাশ
G7058		twenty-eight	আটাশ
G7059		twenty-five	পঁচিশ
G0706	ἀριθμός	number	সংখ্যা
G0707	Ἁριμαθαία	Arimathea	আরিমাথিয়া
G0708	Ἀρίσταρχος	Aristarchus	আরিস্তার্খস
G0709	ἀριστάω	eat early meal	নাস্তা করা
G7097		sixteen	ষোলো
G7098		sixteenth	ষোলোতম
G7099		call forth	আহ্বান করা
G0071	ἄγω	bring	নিয়ে যাওয়া
G0710	ἀριστερός	left	বাম
G7100		empty out	খালি করা
G7101		banished	নির্বাসিত
G7102		hold an assembly	সমাবেশ করা
G7103		assemblyman	সমাবেশকারী
G7104		wash out	ধুয়ে ফেলা
G7105		engravement	খোদাই
G7106		knock back	ফেরত দেওয়া
G7107		look out of	বাইরে দেখা
G7108		take out of	বের করে নেওয়া
G7109		quarry	খনি করা
G0711	Ἀριστόβουλος	Aristobulus	অরিস্টোবুলুস
G7110		lick up	চেটে খাওয়া
G7111		end	সমাপ্তি
G7112		whiten	সাদা করা
G7113		very white	অত্যন্ত শ্বেত
G7114		craving	আকাঙ্ক্ষা
G7115		call into account	হিসাব করা
G7116		select	নির্বাচন করা
G7117		feebleness	দুর্বলতা
G7118		ransoming	মুক্তি
G7119		drive mad	পাগল করা
G0712	ἄριστον	early meal	সকালের খাবার
G7120		measure out	পরিমাপ করা
G7121		defile	অপবিত্র করা
G7122		extract marrow	মজ্জা বের করা
G7123		soberness	সচেতনতা
G7124		be willing	স্বেচ্ছায় থাকা
G7125		voluntary offering	স্বেচ্ছা নিবেদন
G7126		carry over	পার করা
G7127		march around	চারপাশে পরিভ্রমণ করা
G7128		pressure	চাপ দেওয়া
G7129		embitter greatly	অত্যন্ত তিক্ত করা
G0713	ἀρκετός	sufficient	যথেষ্ট
G7130		drink up	চুষে শেষ করা
G7131		amazement	বিস্ময়
G7132		thoroughly wash	ধুয়ে ফেলা
G7133		furnish	সরবরাহ করা
G7134		wage war	যুদ্ধ করা
G7135		capture a city	অবরোধ করা
G7136		pillage	লুণ্ঠন করা
G7137		buy off	কিনে নেওয়া
G7138		flow away	প্রবাহিত হওয়া
G7139		inundation	বন্যা
G0714	ἀρκέω	be sufficient	যথেষ্ট হওয়া
G7140		be torn from	ছিঁড়ে ফেলা
G7141		cast forth	নিক্ষেপ করা
G7142		outflow	প্রবাহ
G7143		tear off flesh	মাংস ছিঁড়া
G7144		siphon off	নিষ্কাশন করা
G7145		pull out	টেনে বের করা
G7146		produce offspring	সন্তান উৎপন্ন করা
G7147		strain out	পরিস্রাবণ করা
G7148		march	সৈন্য সমাবেশ করা
G7149		stretching out	প্রসারণ
G0715	ἄρκος	bear	ভালুক
G7150		array	সাজানো
G7151		cut off	কেটে ফেলা
G7152		waste away	ক্ষয় হওয়া
G7153		bring forth	প্রসব করা
G7154		pluck out	উপড়ে ফেলা
G7155		thrusting out	নিক্ষেপ
G7156		lend with interest	সুদে ধার দেওয়া
G7157		emasculated	খোজা
G7158		run forth	দৌড়িয়ে যাওয়া
G7159		obliteration	বিনাশ
G0716	ἅρμα	chariot	রথ
G7160		obliterate	ধ্বংস করা
G7161		obliteration	ঘর্ষণ
G7162		gather in grapes	আঙুর সংগ্রহ করা
G7163		chew away	কুড়ে খাওয়া
G7164		shape	আকার দেওয়া
G7165		impression	ছাপ
G7166		impression	ছাপ
G7167		make blind	অন্ধ করা
G7168		funeral	অন্ত্যেষ্টি
G7169		resource	সম্পদ
G0717	Ἁρμαγεδών	Armageddon	হর্মাগেদ্দোন
G7170		defile	কলুষিত করা
G7171		blow away	উড়িয়ে দেওয়া
G7172		outpouring	ঢেলে দেওয়া
G7173		of olive	জৈতুনের
G7174		pick olives	জৈতুন সংগ্রহ করা
G7175		hammered piece	পিটানো টুকরা
G7176		lack	অভাব
G7177		fir tree	দেবদারু
G7178		of fir	দেবদারুর
G7179		hammered out	পিটানো
G0718	ἁρμόζω	betroth	বিবাহ দেওয়া
G7180		hind	হরিণী
G7181		ivory	হাতির দাঁত
G7182		kneaded	গোঁধা
G7183		fetter	শৃঙ্খল
G7184		remains	অবশেষ
G7185		concealed place	গোপন স্থান
G7186		marsh	জলাভূমি
G7187		deepen	গভীর করা
G7188		threatening	হুমকি
G7189		vomit	বমি
G0719	ἁρμός	joint	সংযোগ
G7190		contaminate	প্রদূষিত করা
G7191		permanent	স্থায়ী
G7192		such and such place	অমুক স্থান
G7193		mockery	উপহাস
G7194		come upon	আসা
G7195		stick into	ঢুকানো
G7196		set on fire	আগুন লাগানো
G7197		entrust	সোপর্দ করা
G7198		widen	চওড়া করা
G7199		wreath	মুকুট
G0072	ἀγωγή	self-conduct	আচরণ
G0720	ἀρνέομαι	deny	অস্বীকার করা
G7200		blasting	বিস্ফোরণ
G7201		impede	বাধা দেওয়া
G7202		impede	বাধা দেওয়া
G7203		cause	সৃষ্টি করা
G7204		do business	ব্যবসা
G7205		in front	সামনে
G7206		spit	থুতু
G7207		burn	জ্বালানো
G7208		combustion	জ্বলন
G7209		on a fire	অগ্নিমধ্যে
G0721	ἀρνίον	lamb	মেমনা
G7210		appear	প্রকাশিত
G7211		visibly	দৃশ্যমানভাবে
G7212		obstruction	বাধা
G7213		obstruct	বন্ধ করা
G7214		listen to attentively	মনোযোগ সহকারে শোনা
G7215		crosswise	আড়াআড়ি
G7216		assail	আক্রমণ করা
G7217		withstand	বিরোধিতা করা
G7218		lack	অভাব
G7219		in perpetuity	চিরকাল
G0722	ἀροτριάω	plow	চাষ করা
G7220		continually	ক্রমাগত
G7221		bonding, bundles	বন্ধন
G7222		bind in	বাঁধা
G7223		adversary	প্রতিদ্বন্দ্বী
G7224		spend one's time	সময় ব্যয় করা
G7225		give forth	প্রদান করা
G7226		natural	স্বাভাবিক
G7227		within	অভ্যন্তরে
G7228		inside	ভিতরে
G7229		gloriously	গৌরবের সাথে
G0723	ἄροτρον	plow	লাঙ্গল
G7230		entrails	অন্ত্রপুঞ্জ
G7231		see in	দেখা
G7232		entwine	জড়িত করা
G7233		ninety-eight	আটাশি
G7234		operative	সক্রিয়
G7235		be pleased with	সন্তুষ্ট হওয়া
G7236		take for security	গ্রহণযোগ্য নিশ্চিত করা
G7237		collateral	প্রতিশ্রুতি
G7238		collateral	প্রতিশ্রুতি
G7239		security	প্রতিশ্রুতি
G0724	ἁρπαγή	plunder	লুণ্ঠন
G7240		here	এখানে
G7241		garland	মালা
G7242		enthrone	সিংহাসনে বসানো
G7243		thought	চিন্তা
G7244		inner thought	অন্তর্চিন্তা
G7245		of a year	বার্ষিক
G7246		nine hundred	নয়শত
G7247		nineteen	উনিশ
G7248		nineteenth	উনিশতম
G7249		ninety	নব্বই
G0725	ἁρπαγμός	something to grasp	দখল
G7250		ninety-two	বিরানব্বই
G7251		ninety-six	ছিয়ানব্বই
G7252		ninety-five	পঁচানব্বই
G7253		reflect on	চিন্তা করা
G7254		nest	বাসা
G7255		be related	সম্পর্কিত হওয়া
G7256		arm oneself	সজ্জিত করা
G7257		armed	সজ্জিত
G7258		affirmation	শপথ
G7259		bind by an oath	শপথ বাঁধানো
G0726	ἁρπάζω	seize	ছিনিয়ে নেওয়া
G7260		feed upon	খাওয়া
G7261		catch in a snare	ফাঁদে ফেলা
G7262		arrange in	সাজানো
G7263		here	এখানে
G7264		embalmer	শবপ্রক্রিয়াকারী
G7265		stretch tight	টানটান করা
G7266		innards	অন্ত্র
G7267		melt away	গলে যাওয়া
G7268		insert	ঢোকানো
G7269		value	মূল্য দেওয়া
G0727	ἅρπαξ	rapacious	লোভী
G7270		highly valued	মূল্যবান
G7271		cut	কাটা
G7272		three-stranded	তিনকাঠি
G7273		amusement	আনন্দ
G7274		dreamer	স্বপ্নদ্রষ্টা
G7275		large intestine	বড় অন্ত্র
G7276		face to face	মুখোমুখি
G7277		uniting	একীকরণ
G7278		ring	আংটি
G7279		confess	স্বীকার করা
G0728	ἀρραβών	guarantee	বন্ধক
G7280		rage furiously	প্রচণ্ড রাগ করা
G7281		chosen out of	নির্বাচিত
G7282		extraordinary	অসাধারণ
G7283		six times	ছয়বার
G7284		six thousand	ছয় হাজার
G7285		make very sharp	তীক্ষ্ণ করা
G7286		six hundredth	ছয়শততম
G7287		determine	নির্ধারণ করা
G7288		ointment jar	সুগন্ধি পাত্র
G7289		wiping out	মুছে ফেলা
G0729	ἄραφος	seamless	সেলাই ছাড়া
G7290		change	পরিবর্তন করা
G7291		special	বিশেষ
G7292		lead into sin	পাপে লিপ্ত করা
G7293		six months	ছয় মাস
G7294		consume	ব্যয় করা
G7295		right opposite	সরাসরি বিপরীত
G7296		blossom	ফুল ফোটা
G7297		draw out	তুলে নেওয়া
G7298		sudden	হঠাৎ
G7299		light up	আলোকিত করা
G0073	ἀγών	fight	সংগ্রাম
G0730	ἄρσην	male	পুরুষ
G7300		count out	গণনা করা
G7301		be enough	যথেষ্ট হওয়া
G7302		departure	প্রস্থান
G7303		be attached to	সংযুক্ত থাকা
G7304		originate	উৎপন্ন হওয়া
G7305		despise	তুচ্ছ করা
G7306		inner chamber	অন্তঃকক্ষ
G7307		completely form	সম্পূর্ণভাবে গঠন করা
G7308		assemble	সমবেত হওয়া
G7309		launch an expedition	অভিযান করা
G0731	ἄρρητος	inexpressible	অব্যক্ত
G7310		expand	প্রসারিত করা
G7311		vomit forth	বমন করা
G7312		complete	সম্পন্ন করা
G7313		discharge forth	নিঃসরণ করা
G7314		search	অনুসন্ধান
G7315		make desolate	ধ্বংস করা
G7316		creep forth	বের হয়ে আসা
G7317		inquisition	তদন্ত
G7318		finding out	আবিষ্কার
G7319		protrude	বেরিয়ে আসা
G0732	ἄρρωστος	ill	রোগী
G7320		description	ব্যাখ্যা
G7321		expositor	ব্যাখ্যাকারী
G7322		utterance	বক্তৃতা
G7323		sixty-two	বাষট্টি
G7324		sixty-six	ছিষট্টি
G7325		sixty-seven	সাতষট্টি
G7326		sixty years old	ষাটবর্ষীয়
G7327		sixty-eight	আটষট্টি
G7328		sixty-five	পঁয়ষট্টি
G7329		hang in the sun	রোদে ঝুলানো
G0733	ἀρσενοκοίτης	sodomite	পুংমৈথুনী
G7330		atonement	প্রায়শ্চিত্ত
G7331		appease	প্রশমিত করা
G7332		appeasement	প্রশান্তি
G7333		making an atonement	প্রায়শ্চিত্ত
G7334		ride forth	ঘোড়ায় চড়ে বেরিয়ে যাওয়া
G7335		flutter away	উড়ে যাওয়া
G7336		make equal	সমান করা
G7337		trace	চিহ্ন অনুসরণ করা
G7338		tracking out	অনুসরণ
G7339		departure	প্রস্থান
G0734	Ἀρτεμᾶς	Artemas	আর্তেমাস
G7340		spend	ব্যয় করা
G7341		holiday recess	ছুটির দিন
G7342		build up	নির্মাণ করা
G7343		homeless	গৃহহীন
G7344		lead aground	তীরে আটকানো
G7345		totally ruin	সম্পূর্ণরূপে ধ্বংস করা
G7346		devastation	সম্পূর্ণ বিনাশ
G7347		acknowledgment	স্বীকৃতি
G7348		following	পিছনে অনুসরণ করা
G7349		completely arm	সম্পূর্ণভাবে সজ্জিত করা
G0735	Ἄρτεμις	Artemis	আর্টেমিস
G7350		sally out	বেরিয়ে পড়া
G7351		contempt	অবজ্ঞা
G7352		contempt	অবজ্ঞা
G7353		contemptible thing	অবজ্ঞার বিষয়
G7354		overflow	অতিক্রম করা
G7355		purgation	পরিশোধন
G7356		outer	বাহ্যিক
G7357		invasion	আক্রমণ
G7358		charm	মন্ত্র
G7359		heeding	মনোযোগ
G0736	ἀρτέμων	foresail	অগ্রপালক
G7360		parapet	প্রাচীর
G7361		renew	নবীকরণ
G7362		return	ফিরে আসা
G7363		glean the vintage	দ্রাক্ষা সংগ্রহ
G7364		come back again	পুনরায় ফিরে আসা
G7365		bloom again	পুনরায় ফুটা
G7366		about	সম্পর্কে
G7367		enchantment	জাদু
G7368		enchanter	জাদুকর
G7369		send as successor	উত্তরাধিকারী পাঠানো
G0737	ἄρτι	now	এখন
G7370		raised elevation	উন্নতি
G7371		raising	উত্থান
G7372		funnel	ফানেল
G7373		oil funnel	তেলের ফানেল
G7374		chief ruler	প্রধান শাসক
G7375		let loose on	ছেড়ে দেওয়া
G7376		be used	ব্যবহৃত হওয়া
G7377		coming	আসন্ন
G7378		bring in addition	অতিরিক্ত আনা
G7379		raise hope	আশা জাগানো
G0738	ἀρτιγέννητος	newborn	নবজাত
G7380		lean upon	ঝুঁকিয়ে পড়া
G7381		questioning	প্রশ্ন
G7382		yearly	বার্ষিক
G7383		longed for	আকাঙ্ক্ষিত
G7384		invoke	প্রার্থনা করা
G7385		attentive	মনোযোগী
G7386		stranger	পরবাসী
G7387		step	পদক্ষেপ
G7388		crewman	নাবিক
G7389		covering	আবরণ
G0739	ἄρτιος	competent	যোগ্য
G7390		plot against	ষড়যন্ত্র
G7391		plotter	ষড়যন্ত্রকারী
G7392		rain upon	বৃষ্টিপাত
G7393		related by marriage	বিবাহসম্পর্ক
G7394		laugh at	উপহাস
G7395		load upon	চাপানো
G7396		knowledge	জ্ঞান
G7397		arbitrator	ন্যায়াধিশ
G7398		well known	বিখ্যাত
G7399		breed	বংশ
G0074	ἀγών	struggle	সংগ্রাম
G0740	ἄρτος	bread	রুটি
G7400		tithe	দশমাংশ
G7401		fitting	উপযুক্ত
G7402		fasten	বাঁধা
G7403		double	দ্বিগুণ
G7404		pursue after	অনুসরণ
G7405		be lenient	সৌজন্য
G7406		please	প্রসন্ন
G7407		outlive	অতিজীবিত
G7408		fine	জরিমানা
G7409		lid	ঢাকনা
G0741	ἀρτύω	season	স্বাদযুক্ত
G7410		desire	আকাঙ্ক্ষা
G7411		desirable	কাঙ্ক্ষিত
G7412		sacrifice upon	উৎসর্গ
G7413		overtake	ধরা
G7414		accurse	অভিশাপ
G7415		selected	নির্বাচিত
G7416		incline	ঝুঁকানো
G7417		inundate	প্লাবিত
G7418		rest upon	বিশ্রাম
G7419		embellish	সজ্জা
G0742	Ἀρφαξάδ	Arphaxad	অর্ফাক্সাদ
G7420		prevail against	প্রবল হওয়া
G7421		prevail	জয়ী হওয়া
G7422		hang upon	ঝুলানো
G7423		clap	করতালি দেওয়া
G7424		strike	আঘাত করা
G7425		roll upon	গড়িয়ে দেওয়া
G7426		shine forth	উজ্জ্বল হওয়া
G7427		chosen	নির্বাচিত
G7428		be possessed	আক্রান্ত হওয়া
G7429		convulsed	খিঁচুনিগ্রস্ত
G0743	ἀρχάγγελος	archangel	প্রধান দূত
G7430		intermix	মিশ্রিত করা
G7431		intermixed	মিশ্রিত
G7432		upper millstone	উপরের পাথর
G7433		think about	চিন্তা করা
G7434		slumber	তন্দ্রা যাওয়া
G7435		be welcomed as a guest	আতিথ্য লাভ করা
G7436		fifth part	পঞ্চমাংশ
G7437		bring in addition	অতিরিক্ত পাঠানো
G7438		float	ভাসমান হওয়া
G7439		sprinkle upon	ছিটানো
G0744	ἀρχαῖος	ancient	প্রাচীন
G7440		overflow	উপচয়ে পূর্ণ হওয়া
G7441		saddle	জিন
G7442		saddle	জিন পরানো
G7443		stir up	উত্তেজিত করা
G7444		mark	চিহ্নিত করা
G7445		limp	খোঁড়া হওয়া
G7446		envelop	ঢেকে দেওয়া
G7447		repair	মেরামত করা
G7448		review	পরিদর্শন
G7449		draw curtain	পর্দা টানা
G0745	Ἀρχέλαος	Archelaus	আর্কেলাউস
G7450		hurry	তাড়াহুড়ো করা
G7451		show compassion	করুণা প্রদর্শন করা
G7452		hasten	দ্রুত করা
G7453		taskmaster	তদারককারী
G7454		higher knowledge	জ্ঞান
G7455		stay	সহায়তা
G7456		pile up	স্তূপ করা
G7457		march against	আক্রমণ করা
G7458		rise up together against	একসাথে বিদ্রোহ করা
G7459		gather together against	একত্রিত হওয়া
G0746	ἀρχή	beginning	আদি
G7460		put a seal upon	মোহর দেওয়া
G7461		practice	অনুশীলন
G7462		apply	প্রয়োগ করা
G7463		reproach	তিরস্কার
G7464		together	একসাথে
G7465		run to	দৌড়ানো
G7466		crush	চূর্ণ করা
G7467		wearing away	ক্ষয়
G7468		portend	পূর্বাভাস দেওয়া
G7469		glean	শস্য কাটা
G0747	ἀρχηγός	founder	প্রতিষ্ঠাতা
G7470		gleaning	কুঠার
G7471		rejoice at	আনন্দিত হওয়া
G7472		gratifying	আনন্দজনক
G7473		derision	উপহাস
G7474		incurring ridicule	হাস্যকর
G7475		forearm	বাহু
G7476		vessel	পাত্র
G7477		grant	অনুমতি
G7478		stink	দুর্গন্ধ
G7479		estate	সম্পত্তি
G0748	ἀρχιερατικός	high-priestly	মহাযাজকসংক্রান্ত
G7480		reviled	অপমানিত
G7481		hoopoe	হুপো পাখি
G7482		of seven years	সাত বছরের
G7483		seventeen	সতের
G7484		seventeenth	সতেরতম
G7485		seven hundred	সাত শত
G7486		of seven months	সাত মাসের
G7487		seven-fold	সাতগুণ
G7488		seven-fold	সাতগুণ
G7489		seven-fold	সাতগুণ
G0749	ἀρχιερεύς	high-priest	মহাযাজক
G7490		shoulder-piece	কাঁধের অংশ
G7491		roar against	গর্জন করা
G7492		lover	প্রেমিক
G7493		love passionately	ভালোবাসা
G7494		chest	বুক
G7495		work tool	যন্ত্র
G7496		deed	কাজ
G7497		direct works	কাজের তত্ত্বাবধান
G7498		foreman	তদারককারী
G7499		aggravation	উত্তেজনা
G0075	ἀγωνίζομαι	struggle	সংগ্রাম
G0750	ἀρχιποίμην	chief shepherd	প্রধান পালক
G7500		irritant	বিরক্তিকর
G7501		support	সহায়তা
G7502		woolen	উল্লেন
G7503		solitary	নির্জন
G7504		recluse	সন্ন্যাসী
G7505		wool worker	পশম কর্মী
G7506		ground up	পিষ্ট
G7507		translator	অনুবাদক
G7508		crawl	গতিশীল
G7509		red dye	লাল রং
G0751	Ἄρχιππος	Archippus	আর্কিপ্পাস
G7510		dye red	লাল করা
G7511		blight	শস্যরোগ
G7512		heron	বক
G7513		passion	আবেগ
G7514		during evening	সন্ধ্যাকালীন
G7515		feasting	ভোজ
G7516		grate	ঝাঁঝরি
G7517		broiled	ঝলসানো
G7518		be late	দেরি করা
G7519		innermost	অন্তরতম
G0752	ἀρχισυνάγωγος	synagogue leader	সমাজগৃহের নেতা
G7520		inside	অভ্যন্তরীণ
G7521		chastise	শাস্তি
G7522		mistress	বেশ্যা
G7523		friendship	বন্ধুত্ব
G7524		chastisement	শাস্তি
G7525		chastisement	শাস্তি
G7526		unequally yoked	অসমান জোয়াল
G7527		good news	সুসংবাদ
G7528		easily caught	সহজে ধরা যায়
G7529		well-tuned	সুসমন্বিত
G0753	ἀρχιτέκτων	master-builder	প্রধান স্থপতি
G7530		well done	উত্তম
G7531		magnanimity	মহত্তা
G7532		well-known	সুপরিচিত
G7533		be approved	প্রশংসিত
G7534		enjoy good health	সুস্থ
G7535		confident	আশাবান
G7536		well-equipped	সুসজ্জিত
G7537		heedful	শ্রবণশীল
G7538		distinct	স্পষ্ট
G7539		thrive	সমৃদ্ধ
G0754	ἀρχιτελώνης	chief tax collector	প্রধান কর দাতা
G7540		flourishing	সবুজ
G7541		prosper	সমৃদ্ধ
G7542		prosperity	সমৃদ্ধি
G7543		right	সরল
G7544		propitiate	প্রসন্ন
G7545		propitious	অনুগ্রহী
G7546		despicable	তুচ্ছ
G7547		renowned	খ্যাত
G7548		have good vine branches	সবুজ
G7549		well-tempered	নমনীয়
G0755	ἀρχιτρίκλινος	head waiter	পানশালার প্রধান
G7550		well-spoken	বাগ্মী
G7551		huge	বৃহৎ
G7552		changeable	পরিবর্তনশীল
G7553		tall	লম্বা
G7554		prosperous	সফল
G7555		prosperously	সফলভাবে
G7556		enjoy pleasure	আনন্দিত
G7557		elegantly	মার্জিতভাবে
G7558		beautiful	সুন্দর
G7559		good-looking	সুদর্শন
G0756		rule	শাসন করা
G7560		inventor	আবিষ্কারক
G7561		unexpected gain	অপ্রত্যাশিত লাভ
G7562		well-rooted	সুপ্রতিষ্ঠিত
G7563		breadth	প্রস্থ
G7564		broad	বিস্তৃত
G7565		be moldy	শেষা
G7566		well-shaded	ছায়াময়
G7567		be stable	স্থির থাকা
G7568		skillfully	দক্ষতার সাথে
G7569		versatility	বহুমুখিতা
G0757	ἄρχω	be first	শুরু করা
G7570		conciliatory	সমঝোতামূলক
G7571		orderly	শৃঙ্খলাবদ্ধভাবে
G7572		easily managed	সহজবোধ্য
G7573		easily	সহজে
G7574		confidently	আত্মবিশ্বাসের সাথে
G7575		sweet smelling	সুগন্ধযুক্ত
G7576		be fragrant	সুগন্ধ হওয়া
G7577		royal pavilion	রাজপ্রাসাদ
G7578		tempt	প্রলোভন দেওয়া
G7579		attach to	সংযুক্ত করা
G0758	ἄρχων	ruler	শাসক
G7580		drag upon	টেনে নিয়ে যাওয়া
G7581		peeling skin	খোসা ওঠা ত্বক
G7582		cooked	রান্না করা
G7583		explore	অনুসন্ধান করা
G7584		provide	সরবরাহ করা
G7585		supplies	সরবরাহ
G7586		inspect	পরিদর্শন করা
G7587		ephod	এফোদ
G7588		hate	ঘৃণা করা
G7589		be an enemy	শত্রু হওয়া
G0759	ἄρωμα	spices	সুগন্ধদ্রব্য
G7590		hatred	শত্রুতা
G7591		hedgehog	ঝোপঝাড়ের শূকর
G7592		potentate	শক্তিশালী
G7593		stew	জাউ
G7594		bake	রান্না করা
G7595		early  morning	প্রত্যুষ
G7596		morning star	ভোরের তারা
G7597		spelt	যব
G7598		boiling	ফুটন্ত
G7599		harness	জোতা দেওয়া
G0076	Ἀδάμ	Adam	আদম
G0760	Ἀσάφ	Asaph	আসাফ
G7600		jealousy	ঈর্ষা
G7601		jealousy	ঈর্ষা
G7602		zealous	উৎসাহী
G7603		pike	মাছ
G7604		Zif	মাস
G7605		join together	যুক্ত করা
G7606		beer	পানীয়
G7607		leavened	খামিরযুক্ত
G7608		leavened	খামিরযুক্ত
G7609		portray	চিত্রিত করা
G0761	ἀσάλευτος	unshakable	অটুট
G7610		taking alive	জীবন্ত ধরা
G7611		broth	ঝোল
G7612		restoring to life	জীবন দান
G7613		enliven	জীবিত করা
G7614		enliven	জীবিত করা
G7615		girdedness	কটিবন্ধন
G7616		governing	শাসনকারী
G7617		leading	নেতৃত্ব
G7618		be esteemed	মনে করা
G7619		be delicious	সুস্বাদু
G0762	ἄσβεστος	unquenchable	নির্বাপ্য
G7620		agreeable	মধুর
G7621		luscious	সুস্বাদু
G7622		luscious	সুস্বাদু
G7623		sweet sounding	মধুর কণ্ঠ
G7624		light; (in weight)	হালকা
G7625		continuance	স্থায়িত্ব
G7626		molten bronze	পিতল
G7627		expose to sun	রৌদ্রপ্রবাহিত করা
G7628		half-boiled	অর্ধ রান্না
G7629		mule	খচ্চর
G0763	ἀσέβεια	ungodlinessness	অধর্ম
G7630		half	অর্ধেক
G7631		halve	অর্ধেক করা
G7632		reins	লাগাম
G7633		charioteer	সারথি
G7634		liver	যকৃৎ
G7635		be calm	শান্ত হওয়া
G7636		hero	বীর
G7637		tranquilly	শান্তি
G7638		echo	প্রতিধ্বনি
G7639		flourish	সবুজ হওয়া
G0764	ἀσεβέω	be ungodly	অধর্মচরণ করা
G7640		armory	অস্ত্রাগার
G7641		furnace	ভাট্টি
G7642		tharsis	তর্শীশ
G7643		cause wonder	আশ্চর্য করা
G7644		wonderfully	আশ্চর্যজনক
G7645		vestibule	দরজা
G7646		rule	শাসন
G7647		porch	বারান্দা
G7648		thekel	থেকেল
G7649		soothsayer	গণক
G0765	ἀσεβής	ungodly	অধর্মী
G7650		wanted	ইচ্ছুক
G7651		in place	স্থানে
G7652		groundwork	ভিত্তি
G7653		furnace	উনুন
G7654		female attendant	দাসী
G7655		teraphim	তেরাফিম
G7656		hunter	শিকারী
G7657		harvest	ফসল কাটা
G7658		reaping hook	কাস্তে
G7659		heat	তাপ
G0766	ἀσέλγεια	debauchery	লম্পটতা
G7660		tong	সাঁড়াশি
G7661		hot	গরম
G7662		designation	নিয়োগ
G7663		rule	আইন
G7664		something visible	দৃশ্যমান
G7665		female	নারী
G7666		sex-crazed	কামপ্রবণ
G7667		heap	স্তূপ
G7668		wild beast	পশু
G7669		hunt	শিকার
G0767	ἄσημος	insignificant	অজ্ঞাত
G7670		taken by wild beasts	পশুদ্বারা ভক্ষিত
G7671		eaten by wild beasts	পশুদ্বারা খাওয়া
G7672		treasury	ভাণ্ডার
G7673		treasurer	ভাণ্ডারাধ্যক্ষ
G7674		revelry	আমোদ
G7675		wicker basket	ঝুড়ি
G7676		hill	পাহাড়
G7677		crushed testicles	চূর্ণিত
G7678		fracture	ভাঙন
G7679		crush	চূর্ণ করা
G0768	Ἀσήρ	Asher	আশের
G7680		affliction	কষ্ট
G7681		decaying flesh	পচা
G7682		clouded	অস্পষ্ট
G7683		boldness	সাহস
G7684		bold-hearted	সাহসী
G7685		embolden	সাহসিত করা
G7686		bold	সাহসী
G7687		devastation	ধ্বংস
G7688		outbreak	বিস্ফোরণ
G7689		breaking	ভাঙা
G0769	ἀσθένεια	weakness	দুর্বলতা
G7690		brought up	লালিত
G7691		wailing	বিলাপ
G7692		chatter	গল্প বলা
G7693		common topic	সাধারণ কথা
G7694		hand-mill	জাঁতা
G7695		incense pan	ধূপদানী
G7696		purse	বটুয়া
G7697		offering	উপহার
G7698		inclined to rage	ক্রোধপ্রবণ
G7699		doorway	দরজার খোলা
G0077	ἀδάπανος	free	বিনামূল্যে
G0770	ἀσθενέω	be weak	দুর্বল হওয়া
G7700		sacrifice	বলিদান করা
G7701		sacrifice	বলিদান
G7702		thanksgiving	ধন্যবাদ
G7703		mules	খচ্চর
G7704		healer	চিকিৎসক
G7705		healing	চিকিৎসা
G7706		physician's fee	চিকিৎসা ফি
G7707		treat; medically	চিকিৎসা করা
G7708		ibis	আইবিস
G7709		ham	উরোস
G0771	ἀσθένημα	weakness	দুর্বলতা
G7710		adopt	গ্রহণ করা
G7711		secure	সুরক্ষিত করা
G7712		hawk	বাজপাখি
G7713		fittingly	যথাযথভাবে
G7714		entreat	প্রার্থনা করা
G7715		supplicant	প্রার্থনাকারী
G7716		jaundice	জন্ডিস
G7717		kite	চিল
G7718		make happy	আনন্দিত করা
G7719		happily	আনন্দিতভাবে
G0772	ἀσθενής	weak	দুর্বল
G7720		slime	কাদা
G7721		keeper of cloaks	কাপড়ের রক্ষক
G7722		effigy	মূর্তি
G7723		fowler	পাখি ধরক
