# source=aligned; asm/IRVAsm via Clear-Bible/Alignments manual word alignment
surface	strong	count	share
নিজকে	G5257	1	0.008
নিজকে	G4660	1	0.008
নিজকে	G0907	1	0.008
নিজকে	G5442	1	0.008
নিজকে	G5124	1	0.008
নিজকে	G5210	1	0.008
নিজকে	G2390	1	0.008
নিজকে	G3101	1	0.008
নিজকে	G0848	1	0.008
নিজকে	G0048	1	0.008
নিজকে	G4202	1	0.008
নিজকে	G3383	1	0.008
নিজকে	G2028	1	0.008
নিজকে	G1210	1	0.008
নিজকে	G5101	1	0.008
নিজকে	G2076	1	0.008
নিজকে	G0626	1	0.008
নিজকে	G0235	1	0.008
নিজকে	G1909	1	0.008
নিজকে	G2532	1	0.008
নিজকে	G3866	1	0.008
নিজকে	G5367	1	0.008
নিজকে	G2357	1	0.008
নিজকে	G5613	1	0.008
নিজকে	G2316	1	0.008
নিজকে	G1463	1	0.008
নিজকে	G5013	1	0.008
নিজকে	G0652	1	0.008
নিজকেই	G1438	2	0.667
নিজকেই	G2398	1	0.333
নিজতকৈ	G1438	2	0.667
নিজতকৈ	G3187	1	0.333
নিজতকৈয়ো	G1438	1	0.500
নিজতকৈয়ো	G5216	1	0.500
নিজম	G4601	4	0.444
নিজম	G4623	2	0.222
নিজম	G2270	1	0.111
নিজম	G0880	1	0.111
নিজম	G2678	1	0.111
নিজমে	G4623	1	1.000
নিজলৈ	G1438	5	0.455
নিজলৈ	G5213	1	0.091
নিজলৈ	G0846	1	0.091
নিজলৈ	G2532	1	0.091
নিজলৈ	G3557	1	0.091
নিজলৈ	G1683	1	0.091
নিজলৈ	G3004	1	0.091
নিজস্ব	G1325	1	1.000
নিজা	G2398	2	1.000
নিজে	G1438	37	0.285
নিজে	G0846	32	0.246
নিজে	G1683	6	0.046
নিজে	G4572	5	0.038
নিজে	G3588	5	0.038
নিজে	G5607	3	0.023
নিজে	G0844	3	0.023
নিজে	G1722	2	0.015
নিজে	G3754	2	0.015
নিজে	G2532	2	0.015
নিজে	G2398	2	0.015
নিজে	G0630	1	0.008
নিজে	G0191	1	0.008
নিজে	G0519	1	0.008
নিজে	G1380	1	0.008
নিজে	G5210	1	0.008
নিজে	G2258	1	0.008
নিজে	G1537	1	0.008
নিজে	G4160	1	0.008
নিজে	G3195	1	0.008
নিজে	G2212	1	0.008
নিজে	G2076	1	0.008
নিজে	G3756	1	0.008
নিজে	G1519	1	0.008
নিজে	G2036	1	0.008
নিজে	G2252	1	0.008
নিজে	G5100	1	0.008
নিজে	G1013	1	0.008
নিজে	G4458	1	0.008
নিজে	G5346	1	0.008
নিজে	G5547	1	0.008
নিজে	G0091	1	0.008
নিজে	G1492	1	0.008
নিজে	G5367	1	0.008
নিজে	G1392	1	0.008
নিজে	G4102	1	0.008
নিজে	G2316	1	0.008
নিজে	G0703	1	0.008
নিজে	G0949	1	0.008
নিজে	G2504	1	0.008
নিজে	G0721	1	0.008
নিজে	G2192	1	0.008
নিজেই	G0846	8	0.381
নিজেই	G1438	2	0.095
নিজেই	G4771	1	0.048
নিজেই	G0720	1	0.048
নিজেই	G2532	1	0.048
নিজেই	G1565	1	0.048
নিজেই	G1223	1	0.048
নিজেই	G5209	1	0.048
নিজেই	G4232	1	0.048
নিজেই	G4572	1	0.048
নিজেই	G2036	1	0.048
নিজেই	G5124	1	0.048
নিজেই	G5101	1	0.048
নিজেও	G0846	7	0.350
নিজেও	G2532	4	0.200
নিজেও	G5210	3	0.150
নিজেও	G3777	1	0.050
নিজেও	G4837	1	0.050
নিজেও	G4572	1	0.050
নিজেও	G3588	1	0.050
নিজেও	G3898	1	0.050
নিজেও	G1183	1	0.050
নিজৰ	G0846	180	0.338
নিজৰ	G1438	98	0.184
নিজৰ	G3588	52	0.098
নিজৰ	G2398	33	0.062
নিজৰ	G4572	15	0.028
নিজৰ	G4675	13	0.024
নিজৰ	G1683	10	0.019
নিজৰ	G0848	7	0.013
নিজৰ	G1722	7	0.013
নিজৰ	G2532	5	0.009
নিজৰ	G5207	4	0.008
নিজৰ	G5216	4	0.008
নিজৰ	G2440	4	0.008
নিজৰ	G5590	4	0.008
নিজৰ	G3962	3	0.006
নিজৰ	G2192	3	0.006
নিজৰ	G1519	3	0.006
নিজৰ	G5228	3	0.006
নিজৰ	G3727	2	0.004
নিজৰ	G1135	2	0.004
নিজৰ	G3614	2	0.004
নিজৰ	G2983	2	0.004
নিজৰ	G0240	2	0.004
নিজৰ	G2588	2	0.004
নিজৰ	G3754	2	0.004
নিজৰ	G1537	2	0.004
নিজৰ	G3956	2	0.004
নিজৰ	G0080	2	0.004
নিজৰ	G0627	2	0.004
নিজৰ	G1526	1	0.002
নিজৰ	G1715	1	0.002
নিজৰ	G5213	1	0.002
নিজৰ	G4674	1	0.002
নিজৰ	G5210	1	0.002
নিজৰ	G1614	1	0.002
নিজৰ	G2596	1	0.002
নিজৰ	G2036	1	0.002
নিজৰ	G0302	1	0.002
নিজৰ	G2309	1	0.002
নিজৰ	G1473	1	0.002
নিজৰ	G2895	1	0.002
নিজৰ	G4464	1	0.002
নিজৰ	G1096	1	0.002
নিজৰ	G1486	1	0.002
নিজৰ	G3778	1	0.002
নিজৰ	G4052	1	0.002
নিজৰ	G0845	1	0.002
নিজৰ	G4160	1	0.002
নিজৰ	G4377	1	0.002
নিজৰ	G2190	1	0.002
নিজৰ	G2647	1	0.002
নিজৰ	G5264	1	0.002
নিজৰ	G4024	1	0.002
নিজৰ	G5384	1	0.002
নিজৰ	G1911	1	0.002
নিজৰ	G5212	1	0.002
নিজৰ	G2988	1	0.002
নিজৰ	G2249	1	0.002
নিজৰ	G4750	1	0.002
নিজৰ	G1809	1	0.002
নিজৰ	G5495	1	0.002
নিজৰ	G2064	1	0.002
নিজৰ	G3485	1	0.002
নিজৰ	G0575	1	0.002
নিজৰ	G2359	1	0.002
নিজৰ	G4624	1	0.002
নিজৰ	G0565	1	0.002
নিজৰ	G5100	1	0.002
নিজৰ	G5224	1	0.002
নিজৰ	G1909	1	0.002
নিজৰ	G4061	1	0.002
নিজৰ	G2751	1	0.002
নিজৰ	G3004	1	0.002
নিজৰ	G3450	1	0.002
নিজৰ	G5252	1	0.002
নিজৰ	G5613	1	0.002
নিজৰ	G3779	1	0.002
নিজৰ	G1487	1	0.002
নিজৰ	G2228	1	0.002
নিজৰ	G5448	1	0.002
নিজৰ	G5101	1	0.002
নিজৰ	G2125	1	0.002
নিজৰ	G1078	1	0.002
নিজৰ	G5491	1	0.002
নিজৰ	G1391	1	0.002
নিজৰ	G2030	1	0.002
নিজৰ	G0829	1	0.002
নিজৰ	G5446	1	0.002
নিজৰ	G0093	1	0.002
নিজৰ	G0539	1	0.002
নিজৰ	G1188	1	0.002
নিজৰ	G2362	1	0.002
নিজৰেই	G2398	1	0.500
নিজৰেই	G5124	1	0.500
নিজৰো	G0846	1	0.333
নিজৰো	G0848	1	0.333
নিজৰো	G1438	1	0.333
নিতৌ	G2596	2	0.286
নিতৌ	G2250	2	0.286
নিতৌ	G4981	1	0.143
নিতৌ	G4332	1	0.143
নিতৌ	G0088	1	0.143
নিদি	G3756	2	0.400
নিদি	G2270	1	0.200
নিদি	G5321	1	0.200
নিদি	G3868	1	0.200
নিদিওঁ	G3361	1	0.500
নিদিওঁ	G3756	1	0.500
নিদিব	G3756	7	0.538
নিদিব	G3361	3	0.231
নিদিব	G1325	1	0.077
নিদিব	G0538	1	0.077
নিদিব	G3367	1	0.077
নিদিবলৈ	G3361	5	1.000
নিদিবা	G3361	5	0.417
নিদিবা	G3367	3	0.250
নিদিবা	G3588	2	0.167
নিদিবা	G2813	1	0.083
নিদিবা	G2007	1	0.083
নিদিবা৷	G3756	2	0.500
নিদিবা৷	G2603	1	0.250
নিদিবা৷	G3366	1	0.250
নিদিবৰ	G0480	1	1.000
নিদিব৷	G3361	2	1.000
নিদিম	G3361	2	1.000
নিদিয়ক	G3930	1	1.000
নিদিয়া	G3756	3	0.600
নিদিয়া	G0591	1	0.200
নিদিয়া	G3762	1	0.200
নিদিয়াকৈ	G5565	1	0.200
নিদিয়াকৈ	G0267	1	0.200
নিদিয়াকৈ	G3588	1	0.200
নিদিয়াকৈ	G0004	1	0.200
নিদিয়াকৈ	G1432	1	0.200
নিদিয়াত	G3756	2	1.000
নিদিয়ে	G3756	3	0.231
নিদিয়ে	G3361	3	0.231
নিদিয়ে	G0863	2	0.154
নিদিয়ে	G4571	1	0.077
নিদিয়ে	G0599	1	0.077
নিদিয়ে	G3780	1	0.077
নিদিয়ে	G0877	1	0.077
নিদিয়ে	G3588	1	0.077
নিদিলা	G3756	4	1.000
নিদিলে	G3756	8	0.421
নিদিলে	G0611	2	0.105
নিদিলে	G3762	2	0.105
নিদিলে	G1909	2	0.105
নিদিলে	G3361	2	0.105
নিদিলে	G1487	1	0.053
নিদিলে	G3588	1	0.053
নিদিলে	G3058	1	0.053
নিদিলেও	G3756	1	1.000
নিদিলেহেঁতেন	G3756	1	0.333
নিদিলেহেঁতেন	G3588	1	0.333
নিদিলেহেঁতেন	G4717	1	0.333
নিদিলেহেঁতেন৷	G3361	1	1.000
নিদিলে৷	G3756	1	0.333
নিদিলে৷	G3739	1	0.333
নিদিলে৷	G1439	1	0.333
নিদিলোঁ	G3756	1	1.000
নিদিলোঁ৷	G0272	1	1.000
নিদিলোহেঁতেন	G3860	1	1.000
নিদ্রিত	G2837	1	1.000
নিদ্ৰিত	G2837	6	0.857
নিদ্ৰিত	G2518	1	0.143
নিনাদিত	G5204	1	1.000
নিনিবা	G3361	2	1.000
নিনিয়ালৈকে	G2193	1	1.000
নিনিয়ে	G2694	1	0.250
নিনিয়ে	G4222	1	0.250
নিনিয়ে	G2756	1	0.250
নিনিয়ে	G3756	1	0.250
নিন্দক	G0987	1	0.200
নিন্দক	G2228	1	0.200
নিন্দক	G5197	1	0.200
নিন্দক	G0989	1	0.200
নিন্দক	G3202	1	0.200
নিন্দা	G0987	22	0.431
নিন্দা	G0988	13	0.255
নিন্দা	G3679	5	0.098
নিন্দা	G2551	2	0.039
নিন্দা	G3680	2	0.039
নিন্দা	G1690	1	0.020
নিন্দা	G0989	1	0.020
নিন্দা	G3588	1	0.020
নিন্দা	G0148	1	0.020
নিন্দা	G2054	1	0.020
নিন্দা	G3058	1	0.020
নিন্দা	G1908	1	0.020
নিন্দাও	G3680	1	1.000
নিন্দাজনক	G0988	1	1.000
নিন্দাযুক্ত	G0952	1	0.500
নিন্দাযুক্ত	G2757	1	0.500
নিন্দাৰ	G1165	1	0.500
নিন্দাৰ	G3856	1	0.500
নিন্দিত	G0987	4	0.444
নিন্দিত	G0483	1	0.111
নিন্দিত	G3680	1	0.111
নিন্দিত	G0486	1	0.111
নিন্দিত	G2635	1	0.111
নিন্দিত	G3679	1	0.111
নিপাত	G2048	1	1.000
নিপিন্ধা	G3756	1	1.000
নিপিন্ধালা	G3756	1	1.000
নিপুণ	G4572	1	0.500
নিপুণ	G1128	1	0.500
নিপুন	G3524	1	0.500
নিপুন	G0420	1	0.500
নিপূণ	G1124	1	1.000
নিব	G3594	3	0.375
নিব	G0142	2	0.250
নিব	G2532	1	0.125
নিব	G1806	1	0.125
নিব	G4216	1	0.125
নিবলৈ	G0142	4	0.267
নিবলৈ	G3925	3	0.200
নিবলৈ	G4430	1	0.067
নিবলৈ	G0726	1	0.067
নিবলৈ	G4160	1	0.067
নিবলৈ	G5497	1	0.067
নিবলৈ	G4838	1	0.067
নিবলৈ	G1519	1	0.067
নিবলৈ	G2547	1	0.067
নিবলৈ	G4317	1	0.067
নিবাস	G2730	12	0.414
নিবাস	G3611	3	0.103
নিবাস	G4637	3	0.103
নিবাস	G1736	2	0.069
নিবাস	G2731	1	0.034
নিবাস	G3438	1	0.034
নিবাস	G2281	1	0.034
নিবাস	G3588	1	0.034
নিবাস	G3123	1	0.034
নিবাস	G2578	1	0.034
নিবাস	G1774	1	0.034
নিবাস	G2532	1	0.034
নিবাস	G4633	1	0.034
নিবাসত	G4633	1	1.000
নিবাসী	G2730	11	0.647
নিবাসী	G0846	1	0.059
নিবাসী	G4526	1	0.059
নিবাসী	G3340	1	0.059
নিবাসী	G3478	1	0.059
নিবাসী	G3052	1	0.059
নিবাসী	G3588	1	0.059
নিবাৰণ	G2722	1	1.000
নিবিচাৰি	G2212	1	1.000
নিবিচাৰিব	G2212	1	1.000
নিবিচাৰিবা	G3361	2	1.000
নিবিচাৰিলে	G3361	2	0.667
নিবিচাৰিলে	G3756	1	0.333
নিবিচাৰিলোঁ৷	G3361	1	1.000
নিবিচাৰে	G2309	1	0.250
নিবিচাৰে	G3756	1	0.250
নিবিচাৰে	G0807	1	0.250
নিবিচাৰে	G0191	1	0.250
নিবিচাৰে৷	G3361	1	1.000
নিবিচাৰোঁ	G3361	2	0.400
নিবিচাৰোঁ	G2212	1	0.200
নিবিচাৰোঁ	G3756	1	0.200
নিবিচাৰোঁ	G2309	1	0.200
নিবিচৰা	G2065	1	0.500
নিবিচৰা	G3756	1	0.500
নিবিচৰাত	G2270	1	1.000
নিবিড়	G2902	1	0.500
নিবিড়	G1322	1	0.500
নিবেদন	G3870	5	0.179
নিবেদন	G0154	5	0.179
নিবেদন	G1162	3	0.107
নিবেদন	G3588	3	0.107
নিবেদন	G1793	2	0.071
নিবেদন	G2065	2	0.071
নিবেদন	G2036	1	0.036
নিবেদন	G3004	1	0.036
নিবেদন	G4441	1	0.036
নিবেদন	G5241	1	0.036
নিবেদন	G4921	1	0.036
নিবেদন	G5293	1	0.036
নিবেদন	G2168	1	0.036
নিবেদন	G1783	1	0.036
নিবেদনত	G1162	1	1.000
নিবেদনেৰে	G1162	2	1.000
নিবেদনো	G1793	1	1.000
নিবেদনৰ	G0155	1	1.000
নিবৰ	G4983	1	0.333
নিবৰ	G2753	1	0.333
নিবৰ	G0071	1	0.333
নিমন্ত্রণ	G3756	1	0.500
নিমন্ত্রণ	G2564	1	0.500
নিমন্ত্ৰণ	G2564	13	0.722
নিমন্ত্ৰণ	G1519	1	0.056
নিমন্ত্ৰণ	G3379	1	0.056
নিমন্ত্ৰণ	G1209	1	0.056
নিমন্ত্ৰণ	G3745	1	0.056
নিমন্ত্ৰণ	G1961	1	0.056
নিমন্ত্ৰিত	G2564	6	0.857
নিমন্ত্ৰিত	G2822	1	0.143
নিমাত	G3123	1	1.000
নিমিলিব	G3756	1	1.000
নিমিলিল	G3756	1	0.500
নিমিলিল	G2470	1	0.500
নিম্নমানৰ	G1640	1	0.500
নিম্নমানৰ	G2160	1	0.500
নিয়ন্ত্রণ	G0726	1	0.333
নিয়ন্ত্রণ	G2949	1	0.333
নিয়ন্ত্রণ	G1849	1	0.333
নিয়ন্ত্ৰণ	G2638	1	1.000
নিয়ন্ত্ৰণত	G4921	1	1.000
নিয়ম	G1486	2	0.250
নিয়ম	G0953	1	0.125
নিয়ম	G5613	1	0.125
নিয়ম	G1242	1	0.125
নিয়ম	G4914	1	0.125
নিয়ম	G1722	1	0.125
নিয়ম	G0758	1	0.125
নিয়ম-চন্দুক	G2787	2	1.000
নিয়ম-পত্র	G1242	1	1.000
নিয়ম-পত্ৰ	G1242	2	0.500
নিয়ম-পত্ৰ	G0949	1	0.250
নিয়ম-পত্ৰ	G1303	1	0.250
নিয়মক	G3588	1	1.000
নিয়মবোৰ	G0196	1	1.000
নিয়মিতৰূপে	G4748	1	1.000
নিয়মৰ	G1242	2	0.667
নিয়মৰ	G1485	1	0.333
নিয়া	G0142	5	0.312
নিয়া	G2193	1	0.062
নিয়া	G3860	1	0.062
নিয়া	G5543	1	0.062
নিয়া	G4625	1	0.062
নিয়া	G4673	1	0.062
নিয়া	G3588	1	0.062
নিয়া	G0851	1	0.062
নিয়া	G5590	1	0.062
নিয়া	G0520	1	0.062
নিয়া	G0163	1	0.062
নিয়া	G0399	1	0.062
নিয়াঁওতে	G4198	1	1.000
নিয়াটো	G0868	1	1.000
নিয়াপলি	G4543	1	1.000
নিয়াৰ	G0575	1	0.500
নিয়াৰ	G1161	1	0.500
নিয়ে	G2532	2	0.333
নিয়ে	G0029	1	0.167
নিয়ে	G4439	1	0.167
নিয়ে	G0520	1	0.167
নিয়ে	G0726	1	0.167
নিয়োজন	G0932	1	1.000
নিযুক্ত	G2525	4	0.222
নিযুক্ত	G5087	3	0.167
নিযুক্ত	G4160	2	0.111
নিযুক্ত	G0652	2	0.111
নিযুক্ত	G2749	2	0.111
নিযুক্ত	G1586	1	0.056
নিযুক্ত	G3588	1	0.056
নিযুক্ত	G1014	1	0.056
নিযুক্ত	G1325	1	0.056
নিযুক্ত	G2596	1	0.056
নিযুক্তও	G5087	1	1.000
নিযুক্তি	G0322	1	0.500
নিযুক্তি	G1519	1	0.500
নির্গত	G5613	1	1.000
নির্জন	G2048	3	0.500
নির্জন	G2047	2	0.333
নির্জন	G1722	1	0.167
নির্ণয়	G1381	1	1.000
নির্দিষ্ট	G2596	1	0.500
নির্দিষ্ট	G3992	1	0.500
নির্দেশ	G4367	1	0.250
নির্দেশ	G4160	1	0.250
নির্দেশ	G4373	1	0.250
নির্দেশ	G4822	1	0.250
নির্দেশত	G1210	1	1.000
নির্দোষী	G0172	1	0.500
নির্দোষী	G0273	1	0.500
নির্দ্দিষ্ট	G2540	1	1.000
নির্দ্ধাৰিত	G3724	1	1.000
নির্ধাৰণ	G5021	1	1.000
নির্বোধ	G0878	1	0.333
নির্বোধ	G3473	1	0.333
নির্বোধ	G2756	1	0.333
নির্ব্বাহ	G2038	1	1.000
নির্ব্বিঘ্নে	G4893	1	1.000
নির্ব্বিৰোধী	G1933	1	1.000
নির্ব্বোধ	G0878	2	0.500
নির্ব্বোধ	G0453	2	0.500
নির্ভয়ে	G0870	1	1.000
নির্ভৰ	G2910	1	0.333
নির্ভৰ	G5224	1	0.333
নির্ভৰ	G1696	1	0.333
নির্ভৰশীল	G1722	2	0.500
নির্ভৰশীল	G1223	1	0.250
নির্ভৰশীল	G1438	1	0.250
নির্মমভাৱে	G5236	1	1.000
নির্মাণ	G4160	2	0.333
নির্মাণ	G2680	2	0.333
নির্মাণ	G3618	1	0.167
নির্মাণ	G3588	1	0.167
নির্ম্মাণ	G3618	2	0.500
নির্ম্মাণ	G0461	1	0.250
নির্ম্মাণ	G2680	1	0.250
নির্যাতন	G1377	2	1.000
নিলিখিব	G3361	1	1.000
নিলিখিবা	G3361	1	1.000
নিলে	G0142	2	0.167
নিলে	G0029	1	0.083
নিলে	G2813	1	0.083
নিলে	G3880	1	0.083
নিলে	G1521	1	0.083
নিলে	G0941	1	0.083
নিলে	G0321	1	0.083
নিলে	G3982	1	0.083
নিলে	G0162	1	0.083
নিলে	G3346	1	0.083
নিলে	G0667	1	0.083
নিলে৷	G1519	1	0.500
নিলে৷	G3468	1	0.500
নিশা	G3571	2	0.667
নিশা	G1173	1	0.333
নিশাই	G3571	1	1.000
নিশাৰ	G0712	1	0.500
নিশাৰ	G3571	1	0.500
নিশিকায়	G5449	1	1.000
নিশিকে	G3811	1	1.000
নিশ্চয়	G2919	2	0.118
নিশ্চয়	G2076	1	0.059
নিশ্চয়	G1492	1	0.059
নিশ্চয়	G0863	1	0.059
নিশ্চয়	G1788	1	0.059
নিশ্চয়	G3385	1	0.059
নিশ্চয়	G3588	1	0.059
নিশ্চয়	G2588	1	0.059
নিশ্চয়	G3689	1	0.059
নিশ্চয়	G3543	1	0.059
নিশ্চয়	G4202	1	0.059
নিশ্চয়	G5100	1	0.059
নিশ্চয়	G5158	1	0.059
নিশ্চয়	G2476	1	0.059
নিশ্চয়	G1063	1	0.059
নিশ্চয়	G2873	1	0.059
নিশ্চয়কৈ	G0575	1	0.250
নিশ্চয়কৈ	G3708	1	0.250
নিশ্চয়কৈ	G1492	1	0.250
নিশ্চয়কৈ	G4135	1	0.250
নিশ্চয়তা	G1014	1	0.250
নিশ্চয়তা	G0804	1	0.250
নিশ্চয়তা	G3588	1	0.250
নিশ্চয়তা	G0951	1	0.250
নিশ্চয়তাযুক্ত	G4136	1	1.000
নিশ্চয়তাৰ	G4030	1	1.000
নিশ্চয়তাৰে	G4136	1	1.000
নিশ্চয়ে	G2288	1	0.333
নিশ্চয়ে	G0230	1	0.333
নিশ্চয়ে	G5124	1	0.333
নিশ্চিত	G0949	3	0.250
নিশ্চিত	G1680	2	0.167
নিশ্চিত	G5287	2	0.167
নিশ্চিত	G1340	1	0.083
নিশ্চিত	G0636	1	0.083
নিশ্চিত	G0950	1	0.083
নিশ্চিত	G4136	1	0.083
নিশ্চিত	G0804	1	0.083
নিশ্বাস	G1720	1	1.000
নিশ্বাসিত	G2315	1	1.000
নিশ্বাসৰ	G4151	1	1.000
নিষিদ্ধ	G0656	1	1.000
নিষেধ	G2967	11	0.733
নিষেধ	G1291	1	0.067
নিষেধ	G5411	1	0.067
নিষেধ	G0848	1	0.067
নিষেধ	G2980	1	0.067
নিষ্কলংক	G0410	1	1.000
নিষ্কলঙ্ক	G0784	3	0.600
নিষ্কলঙ্ক	G0299	1	0.200
নিষ্কলঙ্ক	G0410	1	0.200
নিষ্কলঙ্কৰূপে	G0299	1	0.500
নিষ্কলঙ্কৰূপে	G0784	1	0.500
নিষ্ঠুৰভাবে	G2560	1	1.000
নিষ্ঠুৰভাৱে	G2852	1	1.000
নিষ্পাপ	G0283	1	1.000
নিষ্পাপী	G0361	1	1.000
নিষ্প্ৰাণ	G3676	1	1.000
নিষ্ফল	G0175	1	0.333
নিষ্ফল	G0512	1	0.333
নিষ্ফল	G3761	1	0.333
নিসিচোঁ	G3756	1	1.000
নিস্তদ্ধতাৰে	G4602	1	1.000
নিস্তাৰ	G1859	3	0.600
নিস্তাৰ	G4506	2	0.400
নিস্তাৰ-পৰ্ব	G3957	2	1.000
নিস্তাৰ-পৰ্বৰ	G3957	2	0.500
নিস্তাৰ-পৰ্বৰ	G3588	1	0.250
নিস্তাৰ-পৰ্বৰ	G1014	1	0.250
নিস্তাৰপৰ্বলৈ	G1859	1	1.000
নিস্তাৰপৰ্বৰ	G3957	2	0.500
নিস্তাৰপৰ্বৰ	G0106	1	0.250
নিস্তাৰপৰ্বৰ	G2250	1	0.250
নিস্পত্তি	G1956	1	0.500
নিস্পত্তি	G1233	1	0.500
নিস্পত্তিৰ	G3739	1	1.000
নিহত	G0868	1	1.000
নিৰন্তৰ	G0088	1	1.000
নিৰন্তৰে	G0089	2	0.500
নিৰন্তৰে	G1619	1	0.250
নিৰন্তৰে	G1715	1	0.250
নিৰলে	G2398	1	1.000
নিৰানব্বই	G1768	1	1.000
নিৰানব্বৈটা	G1768	3	1.000
নিৰাপত্তা	G0803	1	1.000
নিৰাপদে	G4933	1	0.333
নিৰাপদে	G1295	1	0.333
নিৰাপদে	G0804	1	0.333
নিৰাময়	G5198	6	0.857
নিৰাময়	G1319	1	0.143
নিৰাশ	G3004	1	0.333
নিৰাশ	G1820	1	0.333
নিৰাশ	G0120	1	0.333
নিৰুত্তৰ	G5392	2	0.667
নিৰুত্তৰ	G4822	1	0.333
নিৰুৎসাহ	G1573	3	1.000
নিৰুৎসাহী	G3642	1	1.000
নিৰূপণ	G5091	2	0.222
নিৰূপণ	G4309	2	0.222
নিৰূপণ	G5087	1	0.111
নিৰূপণ	G5021	1	0.111
নিৰূপণ	G3724	1	0.111
নিৰূপণ	G2476	1	0.111
নিৰূপণ	G2185	1	0.111
নিৰূপণো	G4309	1	1.000
নিৰূপিত	G2540	1	0.091
নিৰূপিত	G4620	1	0.091
নিৰূপিত	G2092	1	0.091
নিৰূপিত	G4400	1	0.091
নিৰূপিত	G5002	1	0.091
নিৰূপিত	G5021	1	0.091
নিৰূপিত	G1526	1	0.091
নিৰূপিত	G0891	1	0.091
নিৰূপিত	G3588	1	0.091
নিৰূপিত	G0606	1	0.091
নিৰূপিত	G5485	1	0.091
নিৰোগী	G2480	1	0.500
নিৰোগী	G5198	1	0.500
নিৰ্জন	G2048	7	0.778
নিৰ্জন	G3441	2	0.222
নিৰ্ণয়	G1381	1	1.000
নিৰ্ণীত	G3724	1	1.000
নিৰ্দয়	G0415	1	1.000
নিৰ্দয়ভাবে	G5565	1	1.000
নিৰ্দয়ী	G0448	1	1.000
নিৰ্দিষ্ট	G1170	1	1.000
নিৰ্দেশ	G0828	1	0.500
নিৰ্দেশ	G1325	1	0.500
নিৰ্দেশক	G2563	1	1.000
নিৰ্দেশনাবোৰ	G2919	1	1.000
নিৰ্দোষী	G0410	3	0.176
নিৰ্দোষী	G0053	3	0.176
নিৰ্দোষী	G0299	3	0.176
নিৰ্দোষী	G0273	2	0.118
নিৰ্দোষী	G0423	2	0.118
নিৰ্দোষী	G0338	1	0.059
নিৰ্দোষী	G0677	1	0.059
নিৰ্দোষী	G4998	1	0.059
নিৰ্দোষী	G0298	1	0.059
নিৰ্দোষীকৈ	G0784	1	1.000
নিৰ্দোষীৰ	G0121	1	1.000
নিৰ্দোষীৰূপে	G0299	2	0.667
নিৰ্দোষীৰূপে	G0862	1	0.333
নিৰ্দ্দোষী	G1344	3	0.429
নিৰ্দ্দোষী	G3588	1	0.143
নিৰ্দ্দোষী	G0121	1	0.143
নিৰ্দ্দোষী	G0626	1	0.143
নিৰ্দ্দোষী	G0273	1	0.143
নিৰ্বিঘ্ন	G0677	1	1.000
নিৰ্ব্বাক	G0880	1	1.000
নিৰ্ব্বিৰোধী	G0269	1	1.000
নিৰ্ব্বুদ্ধি	G3474	3	1.000
নিৰ্ব্বোধ	G0878	2	0.500
নিৰ্ব্বোধ	G3474	1	0.250
নিৰ্ব্বোধ	G0801	1	0.250
নিৰ্ভয়	G2293	2	0.667
নিৰ্ভয়	G2292	1	0.333
নিৰ্ভয়ে	G1868	1	0.500
নিৰ্ভয়ে	G0870	1	0.500
নিৰ্ভয়েৰে	G0870	1	1.000
নিৰ্ভয়ৰূপে	G0870	1	1.000
নিৰ্ভিকতাৰ	G1722	1	1.000
নিৰ্ভীক	G4864	1	1.000
নিৰ্ভৰ	G1879	1	0.500
নিৰ্ভৰ	G2228	1	0.500
নিৰ্মল	G2513	6	0.545
নিৰ্মল	G4472	1	0.091
নিৰ্মল	G0283	1	0.091
নিৰ্মল	G0505	1	0.091
নিৰ্মল	G0053	1	0.091
নিৰ্মল	G1506	1	0.091
নিৰ্মাণ	G2311	1	1.000
নিৰ্ম্মল	G2248	1	0.500
নিৰ্ম্মল	G2929	1	0.500
নিৰ্ম্মাণ	G4160	2	0.500
নিৰ্ম্মাণ	G4111	1	0.250
নিৰ্ম্মাণ	G2680	1	0.250
নিৰ্ম্মাণকৰ্ত্তা	G5079	1	1.000
নিৰ্ম্মাণকৰ্ত্তাক	G4111	1	1.000
নিৰ্ম্মিত	G3361	1	0.333
নিৰ্ম্মিত	G2680	1	0.333
নিৰ্ম্মিত	G4160	1	0.333
নিৰ্যাতন	G3958	1	0.500
নিৰ্যাতন	G1096	1	0.500
নিৰ্যাতিত	G2347	1	1.000
নিৰ্ল্লোভী	G0866	2	1.000
নীকদীম	G3530	2	1.000
নীকদীমক	G2532	1	1.000
নীকদীমে	G3530	2	1.000
নীকদীমো	G3530	1	1.000
নীকপলিত	G3533	1	1.000
নীতি	G1485	1	1.000
নীতি-নিয়ম	G1109	1	1.000
নীতিবোৰ	G1319	1	1.000
নীনবি	G3536	1	0.500
নীনবি	G3535	1	0.500
নীনবিৰ	G3536	2	1.000
নীলকান্তৰ	G3991	1	1.000
নীলবৰ্ণ	G5191	1	1.000
নীহ	G5014	1	0.500
নীহ	G5011	1	0.500
নীৰৱ	G4601	1	1.000
নীৰৱে	G4601	1	1.000
নুখুৱাই	G3756	1	1.000
নুগুচাম	G3361	1	1.000
নুচুবা	G3361	2	1.000
নুচুৱে	G4379	1	1.000
নুজুখিবা	G3361	1	1.000
নুজুৰিব	G3361	1	1.000
