# source=aligned; hau/OHCB via Clear-Bible/Alignments manual word alignment
surface	strong	count	share
likita	G2395	4	1.000
likitan	G2395	1	1.000
likitoci	G2395	1	1.000
lilin	G4616	5	0.417
lilin	G3608	4	0.333
lilin	G1040	1	0.083
lilin	G3043	1	0.083
lilin	G1039	1	0.083
lilo	G2910	1	1.000
linzamai	G5469	1	1.000
linzami	G5469	1	1.000
lisaniyas	G3078	1	1.000
lisiya	G3073	1	1.000
lisiyas	G2804	1	0.500
lisiyas	G3079	1	0.500
lissafi	G3056	5	1.000
lissafin	G3056	2	0.400
lissafin	G5585	1	0.200
lissafin	G5267	1	0.200
lissafin	G1677	1	0.200
lissafta	G3049	14	0.700
lissafta	G2564	2	0.100
lissafta	G4860	1	0.050
lissafta	G1469	1	0.050
lissafta	G2661	1	0.050
lissafta	G5585	1	0.050
listira	G3082	6	1.000
littafi	G0975	9	1.000
littafin	G0975	9	0.562
littafin	G0976	7	0.438
littafina	G3056	1	1.000
littattafai	G0975	2	1.000
littattafaina	G3200	1	1.000
littattafan	G0975	1	0.333
littattafan	G2147	1	0.333
littattafan	G2749	1	0.333
littattafansu	G0976	1	1.000
liyafa	G1403	1	0.500
liyafa	G0712	1	0.500
lokaci	G2540	33	0.367
lokaci	G5610	25	0.278
lokaci	G5550	10	0.111
lokaci	G2250	9	0.100
lokaci	G3641	5	0.056
lokaci	G5438	1	0.011
lokaci	G2117	1	0.011
lokaci	G4301	1	0.011
lokaci	G4845	1	0.011
lokaci	G3173	1	0.011
lokaci	G4931	1	0.011
lokaci	G1336	1	0.011
lokaci	G4340	1	0.011
lokacin	G2540	18	0.273
lokacin	G2250	17	0.258
lokacin	G5610	15	0.227
lokacin	G5550	6	0.091
lokacin	G3666	1	0.015
lokacin	G5494	1	0.015
lokacin	G2222	1	0.015
lokacin	G4016	1	0.015
lokacin	G2117	1	0.015
lokacin	G1096	1	0.015
lokacin	G4144	1	0.015
lokacin	G1626	1	0.015
lokacin	G2121	1	0.015
lokacin	G2064	1	0.015
lokacina	G2540	2	0.500
lokacina	G5610	1	0.250
lokacina	G1699	1	0.250
lokacinsa	G5610	2	0.500
lokacinsa	G5001	1	0.250
lokacinsa	G2540	1	0.250
lokacinsu	G2540	1	0.500
lokacinsu	G4342	1	0.500
lokacinta	G5610	1	1.000
lokuta	G2540	6	1.000
lokutan	G5567	1	0.500
lokutan	G2540	1	0.500
lokutansu	G2540	1	1.000
lot	G3091	4	1.000
loyis	G3090	1	1.000
luka	G3065	3	1.000
lulluɓe	G4016	2	1.000
lulluɓi	G2571	1	0.500
lulluɓi	G0343	1	0.500
lulluɓin	G2571	3	1.000
lungu	G2859	1	1.000
lungu-lungu	G4505	1	1.000
lura	G0991	13	0.236
lura	G3708	10	0.182
lura	G4648	3	0.055
lura	G4337	3	0.055
lura	G1980	2	0.036
lura	G2400	2	0.036
lura	G5142	2	0.036
lura	G2525	1	0.018
lura	G2036	1	0.018
lura	G1914	1	0.018
lura	G1959	1	0.018
lura	G1907	1	0.018
lura	G4165	1	0.018
lura	G2638	1	0.018
lura	G2334	1	0.018
lura	G0333	1	0.018
lura	G3511	1	0.018
lura	G2396	1	0.018
lura	G2282	1	0.018
lura	G4593	1	0.018
lura	G2887	1	0.018
lura	G0329	1	0.018
lura	G5442	1	0.018
lura	G0357	1	0.018
lura	G1983	1	0.018
lura	G1985	1	0.018
lura	G3199	1	0.018
lusiyus	G3066	2	1.000
lu’ulu’ai	G3135	5	1.000
lu’ulu’anku	G3135	1	1.000
lu’ulu’u	G3135	2	0.667
lu’ulu’u	G3037	1	0.333
ma	G2070	3	0.188
ma	G2258	2	0.125
ma	G3956	2	0.125
ma	G2400	1	0.062
ma	G1510	1	0.062
ma	G1498	1	0.062
ma	G2071	1	0.062
ma	G5212	1	0.062
ma	G1135	1	0.062
ma	G2192	1	0.062
ma	G1538	1	0.062
ma	G1096	1	0.062
mabiyan	G2853	1	1.000
mabiyansa	G2455	1	1.000
mabukata	G1729	1	1.000
mabuɗan	G2807	2	1.000
mabuɗin	G2807	4	1.000
macancanci	G0514	1	1.000
mace	G1135	58	0.906
mace	G2338	4	0.062
mace	G0599	1	0.016
mace	G1538	1	0.016
macen	G1135	34	0.971
macen	G0620	1	0.029
maciji	G3789	6	0.545
maciji	G1404	3	0.273
maciji	G2191	1	0.091
maciji	G0785	1	0.091
macijin	G1404	10	0.714
macijin	G2342	2	0.143
macijin	G3789	2	0.143
macizai	G3789	6	0.600
macizai	G1081	3	0.300
macizai	G2191	1	0.100
madadin	G4061	1	0.500
madadin	G1783	1	0.500
madadinka	G2722	1	1.000
madadinku	G2065	1	1.000
madadinmu	G1793	1	1.000
madadinta	G4352	1	1.000
madalla	G1401	3	1.000
madara	G1051	4	1.000
madararsa	G1051	1	1.000
madawwama	G0166	1	0.500
madawwama	G0165	1	0.500
madawwami	G0166	41	1.000
madawwamin	G0166	8	0.800
madawwamin	G0126	1	0.100
madawwamin	G0165	1	0.100
madawwamiyar	G0166	11	0.846
madawwamiyar	G3306	2	0.154
madubi	G2072	2	0.500
madubi	G5194	1	0.250
madubi	G2930	1	0.250
mafaka	G3040	1	0.500
mafaka	G3794	1	0.500
mafari	G4416	1	1.000
mafarin	G0746	2	1.000
mafarkai	G1798	1	1.000
mafarke-mafarken	G1797	1	1.000
mafarki	G3677	6	1.000
mafasa	G5274	1	0.333
mafasa	G3027	1	0.333
mafasa	G0727	1	0.333
mafi	G5310	6	0.316
mafi	G2909	5	0.263
mafi	G3173	1	0.053
mafi	G5607	1	0.053
mafi	G3956	1	0.053
mafi	G0511	1	0.053
mafi	G2570	1	0.053
mafi	G1308	1	0.053
mafi	G4678	1	0.053
mafi	G0039	1	0.053
mafiffitan	G5302	1	1.000
mafifici	G2903	3	0.500
mafifici	G1308	1	0.167
mafifici	G0703	1	0.167
mafifici	G4409	1	0.167
mafificin	G5247	1	0.250
mafificin	G5236	1	0.250
mafificin	G5235	1	0.250
mafificin	G5251	1	0.250
mafificiyar	G5236	1	0.333
mafificiyar	G5235	1	0.333
mafificiyar	G3169	1	0.333
mafifitan	G5229	1	1.000
mafita	G1545	1	1.000
magabcin	G0500	4	1.000
magadan	G3093	1	1.000
magana	G2980	156	0.593
magana	G3056	25	0.095
magana	G3004	22	0.084
magana	G2036	11	0.042
magana	G4487	4	0.015
magana	G3656	4	0.015
magana	G2046	4	0.015
magana	G4814	3	0.011
magana	G0611	3	0.011
magana	G4750	3	0.011
magana	G1256	3	0.011
magana	G2974	2	0.008
magana	G4377	2	0.008
magana	G4354	2	0.008
magana	G3140	2	0.008
magana	G0483	2	0.008
magana	G0880	2	0.008
magana	G2784	1	0.004
magana	G1255	1	0.004
magana	G3700	1	0.004
magana	G1769	1	0.004
magana	G4926	1	0.004
magana	G2213	1	0.004
magana	G0987	1	0.004
magana	G1085	1	0.004
magana	G3870	1	0.004
magana	G0148	1	0.004
magana	G1993	1	0.004
magana	G3421	1	0.004
magana	G5350	1	0.004
maganan	G2980	2	0.333
maganan	G0228	1	0.167
maganan	G4487	1	0.167
maganan	G3004	1	0.167
maganan	G3942	1	0.167
maganar	G3056	82	0.854
maganar	G4487	10	0.104
maganar	G2980	2	0.021
maganar	G4293	1	0.010
maganar	G4395	1	0.010
maganarka	G3056	5	0.833
maganarka	G1212	1	0.167
maganarku	G3056	3	1.000
maganarsa	G3056	12	0.800
maganarsa	G4487	2	0.133
maganarsa	G3004	1	0.067
maganarsu	G3056	1	0.500
maganarsu	G2212	1	0.500
maganata	G3056	5	0.625
maganata	G1699	2	0.250
maganata	G0991	1	0.125
maganganu	G0987	2	0.667
maganganu	G3054	1	0.333
maganganun	G2757	2	0.667
maganganun	G1908	1	0.333
maganganunsu	G2213	1	1.000
maganin	G1472	1	1.000
magatakardar	G1122	1	1.000
magdalin	G3137	11	0.917
magdalin	G3094	1	0.083
magina	G1137	2	0.400
magina	G3618	1	0.200
magina	G0593	1	0.200
magina	G2776	1	0.200
magini	G0753	1	1.000
maginin	G2680	1	1.000
magog	G3098	1	1.000
magāda	G2818	4	1.000
magādan	G2818	2	0.400
magādan	G4789	2	0.400
magādan	G5207	1	0.200
magāji	G2818	2	1.000
magājin	G2818	6	1.000
mahaifa	G2836	1	1.000
mahaifar	G3388	1	1.000
mahaifi	G3962	6	0.545
mahaifi	G1080	2	0.182
mahaifi	G2192	1	0.091
mahaifi	G0540	1	0.091
mahaifi	G4690	1	0.091
mahaifin	G3962	11	0.846
mahaifin	G4334	1	0.077
mahaifin	G3966	1	0.077
mahaifina	G3962	5	1.000
mahaifinka	G3962	8	1.000
mahaifinku	G3962	1	1.000
mahaifinmu	G3962	10	1.000
mahaifinsa	G3962	33	1.000
mahaifinsu	G3962	4	1.000
mahaifiya	G3384	3	0.600
mahaifiya	G5162	1	0.200
mahaifiya	G0282	1	0.200
mahaifiyar	G3384	11	1.000
mahaifiyarka	G3384	9	1.000
mahaifiyarmu	G3384	1	1.000
mahaifiyarsa	G3384	33	0.971
mahaifiyarsa	G5207	1	0.029
mahaifiyarsu	G2283	1	1.000
mahaifiyarta	G3384	5	1.000
mahaifiyata	G3384	7	1.000
mahaihuwar	G2836	1	1.000
mahalalel	G3121	1	1.000
mahalicci	G2936	2	1.000
mahaliccin	G2936	1	1.000
mahaliccinsa	G2936	1	1.000
mahaliccinsu	G2939	1	1.000
mahayansu	G2521	1	1.000
mahayinsa	G2564	1	1.000
mahukuntan	G4173	2	1.000
mai	G2192	37	0.180
mai	G4160	20	0.098
mai	G3762	14	0.068
mai	G3956	9	0.044
mai	G1637	6	0.029
mai	G2076	6	0.029
mai	G2962	5	0.024
mai	G1488	5	0.024
mai	G1096	4	0.020
mai	G2258	4	0.020
mai	G2098	3	0.015
mai	G2525	3	0.015
mai	G1511	3	0.015
mai	G5607	3	0.015
mai	G3173	3	0.015
mai	G2233	3	0.015
mai	G0906	2	0.010
mai	G0444	2	0.010
mai	G2478	2	0.010
mai	G1125	2	0.010
mai	G0435	2	0.010
mai	G5349	2	0.010
mai	G5087	2	0.010
mai	G0571	2	0.010
mai	G5600	2	0.010
mai	G0018	2	0.010
mai	G3195	2	0.010
mai	G2107	2	0.010
mai	G1344	2	0.010
mai	G3004	1	0.005
mai	G4075	1	0.005
mai	G2134	1	0.005
mai	G0649	1	0.005
mai	G0654	1	0.005
mai	G2564	1	0.005
mai	G4434	1	0.005
mai	G3686	1	0.005
mai	G4145	1	0.005
mai	G0931	1	0.005
mai	G0375	1	0.005
mai	G0461	1	0.005
mai	G4635	1	0.005
mai	G5225	1	0.005
mai	G3982	1	0.005
mai	G3490	1	0.005
mai	G1382	1	0.005
mai	G5293	1	0.005
mai	G4739	1	0.005
mai	G1762	1	0.005
mai	G1756	1	0.005
mai	G4055	1	0.005
mai	G1391	1	0.005
mai	G4052	1	0.005
mai	G1311	1	0.005
mai	G0922	1	0.005
mai	G2349	1	0.005
mai	G4103	1	0.005
mai	G1410	1	0.005
mai	G1064	1	0.005
mai	G4752	1	0.005
mai	G1984	1	0.005
mai	G3306	1	0.005
mai	G5092	1	0.005
mai	G4337	1	0.005
mai	G4129	1	0.005
mai	G2064	1	0.005
mai	G1342	1	0.005
mai	G3140	1	0.005
mai	G1394	1	0.005
mai	G2138	1	0.005
mai	G4163	1	0.005
mai	G2923	1	0.005
mai	G5093	1	0.005
mai	G1985	1	0.005
mai	G4993	1	0.005
mai	G5244	1	0.005
mai	G5011	1	0.005
mai	G0746	1	0.005
mai	G5605	1	0.005
mai	G3037	1	0.005
maido	G2770	1	1.000
maigida	G2962	7	0.583
maigida	G3617	3	0.250
maigida	G1320	1	0.083
maigida	G1203	1	0.083
maigidan	G2962	11	0.688
maigidan	G3617	4	0.250
maigidan	G1371	1	0.062
maigidana	G2962	4	1.000
maigidanka	G2962	2	1.000
maigidanku	G2961	1	1.000
maigidansa	G2962	13	1.000
maigidansu	G2962	3	1.000
maigidanta	G2962	1	1.000
maimaita	G0945	1	0.250
maimaita	G2036	1	0.250
maimaita	G3056	1	0.250
maimaita	G4258	1	0.250
maimaitawa	G1336	1	1.000
maimako	G2213	1	0.500
maimako	G1381	1	0.500
maimakon	G1989	1	0.125
maimakon	G5426	1	0.125
maimakon	G2919	1	0.125
maimakon	G4183	1	0.125
maimakon	G0365	1	0.125
maimakon	G2214	1	0.125
maimakon	G5377	1	0.125
maimakon	G5010	1	0.125
maishe	G5206	1	0.500
maishe	G5087	1	0.500
majalisa	G4892	10	0.625
majalisa	G1010	2	0.125
majalisa	G4824	1	0.062
majalisa	G0537	1	0.062
majalisa	G1577	1	0.062
majalisa	G4244	1	0.062
majalisar	G4892	9	0.818
majalisar	G0758	1	0.091
majalisar	G3319	1	0.091
majalisarsa	G4824	1	1.000
majalisarsu	G4892	1	1.000
majami’a	G4864	16	0.800
majami’a	G0752	3	0.150
majami’a	G0656	1	0.050
majami’a-majami’a	G4864	2	1.000
majami’ar	G4864	10	0.667
majami’ar	G0752	5	0.333
majami’armu	G4864	1	1.000
majami’arsu	G4864	3	1.000
majami’u	G4864	13	1.000
majami’un	G4864	3	1.000
majami’unku	G4864	1	1.000
majami’unsu	G4864	5	1.000
maka	G2980	2	0.200
maka	G0264	1	0.100
maka	G0523	1	0.100
maka	G4674	1	0.100
maka	G0015	1	0.100
maka	G3004	1	0.100
maka	G2224	1	0.100
maka	G1677	1	0.100
maka	G2018	1	0.100
makafi	G5185	20	1.000
makafin	G5185	2	1.000
makaho	G5185	20	1.000
makahon	G5185	5	1.000
makamai	G2528	1	0.500
makamai	G3696	1	0.500
makaman	G3696	2	0.667
makaman	G0554	1	0.333
makance	G0991	3	1.000
makanta	G5186	2	0.667
makanta	G1689	1	0.333
makantar	G5186	1	1.000
makaɗaici	G3439	3	0.600
makaɗaici	G3441	2	0.400
makaɗaicin	G3439	3	1.000
makidoniya	G3109	22	0.846
makidoniya	G3110	4	0.154
makidoniyawa	G3110	1	1.000
makil	G0345	1	1.000
makirci	G1388	1	0.250
makirci	G4963	1	0.250
makirci	G4945	1	0.250
makirci	G1749	1	0.250
makircin	G1917	2	1.000
makircinsa	G3834	1	1.000
makircinsu	G3834	2	1.000
makiyaya	G4166	1	1.000
makiyayan	G4166	3	0.750
makiyayan	G4165	1	0.250
makiyayi	G4166	8	1.000
makiyayin	G4166	4	0.667
makiyayin	G4165	1	0.167
makiyayin	G0750	1	0.167
makiyayinsu	G4165	1	1.000
mako	G4521	9	0.818
mako	G3638	1	0.091
mako	G2250	1	0.091
makoki	G3996	8	0.364
makoki	G2875	5	0.227
makoki	G3997	4	0.182
makoki	G4526	3	0.136
makoki	G3602	1	0.045
makoki	G2870	1	0.045
makon	G3904	1	1.000
makwaɗaita	G0727	1	1.000
malam	G1320	38	1.000
malamai	G1320	7	0.875
malamai	G1122	1	0.125
malaman	G1122	47	0.940
malaman	G3547	2	0.040
malaman	G5572	1	0.020
malamansu	G1849	1	1.000
malami	G1320	4	1.000
malamin	G0565	1	0.333
malamin	G1122	1	0.333
malamin	G1320	1	0.333
malaminku	G1320	3	1.000
malaminsa	G1320	4	1.000
mala’ika	G0032	32	1.000
mala’ikan	G0032	50	1.000
mala’ikana	G0032	1	1.000
mala’ikansa	G0032	4	1.000
mala’iku	G0032	51	0.944
mala’iku	G2465	1	0.019
mala’iku	G3010	1	0.019
mala’iku	G0743	1	0.019
mala’ikun	G0032	16	1.000
mala’ikunsa	G0032	13	1.000
mala’ikunsu	G0032	1	1.000
malkus	G3124	1	1.000
mallaka	G5224	1	1.000
mallakar	G2839	1	0.333
mallakar	G2962	1	0.333
mallakar	G4047	1	0.333
mallakarmu	G4912	1	1.000
mallakarsa	G5224	1	0.500
mallakarsa	G2933	1	0.500
mallake	G1850	1	0.500
mallake	G2274	1	0.500
mallaki	G5536	1	0.333
mallaki	G2697	1	0.333
mallaki	G0936	1	0.333
malta	G3194	1	1.000
mama	G1080	1	1.000
mamacin	G3498	1	0.333
mamacin	G5053	1	0.333
mamacin	G2348	1	0.333
mamaki	G2296	34	0.540
mamaki	G1839	12	0.190
mamaki	G1605	7	0.111
mamaki	G2285	2	0.032
mamaki	G2298	1	0.016
mamaki	G2284	1	0.016
mamaki	G5087	1	0.016
mamaki	G1096	1	0.016
mamaki	G1611	1	0.016
mamaki	G2295	1	0.016
mamaki	G3173	1	0.016
mamaki	G3579	1	0.016
mamakin	G1605	6	0.429
mamakin	G2296	4	0.286
mamakin	G1839	2	0.143
mamakin	G2284	1	0.071
mamakin	G3579	1	0.071
mamakinsa	G2296	1	1.000
mamanta	G3149	1	1.000
mamaye	G2719	1	0.500
mamaye	G0305	1	0.500
mammare	G4474	1	1.000
man	G1637	3	1.000
mana	G3784	1	0.200
mana	G1325	1	0.200
mana	G2251	1	0.200
mana	G2192	1	0.200
mana	G2983	1	0.200
managarci	G0018	2	1.000
manaja	G2962	1	1.000
manajan	G3623	2	0.667
manajan	G2012	1	0.333
manajansa	G3623	1	1.000
manasse	G3128	3	1.000
manayen	G3127	1	1.000
mance	G1953	1	1.000
manku	G1637	1	1.000
manna	G3131	4	0.800
manna	G5176	1	0.200
manne	G2853	3	0.600
manne	G4347	2	0.400
manoma	G1554	2	0.667
manoma	G1092	1	0.333
manomi	G2400	2	0.400
manomi	G1092	2	0.400
manomi	G4687	1	0.200
manomin	G1092	1	1.000
manta	G1950	7	0.583
manta	G2990	2	0.167
manta	G3421	1	0.083
manta	G1585	1	0.083
manta	G3024	1	0.083
mantawa	G1950	1	1.000
manufa	G1825	1	0.333
manufa	G5426	1	0.333
manufa	G1106	1	0.333
manufar	G1868	1	0.500
manufar	G4649	1	0.500
manufarku	G0019	1	1.000
manufarsu	G1012	1	1.000
manya	G4411	2	0.400
manya	G3187	1	0.200
manya	G5046	1	0.200
manya	G3173	1	0.200
manya-manyan	G4080	1	1.000
manyan	G0749	12	0.400
manyan	G3173	8	0.267
manyan	G4592	1	0.033
manyan	G1411	1	0.033
manyan	G2904	1	0.033
manyan	G4413	1	0.033
manyan	G2158	1	0.033
manyan	G0201	1	0.033
manyan	G1851	1	0.033
manyan	G3179	1	0.033
manyan	G2245	1	0.033
manyan	G2478	1	0.033
manzanci	G0651	1	1.000
manzancina	G0651	1	0.500
manzancina	G0350	1	0.500
manzanni	G0652	32	0.970
manzanni	G0651	1	0.030
manzannin	G0652	21	0.913
manzannin	G0071	1	0.043
manzannin	G5570	1	0.043
manzanninku	G0652	1	1.000
manzanninsa	G0652	2	1.000
manzo	G0652	10	0.909
manzo	G0651	1	0.091
manzon	G0652	9	1.000
marabce	G0588	3	0.300
marabce	G4355	2	0.200
marabce	G1209	1	0.100
marabce	G3858	1	0.100
marabce	G4327	1	0.100
marabce	G0782	1	0.100
marabce	G5463	1	0.100
marabta	G1529	1	1.000
marabtar	G0588	1	1.000
marabtarku	G1209	1	1.000
marar	G0571	7	0.163
marar	G0169	5	0.116
marar	G0093	3	0.070
marar	G2839	3	0.070
marar	G0094	2	0.047
marar	G2840	2	0.047
marar	G5337	2	0.047
marar	G0110	2	0.047
marar	G5011	1	0.023
marar	G0770	1	0.023
marar	G0517	1	0.023
marar	G0862	1	0.023
marar	G1344	1	0.023
marar	G1986	1	0.023
marar	G0548	1	0.023
marar	G0273	1	0.023
marar	G5083	1	0.023
marar	G0562	1	0.023
marar	G0819	1	0.023
marar	G1985	1	0.023
marar	G0772	1	0.023
marar	G0512	1	0.023
marar	G0172	1	0.023
marar	G0283	1	0.023
marar	G0182	1	0.023
marasa	G0571	10	0.135
marasa	G0094	4	0.054
marasa	G0772	4	0.054
marasa	G0765	4	0.054
marasa	G2192	3	0.041
marasa	G1482	2	0.027
marasa	G1484	2	0.027
marasa	G1344	2	0.027
marasa	G0544	2	0.027
marasa	G0273	2	0.027
marasa	G0462	2	0.027
marasa	G0113	2	0.027
marasa	G0249	2	0.027
marasa	G4190	1	0.014
marasa	G0732	1	0.014
marasa	G0545	1	0.014
marasa	G0888	1	0.014
marasa	G1526	1	0.014
marasa	G0770	1	0.014
marasa	G0801	1	0.014
marasa	G0802	1	0.014
marasa	G0794	1	0.014
marasa	G0203	1	0.014
marasa	G1345	1	0.014
marasa	G0819	1	0.014
marasa	G3636	1	0.014
marasa	G0102	1	0.014
marasa	G2588	1	0.014
marasa	G0185	1	0.014
marasa	G0880	1	0.014
marasa	G0895	1	0.014
marasa	G5207	1	0.014
marasa	G0781	1	0.014
marasa	G0167	1	0.014
marasa	G0952	1	0.014
marasa	G0193	1	0.014
marasa	G0865	1	0.014
marasa	G1133	1	0.014
marasa	G3392	1	0.014
marasa	G2840	1	0.014
marasa	G3886	1	0.014
marasa	G1342	1	0.014
marasa	G0878	1	0.014
marasa	G4632	1	0.014
marasa	G1792	1	0.014
marasa	G0299	1	0.014
marayu	G3737	2	1.000
maraƙi	G2165	1	1.000
mare	G1194	2	0.333
mare	G4474	1	0.167
mare	G5180	1	0.167
mare	G3817	1	0.167
mare	G1325	1	0.167
marinsa	G1325	1	1.000
markus	G3138	8	1.000
marmari	G1939	2	0.200
marmari	G2309	2	0.200
marmari	G1971	2	0.200
marmari	G4288	1	0.100
marmari	G0603	1	0.100
marmari	G1937	1	0.100
marmari	G4710	1	0.100
marmarin	G1937	6	0.333
marmarin	G1971	3	0.167
marmarin	G2206	2	0.111
marmarin	G2207	2	0.111
marmarin	G1938	1	0.056
marmarin	G4710	1	0.056
marmarin	G4704	1	0.056
marmarin	G0025	1	0.056
marmarin	G3713	1	0.056
marmarinmu	G4704	1	1.000
marta	G3136	13	1.000
martaba	G2104	2	0.333
martaba	G2158	1	0.167
martaba	G0036	1	0.167
martaba	G0820	1	0.167
martaba	G2570	1	0.167
martani	G4170	1	1.000
maruƙa	G3448	2	1.000
maryamu	G3137	47	0.979
maryamu	G2036	1	0.021
maryamun	G3137	3	1.000
masa	G1702	1	0.100
masa	G4818	1	0.100
masa	G1511	1	0.100
masa	G4060	1	0.100
masa	G2902	1	0.100
masa	G5537	1	0.100
masa	G0435	1	0.100
masa	G2398	1	0.100
masa	G5219	1	0.100
masa	G2192	1	0.100
masana	G3097	1	0.500
masana	G4804	1	0.500
masanan	G3544	4	0.667
masanan	G3097	2	0.333
masani	G0435	1	1.000
masanin	G3544	2	1.000
masar	G0125	23	0.793
masar	G0124	3	0.103
masar	G1093	3	0.103
masarauta	G0932	2	1.000
masarautar	G2541	1	1.000
masarawa	G0124	2	1.000
masauƙi	G2646	1	0.167
masauƙi	G3327	1	0.167
masauƙi	G3829	1	0.167
masauƙi	G5410	1	0.167
masauƙi	G3578	1	0.167
masauƙi	G5264	1	0.167
masauƙin	G3830	1	1.000
masauƙina	G3581	1	1.000
mashaidi	G3144	1	1.000
mashaidin	G3144	1	1.000
mashaidina	G3144	1	1.000
mashaidinka	G3144	1	1.000
mashaya	G3184	1	0.500
mashaya	G3183	1	0.500
mashayi	G3630	2	0.667
mashayi	G0727	1	0.333
masifa	G5196	2	0.667
masifa	G4730	1	0.333
masifu	G4730	1	1.000
masoyanmu	G5368	1	1.000
masoyarku	G0025	1	1.000
masu	G2192	6	0.115
masu	G4183	3	0.058
masu	G4103	3	0.058
masu	G0018	2	0.038
masu	G2258	2	0.038
masu	G5607	2	0.038
masu	G5207	2	0.038
masu	G1139	1	0.019
masu	G1096	1	0.019
masu	G4128	1	0.019
masu	G0268	1	0.019
masu	G1511	1	0.019
masu	G4119	1	0.019
masu	G4100	1	0.019
masu	G4342	1	0.019
masu	G5441	1	0.019
masu	G4238	1	0.019
masu	G3195	1	0.019
masu	G1377	1	0.019
masu	G5429	1	0.019
masu	G4680	1	0.019
masu	G1415	1	0.019
masu	G2076	1	0.019
masu	G4108	1	0.019
masu	G4102	1	0.019
masu	G2962	1	0.019
masu	G4061	1	0.019
masu	G1247	1	0.019
masu	G5423	1	0.019
masu	G1731	1	0.019
masu	G2070	1	0.019
masu	G5244	1	0.019
masu	G5011	1	0.019
masu	G4160	1	0.019
masu	G1484	1	0.019
masu	G0111	1	0.019
masu	G1425	1	0.019
masu	G4753	1	0.019
masu	G5093	1	0.019
masunta	G0231	2	1.000
masuntan	G0307	1	0.500
masuntan	G0231	1	0.500
mata	G1135	31	0.646
mata	G0079	3	0.062
mata	G2364	3	0.062
mata	G0229	1	0.021
mata	G0863	1	0.021
mata	G3814	1	0.021
mata	G1399	1	0.021
mata	G2338	1	0.021
mata	G1126	1	0.021
mata	G4245	1	0.021
mata	G3501	1	0.021
mata	G1133	1	0.021
mata	G4247	1	0.021
mata	G2923	1	0.021
matacce	G3498	8	0.727
matacce	G3499	2	0.182
matacce	G3306	1	0.091
mataccen	G3498	1	1.000
matacciya	G3498	3	0.600
matacciya	G3500	1	0.200
matacciya	G2348	1	0.200
matacciyar	G4983	1	1.000
matakala	G0304	2	1.000
matalauci	G4434	2	0.667
matalauci	G4433	1	0.333
matalaucin	G4434	1	1.000
matalauciya	G4434	3	0.750
matalauciya	G3998	1	0.250
matalauta	G4434	24	0.828
matalauta	G1654	4	0.138
matalauta	G5595	1	0.034
matalautan	G4434	1	1.000
matan	G1135	12	0.857
matan	G4160	1	0.071
matan	G1658	1	0.071
matana	G1135	1	1.000
matankaɗinsa	G4425	2	1.000
matanku	G1135	3	1.000
matanmu	G1135	1	1.000
matansu	G1135	3	1.000
matar	G1135	14	0.778
matar	G3565	3	0.167
matar	G0079	1	0.056
matarka	G1135	3	0.750
matarka	G1658	1	0.250
matarsa	G1135	29	0.935
matarsa	G1658	2	0.065
matashi	G3503	1	1.000
matashin	G5286	5	1.000
matattu	G3498	101	0.971
matattu	G0386	2	0.019
matattu	G2288	1	0.010
matattun	G3498	2	1.000
matattunsu	G3498	2	1.000
matoya	G2575	2	1.000
matsa	G3327	1	0.125
matsa	G4846	1	0.125
matsa	G3849	1	0.125
matsa	G4334	1	0.125
matsa	G3926	1	0.125
matsa	G2346	1	0.125
matsa	G4006	1	0.125
matsa	G2042	1	0.125
matsafa	G1496	1	1.000
matsakanci	G3316	3	1.000
matsakancin	G3316	1	1.000
matsaloli	G4730	1	1.000
matsanancin	G2217	1	1.000
matsananciyar	G3173	3	0.750
matsananciyar	G4183	1	0.250
matsattsiya	G3598	1	1.000
matsattsiyar	G4728	2	1.000
matsawa	G1945	1	0.500
matsawa	G2292	1	0.500
matsayi	G2819	1	0.250
matsayi	G0987	1	0.250
matsayi	G2983	1	0.250
matsayi	G5242	1	0.250
matsayin	G2076	2	0.222
matsayin	G5522	1	0.111
matsayin	G2564	1	0.111
matsayin	G2316	1	0.111
matsayin	G0422	1	0.111
matsayin	G1096	1	0.111
matsayin	G2192	1	0.111
matsayin	G0632	1	0.111
matsayina	G1492	1	1.000
matsayinka	G3962	1	0.500
matsayinka	G3421	1	0.500
matsayinku	G3037	1	0.500
matsayinku	G2398	1	0.500
matsayinmu	G1249	1	0.333
matsayinmu	G1391	1	0.333
matsayinmu	G4382	1	0.333
matsayinsa	G5311	1	0.500
matsayinsa	G5014	1	0.500
matsayinsu	G0746	1	0.500
matsayinsu	G5117	1	0.500
matsayinta	G1898	1	1.000
matse	G2346	2	1.000
matsewar	G3025	1	1.000
matsin	G3025	4	0.800
matsin	G5276	1	0.200
matsinka	G4918	1	0.500
matsinka	G0598	1	0.500
matsinsa	G4918	1	1.000
matsiyaci	G5005	1	1.000
matso	G4334	3	0.429
matso	G1448	2	0.286
matso	G0305	1	0.143
matso	G4281	1	0.143
matsorata	G1169	1	1.000
matsowa	G2776	1	1.000
matsuwar	G0916	1	1.000
mattan	G3157	2	1.000
mattat	G3158	2	1.000
mattata	G3160	1	1.000
mattatiyas	G3161	2	1.000
mattiyas	G3159	2	1.000
mattiyu	G3156	6	1.000
matuƙa	G2233	1	1.000
matuƙan	G2942	1	1.000
matuƙar	G3956	7	0.700
matuƙar	G1805	1	0.100
