lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
MLBN/,"mal voor baksteen, vloer van klei",,,,,,,,,,,,,,,,,,,,,,,,
MLBWC/,mantel,,,,,,,,,,,,,,,,,,,,,,,,
MLH/,woord,,,,,,,,,,,,,,,,,,,,,,,,
MLJKW/,Melichu,,,,,,,,,,,,,,,,,,,,,,,,
MLJLH/,[*] (onrijpe) korenaren,,,,,,,,,,,,,,,,,,,,,,,,
MLJYH/,"allusie, spreekwoord",,,,,,,,,,,,,,,,,,,,,,,,
MLK/,koning,,,,,,,,,,,,,,,,,,,,,,,,
MLK=/,Moloch,,,,,,,,,,,,,,,,,,,,,,,,
MLK==/,Melech,,,,,,,,,,,,,,,,,,,,,,,,
MLK=[,,,met iemand debatteren,,,,,,,,,,,,,,,,,,,,,,
MLKDT/,"val, strik",,,,,,,,,,,,,,,,,,,,,,,,
MLKH/,koningin,,,,,,,,,,,,,,,,,,,,,,,,
MLKH=/,Milka,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ>L/,Malkiël,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ>LJ/,Malkiëliet,,,,,,,,,,,,,,,,,,,,,,,,
MLKJH/,Malkia,,,,,,,,,,,,,,,,,,,,,,,,
MLKJHW/,Malkia,,,,,,,,,,,,,,,,,,,,,,,,
MLKJRM/,Malkiram,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_CW</,Malkisua,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_YDQ/,Melchisedek,,,,,,,,,,,,,,,,,,,,,,,,
MLKM/,Milkom,,,,,,,,,,,,,,,,,,,,,,,,
MLKM=/,Malkam,,,,,,,,,,,,,,,,,,,,,,,,
MLKT/,hemelkoningin,,,,,,,,,,,,,,,,,,,,,,,,
MLKT=/,Molechet,,,,,,,,,,,,,,,,,,,,,,,,
MLKW/,"koningschap, koninkrijk,",,,,,,,,,,,,,,,,,,,,,,,,
MLKWT/,"regiment, koningschap",,,,,,,,,,,,,,,,,,,,,,,,
MLK[,,"koning zijn, koning worden, regeren",,,,,iemand als koning aanstellen,koning worden,,,,,,,,,,,,,,,,,
MLL==[,,"verwelken, opdrogen",,verdorren,,opdrogen,,,,,,,,,,,,,,,,,,,
MLL=[,,besnijden,zichzelf laten besnijden,,,,,,,,,,,,,,,,,,,,,,
MLLJ/,Milalai,,,,,,,,,,,,,,,,,,,,,,,,
MLL[,,spreken,,"zeggen, aankondigen",,,,,,,,,,,,,,,,spreken,,,,,
MLMD/,ossenprik,,,,,,,,,,,,,,,,,,,,,,,,
MLQWC/,late regens,,,,,,,,,,,,,,,,,,,,,,,,
MLQWX/,oorlogsbuit,,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM/,tangen,,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM=/,gehemelte,,,,,,,,,,,,,,,,,,,,,,,,
MLQ[,,afknijpen,,,,,,,,,,,,,,,,,,,,,,,
MLTXH/,gardarobe,,,,,,,,,,,,,,,,,,,,,,,,
MLV/,lemen vloer,,,,,,,,,,,,,,,,,,,,,,,,
MLV=[,,,,,,kaal zijn,,,,,,,,,,,,,,,,,,,
MLVJH/,Melatja,,,,,,,,,,,,,,,,,,,,,,,,
MLV[,,,"zich redden, ontkomen",redden,,uitspuwen,"redden, wegbrengen",,,,,,,,,,,,,,,,,,
MLW>/,constructie met terrassen,,,,,,,,,,,,,,,,,,,,,,,,
MLWK/,Malluch,,,,,,,,,,,,,,,,,,,,,,,,
MLWKH/,koningschap,,,,,,,,,,,,,,,,,,,,,,,,
MLWN/,"nachtverblijf, schuilplaats",,,,,,,,,,,,,,,,,,,,,,,,
MLWNH/,raamwerk (van overnachtingshut in veld),,,,,,,,,,,,,,,,,,,,,,,,
MLWTJ/,minstreel,,,,,,,,,,,,,,,,,,,,,,,,
MLWX/,mesembryanthemum forsskalii,,,,,,,,,,,,,,,,,,,,,,,,
MLX/,zout,,,,,,,,,,,,,,,,,,,,,,,,
MLX=/,"zeeman, zeiler",,,,,,,,,,,,,,,,,,,,,,,,
MLX==/,gerafelde kleren,,,,,,,,,,,,,,,,,,,,,,,,
MLX=[,,,in stukken gescheurd worden,,,,,,,,,,,,,,,,,,,,,,
MLXH/,zout land,,,,,,,,,,,,,,,,,,,,,,,,
MLXMH/,strijd,,,,,,,,,,,,,,,,,,,,,,,,
MLXMT/,"handgevecht, strijd, oorlog",,,,,,,,,,,,,,,,,,,,,,,,
MLX[,,zouten,,,gezouten worden,,,inwrijven met zoutwater,,,,,,,,,,zout eten,,,,,,,
MLYR/,opzichter,,,,,,,,,,,,,,,,,,,,,,,,
MLY[,,,glijden,,,,,,,,,,,,,,,,,,,,,,
MMCL/,"heerschappij, heerser",,,,,,,,,,,,,,,,,,,,,,,,
MMCLH/,koninkrijk,,,,,,,,,,,,,,,,,,,,,,,,
MMCLT/,koninkrijk,,,,,,,,,,,,,,,,,,,,,,,,
MMCQ/,[*] met onkruid overwoekerde grond,,,,,,,,,,,,,,,,,,,,,,,,
MMCX/,[dub] uitbreiding/met uitgestrekte vleugels/glanzend,,,,,,,,,,,,,,,,,,,,,,,,
MMD/,maat,,,,,,,,,,,,,,,,,,,,,,,,
MMGRH/,[*] graansilo,,,,,,,,,,,,,,,,,,,,,,,,
MMKR/,"iets wat verkocht is, iets wat verkocht kan worden",,,,,,,,,,,,,,,,,,,,,,,,
MMKRT/,verkoop,,,,,,,,,,,,,,,,,,,,,,,,
MMLKH/,koninkrijk,,,,,,,,,,,,,,,,,,,,,,,,
MMLKT/,koninkrijk,,,,,,,,,,,,,,,,,,,,,,,,
MMLKWT/,"heerschappij, koningschap",,,,,,,,,,,,,,,,,,,,,,,,
MMR/,bitterheid,,,,,,,,,,,,,,,,,,,,,,,,
MMR>/,Mamre,,,,,,,,,,,,,,,,,,,,,,,,
MMR>=/,Mamre,,,,,,,,,,,,,,,,,,,,,,,,
MMRWRJM/,bitterheid,,,,,,,,,,,,,,,,,,,,,,,,
MMSK/,kan met aangelengde wijn,,,,,,,,,,,,,,,,,,,,,,,,
MMTQJM/,zoetheid,,,,,,,,,,,,,,,,,,,,,,,,
MMWKN/,Memuchan,,,,,,,,,,,,,,,,,,,,,,,,
MMWTJM/,"dood, manier van sterven",,,,,,,,,,,,,,,,,,,,,,,,
MMZR/,van gemengde afkomst,,,,,,,,,,,,,,,,,,,,,,,,
MN,"uit...vandaan, sinds (tijdsaanduiding), nadat (tijdsaanduiding), ..dan (na vergrotende trap), ? combinaties met werkwoorden",,,,,,,,,,,,,,,,,,,,,,,,
MN/,manna,,,,,,,,,,,,,,,,,,,,,,,,
MN<L/,[*] grendel,,,,,,,,,,,,,,,,,,,,,,,,
MN<MJM/,delicatessen,,,,,,,,,,,,,,,,,,,,,,,,
MN<N<JM/,sistrum,,,,,,,,,,,,,,,,,,,,,,,,
MN<WL/,grendel,,,,,,,,,,,,,,,,,,,,,,,,
MN<[,,"tegenhouden, weigeren","beperkt worden, zichzelf laten beperken",,,,,,,,,,,,,,,,,,,,,,
MN=,wat,,,,,,,,,,,,,,,,,,,,,,,,
MN=/,snaar,,,,,,,,,,,,,,,,,,,,,,,,
MN==/,manna,,,,,,,,,,,,,,,,,,,,,,,,
MN>/,[gewichtseenheid] mina,,,,,,,,,,,,,,,,,,,,,,,,
MNCH/,Manasse,,,,,,,,,,,,,,,,,,,,,,,,
MNCJ/,Manassiet,,,,,,,,,,,,,,,,,,,,,,,,
MND</,kennis,,,,,,,,,,,,,,,,,,,,,,,,
MNGJNH/,spotlied,,,,,,,,,,,,,,,,,,,,,,,,
MNH/,"deel, portie, lot",,,,,,,,,,,,,,,,,,,,,,,,
MNH=/,mina (gewichtseenheid edelstenen),,,,,,,,,,,,,,,,,,,,,,,,
MNH==/,tijd,,,,,,,,,,,,,,,,,,,,,,,,
MNHG/,mennen,,,,,,,,,,,,,,,,,,,,,,,,
MNHRH/,rotsen,,,,,,,,,,,,,,,,,,,,,,,,
MNH[,,tellen,geteld worden,laten komen,"bevolen, geregeld",,,,,,,,,,,,,tellen,,aanstellen,,,,,
MNJ/,Meni (god van het lot),,,,,,,,,,,,,,,,,,,,,,,,
MNJ=/,Minni,,,,,,,,,,,,,,,,,,,,,,,,
MNJMJN/,Minjamin,,,,,,,,,,,,,,,,,,,,,,,,
MNJN/,getal,,,,,,,,,,,,,,,,,,,,,,,,
MNJT/,Minnit,,,,,,,,,,,,,,,,,,,,,,,,
MNLM/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
MNQJT/,[*] schaal voor plengoffer,,,,,,,,,,,,,,,,,,,,,,,,
MNT/,"[*] deel, portie, lijst",,,,,,,,,,,,,,,,,,,,,,,,
MNWD/,[*]hoofdschudden,,,,,,,,,,,,,,,,,,,,,,,,
MNWN/,"arrogant, brutaal, opstandig",,,,,,,,,,,,,,,,,,,,,,,,
MNWR/,boom van weefgetouw,,,,,,,,,,,,,,,,,,,,,,,,
MNWRH/,"luchter, lampje",,,,,,,,,,,,,,,,,,,,,,,,
MNWS/,toevluchtsoord,,,,,,,,,,,,,,,,,,,,,,,,
MNWSH/,vlucht,,,,,,,,,,,,,,,,,,,,,,,,
MNWX/,rustplaats,,,,,,,,,,,,,,,,,,,,,,,,
MNWX=/,Manoach,,,,,,,,,,,,,,,,,,,,,,,,
MNWXH/,"rust, rustplaats",,,,,,,,,,,,,,,,,,,,,,,,
MNXH/,"geschenk, offer, spijsoffer",,,,,,,,,,,,,,,,,,,,,,,,
MNXM/,Menachem,,,,,,,,,,,,,,,,,,,,,,,,
MNXT/,Manachat,,,,,,,,,,,,,,,,,,,,,,,,
MNXT=/,Manachat,,,,,,,,,,,,,,,,,,,,,,,,
MNXTJ/,uit Manachat,,,,,,,,,,,,,,,,,,,,,,,,
MNZRJM/,hovelingen,,,,,,,,,,,,,,,,,,,,,,,,
MP/,Memfis,,,,,,,,,,,,,,,,,,,,,,,,
MP<L/,daad,,,,,,,,,,,,,,,,,,,,,,,,
MPF<H/,billen,,,,,,,,,,,,,,,,,,,,,,,,
MPG</,doelwit,,,,,,,,,,,,,,,,,,,,,,,,
MPJBCT/,Mefiboset,,,,,,,,,,,,,,,,,,,,,,,,
MPJM/,Muppim,,,,,,,,,,,,,,,,,,,,,,,,
MPJY/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
MPL/,"graanafval, vetrol",,,,,,,,,,,,,,,,,,,,,,,,
MPL>WT/,[*] wonderlijke werken,,,,,,,,,,,,,,,,,,,,,,,,
MPLF/,[*]zwevend,,,,,,,,,,,,,,,,,,,,,,,,
MPLGH/,"afdeling, groep binnen familie",,,,,,,,,,,,,,,,,,,,,,,,
MPLH/,"ruïne, verval",,,,,,,,,,,,,,,,,,,,,,,,
MPLT/,"ondergang, karkas, boomstomp",,,,,,,,,,,,,,,,,,,,,,,,
MPLV/,schuilplaats,,,,,,,,,,,,,,,,,,,,,,,,
MPLYT/,aanstootgevend beeld,,,,,,,,,,,,,,,,,,,,,,,,
MPQD/,telling,,,,,,,,,,,,,,,,,,,,,,,,
MPRF/,zeil,,,,,,,,,,,,,,,,,,,,,,,,
MPRQT/,[*] nek,,,,,,,,,,,,,,,,,,,,,,,,
MPRY/,[*] aanlegplaats,,,,,,,,,,,,,,,,,,,,,,,,
MPTN/,drempel,,,,,,,,,,,,,,,,,,,,,,,,
MPTX/,sleutel,,,,,,,,,,,,,,,,,,,,,,,,
MPTX=/,[*] opening,,,,,,,,,,,,,,,,,,,,,,,,
MPX/,blaasbalg,,,,,,,,,,,,,,,,,,,,,,,,
MPX=/,uitademen,,,,,,,,,,,,,,,,,,,,,,,,
MPY/,[*] verplettering,,,,,,,,,,,,,,,,,,,,,,,,
MPY=/,hamer,,,,,,,,,,,,,,,,,,,,,,,,
MQ/,stank,,,,,,,,,,,,,,,,,,,,,,,,
MQBT/,hamer,,,,,,,,,,,,,,,,,,,,,,,,
MQBT=/,holte,,,,,,,,,,,,,,,,,,,,,,,,
MQCH/,drijfwerk,,,,,,,,,,,,,,,,,,,,,,,,
MQCH=/,veld met komkommers,,,,,,,,,,,,,,,,,,,,,,,,
MQCH==/,haarlokken,,,,,,,,,,,,,,,,,,,,,,,,
MQDC/,heiligdom,,,,,,,,,,,,,,,,,,,,,,,,
MQDH/,Makkeda,,,,,,,,,,,,,,,,,,,,,,,,
MQHL/,[*] samenkomst,,,,,,,,,,,,,,,,,,,,,,,,
MQHLT/,Makhelot,,,,,,,,,,,,,,,,,,,,,,,,
MQL/,"stok, tak",,,,,,,,,,,,,,,,,,,,,,,,
MQL<T/,[*] houtsnijwerk,,,,,,,,,,,,,,,,,,,,,,,,
MQLV/,"toevluchtsoord, asiel",,,,,,,,,,,,,,,,,,,,,,,,
MQLWT/,Miklot,,,,,,,,,,,,,,,,,,,,,,,,
MQNH/,"bezit, vee",,,,,,,,,,,,,,,,,,,,,,,,
MQNH=/,aankoop,,,,,,,,,,,,,,,,,,,,,,,,
MQNJHW/,Miknejahu,,,,,,,,,,,,,,,,,,,,,,,,
MQQ[,,,"rotten; smelten, oplossen",,,,doen rotten,,,,,,,,,,,,,,,,,,
MQR>/,"oproep, samenkomst; lezing",,,,,,,,,,,,,,,,,,,,,,,,
MQRH/,"lot, voorwaarde; kans",,,,,,,,,,,,,,,,,,,,,,,,
MQRH=/,balken,,,,,,,,,,,,,,,,,,,,,,,,
MQRH==/,koel,,,,,,,,,,,,,,,,,,,,,,,,
MQSM/,[*] orakel,,,,,,,,,,,,,,,,,,,,,,,,
MQVR/,[*] wierook altaar,,,,,,,,,,,,,,,,,,,,,,,,
MQVRT/,wierookvat,,,,,,,,,,,,,,,,,,,,,,,,
MQVRWT/,wierook altaren,,,,,,,,,,,,,,,,,,,,,,,,
MQWH/,verzameling,,,,,,,,,,,,,,,,,,,,,,,,
MQWH=/,resevoir,,,,,,,,,,,,,,,,,,,,,,,,
MQWH==/,hope,,,,,,,,,,,,,,,,,,,,,,,,
MQWM/,plaats,,,,,,,,,,,,,,,,,,,,,,,,
MQWR/,bron,,,,,,,,,,,,,,,,,,,,,,,,
MQX/,[*] acceptatie,,,,,,,,,,,,,,,,,,,,,,,,
MQXWT/,goederen,,,,,,,,,,,,,,,,,,,,,,,,
MQY/,Makas,,,,,,,,,,,,,,,,,,,,,,,,
MQY<H/,mes (voor houtsnijwerk),,,,,,,,,,,,,,,,,,,,,,,,
MQYW</,hoek,,,,,,,,,,,,,,,,,,,,,,,,
MR/,bitter,,,,,,,,,,,,,,,,,,,,,,,,
MR</,[*] boezemvriend,,,,,,,,,,,,,,,,,,,,,,,,
MR<=/,[*] slechtheid,,,,,,,,,,,,,,,,,,,,,,,,
MR<H/,weiland,,,,,,,,,,,,,,,,,,,,,,,,
MR<JT/,"(het) weiden, weide",,,,,,,,,,,,,,,,,,,,,,,,
MR<LH/,Marala,,,,,,,,,,,,,,,,,,,,,,,,
MR=/,stof,,,,,,,,,,,,,,,,,,,,,,,,
MR==/,mirre,,,,,,,,,,,,,,,,,,,,,,,,
MR>/,heer,,,,,,,,,,,,,,,,,,,,,,,,
MR>=[,,recalcitrant,,,,,,,,,,,,,,,,,,,,,,,
MR>CWT/,aan het hoofd van; ondersteuning van het hoofd,,,,,,,,,,,,,,,,,,,,,,,,
MR>H/,"gezicht, verschijning; voorkomen",,,,,,,,,,,,,,,,,,,,,,,,
MR>H=/,"gezicht, visioen",,,,,,,,,,,,,,,,,,,,,,,,
MR>H==/,krop (onderdeel spijsverteringsstelsel vogels en insecten),,,,,,,,,,,,,,,,,,,,,,,,
MR>[,,,,,,,opspringen,,,,,,,,,,,,,,,,,,
MRB/,Merab,,,,,,,,,,,,,,,,,,,,,,,,
MRBDJM/,dekens,,,,,,,,,,,,,,,,,,,,,,,,
MRBH/,veelvoud,,,,,,,,,,,,,,,,,,,,,,,,
MRBH=/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
MRBJT/,"meerderheid, grootste deel; rente",,,,,,,,,,,,,,,,,,,,,,,,
MRBQ/,vetgemest,,,,,,,,,,,,,,,,,,,,,,,,
MRBY/,rustplaats,,,,,,,,,,,,,,,,,,,,,,,,
MRBY=/,rustplaats,,,,,,,,,,,,,,,,,,,,,,,,
MRC<T/,goddeloosheid,,,,,,,,,,,,,,,,,,,,,,,,
MRCH/,Maresa,,,,,,,,,,,,,,,,,,,,,,,,
MRCH=/,Maresa,,,,,,,,,,,,,,,,,,,,,,,,
MRD/,opstand,,,,,,,,,,,,,,,,,,,,,,,,
MRD=/,Mered,,,,,,,,,,,,,,,,,,,,,,,,
MRDK/,Marduk,,,,,,,,,,,,,,,,,,,,,,,,
MRDKJ/,Mordechai,,,,,,,,,,,,,,,,,,,,,,,,
MRDK_BL>DN/,Merodach-Baladan,,,,,,,,,,,,,,,,,,,,,,,,
MRDP/,vervolging,,,,,,,,,,,,,,,,,,,,,,,,
MRDWT/,opstand,,,,,,,,,,,,,,,,,,,,,,,,
MRD[,,in opstand komen; (+prep ב) in opstand komen tegen,,,,,,,,,,,,,,,,,,,,,,,
MRG<H/,rustplaats,,,,,,,,,,,,,,,,,,,,,,,,
MRGLT/,[*] voeteneinde,,,,,,,,,,,,,,,,,,,,,,,,
MRGMH/,[dub]stapel,,,,,,,,,,,,,,,,,,,,,,,,
MRGW</,rustplaats,,,,,,,,,,,,,,,,,,,,,,,,
MRH/,"bitterheid, zorg",,,,,,,,,,,,,,,,,,,,,,,,
MRH=/,Mara,,,,,,,,,,,,,,,,,,,,,,,,
MRH[,,"weerspannig zijn, weerstreven",,,,,"weerspannig zijn, weerstreven",,,,,,,,,,,,,,,,,,
MRJ/,van controversiële aard,,,,,,,,,,,,,,,,,,,,,,,,
MRJ>/,mestvee,,,,,,,,,,,,,,,,,,,,,,,,
MRJBH/,ruzie,,,,,,,,,,,,,,,,,,,,,,,,
MRJBH=/,Meriba,,,,,,,,,,,,,,,,,,,,,,,,
MRJB_B<L/,Meribbaäl,,,,,,,,,,,,,,,,,,,,,,,,
MRJH/,Moria,,,,,,,,,,,,,,,,,,,,,,,,
MRJH=/,Meraja,,,,,,,,,,,,,,,,,,,,,,,,
MRJM/,Mirjam,,,,,,,,,,,,,,,,,,,,,,,,
MRJRJ/,bitter,,,,,,,,,,,,,,,,,,,,,,,,
MRJRWT/,"bitterheid, verdriet",,,,,,,,,,,,,,,,,,,,,,,,
MRJWT/,Merajot,,,,,,,,,,,,,,,,,,,,,,,,
MRK/,wanhoop,,,,,,,,,,,,,,,,,,,,,,,,
MRKB/,"zadel, depot voor strijdwagens",,,,,,,,,,,,,,,,,,,,,,,,
MRKBH/,wagen,,,,,,,,,,,,,,,,,,,,,,,,
MRKBT/,wagen,,,,,,,,,,,,,,,,,,,,,,,,
MRKLT/,[*] dealer,,,,,,,,,,,,,,,,,,,,,,,,
MRMH/,"list, bedrog, ontgoocheling",,,,,,,,,,,,,,,,,,,,,,,,
MRMH=/,Mirma,,,,,,,,,,,,,,,,,,,,,,,,
MRMS/,vertrapt land,,,,,,,,,,,,,,,,,,,,,,,,
MRMWT/,Meremot,,,,,,,,,,,,,,,,,,,,,,,,
MRNTJ/,uit Meronot,,,,,,,,,,,,,,,,,,,,,,,,
MRP>/,"genezing, geneesmiddel",,,,,,,,,,,,,,,,,,,,,,,,
MRP>=/,"kalmte, vriendelijkheid",,,,,,,,,,,,,,,,,,,,,,,,
MRPF/,troebele waterplas,,,,,,,,,,,,,,,,,,,,,,,,
MRQ/,bouillin,,,,,,,,,,,,,,,,,,,,,,,,
MRQX/,[*] geurende kruiden,,,,,,,,,,,,,,,,,,,,,,,,
MRQXH/,zalfpot,,,,,,,,,,,,,,,,,,,,,,,,
MRQXT/,zalfmengsel,,,,,,,,,,,,,,,,,,,,,,,,
MRQ[,,poetsen,,,uitvegen,,,,,,,,,,,,,,,,,,,,
MRR/,bitter,,,,,,,,,,,,,,,,,,,,,,,,
MRRH/,[*] galblaas,,,,,,,,,,,,,,,,,,,,,,,,
MRRH=/,galblaas; gif (vloeistof uit de galblaas),,,,,,,,,,,,,,,,,,,,,,,,
MRRJ/,Merariet,,,,,,,,,,,,,,,,,,,,,,,,
MRRJ=/,Merari,,,,,,,,,,,,,,,,,,,,,,,,
MRR[,,bitter zijn,,verbitteren,,woedend worden,verbitteren,,,,,,,,,,,,,,,,,,
MRS/,Meres,,,,,,,,,,,,,,,,,,,,,,,,
MRSN>/,Marsena,,,,,,,,,,,,,,,,,,,,,,,,
MRTJM/,Merataïm,,,,,,,,,,,,,,,,,,,,,,,,
MRV[,,"epileren, slijpen",kaal worden,,"schoonvegen, glad zijn",,,,,"schoonvegen, glad zijn",,,,,,,,,uitgetrokken worden,,,,,,
MRWD/,dakloosheid,,,,,,,,,,,,,,,,,,,,,,,,
MRWM/,hoogte,,,,,,,,,,,,,,,,,,,,,,,,
MRWM=/,Merom,,,,,,,,,,,,,,,,,,,,,,,,
MRWQJM/,[*] schoonheidsbehandeling,,,,,,,,,,,,,,,,,,,,,,,,
MRWT/,Marot,,,,,,,,,,,,,,,,,,,,,,,,
MRWX/,vermalen,,,,,,,,,,,,,,,,,,,,,,,,
MRWY/,wedstrijd,,,,,,,,,,,,,,,,,,,,,,,,
MRWYH/,manier van hardlopen,,,,,,,,,,,,,,,,,,,,,,,,
MRWYH=/,afpersing,,,,,,,,,,,,,,,,,,,,,,,,
MRWZ/,Meroz,,,,,,,,,,,,,,,,,,,,,,,,
MRXB/,"breedte, uitgestrektheid",,,,,,,,,,,,,,,,,,,,,,,,
MRXCT/,koekenpan,,,,,,,,,,,,,,,,,,,,,,,,
MRXQ/,afstand,,,,,,,,,,,,,,,,,,,,,,,,
MRX[,,opbrengen,,,,,,,,,,,,,,,,,,,,,,,
MRY</,"priem, scherpe naald",,,,,,,,,,,,,,,,,,,,,,,,
MRYPT/,plaveisel,,,,,,,,,,,,,,,,,,,,,,,,
MRY[,,,"slecht zijn, pijnlijk zijn",,,,uitdagen,,,,,,,,,,,,,,,,,,
MRZX/,[*] cultisch feest,,,,,,,,,,,,,,,,,,,,,,,,
MS/,"dwangarbeid, dienstplicht",,,,,,,,,,,,,,,,,,,,,,,,
MS</,"vertrek, dagmars, [+acc] kamp opbreken",,,,,,,,,,,,,,,,,,,,,,,,
MS<=/,stenen,,,,,,,,,,,,,,,,,,,,,,,,
MS<D/,borstwering,,,,,,,,,,,,,,,,,,,,,,,,
MS=/,ontmoedigd,,,,,,,,,,,,,,,,,,,,,,,,
MSB/,"ronde tafel, banket, [pl] omgeving",,,,,,,,,,,,,,,,,,,,,,,,
MSBH/,rondom,,,,,,,,,,,,,,,,,,,,,,,,
MSD/,fundament,,,,,,,,,,,,,,,,,,,,,,,,
MSDRWN/,toilet,,,,,,,,,,,,,,,,,,,,,,,,
MSGR/,kerker,,,,,,,,,,,,,,,,,,,,,,,,
MSGR=/,"metaalbewerker, smid",,,,,,,,,,,,,,,,,,,,,,,,
MSGRT/,"gevangens, richel (rond een tafel)",,,,,,,,,,,,,,,,,,,,,,,,
MSH/,"[*] test, poging",,,,,,,,,,,,,,,,,,,,,,,,
MSH=/,[*] (volgens een) vastgestelde maat,,,,,,,,,,,,,,,,,,,,,,,,
MSH==/,[*] wanhoop,,,,,,,,,,,,,,,,,,,,,,,,
MSH===/,Massa,,,,,,,,,,,,,,,,,,,,,,,,
MSH[,,,,,,,"doen smelten, doorweekt (van tranen",,,,,,,,,,,,,,,,,,
MSK/,"gordijn, bedekking",,,,,,,,,,,,,,,,,,,,,,,,
MSK=/,gekruide drank,,,,,,,,,,,,,,,,,,,,,,,,
MSKH/,"gegoten afbeelding, plengoffer",,,,,,,,,,,,,,,,,,,,,,,,
MSKH=/,bedekking,,,,,,,,,,,,,,,,,,,,,,,,
MSKH==/,een overeenkomst sluiten,,,,,,,,,,,,,,,,,,,,,,,,
MSKH===/,[*] bedekking,,,,,,,,,,,,,,,,,,,,,,,,
MSKN/,arm,,,,,,,,,,,,,,,,,,,,,,,,
MSKNT/,armoede,,,,,,,,,,,,,,,,,,,,,,,,
MSKNWT/,"depot, opslag",,,,,,,,,,,,,,,,,,,,,,,,
MSKT/,inslagdraden,,,,,,,,,,,,,,,,,,,,,,,,
MSK[,,mengen,,,,,,,,,,,,,,,,,,,,,,,
MSLH/,(verharde) weg,,,,,,,,,,,,,,,,,,,,,,,,
MSLWL/,"straat, weg",,,,,,,,,,,,,,,,,,,,,,,,
MSMR/,"[*] nagel, pen",,,,,,,,,,,,,,,,,,,,,,,,
MSPD/,"begrafenis ceremonie, rouwrituelen",,,,,,,,,,,,,,,,,,,,,,,,
MSPR/,getal,,,,,,,,,,,,,,,,,,,,,,,,
MSPR=/,Mispar,,,,,,,,,,,,,,,,,,,,,,,,
MSPRT/,Misperet,,,,,,,,,,,,,,,,,,,,,,,,
MSPW>/,voer,,,,,,,,,,,,,,,,,,,,,,,,
MSPXT/,huiduitslag,,,,,,,,,,,,,,,,,,,,,,,,
MSPXWT/,hoofdbedekking,,,,,,,,,,,,,,,,,,,,,,,,
MSRT/,binnen brengen zonder te tellen,,,,,,,,,,,,,,,,,,,,,,,,
MSRWT/,Moserot,,,,,,,,,,,,,,,,,,,,,,,,
MSR[,,gelegenheid voor afvalligheid worden,"gekozen, uitgekozen",,,,,,,,,,,,,,,,,,,,,,
MSS[,,wanhopen,"smelten, zwak worden",,,,doen smelten,,,,,,,,,,,,,,,,,,
MSTR/,geheime plaats,,,,,,,,,,,,,,,,,,,,,,,,
MSTR=/,verbergen (van gezicht),,,,,,,,,,,,,,,,,,,,,,,,
MSTWR/,schuilplaats,,,,,,,,,,,,,,,,,,,,,,,,
MSWH/,"bedekking, sluier, omhulsel",,,,,,,,,,,,,,,,,,,,,,,,
MSWKH/,doornheg,,,,,,,,,,,,,,,,,,,,,,,,
MSX,afwisselend,,,,,,,,,,,,,,,,,,,,,,,,
MSXR/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
MT/,"mannen, mensen",,,,,,,,,,,,,,,,,,,,,,,,
MTBN/,stroberg,,,,,,,,,,,,,,,,,,,,,,,,
MTG/,toom,,,,,,,,,,,,,,,,,,,,,,,,
MTJ,wanneer,,,,,,,,,,,,,,,,,,,,,,,,
MTKNT/,"maat, relatie",,,,,,,,,,,,,,,,,,,,,,,,
MTL<WT/,kaken,,,,,,,,,,,,,,,,,,,,,,,,
MTM/,gezond deel,,,,,,,,,,,,,,,,,,,,,,,,
MTN/,cadeau,,,,,,,,,,,,,,,,,,,,,,,,
MTN=/,Mattan,,,,,,,,,,,,,,,,,,,,,,,,
MTNH/,cadeau,,,,,,,,,,,,,,,,,,,,,,,,
MTNH=/,Mattana,,,,,,,,,,,,,,,,,,,,,,,,
MTNJ/,uit Meten,,,,,,,,,,,,,,,,,,,,,,,,
MTNJ=/,Mattenai,,,,,,,,,,,,,,,,,,,,,,,,
MTNJH/,Mattanja,,,,,,,,,,,,,,,,,,,,,,,,
MTNJHW/,Mattanja,,,,,,,,,,,,,,,,,,,,,,,,
MTNJM/,lendenen,,,,,,,,,,,,,,,,,,,,,,,,
MTQ/,[*] zoetheid,,,,,,,,,,,,,,,,,,,,,,,,
MTQ=/,[*] zoetheid,,,,,,,,,,,,,,,,,,,,,,,,
MTQH/,Mitka,,,,,,,,,,,,,,,,,,,,,,,,
MTQ[,,"zoet zijn, zoet worden",,,,,"zoet smaken,",,,,,,,,,,,,,,,,,,
MTRDT/,Mitredat,,,,,,,,,,,,,,,,,,,,,,,,
MTT/,[*] gave,,,,,,,,,,,,,,,,,,,,,,,,
MTTH/,Mattatta,,,,,,,,,,,,,,,,,,,,,,,,
MTTJH/,Mattitja,,,,,,,,,,,,,,,,,,,,,,,,
