lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
MCVR/,,,,,,,,,,,,,,,,,,,,,,,,,
MCVWX/,,,,,,,,,,,,,,,,,,,,,,,,,
MCVX/,,,,,,,,,,,,,,,,,,,,,,,,,
MCW>H/,,,,,,,,,,,,,,,,,,,,,,,,,
MCW>WT/,,,,,,,,,,,,,,,,,,,,,,,,,
MCWBB/,,,,,,,,,,,,,,,,,,,,,,,,,
MCWBH/,,,,,,,,,,,,,,,,,,,,,,,,,
MCWGH/,,,,,,,,,,,,,,,,,,,,,,,,,
MCWV/,,,,,,,,,,,,,,,,,,,,,,,,,
MCX/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXH/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXH==/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXH===/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXJT/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXR/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXT/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXT=/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXT==/,,,,,,,,,,,,,,,,,,,,,,,,,
MCX[,,,,,,,,,,,,,,,,,,,,,,,,,
MD/,,,,,,,,,,,,,,,,,,,,,,,,,
MD</,እውቀት,,,,,,,,,,,,,,,,,,,,,,,,
MD<=/,,,,,,,,,,,,,,,,,,,,,,,,,
MD<T/,,,,,,,,,,,,,,,,,,,,,,,,,
MDBR/,"ምድረበዳ, ምድረበዳ, በረሃ",,,,,,,,,,,,,,,,,,,,,,,,
MDBR=/,,,,,,,,,,,,,,,,,,,,,,,,,
MDBX/,,,,,,,,,,,,,,,,,,,,,,,,,
MDCH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDD[,,,,,,,,,,,,,,,,,,,,,,,,,
MDH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MDHBH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MDJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
MDJN/,,,,,,,,,,,,,,,,,,,,,,,,,
MDJN=/,,,,,,,,,,,,,,,,,,,,,,,,,
MDJN==/,,,,,,,,,,,,,,,,,,,,,,,,,
MDJNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDJNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MDKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDMN/,,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH==/,,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH===/,,,,,,,,,,,,,,,,,,,,,,,,,
MDN/,,,,,,,,,,,,,,,,,,,,,,,,,
MDNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MDQRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDRC/,,,,,,,,,,,,,,,,,,,,,,,,,
MDRGH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDRK/,,,,,,,,,,,,,,,,,,,,,,,,,
MDW/,,,,,,,,,,,,,,,,,,,,,,,,,
MDW<,,,,,,,,,,,,,,,,,,,,,,,,,
MDWH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDWN/,,,,,,,,,,,,,,,,,,,,,,,,,
MDWN=/,,,,,,,,,,,,,,,,,,,,,,,,,
MDWR/,,,,,,,,,,,,,,,,,,,,,,,,,
MDWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDWXJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MDXH/,,,,,,,,,,,,,,,,,,,,,,,,,
MDXPH/,,,,,,,,,,,,,,,,,,,,,,,,,
MF>/,,,,,,,,,,,,,,,,,,,,,,,,,
MF>=/,,,,,,,,,,,,,,,,,,,,,,,,,
MF>==/,,,,,,,,,,,,,,,,,,,,,,,,,
MF>===/,,,,,,,,,,,,,,,,,,,,,,,,,
MF>H/,,,,,,,,,,,,,,,,,,,,,,,,,
MF>T/,,,,,,,,,,,,,,,,,,,,,,,,,
MFGB/,,,,,,,,,,,,,,,,,,,,,,,,,
MFKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MFKJL/,,,,,,,,,,,,,,,,,,,,,,,,,
MFKJT/,,,,,,,,,,,,,,,,,,,,,,,,,
MFKRT/,,,,,,,,,,,,,,,,,,,,,,,,,
MFMRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MFPX/,,,,,,,,,,,,,,,,,,,,,,,,,
MFRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MFRPWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MFRPWT_MJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MFRQH/,,,,,,,,,,,,,,,,,,,,,,,,,
MFRT/,,,,,,,,,,,,,,,,,,,,,,,,,
MFVMH/,,,,,,,,,,,,,,,,,,,,,,,,,
MFWF/,,,,,,,,,,,,,,,,,,,,,,,,,
MFWKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MFWR/,,,,,,,,,,,,,,,,,,,,,,,,,
MFWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MFXQ/,,,,,,,,,,,,,,,,,,,,,,,,,
MG/,,,,,,,,,,,,,,,,,,,,,,,,,
MG<RT/,,,,,,,,,,,,,,,,,,,,,,,,,
MGB<H/,,,,,,,,,,,,,,,,,,,,,,,,,
MGBJC/,,,,,,,,,,,,,,,,,,,,,,,,,
MGBLT/,,,,,,,,,,,,,,,,,,,,,,,,,
MGD/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDJ>L/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDL/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDL=/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_<DR/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_>L/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_GD/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_SWNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDNWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDW/,,,,,,,,,,,,,,,,,,,,,,,,,
MGDWL/,,,,,,,,,,,,,,,,,,,,,,,,,
MGL/,,,,,,,,,,,,,,,,,,,,,,,,,
MGLH/,,,,,,,,,,,,,,,,,,,,,,,,,
MGMT/,,,,,,,,,,,,,,,,,,,,,,,,,
MGN/,,,,,,,,,,,,,,,,,,,,,,,,,
MGN=/,,,,,,,,,,,,,,,,,,,,,,,,,
MGNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MGN[,,,,,,,,,,,,,,,,,,,,,,,,,
MGPH/,,,,,,,,,,,,,,,,,,,,,,,,,
MGPJ<C/,,,,,,,,,,,,,,,,,,,,,,,,,
MGR<WT/,,,,,,,,,,,,,,,,,,,,,,,,,
MGRC/,,,,,,,,,,,,,,,,,,,,,,,,,
MGRCWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MGRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MGRPH/,,,,,,,,,,,,,,,,,,,,,,,,,
MGRWN/,,,,,,,,,,,,,,,,,,,,,,,,,
MGR[,,,,,,,,,,,,,,,,,,,,,,,,,
MGWG/,,,,,,,,,,,,,,,,,,,,,,,,,
MGWR/,,,,,,,,,,,,,,,,,,,,,,,,,
MGWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MGWRH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MGWRJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MGWRM/,,,,,,,,,,,,,,,,,,,,,,,,,
MGZRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MH,"ማ, ምን",,,,,,,,,,,,,,,,,,,,,,,,
MHH[,,,,,,,,,,,,,,,,,,,,,,,,,
MHJR/,,,,,,,,,,,,,,,,,,,,,,,,,
MHJVB>L/,,,,,,,,,,,,,,,,,,,,,,,,,
MHLK/,,,,,,,,,,,,,,,,,,,,,,,,,
MHLL/,,,,,,,,,,,,,,,,,,,,,,,,,
MHLL>L/,,,,,,,,,,,,,,,,,,,,,,,,,
MHLMWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MHL[,,,,,,,,,,,,,,,,,,,,,,,,,
MHMRWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MHPKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MHPKT/,,,,,,,,,,,,,,,,,,,,,,,,,
MHR/,,,,,,,,,,,,,,,,,,,,,,,,,
MHR=[,,,,,,,,,,,,,,,,,,,,,,,,,
MHRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MHRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MHR[,,,,,,,,,,,,,,,,,,,,,,,,,
MHR_CLL_XC_BZ/,,,,,,,,,,,,,,,,,,,,,,,,,
MHTLWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MHWMH/,,,,,,,,,,,,,,,,,,,,,,,,,
MHWMN/,,,,,,,,,,,,,,,,,,,,,,,,,
MJ,"ማ, ማን",,,,,,,,,,,,,,,,,,,,,,,,
MJC</,,,,,,,,,,,,,,,,,,,,,,,,,
MJC<=/,,,,,,,,,,,,,,,,,,,,,,,,,
MJC>/,,,,,,,,,,,,,,,,,,,,,,,,,
MJC>L/,,,,,,,,,,,,,,,,,,,,,,,,,
MJCK/,,,,,,,,,,,,,,,,,,,,,,,,,
MJCRJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MJCWR/,,,,,,,,,,,,,,,,,,,,,,,,,
MJDB>/,,,,,,,,,,,,,,,,,,,,,,,,,
MJDD/,,,,,,,,,,,,,,,,,,,,,,,,,
MJK>/,,,,,,,,,,,,,,,,,,,,,,,,,
MJK>L/,,,,,,,,,,,,,,,,,,,,,,,,,
MJKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MJKJH/,,,,,,,,,,,,,,,,,,,,,,,,,
MJKJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
MJKJHW=/,,,,,,,,,,,,,,,,,,,,,,,,,
MJKL/,,,,,,,,,,,,,,,,,,,,,,,,,
MJKL=/,,,,,,,,,,,,,,,,,,,,,,,,,
MJM/,"ውሃ, ውሃ, ውሆች",,,,,,,,,,,,,,,,,,,,,,,,
MJMN/,,,,,,,,,,,,,,,,,,,,,,,,,
MJN/,,,,,,,,,,,,,,,,,,,,,,,,,
MJNQT/,,,,,,,,,,,,,,,,,,,,,,,,,
MJP<T/,,,,,,,,,,,,,,,,,,,,,,,,,
MJTR/,,,,,,,,,,,,,,,,,,,,,,,,,
MJVB/,,,,,,,,,,,,,,,,,,,,,,,,,
MJY/,,,,,,,,,,,,,,,,,,,,,,,,,
MJYJ>JM/,,,,,,,,,,,,,,,,,,,,,,,,,
MJ_ZHB/,,,,,,,,,,,,,,,,,,,,,,,,,
MK>WB/,,,,,,,,,,,,,,,,,,,,,,,,,
MKBNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKBNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MKBR/,,,,,,,,,,,,,,,,,,,,,,,,,
MKBR=/,,,,,,,,,,,,,,,,,,,,,,,,,
MKCLH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKCWL/,,,,,,,,,,,,,,,,,,,,,,,,,
MKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MKJR/,,,,,,,,,,,,,,,,,,,,,,,,,
MKJRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MKK[,,,,,,,,,,,,,,,,,,,,,,,,,
MKL>/,,,,,,,,,,,,,,,,,,,,,,,,,
MKLL/,,,,,,,,,,,,,,,,,,,,,,,,,
MKLLJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MKLT/,,,,,,,,,,,,,,,,,,,,,,,,,
MKLWL/,,,,,,,,,,,,,,,,,,,,,,,,,
MKLWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MKMF/,,,,,,,,,,,,,,,,,,,,,,,,,
MKMNJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MKMR/,,,,,,,,,,,,,,,,,,,,,,,,,
MKMRT/,,,,,,,,,,,,,,,,,,,,,,,,,
MKMS/,,,,,,,,,,,,,,,,,,,,,,,,,
MKMTT/,,,,,,,,,,,,,,,,,,,,,,,,,
MKNDBJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MKNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKNS/,,,,,,,,,,,,,,,,,,,,,,,,,
MKPLH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKR/,,,,,,,,,,,,,,,,,,,,,,,,,
MKR=/,,,,,,,,,,,,,,,,,,,,,,,,,
MKRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKRH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MKRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MKRTJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MKR[,,,,,,,,,,,,,,,,,,,,,,,,,
MKS/,ቀረጥ,,,,,,,,,,,,,,,,,,,,,,,,
MKSH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKSH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MKSH==/,,,,,,,,,,,,,,,,,,,,,,,,,
MKTB/,,,,,,,,,,,,,,,,,,,,,,,,,
MKTC/,,,,,,,,,,,,,,,,,,,,,,,,,
MKTH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKTM/,,,,,,,,,,,,,,,,,,,,,,,,,
MKWH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKWN/,,,,,,,,,,,,,,,,,,,,,,,,,
MKWNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MKWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>=/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>H/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>H=/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>JM/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>K/,"መልእክተኝ, መልአክ",,,,,,,,,,,,,,,,,,,,,,,,
ML>KH/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>KJ/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>KT/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>KWT/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>T/,,,,,,,,,,,,,,,,,,,,,,,,,
ML>[,,"ሞላ, መሙላት, መሞላት","ተሞላ,  መሞላት","ሞላ, መሙላት, መሟላት","ተሞላ, መሞላት",ተሞላሉ,,,,,,,,,,,,,,,,,,,
MLBN/,,,,,,,,,,,,,,,,,,,,,,,,,
MLBWC/,,,,,,,,,,,,,,,,,,,,,,,,,
MLH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLJKW/,,,,,,,,,,,,,,,,,,,,,,,,,
MLJLH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLJYH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLK/,ንጉስ,,,,,,,,,,,,,,,,,,,,,,,,
MLK=/,,,,,,,,,,,,,,,,,,,,,,,,,
MLK==/,,,,,,,,,,,,,,,,,,,,,,,,,
MLK=[,,,,,,,,,,,,,,,,,,,,,,,,,
MLKDT/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ>L/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ>LJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKJH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKJRM/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_CW</,,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_YDQ/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKM/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKM=/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKT/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKT=/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKW/,,,,,,,,,,,,,,,,,,,,,,,,,
MLKWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MLK[,,መንገስ,,,,,ማንገስ,ንጉስ መሆን,,,,,,,,,,,,,,,,,
MLL==[,,,,,,,,,,,,,,,,,,,,,,,,,
MLL=[,,,,,,,,,,,,,,,,,,,,,,,,,
MLLJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MLL[,,,,,,,,,,,,,,,,,,,,,,,,,
MLMD/,,,,,,,,,,,,,,,,,,,,,,,,,
MLQWC/,,,,,,,,,,,,,,,,,,,,,,,,,
MLQWX/,,,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM=/,,,,,,,,,,,,,,,,,,,,,,,,,
MLQ[,,,,,,,,,,,,,,,,,,,,,,,,,
MLTXH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLV/,,,,,,,,,,,,,,,,,,,,,,,,,
MLV=[,,,,,,,,,,,,,,,,,,,,,,,,,
MLVJH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLV[,,,,,,,,,,,,,,,,,,,,,,,,,
MLW>/,,,,,,,,,,,,,,,,,,,,,,,,,
MLWK/,,,,,,,,,,,,,,,,,,,,,,,,,
MLWKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLWN/,,,,,,,,,,,,,,,,,,,,,,,,,
MLWNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLWTJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MLWX/,,,,,,,,,,,,,,,,,,,,,,,,,
MLX/,,,,,,,,,,,,,,,,,,,,,,,,,
MLX=/,,,,,,,,,,,,,,,,,,,,,,,,,
MLX==/,,,,,,,,,,,,,,,,,,,,,,,,,
MLX=[,,,,,,,,,,,,,,,,,,,,,,,,,
MLXH/,,,,,,,,,,,,,,,,,,,,,,,,,
MLXMH/,"ጦርነት, ጦርነት, ውጊያ",,,,,,,,,,,,,,,,,,,,,,,,
MLXMT/,,,,,,,,,,,,,,,,,,,,,,,,,
MLX[,,,,,,,,,,,,,,,,,,,,,,,,,
MLYR/,,,,,,,,,,,,,,,,,,,,,,,,,
MLY[,,,,,,,,,,,,,,,,,,,,,,,,,
MMCL/,,,,,,,,,,,,,,,,,,,,,,,,,
MMCLH/,,,,,,,,,,,,,,,,,,,,,,,,,
MMCLT/,,,,,,,,,,,,,,,,,,,,,,,,,
MMCQ/,,,,,,,,,,,,,,,,,,,,,,,,,
MMCX/,,,,,,,,,,,,,,,,,,,,,,,,,
MMD/,,,,,,,,,,,,,,,,,,,,,,,,,
MMGRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MMKR/,,,,,,,,,,,,,,,,,,,,,,,,,
MMKRT/,,,,,,,,,,,,,,,,,,,,,,,,,
MMLKH/,,,,,,,,,,,,,,,,,,,,,,,,,
MMLKT/,,,,,,,,,,,,,,,,,,,,,,,,,
MMLKWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MMR/,,,,,,,,,,,,,,,,,,,,,,,,,
MMR>/,,,,,,,,,,,,,,,,,,,,,,,,,
MMR>=/,,,,,,,,,,,,,,,,,,,,,,,,,
MMRWRJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MMSK/,,,,,,,,,,,,,,,,,,,,,,,,,
MMTQJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MMWKN/,,,,,,,,,,,,,,,,,,,,,,,,,
MMWTJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MMZR/,,,,,,,,,,,,,,,,,,,,,,,,,
MN,"ከ, ከ, ከ… ውስጥ",,,,,,,,,,,,,,,,,,,,,,,,
MN/,,,,,,,,,,,,,,,,,,,,,,,,,
MN<L/,,,,,,,,,,,,,,,,,,,,,,,,,
MN<MJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MN<N<JM/,,,,,,,,,,,,,,,,,,,,,,,,,
MN<WL/,,,,,,,,,,,,,,,,,,,,,,,,,
MN<[,,,,,,,,,,,,,,,,,,,,,,,,,
MN=,,,,,,,,,,,,,,,,,,,,,,,,,
MN=/,,,,,,,,,,,,,,,,,,,,,,,,,
MN==/,,,,,,,,,,,,,,,,,,,,,,,,,
MN>/,,,,,,,,,,,,,,,,,,,,,,,,,
MNCH/,,,,,,,,,,,,,,,,,,,,,,,,,
MNCJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MND</,,,,,,,,,,,,,,,,,,,,,,,,,
MNGJNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MNH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MNH==/,,,,,,,,,,,,,,,,,,,,,,,,,
MNHG/,,,,,,,,,,,,,,,,,,,,,,,,,
MNHRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MNH[,,,,,,,,,,,,,,,,,,,,,,,,,
MNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MNJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
MNJMJN/,,,,,,,,,,,,,,,,,,,,,,,,,
MNJN/,,,,,,,,,,,,,,,,,,,,,,,,,
MNJT/,,,,,,,,,,,,,,,,,,,,,,,,,
MNLM/,,,,,,,,,,,,,,,,,,,,,,,,,
MNQJT/,,,,,,,,,,,,,,,,,,,,,,,,,
MNT/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWD/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWN/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWR/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWS/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWSH/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWX/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWX=/,,,,,,,,,,,,,,,,,,,,,,,,,
MNWXH/,,,,,,,,,,,,,,,,,,,,,,,,,
MNXH/,"ስጦታ አጅ መንሻ, ስጦታ, ገጸ በረከት, መባ",,,,,,,,,,,,,,,,,,,,,,,,
MNXM/,,,,,,,,,,,,,,,,,,,,,,,,,
MNXT/,,,,,,,,,,,,,,,,,,,,,,,,,
MNXT=/,,,,,,,,,,,,,,,,,,,,,,,,,
MNXTJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MNZRJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MP/,,,,,,,,,,,,,,,,,,,,,,,,,
MP<L/,,,,,,,,,,,,,,,,,,,,,,,,,
MPF<H/,,,,,,,,,,,,,,,,,,,,,,,,,
MPG</,,,,,,,,,,,,,,,,,,,,,,,,,
MPJBCT/,,,,,,,,,,,,,,,,,,,,,,,,,
MPJM/,,,,,,,,,,,,,,,,,,,,,,,,,
MPJY/,,,,,,,,,,,,,,,,,,,,,,,,,
MPL/,,,,,,,,,,,,,,,,,,,,,,,,,
MPL>WT/,,,,,,,,,,,,,,,,,,,,,,,,,
MPLF/,,,,,,,,,,,,,,,,,,,,,,,,,
MPLGH/,,,,,,,,,,,,,,,,,,,,,,,,,
MPLH/,,,,,,,,,,,,,,,,,,,,,,,,,
MPLT/,,,,,,,,,,,,,,,,,,,,,,,,,
MPLV/,,,,,,,,,,,,,,,,,,,,,,,,,
MPLYT/,,,,,,,,,,,,,,,,,,,,,,,,,
MPQD/,,,,,,,,,,,,,,,,,,,,,,,,,
MPRF/,,,,,,,,,,,,,,,,,,,,,,,,,
MPRQT/,,,,,,,,,,,,,,,,,,,,,,,,,
MPRY/,,,,,,,,,,,,,,,,,,,,,,,,,
MPTN/,,,,,,,,,,,,,,,,,,,,,,,,,
MPTX/,,,,,,,,,,,,,,,,,,,,,,,,,
MPTX=/,,,,,,,,,,,,,,,,,,,,,,,,,
MPX/,,,,,,,,,,,,,,,,,,,,,,,,,
MPX=/,,,,,,,,,,,,,,,,,,,,,,,,,
MPY/,,,,,,,,,,,,,,,,,,,,,,,,,
MPY=/,,,,,,,,,,,,,,,,,,,,,,,,,
MQ/,,,,,,,,,,,,,,,,,,,,,,,,,
MQBT/,,,,,,,,,,,,,,,,,,,,,,,,,
MQBT=/,,,,,,,,,,,,,,,,,,,,,,,,,
MQCH/,,,,,,,,,,,,,,,,,,,,,,,,,
MQCH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MQCH==/,,,,,,,,,,,,,,,,,,,,,,,,,
MQDC/,,,,,,,,,,,,,,,,,,,,,,,,,
MQDH/,,,,,,,,,,,,,,,,,,,,,,,,,
MQHL/,,,,,,,,,,,,,,,,,,,,,,,,,
MQHLT/,,,,,,,,,,,,,,,,,,,,,,,,,
MQL/,,,,,,,,,,,,,,,,,,,,,,,,,
MQL<T/,,,,,,,,,,,,,,,,,,,,,,,,,
MQLV/,,,,,,,,,,,,,,,,,,,,,,,,,
MQLWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MQNH/,,,,,,,,,,,,,,,,,,,,,,,,,
MQNH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MQNJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
MQQ[,,,,,,,,,,,,,,,,,,,,,,,,,
MQR>/,,,,,,,,,,,,,,,,,,,,,,,,,
MQRH/,,,,,,,,,,,,,,,,,,,,,,,,,
MQRH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MQRH==/,,,,,,,,,,,,,,,,,,,,,,,,,
MQSM/,,,,,,,,,,,,,,,,,,,,,,,,,
MQVR/,,,,,,,,,,,,,,,,,,,,,,,,,
MQVRT/,,,,,,,,,,,,,,,,,,,,,,,,,
MQVRWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MQWH/,,,,,,,,,,,,,,,,,,,,,,,,,
MQWH=/,,,,,,,,,,,,,,,,,,,,,,,,,
MQWH==/,,,,,,,,,,,,,,,,,,,,,,,,,
MQWM/,"ቦታ ስፍራ, መቆሚያ ቦታ፣ ቦታ፣ ክልል",,,,,,,,,,,,,,,,,,,,,,,,
MQWR/,,,,,,,,,,,,,,,,,,,,,,,,,
MQX/,,,,,,,,,,,,,,,,,,,,,,,,,
MQXWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MQY/,,,,,,,,,,,,,,,,,,,,,,,,,
MQY<H/,,,,,,,,,,,,,,,,,,,,,,,,,
MQYW</,,,,,,,,,,,,,,,,,,,,,,,,,
MR/,,,,,,,,,,,,,,,,,,,,,,,,,
MR</,,,,,,,,,,,,,,,,,,,,,,,,,
MR<=/,,,,,,,,,,,,,,,,,,,,,,,,,
MR<H/,,,,,,,,,,,,,,,,,,,,,,,,,
MR<JT/,,,,,,,,,,,,,,,,,,,,,,,,,
MR<LH/,,,,,,,,,,,,,,,,,,,,,,,,,
MR=/,,,,,,,,,,,,,,,,,,,,,,,,,
MR==/,,,,,,,,,,,,,,,,,,,,,,,,,
MR>/,,,,,,,,,,,,,,,,,,,,,,,,,
MR>=[,,,,,,,,,,,,,,,,,,,,,,,,,
MR>CWT/,,,,,,,,,,,,,,,,,,,,,,,,,
MR>H/,,,,,,,,,,,,,,,,,,,,,,,,,
MR>H=/,,,,,,,,,,,,,,,,,,,,,,,,,
MR>H==/,,,,,,,,,,,,,,,,,,,,,,,,,
