lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
LKD/,capturar,,,,,,,,,,,,,,,,,,,,,,,,
LKD[,,"incautar, capturar","ser capturado, atrapar, tomar",,,"agarrarse unos a otros, ser compacto",,,,,,,,,,,,,,,,,,,
LKH/,Leca,,,,,,,,,,,,,,,,,,,,,,,,
LKJC/,Laquis,,,,,,,,,,,,,,,,,,,,,,,,
LKN,"por lo tanto, seguramente",,,,,,,,,,,,,,,,,,,,,,,,
LL>T/,"lazos, nudos",,,,,,,,,,,,,,,,,,,,,,,,
LM<N,"por el bien de, a causa de, con el propósito de, a fin de",,,,,,,,,,,,,,,,,,,,,,,,
LMD/,"discípulo, seguidor",,,,,,,,,,,,,,,,,,,,,,,,
LMD[,,aprender,,enseñar,"ser entranado, enseñado",,,,,,,,,,,,,,,,,,,,
LMH,¿por qué? (interr),,,,,,,,,,,,,,,,,,,,,,,,
LMK/,Lamec,,,,,,,,,,,,,,,,,,,,,,,,
LMW,"para, em relação a, para",,,,,,,,,,,,,,,,,,,,,,,,
LMW>L/,Lemuel,,,,,,,,,,,,,,,,,,,,,,,,
LN/,passar a noite,,,,,,,,,,,,,,,,,,,,,,,,
LPJD/,"antorcha; iluminacion, antorcha; iluminación",,,,,,,,,,,,,,,,,,,,,,,,
LPJDWT/,Lapidote,,,,,,,,,,,,,,,,,,,,,,,,
LPT[,,para captar,"inclinarse hacia delante, hacerse a un lado",,,,,,,,,,,,,,,,,,,,,,
LQC/,semeadura tardia,,,,,,,,,,,,,,,,,,,,,,,,
LQC[,,,,despojar,,,,,,,,,,,,,,,,,,,,,
LQQ[,,"lamer, lamer",,dar vueltas,,,,,,,,,,,,,,,,,,,,,
LQV/,respigando,,,,,,,,,,,,,,,,,,,,,,,,
LQV[,,"reunir, recoger",,"recoger, espigar",ser recogido,"recoger, reunir",,,,,,,,,,,,,,,,,,,
LQWM/,Lakkum,,,,,,,,,,,,,,,,,,,,,,,,
LQX/,"ensinar, entender",,,,,,,,,,,,,,,,,,,,,,,,
LQXJ/,Líqui,,,,,,,,,,,,,,,,,,,,,,,,
LQX[,,"tomar, agarrar, incautar","ser llevado, ser tomado",,"ser traído, ser tomado, ser traido","ser llevado de aquí para allá, ser llevado de aqui para alla",,ser quitado,,"tomar, agarrar, asir",,,,,,,,,,,,,,,
LTK/,lethek (medida de grãos),,,,,,,,,,,,,,,,,,,,,,,,
LV/,artes secretas,,,,,,,,,,,,,,,,,,,,,,,,
LV=/,mirra,,,,,,,,,,,,,,,,,,,,,,,,
LV>H/,lagartixa,,,,,,,,,,,,,,,,,,,,,,,,
LVC[,,"martillar, afilar; martillar",,,ser afilado,,,,,,,,,,,,,,,,,,,,
LVWCJM/,Letushitas,,,,,,,,,,,,,,,,,,,,,,,,
LW,"si tan solo, sería",,,,,,,,,,,,,,,,,,,,,,,,
LWBJ/,líbio,,,,,,,,,,,,,,,,,,,,,,,,
LWC[,,amasar,,,,,,,,,,,,,,,,,,,,,,,
LWD/,Lud,,,,,,,,,,,,,,,,,,,,,,,,
LWDJM/,luditas,,,,,,,,,,,,,,,,,,,,,,,,
LWH=[,,prestar,,,,,prestar a,,,,,,,,,,,,,,,,,,
LWH[,,acompañar,unirse,,,,,,,,,,,,,,,,,,,,,,
LWJ/,Leví,,,,,,,,,,,,,,,,,,,,,,,,
LWJ=/,Leví,,,,,,,,,,,,,,,,,,,,,,,,
LWJH/,guirlanda,,,,,,,,,,,,,,,,,,,,,,,,
LWJTN/,Leviatã (monstro marinho),,,,,,,,,,,,,,,,,,,,,,,,
LWL/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
LWL>,"si no, a menos que; seguramente",,,,,,,,,,,,,,,,,,,,,,,,
LWN[,,,"murmurar, quejarse",,,,murmurar,,,,,,,,,,,,,,,,,,
LWT,,,,,,,,,,,,,,,,,,,,,,,,,
LWV=/,Lot,,,,,,,,,,,,,,,,,,,,,,,,
LWVN/,Lotan,,,,,,,,,,,,,,,,,,,,,,,,
LWV[,,envolver,,,,,"envolver, envolver",,,,,,,,,,,,,,,,,,
LWX/,"tabla, tableta, tablero, tablón",,,,,,,,,,,,,,,,,,,,,,,,
LWXC/,Hallohesh,,,,,,,,,,,,,,,,,,,,,,,,
LWXJT/,Luhith,,,,,,,,,,,,,,,,,,,,,,,,
LWZ/,Amendoeira,,,,,,,,,,,,,,,,,,,,,,,,
LWZ=/,Luz,,,,,,,,,,,,,,,,,,,,,,,,
LWZ[,,apartarse,"ser torcido, torcido",,,,partir,,,,,,,,,,,,,,,,,,
LX/,seiva,,,,,,,,,,,,,,,,,,,,,,,,
LX=/,"úmido, fresco; novo",,,,,,,,,,,,,,,,,,,,,,,,
LXC/,"sussurrando, encantador; charme",,,,,,,,,,,,,,,,,,,,,,,,
LXC[,,,,susurrar,,para susurrar juntos,,,,,,,,,,,,,,,,,,,
LXJ/,"mandíbula, mentón",,,,,,,,,,,,,,,,,,,,,,,,
LXJ=/,Leí,,,,,,,,,,,,,,,,,,,,,,,,
LXJ_R>J/,Cerveja Lahai Roi,,,,,,,,,,,,,,,,,,,,,,,,
LXK[,,"lamer, comer",,"lamer, comer",,,,,,,,,,,,,,,,,,,,,
LXM/,"pan, comida",,,,,,,,,,,,,,,,,,,,,,,,
LXM=/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
LXM=[,,"alimentar, comer, saborear",,,,,,,,,,,,,,,,,,,,,,,
LXMJ/,Belém,,,,,,,,,,,,,,,,,,,,,,,,
LXMJ=/,Lahmi,,,,,,,,,,,,,,,,,,,,,,,,
LXMS/,Lahmas,,,,,,,,,,,,,,,,,,,,,,,,
LXM[,,"batallar, pelear","batallar, pelear",,,,,,,,,,,,,,,,,,,,,,
LXNH/,,,,,,,,,,,,,,,,,,,,,,,,,
LXWM/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
LXY/,"Opresion, afliccion , Opresión, aflicción",,,,,,,,,,,,,,,,,,,,,,,,
LXY[,,"llenar, presionar, oprimir",exprimirse,,,,,,,,,,,,,,,,,,,,,,
LY/,"balbuceo, burlador, mofador",,,,,,,,,,,,,,,,,,,,,,,,
LYWN/,desprezando,,,,,,,,,,,,,,,,,,,,,,,,
LZ,Isso lá,,,,,,,,,,,,,,,,,,,,,,,,
LZH,Isso lá,,,,,,,,,,,,,,,,,,,,,,,,
LZW,Isso lá,,,,,,,,,,,,,,,,,,,,,,,,
LZWT/,tortuosidade,,,,,,,,,,,,,,,,,,,,,,,,
M<BD/,trabalhos,,,,,,,,,,,,,,,,,,,,,,,,
M<BH/,fundição,,,,,,,,,,,,,,,,,,,,,,,,
M<BR/,"passando, vau, passe",,,,,,,,,,,,,,,,,,,,,,,,
M<BRH/,"vau, passe",,,,,,,,,,,,,,,,,,,,,,,,
M<CQWT/,extorsões,,,,,,,,,,,,,,,,,,,,,,,,
M<DJ/,Maadai,,,,,,,,,,,,,,,,,,,,,,,,
M<DJH/,Moadia,,,,,,,,,,,,,,,,,,,,,,,,
M<DN/,"delicado, prazer",,,,,,,,,,,,,,,,,,,,,,,,
M<DNT/,relutância,,,,,,,,,,,,,,,,,,,,,,,,
M<DR/,enxada,,,,,,,,,,,,,,,,,,,,,,,,
M<D[,,"tambalearse, temblar",,,,,hacer temblar,,,"tambalearse, temblar",,,,,,,,,,,,,,,
M<FH/,"hecho, acción, trabajo",,,,,,,,,,,,,,,,,,,,,,,,
M<FJ/,Maasai,,,,,,,,,,,,,,,,,,,,,,,,
M<FJH/,Maasías,,,,,,,,,,,,,,,,,,,,,,,,
M<FJHW/,Maaseias,,,,,,,,,,,,,,,,,,,,,,,,
M<FR/,diezmo,,,,,,,,,,,,,,,,,,,,,,,,
M<GL/,"senda, camino",,,,,,,,,,,,,,,,,,,,,,,,
M<GL=/,círculo de acampamento,,,,,,,,,,,,,,,,,,,,,,,,
M<H/,grão,,,,,,,,,,,,,,,,,,,,,,,,
M<J/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<J=/,Maai,,,,,,,,,,,,,,,,,,,,,,,,
M<JL/,"abrigo, capa, túnica, manto",,,,,,,,,,,,,,,,,,,,,,,,
M<JM/,"intestinos, partes internas, vientre, entrañas",,,,,,,,,,,,,,,,,,,,,,,,
M<JN/,primavera,,,,,,,,,,,,,,,,,,,,,,,,
M<KH/,Maaca,,,,,,,,,,,,,,,,,,,,,,,,
M<KH=/,Maacá,,,,,,,,,,,,,,,,,,,,,,,,
M<KT/,Maacá,,,,,,,,,,,,,,,,,,,,,,,,
M<KTJ/,Maacatita,,,,,,,,,,,,,,,,,,,,,,,,
M<K[,,"apretar, apretar",,,ser exprimido,,,,,,,,,,,,,,,,,,,,
M<L/,"parte superior; hacia arriba, arriba",,,,,,,,,,,,,,,,,,,,,,,,
M<L=/,"acto traicionero, infidelidad",,,,,,,,,,,,,,,,,,,,,,,,
M<L==/,levantando,,,,,,,,,,,,,,,,,,,,,,,,
M<LH/,"ascenso, camino empinado",,,,,,,,,,,,,,,,,,,,,,,,
M<LH=/,"ascenso, paso, escalera",,,,,,,,,,,,,,,,,,,,,,,,
M<LH_<QRBJM/,Passe Escorpião,,,,,,,,,,,,,,,,,,,,,,,,
M<LH_>DMJM/,o passe de Adumim,,,,,,,,,,,,,,,,,,,,,,,,
M<LH_GWR/,o caminho para Gur,,,,,,,,,,,,,,,,,,,,,,,,
M<LH_HXRS/,o Passo de Heres,,,,,,,,,,,,,,,,,,,,,,,,
M<LL/,"obra, hecho",,,,,,,,,,,,,,,,,,,,,,,,
M<L[,,"ser infiel, actuar traicioneramente",,,,,,,,,,,,,,,,,,,,,,,
M<MD/,"de pé; escritório, função",,,,,,,,,,,,,,,,,,,,,,,,
M<MD=/,"em pé, ponto de apoio",,,,,,,,,,,,,,,,,,,,,,,,
M<MQJM/,profundidades,,,,,,,,,,,,,,,,,,,,,,,,
M<MSH/,"carga, fardo",,,,,,,,,,,,,,,,,,,,,,,,
M<NH/,"esconderijo, morada",,,,,,,,,,,,,,,,,,,,,,,,
M<NH=/,"resposta, informação",,,,,,,,,,,,,,,,,,,,,,,,
M<NH==/,linha de arado,,,,,,,,,,,,,,,,,,,,,,,,
M<NH===/,propósito,,,,,,,,,,,,,,,,,,,,,,,,
M<NJT/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<QCJM/,país acidentado,,,,,,,,,,,,,,,,,,,,,,,,
M<QH/,parapeito,,,,,,,,,,,,,,,,,,,,,,,,
M<R/,nudez; pudenda,,,,,,,,,,,,,,,,,,,,,,,,
M<RB/,"puesta de sol, oeste",,,,,,,,,,,,,,,,,,,,,,,,
M<RB=/,troca-artigos,,,,,,,,,,,,,,,,,,,,,,,,
M<RBH/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<RH/,cueva,,,,,,,,,,,,,,,,,,,,,,,,
M<RH=/,proximidade,,,,,,,,,,,,,,,,,,,,,,,,
M<RH==/,campo estéril,,,,,,,,,,,,,,,,,,,,,,,,
M<RH===/,Mearah,,,,,,,,,,,,,,,,,,,,,,,,
M<RK/,"arranjo, plano",,,,,,,,,,,,,,,,,,,,,,,,
M<RKH/,fila; línea de batalla,,,,,,,,,,,,,,,,,,,,,,,,
M<RKT/,"fila; linea de batalla, línea de batalla",,,,,,,,,,,,,,,,,,,,,,,,
M<RMJM/,nudez,,,,,,,,,,,,,,,,,,,,,,,,
M<RT/,Maarath,,,,,,,,,,,,,,,,,,,,,,,,
M<RYH/,terror,,,,,,,,,,,,,,,,,,,,,,,,
M<V/,"(un) poco (adj.), (unos) pocos; un poquito (sust.)",,,,,,,,,,,,,,,,,,,,,,,,
M<VH/,"embrulhar, manto",,,,,,,,,,,,,,,,,,,,,,,,
M<VH=/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<VPT/,sobretúnica,,,,,,,,,,,,,,,,,,,,,,,,
M<V[,,"ser poco, llegar a ser poco",,hacerse pocos,,,hacer poco,,,,,,,,,,,,,,,,,,
M<WG/,lugar de provisão,,,,,,,,,,,,,,,,,,,,,,,,
M<WK/,Maoch,,,,,,,,,,,,,,,,,,,,,,,,
M<WN/,guarida; vivienda,,,,,,,,,,,,,,,,,,,,,,,,
M<WN=/,Maon,,,,,,,,,,,,,,,,,,,,,,,,
M<WN==/,Maon,,,,,,,,,,,,,,,,,,,,,,,,
M<WNJM/,Meunitas,,,,,,,,,,,,,,,,,,,,,,,,
M<WNTJ/,Meonothai,,,,,,,,,,,,,,,,,,,,,,,,
M<WP/,Trevas,,,,,,,,,,,,,,,,,,,,,,,,
M<WR/,nudez; pudendo,,,,,,,,,,,,,,,,,,,,,,,,
M<WZ/,fortaleza,,,,,,,,,,,,,,,,,,,,,,,,
M<Y/,Maaz,,,,,,,,,,,,,,,,,,,,,,,,
M<YBH/,dor,,,,,,,,,,,,,,,,,,,,,,,,
M<YD/,"machado, faca de trinchar",,,,,,,,,,,,,,,,,,,,,,,,
M<YWR/,obstáculo,,,,,,,,,,,,,,,,,,,,,,,,
M<ZJH/,Maazias,,,,,,,,,,,,,,,,,,,,,,,,
M<ZJHW/,Maazias,,,,,,,,,,,,,,,,,,,,,,,,
M<ZN/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M>BWS/,celeiro,,,,,,,,,,,,,,,,,,,,,,,,
M>D/,"fuerza, poder (sust.); muy, excesivamente (adv)",,,,,,,,,,,,,,,,,,,,,,,,
M>H/,cien,,,,,,,,,,,,,,,,,,,,,,,,
M>H=/,os cem,,,,,,,,,,,,,,,,,,,,,,,,
M>KL/,comida; forraje,,,,,,,,,,,,,,,,,,,,,,,,
M>KLT/,faca,,,,,,,,,,,,,,,,,,,,,,,,
M>KLT=/,Comida,,,,,,,,,,,,,,,,,,,,,,,,
M>MR/,"palavra, comando",,,,,,,,,,,,,,,,,,,,,,,,
M>MY/,esforço,,,,,,,,,,,,,,,,,,,,,,,,
M>N/,,,,,,,,,,,,,,,,,,,,,,,,,
M>N[,,,,"reusarse a, rehusar, rehusar a",,,,,,,,,,,,,,,,,,,,,
M>PH/,coisa assada,,,,,,,,,,,,,,,,,,,,,,,,
M>PL/,Trevas,,,,,,,,,,,,,,,,,,,,,,,,
M>PLJH/,Trevas,,,,,,,,,,,,,,,,,,,,,,,,
M>RB/,emboscada,,,,,,,,,,,,,,,,,,,,,,,,
M>RH/,xingamento,,,,,,,,,,,,,,,,,,,,,,,,
M>R[,,,,,,,ser doloroso,,,,,,,,,,,,,,,,,,
M>S=[,,,disolver,,,,,,,,,,,,,,,,,,,,,,
M>S[,,"rechazar, despreciar",ser rechazado,,,,,,,,,,,,,,,,,,,,,,
M>WJJM/,desejo,,,,,,,,,,,,,,,,,,,,,,,,
M>WM/,"mancha, defecto",,,,,,,,,,,,,,,,,,,,,,,,
M>WMH/,"cualquier cosa, nada",,,,,,,,,,,,,,,,,,,,,,,,
M>WR/,"luminaria, lámpara",,,,,,,,,,,,,,,,,,,,,,,,
M>WRH/,o jovem,,,,,,,,,,,,,,,,,,,,,,,,
M>ZN>/,,,,,,,,,,,,,,,,,,,,,,,,,
M>ZNJM/,"balanza, pesas, balance",,,,,,,,,,,,,,,,,,,,,,,,
MBCLWT/,lugares para cozinhar,,,,,,,,,,,,,,,,,,,,,,,,
MBDLH/,"lugar separado, enclave",,,,,,,,,,,,,,,,,,,,,,,,
MBFM/,Mibsam,,,,,,,,,,,,,,,,,,,,,,,,
MBLJGJT/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MBNH/,estrutura,,,,,,,,,,,,,,,,,,,,,,,,
MBNJ/,Mebunnai,,,,,,,,,,,,,,,,,,,,,,,,
MBRX/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MBV/,ter esperança,,,,,,,,,,,,,,,,,,,,,,,,
MBV>/,expressão precipitada,,,,,,,,,,,,,,,,,,,,,,,,
MBVX/,confianza,,,,,,,,,,,,,,,,,,,,,,,,
MBW</,nascente (de água),,,,,,,,,,,,,,,,,,,,,,,,
MBW>/,entrada,,,,,,,,,,,,,,,,,,,,,,,,
MBWCJM/,partes privadas,,,,,,,,,,,,,,,,,,,,,,,,
MBWKH/,confusão,,,,,,,,,,,,,,,,,,,,,,,,
MBWL/,"diluvio, inundacion, inundación",,,,,,,,,,,,,,,,,,,,,,,,
MBWQH/,vazio,,,,,,,,,,,,,,,,,,,,,,,,
MBWSH/,subjugação,,,,,,,,,,,,,,,,,,,,,,,,
MBXR/,"mejor, eleccion, elección",,,,,,,,,,,,,,,,,,,,,,,,
MBXR=/,Mibhar,,,,,,,,,,,,,,,,,,,,,,,,
MBXWR/,escolha,,,,,,,,,,,,,,,,,,,,,,,,
MBYR/,"fortaleza, ciudad fortificada",,,,,,,,,,,,,,,,,,,,,,,,
MBYR=/,Mibzar,,,,,,,,,,,,,,,,,,,,,,,,
MC/,Meseque,,,,,,,,,,,,,,,,,,,,,,,,
MC<J/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MC<M/,Misham,,,,,,,,,,,,,,,,,,,,,,,,
MC<N/,"Apoio, suporte",,,,,,,,,,,,,,,,,,,,,,,,
MC<N=/,"Apoio, suporte",,,,,,,,,,,,,,,,,,,,,,,,
MC<NH/,"Apoio, suporte",,,,,,,,,,,,,,,,,,,,,,,,
MC<NT/,"vara, cayado",,,,,,,,,,,,,,,,,,,,,,,,
MC<WL/,caminho oco,,,,,,,,,,,,,,,,,,,,,,,,
MC>/,"reivindicação, dívida",,,,,,,,,,,,,,,,,,,,,,,,
MC>=/,Mesha,,,,,,,,,,,,,,,,,,,,,,,,
MC>B/,canal de rega,,,,,,,,,,,,,,,,,,,,,,,,
MC>H/,empréstimo (em penhor),,,,,,,,,,,,,,,,,,,,,,,,
MC>L/,Mishal,,,,,,,,,,,,,,,,,,,,,,,,
MC>LH/,solicitar,,,,,,,,,,,,,,,,,,,,,,,,
MC>RT/,amassador,,,,,,,,,,,,,,,,,,,,,,,,
MC>WN/,enganando,,,,,,,,,,,,,,,,,,,,,,,,
MCBR/,disjuntores,,,,,,,,,,,,,,,,,,,,,,,,
MCBR=/,boca do útero,,,,,,,,,,,,,,,,,,,,,,,,
MCBT/,"cessação, ruína",,,,,,,,,,,,,,,,,,,,,,,,
MCBYWT/,definições,,,,,,,,,,,,,,,,,,,,,,,,
MCC[,,"sentir, tantear",,"sentir, tantear, buscar",,,"dejar sentir, tocar, tantear",,,,,,,,,,,,,,,,,,
MCGH/,erro,,,,,,,,,,,,,,,,,,,,,,,,
MCH/,empréstimo,,,,,,,,,,,,,,,,,,,,,,,,
MCH=/,Moisés,,,,,,,,,,,,,,,,,,,,,,,,
MCH[,,sacar,,,,,hacer que se extraiga,,,,,,,,,,,,,,,,,,
MCJ/,material caro para roupas,,,,,,,,,,,,,,,,,,,,,,,,
MCJX/,ungido,,,,,,,,,,,,,,,,,,,,,,,,
MCJZB>L/,Meshezabel,,,,,,,,,,,,,,,,,,,,,,,,
MCK/,saco,,,,,,,,,,,,,,,,,,,,,,,,
MCK=/,Meseque,,,,,,,,,,,,,,,,,,,,,,,,
MCKB/,"cama, sofá; acostado, tendido",,,,,,,,,,,,,,,,,,,,,,,,
MCKN/,"vivienda, tabernáculo",,,,,,,,,,,,,,,,,,,,,,,,
MCKWT/,cordas,,,,,,,,,,,,,,,,,,,,,,,,
MCK[,,"agarrar, tirar","ser prolongado, ser pospuesto",,"ser postergado, ser demorado, ser alargado",,,,,,,,,,,,,,,,,,,,
MCL/,"proverbio, refrán",,,,,,,,,,,,,,,,,,,,,,,,
MCL=/,domínio,,,,,,,,,,,,,,,,,,,,,,,,
MCL==/,semelhança,,,,,,,,,,,,,,,,,,,,,,,,
MCL===/,Mashal,,,,,,,,,,,,,,,,,,,,,,,,
MCL=[,,"crear un verso, decir un verso","representar, ser como",hacer parabolas,,mostrarse como,comparar,,,,,,,,,,,,,,,,,,
MCLM/,Mesulam,,,,,,,,,,,,,,,,,,,,,,,,
MCLMJH/,Meselemias,,,,,,,,,,,,,,,,,,,,,,,,
MCLMJHW/,Meselemias,,,,,,,,,,,,,,,,,,,,,,,,
MCLMJT/,Meshillemith,,,,,,,,,,,,,,,,,,,,,,,,
MCLMT/,Meshullemeth,,,,,,,,,,,,,,,,,,,,,,,,
MCLMWT/,Meshillemoth,,,,,,,,,,,,,,,,,,,,,,,,
MCLWX/,"enviar, estender",,,,,,,,,,,,,,,,,,,,,,,,
MCLX/,"estender, empreender",,,,,,,,,,,,,,,,,,,,,,,,
MCLXT/,"quitação, delegação",,,,,,,,,,,,,,,,,,,,,,,,
MCL[,,"regir, gobernar",,,,,"causar regir, ejercitar dominion",,,,,,,,,,,,,,,,,,
MCM</,"coisa ouvida, boato",,,,,,,,,,,,,,,,,,,,,,,,
MCM<=/,Mishma,,,,,,,,,,,,,,,,,,,,,,,,
MCM<T/,"sujeito, guarda-costas",,,,,,,,,,,,,,,,,,,,,,,,
MCMH/,"devastação, horror",,,,,,,,,,,,,,,,,,,,,,,,
MCMN/,gordura,,,,,,,,,,,,,,,,,,,,,,,,
MCMNH/,Mishmaná,,,,,,,,,,,,,,,,,,,,,,,,
MCMNJM/,pratos do festival,,,,,,,,,,,,,,,,,,,,,,,,
MCMR/,guardia,,,,,,,,,,,,,,,,,,,,,,,,
MCMRT/,"guardia, obligación, servicio",,,,,,,,,,,,,,,,,,,,,,,,
MCNH/,"segundo, doble; copia; parte de Jerusalén",,,,,,,,,,,,,,,,,,,,,,,,
MCPTJM/,alforjes,,,,,,,,,,,,,,,,,,,,,,,,
MCPV/,"juicio, justicia; decisión, costumbre",,,,,,,,,,,,,,,,,,,,,,,,
MCPXH/,"parientes, familia extendida; clan",,,,,,,,,,,,,,,,,,,,,,,,
MCPXT/,familia (extendida); clan,,,,,,,,,,,,,,,,,,,,,,,,
MCQ/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MCQ</,o que está claro,,,,,,,,,,,,,,,,,,,,,,,,
MCQ=/,apressado,,,,,,,,,,,,,,,,,,,,,,,,
MCQD/,amendoado,,,,,,,,,,,,,,,,,,,,,,,,
MCQH/,copero; una tierra bien irrigada,,,,,,,,,,,,,,,,,,,,,,,,
MCQL/,peso,,,,,,,,,,,,,,,,,,,,,,,,
MCQLT/,nível,,,,,,,,,,,,,,,,,,,,,,,,
MCQWL/,peso,,,,,,,,,,,,,,,,,,,,,,,,
MCQWP/,lintel,,,,,,,,,,,,,,,,,,,,,,,,
MCR<J/,Mishraite,,,,,,,,,,,,,,,,,,,,,,,,
MCRH/,líquido,,,,,,,,,,,,,,,,,,,,,,,,
MCRWQJ/,,,,,,,,,,,,,,,,,,,,,,,,,
MCSH/,"pilhagem, saque",,,,,,,,,,,,,,,,,,,,,,,,
MCT>/,,,,,,,,,,,,,,,,,,,,,,,,,
MCTH/,"banquete, fiesta (bebida)",,,,,,,,,,,,,,,,,,,,,,,,
MCVR/,escrevendo,,,,,,,,,,,,,,,,,,,,,,,,
MCVWX/,lugar de espalhamento,,,,,,,,,,,,,,,,,,,,,,,,
MCVX/,lugar de espalhamento,,,,,,,,,,,,,,,,,,,,,,,,
MCW>H/,desolação,,,,,,,,,,,,,,,,,,,,,,,,
MCW>WT/,enganos,,,,,,,,,,,,,,,,,,,,,,,,
MCWBB/,Meshobab,,,,,,,,,,,,,,,,,,,,,,,,
MCWBH/,"defeccion, desercion, deserción",,,,,,,,,,,,,,,,,,,,,,,,
MCWGH/,erro,,,,,,,,,,,,,,,,,,,,,,,,
MCWV/,Remo,,,,,,,,,,,,,,,,,,,,,,,,
MCX/,,,,,,,,,,,,,,,,,,,,,,,,,
MCXH/,"ungimiento, unción",,,,,,,,,,,,,,,,,,,,,,,,
MCXH=/,unção,,,,,,,,,,,,,,,,,,,,,,,,
MCXH==/,parte,,,,,,,,,,,,,,,,,,,,,,,,
MCXH===/,parte,,,,,,,,,,,,,,,,,,,,,,,,
MCXJT/,destructor; destrucción,,,,,,,,,,,,,,,,,,,,,,,,
MCXR/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MCXT/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
MCXT=/,desfiguração,,,,,,,,,,,,,,,,,,,,,,,,
MCXT==/,corrupção,,,,,,,,,,,,,,,,,,,,,,,,
MCX[,,"untar, ungir, manchar",ser ungido,,,,,,,,,,,,,,,,,,,,,,
MD/,"ropa, vestido",,,,,,,,,,,,,,,,,,,,,,,,
MD</,conhecimento,,,,,,,,,,,,,,,,,,,,,,,,
MD<=/,"parente, parente",,,,,,,,,,,,,,,,,,,,,,,,
MD<T/,parentesco,,,,,,,,,,,,,,,,,,,,,,,,
MDBR/,"desierto, pastura, estepa",,,,,,,,,,,,,,,,,,,,,,,,
MDBR=/,Falando,,,,,,,,,,,,,,,,,,,,,,,,
MDBX/,,,,,,,,,,,,,,,,,,,,,,,,,
MDCH/,aquilo que é trilhado,,,,,,,,,,,,,,,,,,,,,,,,
MDD[,,medir,ser medido,medir,,"extender, medirse, estirar",,,,,,,,,,,,,,,,,,,
MDH/,medida,,,,,,,,,,,,,,,,,,,,,,,,
MDH=/,tributo,,,,,,,,,,,,,,,,,,,,,,,,
MDHBH/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MDJ/,Madai,,,,,,,,,,,,,,,,,,,,,,,,
MDJ=/,medos,,,,,,,,,,,,,,,,,,,,,,,,
MDJN/,"Madian, Madián",,,,,,,,,,,,,,,,,,,,,,,,
MDJN=/,Madián,,,,,,,,,,,,,,,,,,,,,,,,
MDJN==/,Middin,,,,,,,,,,,,,,,,,,,,,,,,
MDJNH/,"distrito, provincia",,,,,,,,,,,,,,,,,,,,,,,,
MDJNJ/,midianita,,,,,,,,,,,,,,,,,,,,,,,,
MDKH/,argamassa,,,,,,,,,,,,,,,,,,,,,,,,
MDMN/,Homens loucos,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH/,esterco,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH=/,Madmenah,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH==/,Madmanah,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH===/,Madmanah,,,,,,,,,,,,,,,,,,,,,,,,
MDN/,Medan,,,,,,,,,,,,,,,,,,,,,,,,
MDNJ/,midianita,,,,,,,,,,,,,,,,,,,,,,,,
MDQRH/,punhalada,,,,,,,,,,,,,,,,,,,,,,,,
MDRC/,exposição,,,,,,,,,,,,,,,,,,,,,,,,
MDRGH/,caminho íngreme,,,,,,,,,,,,,,,,,,,,,,,,
MDRK/,"lugar de pisar, passo",,,,,,,,,,,,,,,,,,,,,,,,
MDW/,vestuário,,,,,,,,,,,,,,,,,,,,,,,,
MDW<,"por lo tanto, ¿por qué? (interr)",,,,,,,,,,,,,,,,,,,,,,,,
MDWH/,doença,,,,,,,,,,,,,,,,,,,,,,,,
MDWN/,"rina, disputa, contienda, riña, disputa, contienda",,,,,,,,,,,,,,,,,,,,,,,,
MDWN=/,Madon,,,,,,,,,,,,,,,,,,,,,,,,
MDWR/,,,,,,,,,,,,,,,,,,,,,,,,,
MDWRH/,pilha (de madeira),,,,,,,,,,,,,,,,,,,,,,,,
MDWXJM/,sedução,,,,,,,,,,,,,,,,,,,,,,,,
MDXH/,derrubar,,,,,,,,,,,,,,,,,,,,,,,,
MDXPH/,impulso,,,,,,,,,,,,,,,,,,,,,,,,
MF>/,carga; tributo,,,,,,,,,,,,,,,,,,,,,,,,
MF>=/,declaración,,,,,,,,,,,,,,,,,,,,,,,,
MF>==/,parcialidade,,,,,,,,,,,,,,,,,,,,,,,,
MF>===/,Massa,,,,,,,,,,,,,,,,,,,,,,,,
MF>H/,levantando,,,,,,,,,,,,,,,,,,,,,,,,
